l n n_p n_g nu dnu
0 7 7 0 264.588164607695 0.00926058576126931
0 8 8 0 296.281403974581 0.0103698491391104
0 9 9 0 326.718782105866 0.0114351573737053
0 10 10 0 357.286857493001 0.012505040012255
0 11 11 0 389.020645849431 0.0136157226047301
0 12 12 0 420.872470414735 0.0147305364645157
0 13 13 0 452.030015295516 0.0158210505353431
0 14 14 0 483.421484648386 0.0169197519626935
0 15 15 0 515.572787427732 0.0180450475599706
0 16 16 0 548.138366483062 0.0191848428269072
0 17 17 0 580.784010725892 0.0203274403754062
0 18 18 0 613.253289900399 0.0214638651465139
0 19 19 0 645.746068293934 0.0226011123902877
0 20 20 0 678.474720562085 0.023746615219673
0 21 21 0 711.309191092061 0.0248958216882221
0 22 22 0 744.205124717464 0.0260471793651113
2 -26 6 32 259.016672219451 0.181311670553615
2 -25 6 31 261.05592957402 0.182739150701814
2 -24 6 30 267.826396233062 0.187478477363144
2 -23 6 29 276.705892210248 0.193694124547174
2 -22 6 28 286.124263707679 0.200286984595376
2 -21 7 28 292.268686771245 0.204588080739871
2 -20 7 27 295.971789782092 0.207180252847464
2 -19 7 26 304.907439589013 0.213435207712309
2 -18 7 25 315.013280878047 0.220509296614633
2 -17 8 25 323.343239857266 0.226340267900086
2 -16 8 24 327.277977383864 0.229094584168705
2 -15 8 23 340.803906428917 0.238562734500242
2 -14 9 23 353.659599686847 0.247561719780793
2 -13 9 22 355.780136989309 0.249046095892516
2 -12 9 21 370.539995181776 0.259377996627243
2 -11 10 21 384.677503383928 0.26927425236875
2 -10 10 20 386.668611365222 0.270668027955655
2 -9 10 19 402.154235994938 0.281507965196457
2 -8 11 19 417.746919063783 0.292422843344648
2 -7 11 18 422.10937845888 0.295476564921216
2 -6 11 17 444.7180846609 0.31130265926263
2 -5 12 17 449.197395909124 0.314438177136387
2 -4 12 16 470.143955888879 0.329100769122215
2 -3 13 16 480.534583419189 0.336374208393432
2 -2 13 15 497.248005653157 0.34807360395721
2 -1 14 15 512.628458233856 0.358839920763699
2 0 14 14 525.310589963759 0.367717412974631
2 1 15 14 545.257339975584 0.381680137982909
2 2 15 13 556.716810034835 0.389701767024384
2 3 16 13 578.005290341872 0.40460370323931
2 4 16 12 595.037207495311 0.416526045246718
2 5 17 12 610.535106745452 0.427374574721817
2 6 18 12 640.988877316455 0.448692214121518
2 7 18 11 643.373578990565 0.450361505293396
2 8 19 11 675.704683414851 0.472993278390396
2 9 19 10 695.807852442587 0.487065496709811
2 10 20 10 708.623212387585 0.496036248671309
2 11 21 10 741.414602488557 0.51899022174199
2 12 21 9 758.196508240009 0.530737555768006
1 -12 6 18 263.125917404432 0.00920940710915514
1 -11 6 17 271.453640525323 0.00950087741838631
1 -10 7 17 280.583015954972 0.00982040555842401
1 -9 7 16 292.346474602266 0.0102321266110793
1 -8 7 15 303.371173753479 0.0106179910813718
1 -7 8 15 313.055549098723 0.0109569442184553
1 -6 8 14 327.263795725249 0.0114542328503837
1 -5 8 13 337.990606837376 0.0118296712393082
1 -4 9 13 352.742836226676 0.0123459992679337
1 -3 9 12 365.681239193845 0.0127988433717846
1 -2 10 12 381.235847205904 0.0133432546522066
1 -1 10 11 395.243043161219 0.0138335065106427
1 1 11 11 411.747341145999 0.01441115694011
1 2 11 10 428.20020054151 0.0149870070189529
1 3 12 10 443.086595177268 0.0155080308312044
1 4 12 9 464.468692381432 0.0162564042333501
1 5 13 9 477.820538343018 0.0167237188420056
1 6 14 9 499.978848155602 0.0174992596854461
1 7 14 8 519.501048556541 0.0181825366994789
1 8 15 8 536.882313191975 0.0187908809617191
1 9 15 7 562.005672686384 0.0196701985440234
1 10 16 7 578.673138443731 0.0202535598455306
1 11 17 7 601.313964167656 0.0210459887458679
1 12 18 7 628.815828103319 0.0220085539836162
1 13 18 6 644.889463978883 0.0225711312392609
1 14 19 6 666.662046666752 0.0233331716333363
1 15 20 6 697.025481115702 0.0243958918390496
1 16 21 6 726.813258448149 0.0254384640456852
1 17 21 5 741.103445070142 0.025938620577455
1 18 22 5 763.718837039652 0.0267301592963878
