l n n_p n_g nu dnu
0 7 7 0 267.053796265808 0.00934688286930328
0 8 8 0 299.556459828143 0.010484476093985
0 9 9 0 330.333068789307 0.0115616574076257
0 10 10 0 360.919167174014 0.0126321708510905
0 11 11 0 392.62270437377 0.013741794653082
0 12 12 0 425.15079060992 0.0148802776713472
0 13 13 0 457.309867575325 0.0160058453651364
0 14 14 0 488.988546610648 0.0171145991313727
0 15 15 0 521.173341939105 0.0182410669678687
0 16 16 0 553.985205430528 0.0193894821900685
0 17 17 0 587.268313426506 0.0205543909699277
0 18 18 0 620.477626665138 0.0217167169332798
0 19 19 0 653.575536578101 0.0228751437802335
0 20 20 0 686.613243193463 0.0240314635117712
0 21 21 0 719.728002266168 0.0251904800793159
0 22 22 0 753.002976047659 0.0263551041616681
2 -22 6 28 259.540081490387 0.181678057043271
2 -21 6 27 263.257579886576 0.184280305920603
2 -20 6 26 269.120341337042 0.18838423893593
2 -19 6 25 279.177607968101 0.195424325577671
2 -18 7 25 290.360948537489 0.203252663976242
2 -17 7 24 295.414923611884 0.206790446528319
2 -16 7 23 302.331500430256 0.211632050301179
2 -15 7 22 313.468966776454 0.219428276743518
2 -14 8 22 324.503604869658 0.22715252340876
2 -13 8 21 327.329048771033 0.229130334139723
2 -12 8 20 338.946894619544 0.237262826233681
2 -11 9 20 355.225173610312 0.248657621527218
2 -10 9 19 357.715007526552 0.250400505268587
2 -9 9 18 373.936143434474 0.261755300404132
2 -8 10 18 389.081259714707 0.272356881800295
2 -7 10 17 394.290632276975 0.276003442593882
2 -6 10 16 415.117381621899 0.290582167135329
2 -5 11 16 421.98817439266 0.295391722074862
2 -4 11 15 436.628859616649 0.305640201731655
2 -3 12 15 454.176819402443 0.31792377358171
2 -2 12 14 460.878996332875 0.322615297433012
2 -1 13 14 485.950477984277 0.340165334588994
2 0 13 13 490.467710297836 0.343327397208485
2 1 14 13 518.19330318138 0.362735312226966
2 2 14 12 525.834445144273 0.368084111600991
2 3 15 12 551.038154751309 0.385726708325916
2 4 15 11 567.179618416083 0.397025732891258
2 5 16 11 584.382398279932 0.409067678795952
2 6 17 11 614.430225779099 0.430101158045369
2 7 17 10 617.876499411752 0.432513549588226
2 8 18 10 650.704836481403 0.455493385536982
2 9 18 9 667.947499907618 0.467563249935333
2 10 19 9 683.872125598597 0.478710487919018
2 11 20 9 716.802003397975 0.501761402378583
2 12 20 8 727.751068790488 0.509425748153341
2 13 21 8 750.27977237425 0.525195840661975
1 -10 6 16 259.279226625897 0.00907477293190641
1 -9 6 15 271.887878303798 0.00951607574063293
1 -8 6 14 279.020539461243 0.0097657188811435
1 -7 7 14 292.803934168663 0.0102481376959032
1 -6 7 13 306.772047378672 0.0107370216582535
1 -5 8 13 316.090265714511 0.0110631593000079
1 -4 8 12 333.577004064613 0.0116751951422615
1 -3 9 12 343.417319076662 0.0120196061676832
1 -2 9 11 360.556961864258 0.012619493665249
1 -1 10 11 374.058305473359 0.0130920406915676
1 1 10 10 389.993952761691 0.0136497883466592
1 2 11 10 407.179979102952 0.0142512992686033
1 3 11 9 424.178298118892 0.0148462404341612
1 4 12 9 441.446955659191 0.0154506434480717
1 5 12 8 461.678139482369 0.0161587348818829
1 6 13 8 478.877157131205 0.0167607004995922
1 7 13 7 499.408547988797 0.0174792991796079
1 8 14 7 518.015246851839 0.0181305336398144
1 9 15 7 541.523010411386 0.0189533053643985
1 10 15 6 563.195433608222 0.0197118401762878
1 11 16 6 579.982597917253 0.0202993909271038
1 12 17 6 607.872728075225 0.0212755454826329
1 13 18 6 637.481112299237 0.0223118389304733
1 14 18 5 653.666739673691 0.0228783358885792
1 15 19 5 674.251789237205 0.0235988126233022
1 16 20 5 705.382682710519 0.0246883938948682
1 17 21 5 737.341822844291 0.0258069637995502
1 18 21 4 766.891249467909 0.0268411937313768
