l n n_p n_g nu dnu
0 9 9 0 447.198366827203 0.0156519428389521
0 10 10 0 491.231479564277 0.0171931017847497
0 11 11 0 536.15953535494 0.0187655837374229
0 12 12 0 581.737610370027 0.0203608163629509
0 13 13 0 627.455779184427 0.0219609522714549
0 14 14 0 672.777328757599 0.023547206506516
0 15 15 0 717.477485292829 0.025111711985249
0 16 16 0 761.890126085654 0.0266661544129979
0 17 17 0 806.691478278305 0.0282342017397407
0 18 18 0 852.266081502947 0.0298293128526031
0 19 19 0 898.518774386872 0.0314481571035405
0 20 20 0 945.153996953166 0.0330803898933608
0 21 21 0 991.944024867543 0.034718040870364
0 22 22 0 1038.71933581213 0.0363551767534244
0 23 23 0 1085.34826840852 0.0379871893942983
0 24 24 0 1131.62341358954 0.0396068194756339
2 5 8 3 448.009872166304 0.313606910516413
2 6 9 3 486.229352778497 0.340360546944948
2 7 10 3 531.424741668519 0.371997319167963
2 8 10 2 552.341998469748 0.386639398928823
2 9 11 2 577.433880575934 0.404203716403154
2 10 12 2 623.321464612195 0.436325025228537
2 11 13 2 668.807765532067 0.468165435872447
2 12 14 2 713.545520530705 0.499481864371493
2 13 14 1 732.444881468631 0.512711417028042
2 14 15 1 758.231297363603 0.530761908154522
2 15 16 1 802.937382517138 0.562056167761997
2 16 17 1 848.431348741753 0.593901944119227
2 17 18 1 894.612684762792 0.626228879333955
2 18 19 1 941.186743073878 0.658830720151714
2 19 20 1 987.910734985461 0.691537514489823
2 20 21 1 1034.56384729231 0.724194693104619
2 21 22 1 1080.24125007717 0.756168875054019
2 22 22 0 1093.34250745481 0.765339755218369
2 23 23 0 1128.17065372784 0.789719457609491
1 8 9 2 473.143867572295 0.0165600353650303
1 9 10 2 511.243281458181 0.0178935148510363
1 10 10 1 545.536185762085 0.019093766501673
1 11 11 1 567.814091803799 0.019873493213133
1 12 12 1 606.52552062994 0.0212283932220479
1 13 13 1 650.453880531972 0.022765885818619
1 14 14 1 694.708195590557 0.0243147868456695
1 15 15 1 738.713207701689 0.0258549622695591
1 16 16 1 782.875449055716 0.0274006407169501
1 17 17 1 827.720553229854 0.0289702193630449
1 18 18 1 873.360237444046 0.0305676083105416
1 19 19 1 919.575727388153 0.0321851504585854
1 20 19 0 966.087328763003 0.0338130565067051
1 21 20 0 1012.68908231122 0.0354441178808928
1 22 21 0 1059.22396920577 0.0370728389222018
1 23 22 0 1105.5569830322 0.0386944944061268
1 24 23 0 1151.3691323109 0.0402979196308813
