l n n_p n_g nu dnu
0 7 7 0 268.675803052962 0.00940365310685367
0 8 8 0 301.357628351309 0.0105475169922958
0 9 9 0 332.550313713947 0.0116392609799881
0 10 10 0 363.242157514396 0.0127134755130039
0 11 11 0 394.90373404034 0.0138216306914119
0 12 12 0 427.752578248137 0.0149713402386848
0 13 13 0 460.259604985743 0.016109086174501
0 14 14 0 492.368361815352 0.0172328926635373
0 15 15 0 524.570235442632 0.0183599582404921
0 16 16 0 557.519536344877 0.0195131837720707
0 17 17 0 590.980075322988 0.0206843026363046
0 18 18 0 624.525297413441 0.0218583854094704
0 19 19 0 657.996681656424 0.0230298838579749
0 20 20 0 691.2733822799 0.0241945683797965
0 21 21 0 724.631814509963 0.0253621135078487
0 22 22 0 758.011626587355 0.0265304069305574
2 -20 6 26 264.15301487009 0.184907110409063
2 -19 6 25 268.787983714472 0.188151588600131
2 -18 6 24 279.436421940959 0.195605495358671
2 -17 6 23 290.309408503657 0.20321658595256
2 -16 7 23 296.796973796436 0.207757881657505
2 -15 7 22 301.361093843862 0.210952765690704
2 -14 7 21 312.028987646893 0.218420291352825
2 -13 8 21 325.613521345142 0.227929464941599
2 -12 8 20 329.1426773735 0.23039987416145
2 -11 8 19 341.91225404846 0.239338577833922
2 -10 9 19 359.017953203605 0.251312567242523
2 -9 9 18 360.425867206767 0.252298107044737
2 -8 9 17 378.852290504378 0.265196603353064
2 -7 10 17 391.316658715218 0.273921661100652
2 -6 10 16 398.700105674249 0.279090073971974
2 -5 10 15 418.421201071525 0.292894840750068
2 -4 11 15 424.656681474536 0.297259677032176
2 -3 11 14 442.166595656417 0.309516616959492
2 -2 12 14 457.182298342016 0.320027608839411
2 -1 12 13 471.019677515254 0.329713774260678
2 0 13 13 489.406311583767 0.342584418108637
2 1 13 12 505.156075489198 0.353609252842438
2 2 14 12 521.618727628771 0.36513310934014
2 3 14 11 544.711972188378 0.381298380531864
2 4 15 11 554.615184229333 0.388230628960533
2 5 16 11 587.654949844134 0.411358464890894
2 6 16 10 590.390232193238 0.413273162535267
2 7 17 10 621.590655356853 0.435113458749797
2 8 17 9 640.559841534089 0.448391889073862
2 9 18 9 655.211476212464 0.458648033348725
2 10 19 9 688.306237280905 0.481814366096633
2 11 19 8 697.699911861776 0.488389938303243
2 12 20 8 721.872602863386 0.50531082200437
2 13 21 8 755.124332677999 0.5285870328746
2 14 21 7 768.139977135222 0.537697983994656
1 -9 6 15 263.521792442798 0.00922326273549794
1 -8 6 14 276.554118414845 0.00967939414451956
1 -7 7 14 283.253048153079 0.00991385668535776
1 -6 7 13 301.505813635715 0.01055270347725
1 -5 7 12 310.183245749102 0.0108564136012186
1 -4 8 12 326.303984885016 0.0114206394709756
1 -3 8 11 338.78572019531 0.0118575002068358
1 -2 9 11 353.558192977489 0.0123745367542121
1 -1 9 10 368.633859164313 0.012902185070751
1 1 10 10 383.348156621423 0.0134171854817498
1 2 10 9 401.861334022479 0.0140651466907867
1 3 11 9 416.948536078656 0.014593198762753
1 4 11 8 437.147463927841 0.0153001612374744
1 5 12 8 455.471455516897 0.0159415009430914
1 6 12 7 473.923038172441 0.0165873063360354
1 7 13 7 493.67779230843 0.017278722730795
1 8 14 7 514.986963372186 0.0180245437180265
1 9 14 6 537.113804048129 0.0187989831416845
1 10 15 6 553.604134029518 0.0193761446910331
1 11 16 6 579.481368882178 0.0202818479108762
1 12 17 6 609.048003615525 0.0213166801265434
1 13 17 5 626.971487852913 0.0219440020748519
1 14 18 5 646.221664753469 0.0226177582663714
1 15 19 5 677.192352778805 0.0237017323472582
1 16 20 5 709.061544526354 0.0248171540584224
1 17 20 4 737.803545702524 0.0258231240995883
1 18 21 4 749.147088036859 0.0262201480812901
1 19 22 4 776.810773994134 0.0271883770897947
