l n n_p n_g nu dnu
0 8 8 0 299.957067692602 0.0104984973692411
0 9 9 0 331.005732812088 0.0115852006484231
0 10 10 0 362.521333700185 0.0126882466795065
0 11 11 0 394.576672680341 0.0138101835438119
0 12 12 0 426.179496183891 0.0149162823664362
0 13 13 0 457.490854137086 0.016012179894798
0 14 14 0 489.396948024021 0.0171288931808407
0 15 15 0 521.903244906502 0.0182666135717276
0 16 16 0 554.466751625911 0.0194063363069069
0 17 17 0 586.910904018892 0.0205418816406612
0 18 18 0 619.495162499254 0.0216823306874739
0 19 19 0 652.364195080218 0.0228327468278076
0 20 20 0 685.360102041023 0.0239876035714358
0 21 21 0 718.36796816576 0.0251428788858016
0 22 22 0 751.410472864193 0.0262993665502467
0 23 23 0 784.447945059295 0.0274556780770753
2 -30 6 36 280.446969812619 0.196312878868833
2 -29 6 35 287.646946513777 0.201352862559644
2 -28 7 35 295.266768412973 0.206686737889081
2 -27 7 34 296.819037943745 0.207773326560622
2 -26 7 33 304.106285815757 0.21287440007103
2 -25 7 32 313.014372760675 0.219110060932473
2 -24 7 31 322.054742778914 0.225438319945239
2 -23 8 31 327.696472797325 0.229387530958127
2 -22 8 30 331.875693554242 0.23231298548797
2 -21 8 29 342.221417768447 0.239554992437913
2 -20 8 28 353.430250743166 0.247401175520216
2 -19 9 28 359.298152470348 0.251508706729243
2 -18 9 27 365.505877884099 0.255854114518869
2 -17 9 26 377.971803190622 0.264580262233435
2 -16 10 26 390.770231900637 0.273539162330446
2 -15 10 25 392.258754017467 0.274581127812227
2 -14 10 24 406.339822154952 0.284437875508466
2 -13 11 24 421.95906529954 0.295371345709678
2 -12 11 23 423.706047158194 0.296594233010736
2 -11 11 22 439.454957864241 0.307618470504968
2 -10 12 22 454.428021167931 0.318099614817552
2 -9 12 21 457.916242030577 0.320541369421404
2 -8 12 20 477.866244956818 0.334506371469773
2 -7 13 20 486.560694362454 0.340592486053718
2 -6 13 19 500.574574574247 0.350402202201973
2 -5 14 19 518.970751851257 0.36327952629588
2 -4 14 18 525.620345125637 0.367934241587946
2 -3 15 18 550.982432590191 0.385687702813134
2 -2 15 17 553.122410738866 0.387185687517206
2 -1 16 17 581.145983467368 0.406802188427158
2 0 16 16 584.540087798701 0.409178061459091
2 1 17 16 613.788943955391 0.429652260768774
2 2 17 15 617.173752831341 0.432021626981938
2 3 18 15 649.159176911122 0.454411423837785
2 4 18 14 652.156868204772 0.456509807743341
2 5 19 14 682.566197448 0.4777963382136
2 6 19 13 694.115884249158 0.48588111897441
2 7 20 13 715.707812056153 0.500995468439307
2 8 20 12 741.410064403234 0.518987045082264
2 9 21 12 748.995064546156 0.524296545182309
2 10 22 12 781.71898528165 0.547203289697155
1 -14 7 21 283.50867081237 0.00992280347843296
1 -13 7 20 292.808269021707 0.0102482894157597
1 -12 7 19 302.821331898491 0.0105987466164472
1 -11 8 19 313.511668294573 0.0109729083903101
1 -10 8 18 322.325261858318 0.0112813841650411
1 -9 8 17 334.980838853997 0.0117243293598899
1 -8 9 17 346.370581430426 0.0121229703500649
1 -7 9 16 356.995684779777 0.0124948489672922
1 -6 9 15 371.986070247306 0.0130195124586557
1 -5 10 15 382.864980765565 0.0134002743267948
1 -4 10 14 397.839472081796 0.0139243815228629
1 -3 11 14 412.015528149831 0.0144205434852441
1 -2 11 13 425.967818622677 0.0149088736517937
1 -1 12 13 442.515416695965 0.0154880395843588
1 1 12 12 456.85379292893 0.0159898827525126
1 2 13 12 474.622649370859 0.0166117927279801
1 3 13 11 490.82583058291 0.0171789040704019
1 4 14 11 508.294085068161 0.0177902929773856
1 5 14 10 529.218661206114 0.018522653142214
1 6 15 10 542.90968646911 0.0190018390264189
1 7 16 10 569.467907820471 0.0199313767737165
1 8 16 9 583.372535777827 0.0204180387522239
1 9 17 9 605.275653886469 0.0211846478860264
1 10 17 8 632.066044543441 0.0221223115590204
1 11 18 8 645.595367550476 0.0225958378642666
1 12 19 8 670.723467916687 0.023475321377084
1 13 19 7 698.653222247164 0.0244528627786507
1 14 20 7 713.935533998911 0.0249877436899619
1 15 21 7 738.112822297748 0.0258339487804212
1 16 22 7 768.353467778661 0.0268923713722531
