l n n_p n_g nu dnu
0 8 8 0 299.050817393342 0.010466778608767
0 9 9 0 329.867910509921 0.0115453768678472
0 10 10 0 361.219269957144 0.0126426744485001
0 11 11 0 393.264507521172 0.013764257763241
0 12 12 0 424.814143160899 0.0148684950106315
0 13 13 0 455.998013915321 0.0159599304870362
0 14 14 0 487.83831149465 0.0170743409023128
0 15 15 0 520.308738163338 0.0182108058357168
0 16 16 0 552.810172615596 0.0193483560415459
0 17 17 0 585.219172471708 0.0204826710365098
0 18 18 0 617.765027464211 0.0216217759612474
0 19 19 0 650.533264936996 0.0227686642727949
0 20 20 0 683.450383702632 0.0239207634295921
0 21 21 0 716.434670763862 0.0250752134767352
0 22 22 0 749.41526431007 0.0262295342508525
0 23 23 0 782.328514567441 0.0273814980098604
2 -29 6 35 277.650728103769 0.194355509672639
2 -28 6 34 285.452655543396 0.199816858880377
2 -27 7 34 293.361205007068 0.205352843504947
2 -26 7 33 295.727807274767 0.207009465092337
2 -25 7 32 301.863062959255 0.211304144071478
2 -24 7 31 310.493748979142 0.2173456242854
2 -23 7 30 319.966586492707 0.223976610544895
2 -22 8 30 326.520471498668 0.228564330049067
2 -21 8 29 330.527276333597 0.231369093433518
2 -20 8 28 341.194763556783 0.238836334489748
2 -19 8 27 352.266803324753 0.246586762327327
2 -18 9 27 358.036545298259 0.250625581708781
2 -17 9 26 364.496655460894 0.255147658822626
2 -16 9 25 377.786080361427 0.264450256252999
2 -15 10 25 389.961003446117 0.272972702412282
2 -14 10 24 392.493506688314 0.27474545468182
2 -13 10 23 407.413221674125 0.285189255171887
2 -12 11 23 421.544465007839 0.295081125505487
2 -11 11 22 423.759383516683 0.296631568461678
2 -10 11 21 441.127452883669 0.308789217018568
2 -9 12 21 453.103415126358 0.317172390588451
2 -8 12 20 461.294200346202 0.322905940242341
2 -7 13 20 483.097735745364 0.338168415021755
2 -6 13 19 485.289153165285 0.339702407215699
2 -5 13 18 507.142300375397 0.354999610262778
2 -4 14 18 517.476763709482 0.362233734596638
2 -3 14 17 532.37741747882 0.372664192235174
2 -2 15 17 549.966395505813 0.384976476854069
2 -1 15 16 560.253837729781 0.392177686410847
2 0 16 16 582.419256746597 0.407693479722618
2 1 16 15 592.341950801452 0.414639365561016
2 2 17 15 615.008299331844 0.430505809532291
2 3 17 14 629.041917997623 0.440329342598336
2 4 18 14 647.810556585303 0.453467389609712
2 5 18 13 669.84763717062 0.468893346019434
2 6 19 13 680.844455211184 0.476591118647829
2 7 20 13 713.019536035979 0.499113675225186
2 8 20 12 715.953543062586 0.50116748014381
2 9 21 12 746.722518697076 0.522705763087953
2 10 21 11 767.336053880912 0.537135237716638
2 11 22 11 779.821066408674 0.545874746486071
1 -14 6 20 276.53983249822 0.00967889413743771
1 -13 7 20 285.718063774897 0.0100001322321214
1 -12 7 19 294.985395834668 0.0103244888542134
1 -11 7 18 306.136224832049 0.0107147678691217
1 -10 8 18 315.52131512233 0.0110432460292815
1 -9 8 17 326.447883476484 0.011425675921677
1 -8 8 16 339.062978234445 0.0118672042382056
1 -7 9 16 349.52086071297 0.012233230124954
1 -6 9 15 362.430290812121 0.0126850601784242
1 -5 10 15 376.630518833955 0.0131820681591884
1 -4 10 14 387.822414511654 0.0135737845079079
1 -3 10 13 405.443291472981 0.0141905152015543
1 -2 11 13 416.340665989162 0.0145719233096207
1 -1 11 12 435.536261951743 0.015243769168311
1 1 12 12 447.200263344356 0.0156520092170525
1 2 12 11 467.749033271206 0.0163712161644922
1 3 13 11 479.984793692886 0.016799467779251
1 4 14 11 502.870168148038 0.0176004558851813
1 5 14 10 515.916186056528 0.0180570665119785
1 6 15 10 538.256604492607 0.0188389811572413
1 7 15 9 558.879460676584 0.0195607811236804
1 8 16 9 573.546623049657 0.020074131806738
1 9 17 9 600.991918184916 0.0210347171364721
1 10 17 8 618.563369581427 0.0216497179353499
1 11 18 8 637.599547853083 0.0223159841748579
1 12 19 8 666.277750512547 0.0233197212679391
1 13 19 7 685.163679579852 0.0239807287852948
1 14 20 7 704.460969766905 0.0246561339418417
1 15 21 7 734.198306918553 0.0256969407421494
1 16 21 6 760.911285876904 0.0266318950056916
1 17 22 6 774.676832369893 0.0271136891329462
