l n n_p n_g nu dnu
0 8 8 0 334.306971274961 0.0117007439946236
0 9 9 0 370.895645568896 0.0129813475949114
0 10 10 0 407.325256217821 0.0142563839676237
0 11 11 0 442.628366512853 0.0154919928279499
0 12 12 0 477.643144057769 0.0167175100420219
0 13 13 0 513.327059907066 0.0179664470967473
0 14 14 0 550.247692928188 0.0192586692524866
0 15 15 0 588.016540681377 0.0205805789238482
0 16 16 0 625.697513576289 0.0218994129751701
0 17 17 0 663.091040619945 0.0232081864216981
0 18 18 0 700.219002311178 0.0245076650808912
0 19 19 0 737.22240428504 0.0258027841499764
0 20 20 0 774.56356337829 0.0271097247182402
0 21 21 0 812.230296170148 0.0284280603659552
0 22 22 0 850.09603573275 0.0297533612506462
0 23 23 0 888.052058726606 0.0310818220554312
2 -6 7 13 328.151855368933 0.229706298758253
2 -5 7 12 331.059215276099 0.23174145069327
2 -4 7 11 354.702033498464 0.248291423448925
2 -3 8 11 366.022502806166 0.256215751964316
2 -2 8 10 380.897246628073 0.266628072639651
2 -1 9 10 402.820912122124 0.281974638485486
2 0 9 9 410.465419882939 0.287325793918057
2 1 10 9 438.669347210699 0.307068543047489
2 2 10 8 447.986362782937 0.313590453948056
2 3 11 8 473.976557739413 0.331783590417589
2 4 11 7 495.498498955796 0.346848949269057
2 5 12 7 509.795317886399 0.356856722520479
2 6 13 7 546.624902862004 0.382637432003403
2 7 13 6 555.556490518651 0.388889543363056
2 8 14 6 584.566003941398 0.409196202758979
2 9 15 6 622.292072628821 0.435604450840175
2 10 15 5 633.177898201999 0.443224528741399
2 11 16 5 659.844931053453 0.461891451737417
2 12 17 5 697.00955219956 0.487906686539692
2 13 18 5 733.880163535004 0.513716114474503
2 14 18 4 739.031342574164 0.517321939801915
2 15 19 4 771.375410699933 0.539962787489953
2 16 20 4 809.006634033671 0.56630464382357
2 17 21 4 846.826436320571 0.5927785054244
2 18 22 4 884.564834022043 0.61919538381543
2 19 22 3 890.281603194904 0.623197122236433
1 1 7 7 339.533873813608 0.0118836855834763
1 2 7 6 346.86051066822 0.0121401178733877
1 3 8 6 378.448662388037 0.0132457031835813
1 4 9 6 394.307653602151 0.0138007678760753
1 5 9 5 415.222574925655 0.0145327901223979
1 6 10 5 443.332181926899 0.0155166263674415
1 7 11 5 464.214685881676 0.0162475140058586
1 8 11 4 483.610925244904 0.0169263823835716
1 9 12 4 507.381867368498 0.0177583653578974
1 10 13 4 537.052512137737 0.0187968379248208
1 11 14 4 569.779777379489 0.0199422922082821
1 12 14 3 592.06214013776 0.0207221749048216
1 13 15 3 612.332518553128 0.0214316381493595
1 14 16 3 646.619999167945 0.0226316999708781
1 15 17 3 682.544106046955 0.0238890437116434
1 16 18 3 718.417903073193 0.0251446266075618
1 17 18 2 752.911299245253 0.0263518954735838
1 18 19 2 771.212532905685 0.026992438651699
1 19 20 2 795.385457316779 0.0278384910060873
1 20 21 2 831.517561819271 0.0291031146636745
1 21 22 2 868.8032171574 0.030408112600509
