l n n_p n_g nu dnu
0 8 8 0 333.15020653619 0.0116602572287666
0 9 9 0 369.646736022618 0.0129376357607916
0 10 10 0 405.844141394768 0.0142045449488169
0 11 11 0 440.929226475597 0.0154325229266459
0 12 12 0 475.805164740154 0.0166531807659054
0 13 13 0 511.394523666539 0.0178988083283289
0 14 14 0 548.280534020421 0.0191898186907147
0 15 15 0 585.902121563521 0.0205065742547232
0 16 16 0 623.369544123326 0.0218179340443164
0 17 17 0 660.570905321309 0.0231199816862458
0 18 18 0 697.477451336569 0.0244117107967799
0 19 19 0 734.342073184789 0.0257019725614676
0 20 20 0 771.60030879182 0.0270060108077137
0 21 21 0 809.145980316861 0.0283201093110901
0 22 22 0 846.921183619173 0.0296422414266711
0 23 23 0 884.746035781262 0.0309661112523442
2 -7 6 13 311.619935748922 0.218133955024245
2 -6 7 13 327.773524196338 0.229441466937436
2 -5 7 12 334.352416529061 0.234046691570343
2 -4 8 12 358.691442663321 0.251084009864325
2 -3 8 11 365.033550439825 0.255523485307878
2 -2 8 10 385.296860998691 0.269707802699084
2 -1 9 10 401.542712737062 0.281079898915943
2 0 9 9 415.352552383759 0.290746786668631
2 1 10 9 437.06444329966 0.305945110309762
2 2 10 8 453.518544778305 0.317462981344813
2 3 11 8 472.182502303739 0.330527751612617
2 4 11 7 501.551252142318 0.351085876499622
2 5 12 7 507.943969314172 0.35556077851992
2 6 13 7 544.707266971429 0.38129508688
2 7 13 6 562.181430642672 0.393527001449871
2 8 14 6 582.484510023081 0.407739157016157
2 9 15 6 620.013851518267 0.434009696062787
2 10 15 5 640.707330166996 0.448495131116897
2 11 16 5 657.358005246944 0.460150603672861
2 12 17 5 694.289991497731 0.486002994048412
2 13 18 5 731.118905697839 0.511783233988487
2 14 18 4 748.067706964367 0.523647394875057
2 15 19 4 768.43575257594 0.537905026803158
2 16 20 4 805.936297866523 0.564155408506566
2 17 21 4 843.666427450464 0.590566499215325
2 18 22 4 881.45764410029 0.617020350870203
1 -1 7 8 310.089206757809 0.0108531222365233
1 1 7 7 340.495762836435 0.0119173516992752
1 2 8 7 348.727715670015 0.0122054700484505
1 3 8 6 377.808135866691 0.0132232847553342
1 4 9 6 397.774505408421 0.0139221076892947
1 5 9 5 414.642553903719 0.0145124893866302
1 6 10 5 442.926833836946 0.0155024391842931
1 7 11 5 465.664453592365 0.0162982558757328
1 8 11 4 484.875191486958 0.0169706317020435
1 9 12 4 507.035084670749 0.0177462279634762
1 10 13 4 535.935036146672 0.0187577262651335
1 11 14 4 568.93983139432 0.0199128940988012
1 12 14 3 595.947412990106 0.0208581594546537
1 13 15 3 612.031113136576 0.0214210889597802
1 14 16 3 644.580367528922 0.0225603128635123
1 15 17 3 680.165283451595 0.0238057849208058
1 16 18 3 715.923981319346 0.0250573393461771
1 17 19 3 751.346961644636 0.0262971436575623
1 18 19 2 777.075170959629 0.027197630983587
1 19 20 2 793.96927200434 0.0277889245201519
1 20 21 2 828.692595619221 0.0290042408466727
1 21 22 2 865.745107842289 0.0303010787744801
