l n n_p n_g nu dnu
0 9 9 0 401.012315999954 0.0140354310599984
0 10 10 0 440.79704288033 0.0154278965008116
0 11 11 0 480.773764253631 0.0168270817488771
0 12 12 0 520.503309130541 0.0182176158195689
0 13 13 0 559.456676989727 0.0195809836946405
0 14 14 0 598.213944947034 0.0209374880731462
0 15 15 0 637.936307584036 0.0223277707654413
0 16 16 0 678.68623305233 0.0237540181568315
0 17 17 0 719.951448975341 0.0251983007141369
0 18 18 0 761.432748013405 0.0266501461804692
0 19 19 0 802.895848563109 0.0281013546997088
0 20 20 0 844.037264018216 0.0295413042406376
0 21 21 0 884.843981698289 0.0309695393594401
0 22 22 0 925.578817569601 0.032395258614936
0 23 23 0 966.314947453108 0.0338210231608588
0 24 24 0 1006.81808968143 0.0352386331388502
2 0 7 7 379.958772434102 0.265971140703871
2 1 8 7 395.90379264714 0.277132654852998
2 2 8 6 428.003982942353 0.299602788059647
2 3 9 6 436.134506010303 0.305294154207212
2 4 10 6 476.35307399174 0.333447151794218
2 5 10 5 489.510582740089 0.342657407918062
2 6 11 5 516.497173980143 0.3615480217861
2 7 12 5 555.667255850903 0.388967079095632
2 8 12 4 568.142361359595 0.397699652951716
2 9 13 4 594.624252849389 0.416236976994572
2 10 14 4 634.319104772515 0.444023373340761
2 11 15 4 674.691791183795 0.472284253828657
2 12 15 3 677.728759701088 0.474410131790762
2 13 16 3 716.408920788667 0.501486244552067
2 14 17 3 757.887784074004 0.530521448851803
2 15 18 3 799.353744174147 0.559547620921903
2 16 19 3 840.267003742494 0.588186902619746
2 17 19 2 847.071954708132 0.592950368295692
2 18 20 2 881.439721416813 0.617007804991769
2 19 21 2 922.126565060922 0.645488595542646
2 20 22 2 962.833283715497 0.673983298600848
2 21 23 2 1003.29074530949 0.702303521716645
1 4 7 4 372.494412042983 0.0130373044215044
1 5 8 4 407.260272717077 0.0142541095450977
1 6 9 4 429.987230951914 0.015049553083317
1 7 9 3 451.991580112297 0.0158197053039304
1 8 10 3 479.563020942048 0.0167847057329717
1 9 11 3 508.157525783031 0.0177855134024061
1 10 12 3 541.873929105157 0.0189655875186805
1 11 12 2 575.256878741898 0.0201339907559664
1 12 13 2 594.540200168477 0.0208089070058967
1 13 14 2 621.44378374226 0.0217505324309791
1 14 15 2 659.392402979065 0.0230787341042673
1 15 16 2 699.353347344539 0.0244773671570589
1 16 17 2 739.907635690085 0.025896767249153
1 17 18 2 780.381556493664 0.0273133544772782
1 18 18 1 818.114590394373 0.0286340106638031
1 19 19 1 836.071619033084 0.0292625066661579
1 20 20 1 865.501056151964 0.0302925369653187
1 21 21 1 904.843562083694 0.0316695246729293
1 22 22 1 945.019054656954 0.0330756669129934
1 23 23 1 985.288408367273 0.0344850942928546
