l n n_p n_g nu dnu
0 8 8 0 325.827379788909 0.0114039582926118
0 9 9 0 361.466408678726 0.0126513243037554
0 10 10 0 396.139913851221 0.0138648969847927
0 11 11 0 430.071100671522 0.0150524885235033
0 12 12 0 464.043278418846 0.0162415147446596
0 13 13 0 499.385181972731 0.0174784813690456
0 14 14 0 535.772598366076 0.0187520409428126
0 15 15 0 572.216419917916 0.0200275746971271
0 16 16 0 608.457653026485 0.021296017855927
0 17 17 0 644.236920977806 0.0225482922342232
0 18 18 0 680.073696093112 0.0238025793632589
0 19 19 0 716.30339836215 0.0250706189426752
0 20 20 0 752.877081347149 0.0263506978471502
0 21 21 0 789.820596116252 0.0276437208640688
0 22 22 0 826.779788759054 0.0289372926065669
0 23 23 0 863.51775564165 0.0302231214474577
2 -9 6 15 299.578309319834 0.209704816523884
2 -8 7 15 315.834125332497 0.221083887732748
2 -7 7 14 321.318244279757 0.22492277099583
2 -6 7 13 337.201124064255 0.236040786844978
2 -5 8 13 356.630175953368 0.249641123167358
2 -4 8 12 361.675331633425 0.253172732143398
2 -3 9 12 387.957974279652 0.271570581995757
2 -2 9 11 392.314885007337 0.274620419505136
2 -1 9 10 417.39616792731 0.292177317549117
2 0 10 10 426.433735804414 0.29850361506309
2 1 10 9 451.02964732057 0.315720753124399
2 2 11 9 460.578612033359 0.322405028423351
2 3 12 9 492.168399862843 0.34451787990399
2 4 12 8 496.119393331265 0.347283575331886
2 5 13 8 532.257700790423 0.372580390553296
2 6 13 7 543.970364108186 0.38077925487573
2 7 14 7 568.901373127542 0.39823096118928
2 8 15 7 605.075779340292 0.423553045538204
2 9 15 6 609.494528462671 0.42664616992387
2 10 16 6 641.119194147652 0.448783435903357
2 11 17 6 676.921003408777 0.473844702386144
2 12 17 5 695.438245540036 0.486806771878025
2 13 18 5 713.218122205554 0.499252685543888
2 14 19 5 749.736506772507 0.524815554740755
2 15 20 5 786.636517178163 0.550645562024714
2 16 20 4 813.353735878611 0.569347615115028
2 17 21 4 823.718405461475 0.576602883823033
2 18 22 4 860.428629808576 0.602300040866003
1 -2 7 9 303.084723472379 0.0106079653215333
1 -1 7 8 329.965598267923 0.0115487959393773
1 1 7 7 338.003024812336 0.0118301058684318
1 2 8 7 367.690307251328 0.0128691607537965
1 3 9 7 377.591995260872 0.0132157198341305
1 4 9 6 403.213322262906 0.0141124662792017
1 5 10 6 426.929648388193 0.0149425376935868
1 6 10 5 441.062275428524 0.0154371796399984
1 7 11 5 465.47013259513 0.0162914546408295
1 8 12 5 491.298641357873 0.0171954524475256
1 9 13 5 516.828885824867 0.0180890110038704
1 10 13 4 534.463094798267 0.0187062083179394
1 11 14 4 560.458083616227 0.0196160329265679
1 12 15 4 593.358122881519 0.0207675343008532
1 13 16 4 626.658441608212 0.0219330454562874
1 14 16 3 649.607799178434 0.0227362729712452
1 15 17 3 666.667091114638 0.0233333481890123
1 16 18 3 699.89279631476 0.0244962478710166
1 17 19 3 735.240597930019 0.0257334209275506
1 18 20 3 771.19035508543 0.02699166242799
1 19 21 3 807.045232859947 0.0282465831500982
1 20 21 2 838.277833238532 0.0293397241633486
1 21 22 2 852.222318274734 0.0298277811396157
