l n n_p n_g nu dnu
0 7 7 0 273.96481361844 0.00958876847664541
0 8 8 0 307.196943435768 0.0107518930202519
0 9 9 0 339.789604885993 0.0118926361710097
0 10 10 0 370.948056861756 0.0129831819901614
0 11 11 0 402.902622281397 0.0141015917798489
0 12 12 0 436.039965759154 0.0152613988015704
0 13 13 0 469.860293541867 0.0164451102739653
0 14 14 0 503.095561785355 0.0176083446624874
0 15 15 0 536.102485584346 0.0187635869954521
0 16 16 0 569.27318597079 0.0199245615089777
0 17 17 0 603.213224142327 0.0211124628449814
0 18 18 0 637.498024621035 0.0223124308617362
0 19 19 0 671.996968004107 0.0235198938801437
0 20 20 0 706.314925216101 0.0247210223825635
0 21 21 0 740.529743087447 0.0259185410080606
0 22 22 0 774.544160240708 0.0271090456084248
2 -17 6 23 268.326812258384 0.187828768580869
2 -16 6 22 273.085559799719 0.191159891859804
2 -15 6 21 282.196303028741 0.197537412120119
2 -14 6 20 294.739642353934 0.206317749647754
2 -13 7 20 302.82827501546 0.211979792510822
2 -12 7 19 309.610674326388 0.216727472028472
2 -11 7 18 325.614299222634 0.227930009455844
2 -10 8 18 335.643769020481 0.234950638314337
2 -9 8 17 342.782598285498 0.239947818799849
2 -8 8 16 359.323375319743 0.25152636272382
2 -7 9 16 367.420864447915 0.25719460511354
2 -6 9 15 377.492589832589 0.264244812882812
2 -5 10 15 398.455469503335 0.278918828652334
2 -4 10 14 400.326127841216 0.280228289488851
2 -3 10 13 425.660203944023 0.297962142760816
2 -2 11 13 432.685133660111 0.302879593562077
2 -1 11 12 456.484682554477 0.319539277788134
2 0 12 12 466.604346132044 0.326623042292431
2 1 12 11 491.726484880089 0.344208539416062
2 2 13 11 500.036020279636 0.350025214195746
2 3 14 11 531.190956661575 0.371833669663102
2 4 14 10 533.563538979755 0.373494477285828
2 5 15 10 566.163577252543 0.39631450407678
2 6 15 9 576.490474494123 0.403543332145886
2 7 16 9 600.232293112294 0.420162605178606
2 8 16 8 627.659324831303 0.439361527381912
2 9 17 8 634.728217194533 0.444309752036173
2 10 18 8 669.043188502196 0.468330231951537
2 11 18 7 691.909385090906 0.484336569563634
2 12 19 7 703.515027290862 0.492460519103603
2 13 20 7 737.654981579006 0.516358487105304
2 14 21 7 771.481945412314 0.54003736178862
2 15 21 6 776.273714275342 0.543391599992739
1 -7 6 13 273.602169523411 0.0095760759333194
1 -6 6 12 282.570589007446 0.00988997061526061
1 -5 7 12 296.006765022969 0.0103602367758039
1 -4 7 11 312.442896458827 0.0109355013760589
1 -3 8 11 322.372657059017 0.0112830429970656
1 -2 8 10 341.095224246781 0.0119383328486373
1 -1 9 10 352.613849549353 0.0123414847342274
1 1 9 9 372.332024691852 0.0130316208642148
1 2 10 9 384.650220154629 0.013462757705412
1 3 10 8 407.405304931261 0.0142591856725941
1 4 11 8 421.790863956489 0.0147626802384771
1 5 11 7 442.767095794574 0.0154968483528101
1 6 12 7 464.893514380762 0.0162712730033267
1 7 12 6 483.401851518062 0.0169190648031322
1 8 13 6 502.661613251288 0.0175931564637951
1 9 14 6 526.982950457667 0.0184444032660184
1 10 15 6 553.195919472991 0.0193618571815547
1 11 15 5 568.910574123202 0.0199118700943121
1 12 16 5 591.909844625138 0.0207168445618798
1 13 17 5 623.230102038759 0.0218130535713566
1 14 18 5 654.919158951321 0.0229221705632962
1 15 18 4 672.48350111409 0.0235369225389931
1 16 19 4 692.74003694339 0.0242459012930187
1 17 20 4 725.183077105581 0.0253814076986953
1 18 21 4 758.366382094316 0.0265428233733011
1 19 22 4 791.363289302131 0.0276977151255746
