l n n_p n_g nu dnu
0 8 8 0 321.265306148102 0.0112442857151836
0 9 9 0 356.06775167559 0.0124623713086456
0 10 10 0 389.938014867941 0.0136478305203779
0 11 11 0 423.071167989495 0.0148074908796323
0 12 12 0 456.735140655964 0.0159857299229587
0 13 13 0 491.952847013511 0.0172183496454729
0 14 14 0 527.687466476154 0.0184690613266654
0 15 15 0 563.429098569057 0.019720018449917
0 16 16 0 598.658226771752 0.0209530379370113
0 17 17 0 633.720058801714 0.02218020205806
0 18 18 0 669.118415476944 0.023419144541693
0 19 19 0 704.927866679458 0.024672475333781
0 20 20 0 741.193895638391 0.0259417863473437
0 21 21 0 777.541399213811 0.0272139489724834
0 22 22 0 813.888572310545 0.0284861000308691
0 23 23 0 849.812780090833 0.0297434473031792
2 -10 6 16 300.581252988761 0.210406877092133
2 -9 7 16 313.856755160627 0.219699728612439
2 -8 7 15 317.7545964581 0.22242821752067
2 -7 7 14 333.382309932795 0.233367616952957
2 -6 8 14 351.451770337077 0.246016239235954
2 -5 8 13 355.755280707212 0.249028696495049
2 -4 9 13 380.887058699005 0.266620941089303
2 -3 9 12 386.087071217068 0.270260949851948
2 -2 9 11 409.315997757959 0.286521198430571
2 -1 10 11 419.43915744825 0.293607410213775
2 0 10 10 440.612737141157 0.30842891599881
2 1 11 10 453.185088568572 0.317229561998001
2 2 11 9 476.512429658549 0.333558700760984
2 3 12 9 488.514424557226 0.341960097190058
2 4 13 9 519.773685415197 0.363841579790638
2 5 13 8 524.547703238502 0.367183392266951
2 6 14 8 560.131493670326 0.392092045569228
2 7 14 7 574.176777271754 0.401923744090227
2 8 15 7 595.567893804745 0.416897525663321
2 9 16 7 630.586042803878 0.441410229962715
2 10 16 6 643.420098796641 0.450394069157649
2 11 17 6 666.073325979442 0.466251328185609
2 12 18 6 701.829146307626 0.491280402415338
2 13 19 6 734.734019002058 0.514313813301441
2 14 19 5 738.324435249606 0.516827104674724
2 15 20 5 774.464182341616 0.542124927639131
2 16 21 5 810.79514065014 0.567556598455098
2 17 22 5 846.752194288377 0.592726536001864
1 -3 6 9 296.718181785183 0.0103851363624814
1 -2 7 9 315.34042742921 0.0110369149600223
1 -1 7 8 331.15889267684 0.0115905612436894
1 1 8 8 349.954815169673 0.0122484185309386
1 2 8 7 365.733016942185 0.0128006555929765
1 3 9 7 391.249042038113 0.013693716471334
1 4 9 6 402.015534692933 0.0140705437142527
1 5 10 6 427.874172661615 0.0149755960431565
1 6 11 6 450.370864273961 0.0157629802495886
1 7 11 5 467.086936117462 0.0163480427641112
1 8 12 5 490.035839254401 0.017151254373904
1 9 13 5 517.240458309519 0.0181034160408332
1 10 14 5 545.391294224827 0.019088695297869
1 11 14 4 561.884033274854 0.0196659411646199
1 12 15 4 586.492485643371 0.020527236997518
1 13 16 4 618.800370919969 0.0216580129821989
1 14 17 4 652.199642254654 0.0228269874789129
1 15 17 3 681.614047974112 0.0238564916790939
1 16 18 3 694.468162480972 0.024306385686834
1 17 19 3 724.981410745493 0.0253743493760922
1 18 20 3 760.162097188705 0.0266056734016047
1 19 21 3 795.776454010831 0.0278521758903791
1 20 22 3 831.267352087489 0.0290943573230621
