l n n_p n_g nu dnu
0 8 8 0 320.408913503123 0.0112143119726093
0 9 9 0 355.044215884935 0.0124265475559727
0 10 10 0 388.775835147522 0.0136071542301633
0 11 11 0 421.7495668267 0.0147612348389345
0 12 12 0 455.400007926327 0.0159390002774214
0 13 13 0 490.556589105828 0.017169480618704
0 14 14 0 526.173416303019 0.0184160695706056
0 15 15 0 561.762286438944 0.019661680025363
0 16 16 0 596.795224323435 0.0208878328513202
0 17 17 0 631.764671063074 0.0221117634872076
0 18 18 0 667.067184704165 0.0233473514646458
0 19 19 0 702.831867360132 0.0245991153576046
0 20 20 0 739.009069038778 0.0258653174163572
0 21 21 0 775.241614703788 0.0271334565146326
0 22 22 0 811.470149590911 0.0284014552356819
0 23 23 0 847.212691075654 0.0296524441876479
2 -11 6 17 289.707078381338 0.202794954866936
2 -10 6 16 303.425215562462 0.212397650893723
2 -9 7 16 314.826796089888 0.220378757262921
2 -8 7 15 319.24747544767 0.223473232813369
2 -7 7 14 336.751536401072 0.235726075480751
2 -6 8 14 350.654555582263 0.245458188907584
2 -5 8 13 359.272756113155 0.251490929279208
2 -4 9 13 383.929855002234 0.268750898501564
2 -3 9 12 385.850805056098 0.270095563539269
2 -2 10 12 413.430220587735 0.289401154411415
2 -1 10 11 418.277788450935 0.292794451915654
2 0 10 10 445.192229220647 0.311634560454453
2 1 11 10 451.963711098335 0.316374597768834
2 2 11 9 481.531084692483 0.337071759284738
2 3 12 9 487.275794065436 0.341093055845805
2 4 13 9 522.446102839589 0.365712271987712
2 5 13 8 525.953340546798 0.368167338382758
2 6 14 8 558.51653349029 0.390961573443203
2 7 14 7 580.214725302935 0.406150307712054
2 8 15 7 593.748753858818 0.415624127701172
2 9 16 7 628.668316124268 0.440067821286988
2 10 16 6 650.216098122815 0.45515126868597
2 11 17 6 664.05355055347 0.464837485387429
2 12 18 6 699.748186973588 0.489823730881512
2 13 19 6 735.820197416817 0.515074138191772
2 14 19 5 742.994630114693 0.520096241080285
2 15 20 5 772.182273124032 0.540527591186822
2 16 21 5 808.397339325821 0.565878137528074
2 17 22 5 844.207416727849 0.590945191709494
1 -4 6 10 288.930976432642 0.0101125841751425
1 -3 6 9 297.047398648749 0.0103966589527062
1 -2 7 9 318.022246311995 0.0111307786209198
1 -1 7 8 330.912701423815 0.0115819445498335
1 1 8 8 352.761206171116 0.0123466422159891
1 2 8 7 365.434267644356 0.0127901993675525
1 3 9 7 392.461347688359 0.0137361471690925
1 4 10 7 403.4768266043 0.0141216889311505
1 5 10 6 427.384386846988 0.0149584535396446
1 6 11 6 451.444011821527 0.0158005404137534
1 7 11 5 468.700103301269 0.0164045036155444
1 8 12 5 490.094710066983 0.0171533148523444
1 9 13 5 516.71167091798 0.0180849084821293
1 10 14 5 545.795881717393 0.0191028558601087
1 11 14 4 564.708249193783 0.0197647887217824
1 12 15 4 585.546210984045 0.0204941173844416
1 13 16 4 617.224772937016 0.0216028670527956
1 14 17 4 650.623686970297 0.0227718290439604
1 15 18 4 682.734887464899 0.0238957210612715
1 16 18 3 697.650982157848 0.0244177843755247
1 17 19 3 723.331286711255 0.0253165950348939
1 18 20 3 758.108651480581 0.0265338028018203
1 19 21 3 793.592515801619 0.0277757380530567
1 20 22 3 828.987402505021 0.0290145590876757
