l n n_p n_g nu dnu
0 8 8 0 356.569802309405 0.0124799430808292
0 9 9 0 395.365768259484 0.0138378018890819
0 10 10 0 434.524134592776 0.0152083447107472
0 11 11 0 473.87807908564 0.0165857327679974
0 12 12 0 512.712557324234 0.0179449395063482
0 13 13 0 550.71843903408 0.0192751453661928
0 14 14 0 589.022663445195 0.0206157932205818
0 15 15 0 628.465081098766 0.0219962778384568
0 16 16 0 668.729245168321 0.0234055235808912
0 17 17 0 709.437100829034 0.0248302985290162
0 18 18 0 750.298320917159 0.0262604412321006
0 19 19 0 790.929577566999 0.027682535214845
0 20 20 0 831.163755830463 0.0290907314540662
0 21 21 0 871.255363709288 0.0304939377298251
0 22 22 0 911.38386500827 0.0318984352752894
0 23 23 0 951.483288706813 0.0333019151047385
2 -1 7 8 359.704528184046 0.251793169728832
2 0 8 8 390.20495420628 0.273143467944396
2 1 8 7 398.481229878361 0.278936860914852
2 2 9 7 429.819818369348 0.300873872858544
2 3 9 6 448.580188135248 0.314006131694674
2 4 10 6 469.579728868531 0.328705810207972
2 5 11 6 508.577163044609 0.356004014131226
2 6 11 5 512.198759729337 0.358539131810536
2 7 12 5 547.043199186728 0.38293023943071
2 8 13 5 585.325116796602 0.409727581757621
2 9 13 4 594.133451778109 0.415893416244676
2 10 14 4 624.892532581818 0.437424772807273
2 11 15 4 665.15911918179 0.465611383427253
2 12 16 4 705.669251301659 0.493968475911161
2 13 16 3 710.323103413004 0.497226172389103
2 14 17 3 746.83217129689 0.522782519907823
2 15 18 3 787.488685054282 0.551242079537998
2 16 19 3 827.733681605314 0.57941357712372
2 17 20 3 867.752642281828 0.607426849597279
2 18 20 2 889.026694134179 0.622318685893925
2 19 21 2 908.079103307585 0.63565537231531
2 20 22 2 948.089261772964 0.663662483241075
2 21 23 2 988.022365226442 0.691615655658509
1 3 7 5 364.006072856601 0.012740212549981
1 4 8 5 376.088603808991 0.0131631011333147
1 5 8 4 404.008884220061 0.0141403109477021
1 6 9 4 434.732887585688 0.0152156510654991
1 7 10 4 456.158383448922 0.0159655434207123
1 8 10 3 480.448229839307 0.0168156880443758
1 9 11 3 505.629608975333 0.0176970363141367
1 10 12 3 536.352765214605 0.0187723467825112
1 11 13 3 570.847240883465 0.0199796534309213
1 12 13 2 604.768293475452 0.0211668902716408
1 13 14 2 622.778900468814 0.0217972615164085
1 14 15 2 651.374138068752 0.0227980948324063
1 15 16 2 689.934396075604 0.0241477038626462
1 16 17 2 729.811092549494 0.0255433882392323
1 17 18 2 769.864616555626 0.0269452615794469
1 18 19 2 809.457248589013 0.0283310037006154
1 19 19 1 847.548722751394 0.0296642052962988
1 20 20 1 871.252578409778 0.0304938402443422
1 21 21 1 893.377604619562 0.0312682161616847
1 22 22 1 931.278372202331 0.0325947430270816
1 23 23 1 970.579236465085 0.033970273276278
