l n n_p n_g nu dnu
0 8 8 0 359.897717807461 0.0125964201232612
0 9 9 0 399.0932551353 0.0139682639297355
0 10 10 0 438.657567774198 0.0153530148720969
0 11 11 0 478.423958521212 0.0167448385482424
0 12 12 0 517.866037169034 0.0181253113009162
0 13 13 0 556.488038580472 0.0194770813503165
0 14 14 0 595.066427661393 0.0208273249681488
0 15 15 0 634.701011789672 0.0222145354126385
0 16 16 0 675.294463599153 0.0236353062259703
0 17 17 0 716.363179035818 0.0250727112662536
0 18 18 0 757.640308020562 0.0265174107807197
0 19 19 0 798.840502175255 0.0279594175761339
0 20 20 0 839.668962774567 0.0293884136971099
0 21 21 0 880.212816686416 0.0308074485840246
0 22 22 0 920.744784726056 0.0322260674654119
0 23 23 0 961.266132096782 0.0336443146233874
0 24 24 0 1001.57486177578 0.0350551201621525
2 0 7 7 385.956590303425 0.270169613212398
2 1 8 7 394.096585621338 0.275867609934936
2 2 9 7 433.449670063099 0.303414769044169
2 3 9 6 435.406115152972 0.30478428060708
2 4 10 6 474.049564483301 0.331834695138311
2 5 10 5 497.00237999263 0.347901665994841
2 6 11 5 513.906015589663 0.359734210912764
2 7 12 5 552.754262137686 0.38692798349638
2 8 12 4 576.707269896261 0.403695088927383
2 9 13 4 591.505168644861 0.414053618051403
2 10 14 4 631.095703483507 0.441766992438455
2 11 15 4 671.654386504835 0.470158070553385
2 12 15 3 688.223303941212 0.481756312758849
2 13 16 3 712.851680207777 0.498996176145444
2 14 17 3 754.119495639229 0.52788364694746
2 15 18 3 795.334215646874 0.556733950952812
2 16 19 3 836.144050252894 0.585300835177026
2 17 19 2 860.828764208929 0.60258013494625
2 18 20 2 876.896348452579 0.613827443916805
2 19 21 2 917.320584546861 0.642124409182803
2 20 22 2 957.810244837788 0.670467171386452
2 21 23 2 998.074280668297 0.698651996467808
1 3 7 5 361.10927714157 0.0126388246999549
1 4 7 4 372.010827542937 0.0130203789640028
1 5 8 4 406.311286208643 0.0142208950173025
1 6 9 4 432.513794799482 0.0151379828179819
1 7 9 3 452.803553334545 0.0158481243667091
1 8 10 3 479.560531852749 0.0167846186148462
1 9 11 3 507.126575037737 0.0177494301263208
1 10 12 3 540.048071676767 0.0189016825086868
1 11 13 3 574.49880592828 0.0201074582074898
1 12 13 2 599.069534482892 0.0209674337069012
1 13 14 2 619.832795154399 0.021694147830404
1 14 15 2 656.494839001951 0.0229773193650683
1 15 16 2 696.118052371677 0.0243641318330087
1 16 17 2 736.474736963875 0.0257766157937356
1 17 18 2 776.90335545714 0.0271916174409999
1 18 18 1 816.24540696078 0.0285685892436273
1 19 19 1 843.628983337529 0.0295270144168135
1 20 20 1 862.89841845462 0.0302014446459117
1 21 21 1 900.490082786174 0.0315171528975161
1 22 22 1 940.270506722082 0.0329094677352729
1 23 23 1 980.251942223489 0.0343088179778221
