l n n_p n_g nu dnu
0 8 8 0 348.852986252953 0.0122098545188534
0 9 9 0 386.703984114445 0.0135346394440056
0 10 10 0 425.035534463103 0.0148762437062086
0 11 11 0 463.265931093987 0.0162143075882895
0 12 12 0 500.494362002892 0.0175173026701012
0 13 13 0 537.400609906207 0.0188090213467173
0 14 14 0 575.240188435117 0.0201334065952291
0 15 15 0 614.069257366415 0.0214924240078245
0 16 16 0 653.608173037952 0.0228762860563283
0 17 17 0 693.461368338481 0.0242711478918468
0 18 18 0 733.054815440185 0.0256569185404065
0 19 19 0 772.269422641801 0.027029429792463
0 20 20 0 811.363031551445 0.0283977061043006
0 21 21 0 850.442545070907 0.0297654890774817
0 22 22 0 889.612039173461 0.0311364213710711
0 23 23 0 928.982339648677 0.0325143818877037
2 -3 7 10 343.461969380379 0.240423378566265
2 -2 7 9 355.554969050685 0.248888478335479
2 -1 8 9 381.504910629068 0.267053437440347
2 0 8 8 387.171985934662 0.271020390154264
2 1 9 8 420.362844064214 0.29425399084495
2 2 9 7 429.117859345928 0.30038250154215
2 3 10 7 459.075970569076 0.321353179398353
2 4 10 6 482.296442273164 0.337607509591214
2 5 11 6 496.726089645266 0.347708262751686
2 6 12 6 533.717447827869 0.373602213479508
2 7 12 5 549.489890655948 0.384642923459163
2 8 13 5 571.664997907316 0.400165498535121
2 9 14 5 610.495789452622 0.427347052616835
2 10 14 4 638.206329066945 0.446744430346862
2 11 15 4 650.156509568073 0.455109556697651
2 12 16 4 690.003892722103 0.483002724905472
2 13 17 4 729.647885068418 0.510753519547892
2 14 18 4 765.385070800785 0.535769549560549
2 15 18 3 769.236505604606 0.538465553923224
2 16 19 3 808.052583470621 0.565636808429435
2 17 20 3 847.112503586978 0.592978752510884
2 18 21 3 886.242995864781 0.620370097105347
2 19 22 3 925.542414515706 0.647879690160994
2 20 22 2 959.16862871687 0.671418040101809
1 2 7 6 341.944968416665 0.0119680738945833
1 3 7 5 358.850766149904 0.0125597768152466
1 4 8 5 391.872543204169 0.0137155390121459
1 5 9 5 404.991231660103 0.0141746931081036
1 6 9 4 431.889310041792 0.0151161258514627
1 7 10 4 460.500604333906 0.0161175211516867
1 8 11 4 485.931968630655 0.0170076189020729
1 9 11 3 509.595958777142 0.0178358585572
1 10 12 3 530.363297053069 0.0185627153968574
1 11 13 3 560.725163157049 0.0196253807104967
1 12 14 3 596.29218843174 0.0208702265951109
1 13 15 3 633.137792215049 0.0221598227275267
1 14 15 2 662.086127077036 0.0231730144476963
1 15 16 2 678.962765484523 0.0237636967919583
1 16 17 2 714.637768217033 0.0250123218875961
1 17 18 2 752.928733448534 0.0263525056706987
1 18 19 2 791.382775846973 0.027698397154644
1 19 20 2 829.890201700484 0.0290461570595169
1 20 21 2 868.286386785174 0.0303900235374811
1 21 21 1 905.991116954705 0.0317096890934147
1 22 22 1 933.524429554848 0.0326733550344197
1 23 23 1 951.796581526927 0.0333128803534425
