l n n_p n_g nu dnu
0 8 8 0 329.848118164711 0.0115446841357649
0 9 9 0 366.0329391903 0.0128111528716605
0 10 10 0 401.539318472618 0.0140538761465416
0 11 11 0 436.082795268692 0.0152628978344042
0 12 12 0 470.551608793755 0.0164693063077814
0 13 13 0 505.954020634039 0.0177083907221914
0 14 14 0 542.70911278426 0.0189948189474491
0 15 15 0 579.822011672946 0.0202937704085531
0 16 16 0 616.737304011087 0.021585805640388
0 17 17 0 653.35431178067 0.0228674009123234
0 18 18 0 689.672986783637 0.0241385545374273
0 19 19 0 726.255246900694 0.0254189336415243
0 20 20 0 763.210066400357 0.0267123523240125
0 21 21 0 800.450355284414 0.0280157624349545
0 22 22 0 837.950224221918 0.0293282578477671
0 23 23 0 875.288211583699 0.0306350874054295
2 -7 7 14 321.951907924184 0.225366335546929
2 -6 7 13 325.39589877829 0.227777129144803
2 -5 7 12 345.773567416604 0.242041497191623
2 -4 8 12 361.157707169152 0.252810395018406
2 -3 8 11 371.628871325221 0.260140209927655
2 -2 9 11 396.514387649392 0.277560071354575
2 -1 9 10 399.819267643077 0.279873487350154
2 0 10 10 429.918504502464 0.300942953151725
2 1 10 9 432.932611823622 0.303052828276536
2 2 11 9 466.650845809216 0.326655592066451
2 3 11 8 470.48706119475 0.329340942836325
2 4 12 8 502.359711914971 0.35165179834048
2 5 12 7 519.770335352105 0.363839234746474
2 6 13 7 539.222068595792 0.377455448017054
2 7 14 7 576.315420097866 0.403420794068506
2 8 14 6 582.425118503888 0.407697582952722
2 9 15 6 613.461458554865 0.429423020988405
2 10 16 6 650.116023768435 0.455081216637904
2 11 16 5 664.058937960624 0.464841256572437
2 12 17 5 686.550746700447 0.480585522690313
2 13 18 5 723.091255569013 0.506163878898309
2 14 19 5 759.991894806434 0.531994326364504
2 15 19 4 775.982346132796 0.543187642292957
2 16 20 4 797.296276895736 0.558107393827015
2 17 21 4 834.747956071736 0.584323569250215
2 18 22 4 872.10756317775 0.610475294224425
1 -1 7 8 318.330519713762 0.0111415681899817
1 1 7 7 339.237277717582 0.0118733047201154
1 2 8 7 358.466374457438 0.0125463231060103
1 3 8 6 375.586610299287 0.0131455313604751
1 4 9 6 404.532961294905 0.0141586536453217
1 5 10 6 416.765482293285 0.014586791880265
1 6 10 5 441.069227301346 0.0154374229555471
1 7 11 5 466.889821572181 0.0163411437550263
1 8 12 5 489.759833508841 0.0171415941728094
1 9 12 4 508.880396851315 0.017810813889796
1 10 13 4 533.217917701245 0.0186626271195436
1 11 14 4 565.266799833422 0.0197843379941698
1 12 15 4 598.699775537208 0.0209544921438023
1 13 15 3 620.942076166979 0.0217329726658443
1 14 16 3 639.867804452997 0.0223953731558549
1 15 17 3 673.425654063599 0.023569897892226
1 16 18 3 708.681471448674 0.0248038515007036
1 17 19 3 744.536138049027 0.026058764831716
1 18 20 3 780.036287665124 0.0273012700682793
1 19 20 2 805.541755133721 0.0281939614296802
1 20 21 2 822.617883293797 0.0287916259152829
1 21 22 2 857.282728127093 0.0300048954844483
