l n n_p n_g nu dnu
0 8 8 0 332.0280139701 0.0116209804889535
0 9 9 0 368.431335496003 0.0128950967423601
0 10 10 0 404.40238950258 0.0141540836325903
0 11 11 0 439.300107554128 0.0153755037643945
0 12 12 0 474.047619923522 0.0165916666973233
0 13 13 0 509.561601079795 0.0178346560377928
0 14 14 0 546.414371289612 0.0191245029951364
0 15 15 0 583.880298936549 0.0204358104627792
0 16 16 0 621.158002260977 0.0217405300791342
0 17 17 0 658.179628523349 0.0230362869983172
0 18 18 0 694.881890976461 0.0243208661841761
0 19 19 0 731.638777378921 0.0256073572082622
0 20 20 0 768.805550697005 0.0269081942743952
0 21 21 0 806.23501678722 0.0282182255875527
0 22 22 0 843.92360206592 0.0295373260723072
0 23 23 0 881.596528064279 0.0308558784822498
2 -7 6 13 315.171157722506 0.220619810405754
2 -6 7 13 326.895427844421 0.228826799491095
2 -5 7 12 338.105468918274 0.236673828242792
2 -4 8 12 361.947259070522 0.253363081349366
2 -3 8 11 364.786340858608 0.255350438601025
2 -2 8 10 389.724110506965 0.272806877354875
2 -1 9 10 400.267431454798 0.280187202018358
2 0 9 9 420.343417700165 0.294240392390116
2 1 10 9 435.513506288872 0.304859454402211
2 2 10 8 459.011761987519 0.321308233391264
2 3 11 8 470.487143583878 0.329341000508714
2 4 12 8 505.607685883563 0.353925380118494
2 5 12 7 508.082122708313 0.355657485895819
2 6 13 7 542.867971424033 0.380007579996823
2 7 13 6 568.84264754486 0.398189853281402
2 8 14 6 580.510276636047 0.406357193645233
2 9 15 6 617.831170344415 0.43248181924109
2 10 15 5 648.380456411347 0.453866319487943
2 11 16 5 655.049299830028 0.458534509881019
2 12 17 5 691.716313632057 0.48420141954244
2 13 18 5 728.442613920739 0.509909829744517
2 14 18 4 757.267480906728 0.530087236634709
2 15 19 4 765.711422591063 0.535997995813744
2 16 20 4 803.039972235084 0.562127980564559
2 17 21 4 840.685153936897 0.588479607755828
2 18 22 4 878.359267974905 0.614851487582433
1 -1 7 8 312.268242452844 0.0109293884858495
1 1 7 7 340.395592134146 0.0119138457246951
1 2 8 7 351.688870118254 0.0123091104541389
1 3 8 6 377.062219597212 0.0131971776859024
1 4 9 6 400.928124058814 0.0140324843420585
1 5 9 5 414.487313522075 0.0145070559732726
1 6 10 5 442.362311458714 0.015482680901055
1 7 11 5 466.556790885548 0.0163294876809942
1 8 11 4 486.554214259341 0.0170293974990769
1 9 12 4 507.094256149084 0.0177482989652179
1 10 13 4 534.922532010381 0.0187222886203633
1 11 14 4 567.849814612542 0.019874743511439
1 12 14 3 598.541969931083 0.0209489689475879
1 13 15 3 613.403901416954 0.0214691365495934
1 14 16 3 642.755404178158 0.0224964391462355
1 15 17 3 677.914126237745 0.0237269944183211
1 16 18 3 713.528464564605 0.0249734962597612
1 17 19 3 749.276300545225 0.0262246705190829
1 18 19 2 781.088979236815 0.0273381142732885
1 19 20 2 795.092596058213 0.0278282408620374
1 20 21 2 826.180435433115 0.028916315240159
1 21 22 2 862.876776759825 0.0302006871865939
