l n n_p n_g nu dnu
0 8 8 0 323.941596720667 0.0113379558852233
0 9 9 0 359.254913247999 0.01257392196368
0 10 10 0 393.577197574959 0.0137752019151236
0 11 11 0 427.195696945224 0.0149518493930828
0 12 12 0 460.991902277436 0.0161347165797103
0 13 13 0 496.31391981738 0.0173709871936083
0 14 14 0 532.441362513576 0.0186354476879752
0 15 15 0 568.59960276422 0.0199009860967477
0 16 16 0 604.452424228123 0.0211558348479843
0 17 17 0 639.880805243785 0.0223958281835325
0 18 18 0 675.552023683628 0.023644320828927
0 19 19 0 711.581042706288 0.0249053364947201
0 20 20 0 748.03751831625 0.0261813131410687
0 21 21 0 784.76622445391 0.0274668178558868
0 22 22 0 821.454625106423 0.0287509118787248
0 23 23 0 857.904521284431 0.0300266582449551
2 -9 6 15 305.580183220542 0.213906128254379
2 -8 7 15 318.745548526264 0.223121883968385
2 -7 7 14 323.501702056285 0.2264511914394
2 -6 7 13 344.260858726055 0.240982601108238
2 -5 8 13 354.777622097707 0.248344335468395
2 -4 8 12 369.199390473085 0.258439573331159
2 -3 9 12 389.340788541919 0.272538551979343
2 -2 9 11 396.830375834879 0.277781263084415
2 -1 10 11 423.067498830488 0.296147249181342
2 0 10 10 427.140445005113 0.298998311503579
2 1 11 10 457.08598863514 0.319960192044598
2 2 11 9 461.601674842268 0.323121172389588
2 3 12 9 492.685715524925 0.344880000867447
2 4 12 8 503.545761123925 0.352482032786747
2 5 13 8 529.027714622051 0.370319400235436
2 6 13 7 555.968922526625 0.389178245768638
2 7 14 7 565.38656194101 0.395770593358707
2 8 15 7 601.260028894413 0.420882020226089
2 9 15 6 622.915949114027 0.436041164379819
2 10 16 6 636.824609296384 0.445777226507469
2 11 17 6 672.446751291503 0.470712725904052
2 12 18 6 708.23139408347 0.495761975858429
2 13 18 5 711.362449883964 0.497953714918775
2 14 19 5 744.928510593687 0.521449957415581
2 15 20 5 781.632835564984 0.547142984895489
2 16 21 5 818.268616983932 0.572788031888753
2 17 21 4 832.005969216461 0.582404178451522
2 18 22 4 854.88725339485 0.598421077376395
1 -3 6 9 297.148449378467 0.0104001957282464
1 -2 7 9 307.077080819082 0.0107476978286679
1 -1 7 8 331.889466196713 0.011616131316885
1 1 8 8 341.337415934125 0.0119468095576944
1 2 8 7 367.312262037206 0.0128559291713022
1 3 9 7 383.361942433212 0.0134176679851624
1 4 9 6 401.905334212649 0.0140666866974427
1 5 10 6 428.680307378422 0.0150038107582448
1 6 11 6 444.508867350297 0.0155578103572604
1 7 11 5 465.063779120337 0.0162772322692118
1 8 12 5 490.71166355258 0.0171749082243403
1 9 13 5 518.157521861228 0.018135513265143
1 10 13 4 539.20881764826 0.0188723086176891
1 11 14 4 559.018559458026 0.0195656495810309
1 12 15 4 590.404832111608 0.0206641691239063
1 13 16 4 623.704745130114 0.021829666079554
1 14 16 3 655.019685013918 0.0229256889754871
1 15 17 3 669.2552187726 0.023423932657041
1 16 18 3 696.077537489946 0.0243627138121481
1 17 19 3 730.859614175073 0.0255800864961276
1 18 20 3 766.656575212564 0.0268329801324397
1 19 21 3 802.559168097742 0.028089570883421
1 20 22 3 837.660089580972 0.029318103135334
1 21 22 2 862.240792779437 0.0301784277472803
