l n n_p n_g nu dnu
0 9 9 0 427.816739353312 0.0149735858773659
0 10 10 0 470.422419153648 0.0164647846703777
0 11 11 0 513.676078441042 0.0179786627454365
0 12 12 0 556.957181752442 0.0194935013613355
0 13 13 0 599.837026175648 0.0209942959161477
0 14 14 0 642.226231034073 0.0224779180861926
0 15 15 0 684.445857802311 0.0239556050230809
0 16 16 0 727.032270980774 0.0254461294843271
0 17 17 0 770.380321816188 0.0269633112635666
0 18 18 0 814.509034321835 0.0285078162012642
0 19 19 0 859.129148527368 0.0300695201984579
0 20 20 0 903.846383159136 0.0316346234105698
0 21 21 0 948.395114431423 0.0331938290050998
0 22 22 0 992.67627930218 0.0347436697755763
0 23 23 0 1036.69344184697 0.0362842704646439
0 24 24 0 1080.2199533715 0.0378076983680026
2 3 8 5 422.423295270438 0.295696306689306
2 4 9 5 462.331747171696 0.323632223020187
2 5 9 4 465.698716968193 0.325989101877735
2 6 10 4 509.087226821197 0.356361058774838
2 7 11 4 550.360807142328 0.385252564999629
2 8 11 3 553.261024143775 0.387282716900642
2 9 12 3 595.887414938648 0.417121190457053
2 10 13 3 638.423292183338 0.446896304528336
2 11 13 2 676.178572296218 0.473325000607353
2 12 14 2 681.132729819341 0.476792910873539
2 13 15 2 723.397352136134 0.506378146495294
2 14 16 2 766.685529514524 0.536679870660167
2 15 17 2 810.751935547682 0.567526354883377
2 16 18 2 855.294467254792 0.598706127078355
2 17 19 2 896.949384678005 0.627864569274604
2 18 19 1 901.36584888583 0.630956094220081
2 19 20 1 944.728487854297 0.661309941498008
2 20 21 1 988.96730849089 0.692277115943623
2 21 22 1 1032.95991370635 0.723071939594446
2 22 23 1 1076.52965025426 0.753570755177982
1 6 8 3 424.912072008169 0.0148719225202859
1 7 9 3 448.098394184697 0.0156834437964644
1 8 9 2 479.365613211132 0.0167777964623896
1 9 10 2 505.244219141936 0.0176835476699678
1 10 11 2 539.028223009905 0.0188659878053467
1 11 13 3 579.097859335566 0.0202684250767448
1 12 13 2 619.955579316069 0.0216984452760624
1 13 13 1 658.214478432209 0.0230375067451273
1 14 14 1 677.250740676735 0.0237037759236857
1 15 15 1 707.315556703913 0.024756044484637
1 16 16 1 748.60752853922 0.0262012634988727
1 17 17 1 791.664922329722 0.0277082722815403
1 18 18 1 835.612506642876 0.0292464377325006
1 19 19 1 879.966862799166 0.0307988401979708
1 20 20 1 924.34633085613 0.0323521215799645
1 21 21 1 968.532804062903 0.0338986481422016
1 22 22 1 1012.4714532922 0.0354365008652269
1 23 22 0 1056.15736444575 0.0369655077556013
1 24 23 0 1099.42209120284 0.0384797731920995
