l n n_p n_g nu dnu
0 9 9 0 430.068409094124 0.0150523943182943
0 10 10 0 472.839297325962 0.0165493754064087
0 11 11 0 516.335770119413 0.0180717519541795
0 12 12 0 559.929903509073 0.0195975466228176
0 13 13 0 603.132852374787 0.0211096498331176
0 14 14 0 645.809393866764 0.0226033287853367
0 15 15 0 688.281855434907 0.0240898649402218
0 16 16 0 731.087726398377 0.0255880704239432
0 17 17 0 774.60933869628 0.0271113268543698
0 18 18 0 818.893059984281 0.0286612570994498
0 19 19 0 863.705869485025 0.0302297054319759
0 20 20 0 908.686162743908 0.0318040156960368
0 21 21 0 953.547445765315 0.033374160601786
0 22 22 0 998.137007191646 0.0349347952517076
0 23 23 0 1042.43292790792 0.0364851524767772
0 24 24 0 1086.22830458917 0.0380179906606209
2 3 8 5 424.653163016868 0.297257214111808
2 4 8 4 453.32668021338 0.317328676149366
2 5 9 4 467.903518022598 0.327532462615819
2 6 10 4 511.713438877914 0.35819940721454
2 7 10 3 540.818269777516 0.378572788844261
2 8 11 3 555.760307446811 0.389032215212768
2 9 12 3 599.154569442082 0.419408198609458
2 10 13 3 641.952449978879 0.449366714985215
2 11 13 2 662.972016942516 0.464080411859761
2 12 14 2 684.6702138558 0.47926914969906
2 13 15 2 727.429955988666 0.509200969192066
2 14 16 2 770.898171427569 0.539628719999298
2 15 17 2 815.110500554257 0.57057735038798
2 16 18 2 859.759681504221 0.601831777052955
2 17 18 1 880.20126396044 0.616140884772308
2 18 19 1 905.06160673751 0.633543124716257
2 19 20 1 949.819501633026 0.664873651143118
2 20 21 1 994.386169193389 0.696070318435372
2 21 22 1 1038.66175480355 0.727063228362482
2 22 23 1 1082.52627113272 0.757768389792904
1 6 8 3 422.551274990819 0.0147892946246787
1 7 8 2 447.075558268046 0.0156476445393816
1 8 9 2 478.311419856445 0.0167408996949756
1 9 10 2 504.993871550515 0.017674785504268
1 10 11 2 540.913532479079 0.0189319736367677
1 11 12 2 581.677617533429 0.02035871661367
1 12 13 2 622.526779548322 0.0217884372841913
1 13 13 1 655.404384891787 0.0229391534712125
1 14 14 1 672.935674481471 0.0235527486068515
1 15 15 1 710.42666144212 0.0248649331504742
1 16 16 1 752.476482847656 0.026336676899668
1 17 17 1 795.806280764367 0.0278532198267528
1 18 18 1 839.963257942137 0.0293987140279748
1 19 19 1 884.564138759403 0.0309597448565791
1 20 21 2 929.247460313478 0.0325236611109717
1 21 21 1 973.759102933807 0.0340815686026832
1 22 22 1 1017.99796466699 0.0356299287633445
1 23 22 0 1061.96049198365 0.0371686172194277
1 24 23 0 1105.49975493059 0.0386924914225706
