l n n_p n_g nu dnu
0 8 8 0 337.947831068086 0.011828174087383
0 9 9 0 374.797318506309 0.0131179061477208
0 10 10 0 411.860874779562 0.0144151306172847
0 11 11 0 447.896956067685 0.015676393462369
0 12 12 0 483.325927254421 0.0169164074539047
0 13 13 0 519.332507282394 0.0181766377548838
0 14 14 0 556.398081315415 0.0194739328460395
0 15 15 0 594.492034379962 0.0208072212032987
0 16 16 0 632.819615626734 0.0221486865469357
0 17 17 0 670.810381976817 0.0234783633691886
0 18 18 0 708.551696255765 0.0247993093689518
0 19 19 0 746.106497241519 0.0261137274034532
0 20 20 0 783.724909824424 0.0274303718438548
0 21 21 0 821.722230117687 0.028760278054119
0 22 22 0 859.948477974251 0.0300981967290988
0 23 23 0 898.233286708455 0.0314381650347959
2 -5 7 12 332.477040419713 0.232733928293799
2 -4 7 11 342.50425806806 0.239752980647642
2 -3 8 11 366.338504307472 0.25643695301523
2 -2 8 10 370.758984453017 0.259531289117112
2 -1 8 9 394.953910111682 0.276467737078177
2 0 9 9 407.592966356585 0.285315076449609
2 1 9 8 431.165236951768 0.301815665866238
2 2 10 8 444.034577058135 0.310824203940694
2 3 11 8 477.066848310778 0.333946793817545
2 4 11 7 479.932671030138 0.335952869721096
2 5 12 7 515.716350410031 0.361001445287021
2 6 12 6 535.345002760726 0.374741501932508
2 7 13 6 552.877119492252 0.387013983644576
2 8 14 6 590.959391180975 0.413671573826683
2 9 14 5 609.910586388734 0.426937410472114
2 10 15 5 629.453192695041 0.440617234886529
2 11 16 5 667.495606341235 0.467246924438864
2 12 17 5 705.170655045938 0.493619458532157
2 13 17 4 711.094984803672 0.49776648936257
2 14 18 4 742.910857544509 0.520037600281156
2 15 19 4 780.498621726729 0.54634903520871
2 16 20 4 818.443750004174 0.572910625002922
2 17 21 4 855.063205368189 0.598544243757732
2 18 21 3 857.476445278529 0.600233511694971
2 19 22 3 894.991853682043 0.62649429757743
1 1 7 7 330.265707965795 0.0115592997788028
1 2 7 6 347.669287773195 0.0121684250720618
1 3 8 6 376.483986615357 0.0131769395315375
1 4 8 5 386.817230394926 0.0135386030638224
1 5 9 5 417.63746855598 0.0146173113994593
1 6 10 5 441.619245633113 0.015456673597159
1 7 10 4 458.915424718947 0.0160620398651631
1 8 11 4 482.784594391816 0.0168974608037136
1 9 12 4 509.598642490953 0.0178359524871834
1 10 13 4 540.209854965468 0.0189073449237914
1 11 13 3 566.502147244663 0.0198275751535632
1 12 14 3 583.918373826501 0.0204371430839275
1 13 15 3 616.774742351946 0.0215871159823181
1 14 16 3 653.125738765137 0.0228594008567798
1 15 17 3 689.637852299741 0.0241373248304909
1 16 17 2 724.492743634054 0.0253572460271919
1 17 18 2 742.788417905838 0.0259975946267043
1 18 19 2 767.022800966011 0.0268457980338104
1 19 20 2 803.169848062898 0.0281109446822014
1 20 21 2 840.594378650469 0.0294208032527664
1 21 22 2 878.357155387132 0.0307425004385496
1 22 23 2 916.065527546586 0.0320622934641305
