l n n_p n_g nu dnu
0 8 8 0 341.853102887838 0.0119648586010743
0 9 9 0 379.001587145765 0.0132650555501018
0 10 10 0 416.596496881144 0.01458087739084
0 11 11 0 453.464100148444 0.0158712435051955
0 12 12 0 489.40562178379 0.0171291967624326
0 13 13 0 525.732566131483 0.0184006398146019
0 14 14 0 563.056598037794 0.0197069809313228
0 15 15 0 601.381360121577 0.0210483476042552
0 16 16 0 640.267746454818 0.0224093711259186
0 17 17 0 678.967881493598 0.0237638758522759
0 18 18 0 717.299527293505 0.0251054834552727
0 19 19 0 755.474794319424 0.0264416178011798
0 20 20 0 793.561847293996 0.0277746646552899
0 21 21 0 831.836827771374 0.0291142889719981
0 22 22 0 870.452933099172 0.030465852658471
0 23 23 0 909.138375375406 0.0318198431381392
2 -5 6 11 329.483022230771 0.23063811556154
2 -4 7 11 336.702284247982 0.235691598973588
2 -3 7 10 353.944802558041 0.247761361790629
2 -2 8 10 373.751468287193 0.261626027801035
2 -1 8 9 380.480282251859 0.266336197576301
2 0 9 9 411.685439184801 0.28817980742936
2 1 9 8 415.018647484463 0.290513053239124
2 2 10 8 449.381100999813 0.314566770699869
2 3 10 7 459.22993398375 0.321460953788625
2 4 11 7 485.681882287734 0.339977317601414
2 5 11 6 515.224015748362 0.360656811023853
2 6 12 6 522.205552731437 0.365543886912006
2 7 13 6 559.478582049489 0.391635007434642
2 8 13 5 586.965793499985 0.41087605544999
2 9 14 5 597.915229129672 0.418540660390771
2 10 15 5 636.807756137443 0.44576542929621
2 11 16 5 675.512107537706 0.472858475276394
2 12 16 4 683.57272987308 0.478500910911156
2 13 17 4 714.023152808128 0.499816206965689
2 14 18 4 752.207269061429 0.526545088343
2 15 19 4 790.277035480383 0.553193924836268
2 16 19 3 821.887750134755 0.575321425094329
2 17 20 3 828.735928888605 0.580115150222023
2 18 21 3 867.167514640703 0.607017260248492
2 19 22 3 905.831164339846 0.634081815037892
1 2 7 6 350.444441404759 0.0122655554491666
1 3 8 6 365.850343280701 0.0128047620148245
1 4 8 5 388.09610870602 0.0135833638047107
1 5 9 5 418.627034895178 0.0146519462213312
1 6 10 5 434.23821887413 0.0151983376605945
1 7 10 4 458.072803752627 0.0160325481313419
1 8 11 4 484.311094033712 0.0169508882911799
1 9 12 4 512.188521682497 0.0179265982588874
1 10 12 3 539.818423845543 0.018893644834594
1 11 13 3 557.392008443177 0.0195087202955112
1 12 14 3 586.540693928777 0.0205289242875072
1 13 15 3 622.691616810042 0.0217942065883515
1 14 16 3 659.912329675959 0.0230969315386586
1 15 16 2 695.485293026215 0.0243419852559175
1 16 17 2 714.372822754511 0.0250030487964079
1 17 18 2 738.748867455356 0.0258562103609375
1 18 19 2 775.109345575783 0.0271288270951524
1 19 20 2 812.507833039737 0.0284377741563908
1 20 21 2 850.414279716555 0.0297644997900794
1 21 22 2 888.596795115468 0.0311008878290414
1 22 23 2 926.508112268427 0.0324277839293949
