l n n_p n_g nu dnu
0 8 8 0 353.387952033264 0.0123685783211642
0 9 9 0 391.784286973702 0.0137124500440796
0 10 10 0 430.576803592005 0.0150701881257202
0 11 11 0 469.496364781446 0.0164323727673506
0 12 12 0 507.669342531176 0.0177684269885912
0 13 13 0 545.134540241391 0.0190797089084487
0 14 14 0 583.234212948689 0.0204131974532041
0 15 15 0 622.446787710179 0.0217856375698563
0 16 16 0 662.390255808667 0.0231836589533033
0 17 17 0 702.76192473705 0.0245966673657968
0 18 18 0 743.14741858638 0.0260101596505233
0 19 19 0 783.164231926477 0.0274107481174267
0 20 20 0 822.872290940983 0.0288005301829344
0 21 21 0 862.554001535624 0.0301893900537468
0 22 22 0 902.262978184622 0.0315792042364618
0 23 23 0 942.010566086431 0.0329703698130251
2 -2 7 9 348.62783926214 0.244039487483498
2 -1 7 8 370.293559270942 0.259205491489659
2 0 8 8 386.849422445775 0.270794595712043
2 1 8 7 410.606224046661 0.287424356832663
2 2 9 7 425.972637228138 0.298180846059697
2 3 10 7 461.921830256768 0.323345281179737
2 4 10 6 465.435128215285 0.3258045897507
2 5 11 6 503.77275827349 0.352640930791443
2 6 11 5 526.965615131579 0.368875930592105
2 7 12 5 541.515861053738 0.379061102737617
2 8 13 5 579.612233833006 0.405728563683104
2 9 13 4 611.49743694563 0.428048205861941
2 10 14 4 618.979084844788 0.433285359391351
2 11 15 4 658.856049296394 0.461199234507476
2 12 16 4 699.232409360856 0.489462686552599
2 13 16 3 732.067235163962 0.512447064614773
2 14 17 3 739.841224023592 0.517888856816514
2 15 18 3 779.78821708993 0.545851751962951
2 16 19 3 819.495725596365 0.573647007917455
2 17 20 3 859.151676877296 0.601406173814107
2 18 21 3 898.762670458168 0.629133869320718
2 19 21 2 917.22460484481 0.642057223391367
2 20 22 2 938.718753228991 0.657103127260294
1 3 7 5 362.280257572755 0.0126798090150464
1 4 8 5 384.385544786166 0.0134534940675158
1 5 8 4 402.039185294694 0.0140713714853143
1 6 9 4 434.195427437238 0.0151968399603033
1 7 10 4 459.363214818635 0.0160777125186522
1 8 10 3 482.801162935011 0.0168980407027254
1 9 11 3 505.512689835957 0.0176929441442585
1 10 12 3 532.986247379466 0.0186545186582813
1 11 13 3 566.564312402817 0.0198297509340986
1 12 14 3 602.504725377907 0.0210876653882268
1 13 14 2 632.540641267698 0.0221389224443694
1 14 15 2 649.100757712382 0.0227185265199334
1 15 16 2 684.22046106646 0.0239477161373261
1 16 17 2 723.382324622279 0.0253183813617798
1 17 18 2 762.840273798975 0.0266994095829641
1 18 19 2 802.008472998432 0.0280702965549451
1 19 20 2 840.841225060558 0.0294294428771195
1 20 20 1 877.984238036266 0.0307294483312693
1 21 21 1 898.669067045057 0.031453417346577
1 22 22 1 923.603905677502 0.0323261366987126
1 23 23 1 961.445344794842 0.0336505870678195
