l n n_p n_g nu dnu
0 9 9 0 439.514355347617 0.0153830024371666
0 10 10 0 482.931467598121 0.0169026013659342
0 11 11 0 527.272705552034 0.0184545446943212
0 12 12 0 572.074166441026 0.0200225958254359
0 13 13 0 616.729171627468 0.0215855210069614
0 14 14 0 660.800492472784 0.0231280172365474
0 15 15 0 704.373078512388 0.0246530577479336
0 16 16 0 748.027839363022 0.0261809743777058
0 17 17 0 792.307288713169 0.0277307551049609
0 18 18 0 837.32683549681 0.0293064392423883
0 19 19 0 882.907243583047 0.0309017535254066
0 20 20 0 928.795394851895 0.0325078388198163
0 21 21 0 974.789131451456 0.034117619600801
0 22 22 0 1020.69060659583 0.035724171230854
0 23 23 0 1066.32421056044 0.0373213473696153
0 24 24 0 1111.46557463105 0.0389012951120869
2 4 8 4 434.091415855811 0.303863991099067
2 5 9 4 477.860178194598 0.334502124736219
2 6 9 3 492.426868836357 0.34469880818545
2 7 10 3 522.661664572167 0.365863165200517
2 8 11 3 567.709012282607 0.397396308597825
2 9 11 2 601.137275490462 0.420796092843323
2 10 12 2 612.820552653211 0.428974386857248
2 11 13 2 656.963309031903 0.459874316322332
2 12 14 2 700.627234685166 0.490439064279616
2 13 15 2 744.269336473964 0.520988535531775
2 14 16 2 788.262210601708 0.551783547421195
2 15 16 1 798.189179950781 0.558732425965547
2 16 17 1 833.61855717107 0.583532990019749
2 17 18 1 879.103360597756 0.615372352418429
2 18 19 1 924.937352582281 0.647456146807597
2 19 20 1 970.889817507029 0.67962287225492
2 20 21 1 1016.75241358245 0.711726689507713
2 21 22 1 1062.31478556062 0.743620349892433
2 22 23 1 1107.1535068952 0.775007454826638
2 23 23 0 1133.13800639727 0.793196604478092
1 7 8 2 445.998905164123 0.0156099616807443
1 8 9 2 474.135355042385 0.0165947374264835
1 9 10 2 507.913887880536 0.0177769860758188
1 10 11 2 548.659988509664 0.0192030995978382
1 11 11 1 587.214542151334 0.0205525089752967
1 12 12 1 606.991547692498 0.0212447041692374
1 13 13 1 640.801724550141 0.0224280603592549
1 14 14 1 682.847506308038 0.0238996627207813
1 15 15 1 725.637717458264 0.0253973201110392
1 16 16 1 769.081747948381 0.0269178611781933
1 17 17 1 813.357406764274 0.0284675092367496
1 18 18 1 858.352639098279 0.0300423423684398
1 19 19 1 903.830681443357 0.0316340738505175
1 20 20 1 949.557124955109 0.0332344993734288
1 21 20 0 995.321470710824 0.0348362514748788
1 22 21 0 1040.92267272981 0.0364322935455435
1 23 22 0 1086.20002323631 0.038017000813271
1 24 23 0 1130.90220076124 0.0395815770266433
