l n n_p n_g nu dnu
0 7 7 0 279.712025108334 0.00978992087879168
0 8 8 0 313.972658593416 0.0109890430507695
0 9 9 0 347.518979396347 0.0121631642788721
0 10 10 0 380.075533867058 0.013302643685347
0 11 11 0 412.173123994992 0.0144260593398247
0 12 12 0 445.770395882142 0.015601963855875
0 13 13 0 480.259149160175 0.0168090702206061
0 14 14 0 515.007827792061 0.0180252739727222
0 15 15 0 549.132470552416 0.0192196364693346
0 16 16 0 583.139490452411 0.0204098821658344
0 17 17 0 617.379432146723 0.0216082801251353
0 18 18 0 652.268470388835 0.0228293964636092
0 19 19 0 687.511671382818 0.0240629084983986
0 20 20 0 722.909415583788 0.0253018295454326
0 21 21 0 758.244320007468 0.0265385512002614
0 22 22 0 793.32928584252 0.0277665250044882
2 -13 6 19 283.059130210873 0.198141391147611
2 -12 6 18 297.693730950686 0.20838561166548
2 -11 7 18 308.728498843799 0.216109949190659
2 -10 7 17 313.620652799748 0.219534456959824
2 -9 7 16 328.038185751932 0.229626730026353
2 -8 8 16 342.327604666168 0.239629323266317
2 -7 8 15 345.233797779176 0.241663658445423
2 -6 8 14 364.409222997645 0.255086456098351
2 -5 9 14 376.374188640293 0.263461932048205
2 -4 9 13 388.822564256339 0.272175794979437
2 -3 10 13 408.509088612255 0.285956362028578
2 -2 10 12 416.850120555326 0.291795084388728
2 -1 11 12 442.082236257212 0.309457565380049
2 0 11 11 448.552332182672 0.31398663252787
2 1 12 11 476.65983380622 0.333661883664354
2 2 12 10 483.860208317677 0.338702145822374
2 3 13 10 511.646557162774 0.358152590013942
2 4 13 9 523.739612006848 0.366617728404793
2 5 14 9 546.029311072731 0.382220517750911
2 6 14 8 570.755477827318 0.399528834479123
2 7 15 8 580.213105516846 0.406149173861792
2 8 16 8 614.313659458243 0.43001956162077
2 9 16 7 629.69577015107 0.440787039105749
2 10 17 7 649.272177845376 0.454490524491763
2 11 18 7 684.466387009386 0.47912647090657
2 12 18 6 705.989370585501 0.494192559409851
2 13 19 6 719.946731699715 0.503962712189801
2 14 20 6 755.257789117333 0.528680452382133
2 15 21 6 790.311094101451 0.553217765871016
2 16 21 5 807.543020446862 0.565280114312804
2 17 22 5 825.164026342596 0.577614818439817
1 -5 6 11 285.832401120752 0.0100041340392263
1 -4 7 11 294.057347859552 0.0102920071750843
1 -3 7 10 313.588919476959 0.0109756121816936
1 -2 7 9 324.928916837237 0.0113725120893033
1 -1 8 9 343.841860255526 0.0120344651089434
1 1 8 8 357.907606711991 0.0125267662349197
1 2 9 8 379.908278461641 0.0132967897461574
1 3 9 7 391.446645777923 0.0137006326022273
1 4 10 7 416.791422496204 0.0145876997873671
1 5 11 7 433.521332634299 0.0151732466422005
1 6 11 6 452.389819750754 0.0158336436912764
1 7 12 6 477.063411119336 0.0166972193891767
1 8 13 6 500.586411635539 0.0175205244072439
1 9 13 5 518.323179724245 0.0181413112903486
1 10 14 5 540.729699266474 0.0189255394743266
1 11 15 5 570.174148387176 0.0199560951935512
1 12 16 5 599.701818347298 0.0209895636421554
1 13 16 4 614.637769174132 0.0215123219210946
1 14 17 4 638.740578752517 0.0223559202563381
1 15 18 4 671.931842751861 0.0235176144963151
1 16 19 4 705.984512205666 0.0247094579271983
1 17 20 4 739.002488841772 0.025865087109462
1 18 20 3 755.723046770537 0.0264503066369688
1 19 21 3 778.090031293332 0.0272331510952666
1 20 22 3 811.625051799903 0.0284068768129966
