l n n_p n_g nu dnu
0 10 10 0 522.076018016202 0.0182726606305671
0 11 11 0 569.903523838206 0.0199466233343372
0 12 12 0 617.796204415931 0.0216228671545576
0 13 13 0 665.281450161881 0.0232848507556658
0 14 14 0 711.93504626381 0.0249177266192334
0 15 15 0 758.354923801601 0.026542422333056
0 16 16 0 805.713231792445 0.0281999631127356
0 17 17 0 854.197128710229 0.029896899504858
0 18 18 0 903.273042812707 0.0316145564984448
0 19 19 0 952.539007292452 0.0333388652552358
0 20 20 0 1001.81134776344 0.0350633971717203
0 21 21 0 1050.84780972538 0.0367796733403885
0 22 22 0 1099.48926511064 0.0384821242788724
0 23 23 0 1147.86345364462 0.0401752208775619
0 24 24 0 1196.18390570882 0.0418664366998087
0 25 25 0 1244.25481182648 0.043548918413927
2 8 9 1 517.366541986467 0.362156579390527
2 9 10 1 565.519577408479 0.395863704185935
2 10 11 1 613.6172945619 0.42953210619333
2 11 12 1 661.211661549205 0.462848163084444
2 12 12 0 704.023024713703 0.492816117299592
2 13 13 0 710.012478644733 0.497008735051313
2 14 14 0 754.773684333315 0.528341579033321
2 15 15 0 801.976959335965 0.561383871535175
2 16 16 0 850.368524814325 0.595257967370028
2 17 17 0 899.399861015619 0.629579902710933
2 18 18 0 948.643352686456 0.664050346880519
2 19 19 0 997.916011681712 0.698541208177199
2 20 20 0 1046.97825200537 0.732884776403761
2 21 21 0 1095.66163184312 0.766963142290183
2 22 22 0 1144.06063462865 0.800842444240054
2 23 23 0 1192.4115625092 0.834688093756438
2 24 24 0 1240.51922332639 0.868363456328473
1 9 9 1 496.248701254948 0.0173687045439232
1 10 10 1 543.855640493372 0.019034947417268
1 11 10 0 591.662000776935 0.0207081700271927
1 12 11 0 639.346740967971 0.022377135933879
1 13 12 0 686.352572237689 0.0240223400283191
1 14 13 0 732.61886024839 0.0256416601086936
1 15 14 0 779.219418215911 0.0272726796375569
1 16 15 0 826.98441439053 0.0289444545036686
1 17 16 0 875.650339985328 0.0306477618994865
1 18 17 0 924.708059271 0.032364782074485
1 19 18 0 973.890034203721 0.0340861511971303
1 20 19 0 1022.99131865171 0.0358046961528097
1 21 20 0 1071.76878703162 0.0375119075461066
1 22 21 0 1120.18529574554 0.0392064853510939
1 23 22 0 1168.47087605906 0.040896480662067
1 24 23 0 1216.73760137486 0.0425858160481202
