l n n_p n_g nu dnu
0 7 7 0 276.671842848573 0.00968351449970007
0 8 8 0 310.3719287473 0.0108630175061555
0 9 9 0 343.448192949917 0.0120206867532471
0 10 10 0 375.214787321004 0.0131325175562351
0 11 11 0 407.207443174708 0.0142522605111148
0 12 12 0 440.56677384358 0.0154198370845253
0 13 13 0 474.758378275556 0.0166165432396445
0 14 14 0 508.739321195267 0.0178058762418343
0 15 15 0 542.221098040007 0.0189777384314003
0 16 16 0 575.741093173638 0.0201509382610773
0 17 17 0 609.780695832499 0.0213423243541374
0 18 18 0 644.411335398593 0.0225543967389508
0 19 19 0 679.2601091106 0.023774103818871
0 20 20 0 714.166892133736 0.0249958412246808
0 21 21 0 748.861597050376 0.0262101558967631
0 22 22 0 783.398593586296 0.0274189507755204
2 -15 6 21 272.996951989684 0.191097866392779
2 -14 6 20 282.192379851708 0.197534665896196
2 -13 6 19 296.059472218712 0.207241630553098
2 -12 7 19 305.677040501794 0.213973928351256
2 -11 7 18 311.737472583643 0.21821623080855
2 -10 7 17 327.702941925541 0.229392059347879
2 -9 8 17 338.906732223506 0.237234712556454
2 -8 8 16 344.075965970445 0.240853176179312
2 -7 8 15 360.559887353866 0.252391921147706
2 -6 9 15 371.650990591307 0.260155693413915
2 -5 9 14 381.84062175632 0.267288435229424
2 -4 10 14 403.49083240041 0.282443582680287
2 -3 10 13 407.305833503734 0.285114083452614
2 -2 11 13 435.934045724193 0.305153832006935
2 -1 11 12 437.629854952302 0.306340898466611
2 0 12 12 469.535316233596 0.328674721363517
2 1 12 11 471.775904384092 0.330243133068864
2 2 13 11 505.137941816019 0.353596559271214
2 3 13 10 507.975949004526 0.355583164303168
2 4 14 10 539.053506714539 0.377337454700177
2 5 14 9 549.982751475675 0.384987926032973
2 6 15 9 572.747280313173 0.400923096219221
2 7 15 8 599.045570782762 0.419331899547933
2 8 16 8 606.929245248312 0.424850471673818
2 9 17 8 641.393337178392 0.448975336024874
2 10 17 7 660.652366346304 0.462456656442413
2 11 18 7 676.341393123373 0.473438975186361
2 12 19 7 711.210133172986 0.49784709322109
2 13 19 6 740.795354073017 0.518556747851112
2 14 20 6 746.106631057507 0.522274641740255
2 15 21 6 780.507166855277 0.546355016798694
1 -6 6 12 280.512411641905 0.00981793440746666
1 -5 6 11 287.181301068573 0.0100513455374001
1 -4 7 11 304.786113544353 0.0106675139740524
1 -3 7 10 318.455064144405 0.0111459272450542
1 -2 8 10 331.630576794365 0.0116070701878028
1 -1 8 9 350.625343251996 0.0122718870138198
1 1 9 9 362.888401115914 0.012701094039057
1 2 9 8 383.071652627369 0.0134075078419579
1 3 10 8 400.082094558925 0.0140028733095624
1 4 10 7 416.688768201268 0.0145841068870444
1 5 11 7 440.907470405872 0.0154317614642055
1 6 12 7 457.853366450226 0.0160248678257579
1 7 12 6 477.995537399331 0.0167298438089766
1 8 13 6 501.979221158118 0.0175692727405341
1 9 14 6 526.934893020631 0.0184427212557221
1 10 14 5 543.576190145975 0.0190251666551091
1 11 15 5 565.82522183898 0.0198038827643643
1 12 16 5 596.083844811452 0.0208629345684008
1 13 17 5 627.054309660865 0.0219469008381303
1 14 17 4 643.288144284511 0.0225150850499579
1 15 18 4 665.550645720136 0.0232942726002048
1 16 19 4 698.625084001329 0.0244518779400465
1 17 20 4 732.333412212819 0.0256316694274487
1 18 21 4 765.540054130415 0.0267939018945645
1 19 21 3 789.356374277913 0.0276274730997269
1 20 22 3 804.1497492167 0.0281452412225845
