l n n_p n_g nu dnu
0 9 9 0 428.795896736063 0.0150078563857622
0 10 10 0 471.474479491588 0.0165016067822056
0 11 11 0 514.835829681539 0.0180192540388539
0 12 12 0 558.253824818202 0.0195388838686371
0 13 13 0 601.273044960854 0.0210445565736299
0 14 14 0 643.786291636326 0.0225325202072714
0 15 15 0 686.11711462797 0.0240140990119789
0 16 16 0 728.799005832531 0.0255079652041386
0 17 17 0 772.220253819155 0.0270277088836704
0 18 18 0 816.415197803057 0.028574531923107
0 19 19 0 861.12077657791 0.0301392271802268
0 20 20 0 905.955160522258 0.031708430618279
0 21 21 0 950.640378830187 0.0332724132590565
0 22 22 0 995.053373183157 0.0348268680614105
0 23 23 0 1039.19041169554 0.036371664409344
0 24 24 0 1082.83617483605 0.0378992661192618
2 3 8 5 423.393400819964 0.296375380573975
2 4 8 4 458.520332829746 0.320964232980822
2 5 9 4 466.591187259978 0.326613831081985
2 6 10 4 510.233293670706 0.357163305569494
2 7 10 3 546.395795321375 0.382477056724963
2 8 11 3 554.178351007861 0.387924845705503
2 9 12 3 597.31175289503 0.418118227026521
2 10 13 3 639.966075810105 0.447976253067073
2 11 13 2 670.533284120828 0.46937329888458
2 12 14 2 682.576486050692 0.477803540235484
2 13 15 2 725.153837027651 0.507607685919355
2 14 16 2 768.518640543306 0.537963048380314
2 15 17 2 812.648921335961 0.568854244935173
2 16 18 2 857.252751140455 0.600076925798318
2 17 18 1 890.151068945973 0.623105748262181
2 18 19 1 902.515363092076 0.631760754164453
2 19 20 1 946.943954313443 0.66286076801941
2 20 21 1 991.325502805442 0.693927851963809
2 21 22 1 1035.44134646222 0.724808942523554
2 22 23 1 1079.14266129733 0.755399862908131
1 6 8 3 424.022151674501 0.0148407753086075
1 7 9 3 447.59642729229 0.0156658749552302
1 8 9 2 478.912604051621 0.0167619411418067
1 9 10 2 505.06533233057 0.0176772866315699
1 10 11 2 539.835152447168 0.0188942303356509
1 11 12 2 580.228052274215 0.0203079818295975
1 12 13 2 621.126978701967 0.0217394442545688
1 13 13 1 657.694655969258 0.023019312958924
1 14 14 1 674.706571352696 0.0236147299973443
1 15 15 1 708.605115688236 0.0248011790490883
1 16 16 1 750.282601653775 0.0262598910578821
1 17 17 1 793.462710812895 0.0277711948784513
1 18 18 1 837.503273539736 0.0293126145738908
1 19 19 1 881.96800929816 0.0308688803254356
1 20 20 1 926.481811300081 0.0324268633955028
1 21 21 1 970.809013267981 0.0339783154643793
1 22 22 1 1014.87590384939 0.0355206566347285
1 23 22 0 1058.68211624511 0.0370538740685789
1 24 23 0 1102.06880600332 0.0385724082101162
