l n n_p n_g nu dnu
0 7 7 0 265.451392203415 0.00929079872711953
0 8 8 0 297.58579855133 0.0104155029492965
0 9 9 0 328.109513171788 0.0114838329610126
0 10 10 0 358.536494809414 0.0125487773183295
0 11 11 0 390.3606700549 0.0136626234519215
0 12 12 0 422.455913038473 0.0147859569563466
0 13 13 0 454.124445849541 0.0158943556047339
0 14 14 0 485.563070437283 0.0169947074653049
0 15 15 0 517.633939922379 0.0181171878972833
0 16 16 0 550.419637874341 0.0192646873256019
0 17 17 0 583.314623087065 0.0204160118080473
0 18 18 0 616.16987500916 0.0215659456253206
0 19 19 0 648.883383884541 0.0227109184359589
0 20 20 0 681.670832882925 0.0238584791509024
0 21 21 0 714.657572111238 0.0250130150238933
0 22 22 0 747.693259521945 0.0261692640832681
2 -24 6 30 258.616307885476 0.181031415519833
2 -23 6 29 261.100199159338 0.182770139411537
2 -22 6 28 267.626021833239 0.187338215283267
2 -21 6 27 275.29287231468 0.192705010620276
2 -20 6 26 283.824108167003 0.198676875716902
2 -19 7 26 293.296513694034 0.205307559585824
2 -18 7 25 294.979692097425 0.206485784468197
2 -17 7 24 306.27368846926 0.214391581928482
2 -16 7 23 318.786619744665 0.223150633821266
2 -15 8 23 324.534357729366 0.227174050410556
2 -14 8 22 331.886297718112 0.232320408402679
2 -13 8 21 344.344699831832 0.241041289882283
2 -12 9 21 355.033840710864 0.248523688497605
2 -11 9 20 358.563550226271 0.25099448515839
2 -10 9 19 375.114987642072 0.26258049134945
2 -9 10 19 387.036629860657 0.27092564090246
2 -8 10 18 394.608829511656 0.276226180658159
2 -7 11 18 415.941280038662 0.291158896027063
2 -6 11 17 419.41102988589 0.293587720920123
2 -5 11 16 439.049416182334 0.307334591327634
2 -4 12 16 451.106041965691 0.315774229375984
2 -3 12 15 462.735404219269 0.323914782953488
2 -2 13 15 482.488174036517 0.337741721825562
2 -1 13 14 488.101926728399 0.341671348709879
2 0 14 14 514.565702735884 0.360195991915119
2 1 14 13 518.511388092644 0.362957971664851
2 2 15 13 547.474158838999 0.383231911187299
2 3 15 12 555.382508976408 0.388767756283486
2 4 16 12 580.457386027377 0.406320170219164
2 5 16 11 599.068449606343 0.41934791472444
2 6 17 11 613.397068682261 0.429377948077582
2 7 18 11 645.87770786519 0.452114395505633
2 8 18 10 649.968110273185 0.45497767719123
2 9 19 10 678.882464788819 0.475217725352174
2 10 19 9 706.707555370624 0.494695288759437
2 11 20 9 712.141611284069 0.498499127898849
2 12 21 9 744.900237631938 0.521430166342357
2 13 21 8 770.562853538581 0.539393997477007
1 -11 6 17 260.107134711305 0.00910374971489566
1 -10 6 16 269.944492862357 0.0094480572501825
1 -9 7 16 278.582499178547 0.00975038747124916
1 -8 7 15 289.691055795391 0.0101391869528387
1 -7 7 14 304.022419321322 0.0106407846762463
1 -6 8 14 311.655667402342 0.010907948359082
1 -5 8 13 329.150875633561 0.0115202806471746
1 -4 8 12 338.121164701634 0.0118342407645572
1 -3 9 12 355.507035636884 0.0124427462472909
1 -2 9 11 367.146978646911 0.0128501442526419
1 -1 10 11 383.983354258908 0.0134394173990618
1 1 10 10 399.42364003233 0.0139798274011315
1 2 11 10 414.674023397025 0.0145135908188959
1 3 11 9 434.363235758666 0.0152027132515533
1 4 12 9 448.971418659596 0.0157139996530858
1 5 13 9 469.143430781455 0.0164200200773509
1 6 13 8 487.883585195709 0.0170759254818498
1 7 14 8 505.994462539982 0.0177098061888994
1 8 14 7 528.346721285111 0.0184921352449789
1 9 15 7 545.75986725645 0.0191015953539758
1 10 16 7 570.458337717075 0.0199660418200976
1 11 16 6 594.099160548515 0.020793470619198
1 12 17 6 609.174466976654 0.0213211063441829
1 13 18 6 636.31098521774 0.0222708844826209
1 14 19 6 666.52690337256 0.0233284416180396
1 15 19 5 688.07612942662 0.0240826645299317
1 16 20 5 703.18888251441 0.0246116108880043
1 17 21 5 733.520450720702 0.0256732157752246
1 18 22 5 765.461206678189 0.0267911422337366
