l n n_p n_g nu dnu
0 9 9 0 415.245904953693 0.0145336066733793
0 10 10 0 456.691175233987 0.0159841911331895
0 11 11 0 498.381723782091 0.0174433603323732
0 12 12 0 539.957775084766 0.0188985221279668
0 13 13 0 581.14700656706 0.0203401452298471
0 14 14 0 621.834144954782 0.0217641950734174
0 15 15 0 662.563587643386 0.0231897255675185
0 16 16 0 704.145185734763 0.0246450815007167
0 17 17 0 746.702926554296 0.0261346024294004
0 18 18 0 789.788674352451 0.0276426036023358
0 19 19 0 832.980477232208 0.0291543167031273
0 20 20 0 876.064613396437 0.0306622614688753
0 21 21 0 918.964945154786 0.0321637730804175
0 22 22 0 961.605535999154 0.0336561937599704
0 23 23 0 1003.95591542947 0.0351384570400315
0 24 24 0 1045.91273754952 0.0366069458142333
2 2 8 6 409.910170387975 0.286937119271583
2 3 8 5 437.201460117485 0.30604102208224
2 4 9 5 451.836494554646 0.316285546188252
2 5 10 5 493.851931119366 0.345696351783556
2 6 10 4 510.156711671305 0.357109698169913
2 7 11 4 535.833802510579 0.375083661757405
2 8 12 4 577.240978762211 0.404068685133548
2 9 12 3 605.449292135686 0.42381450449498
2 10 13 3 618.236592472387 0.432765614730671
2 11 14 3 658.956252678606 0.461269376875025
2 12 15 3 700.489999997977 0.490342999998584
2 13 16 3 742.845496871349 0.519991847809945
2 14 16 2 751.534801853896 0.526074361297727
2 15 17 2 786.180394497609 0.550326276148326
2 16 18 2 829.347563799152 0.580543294659406
2 17 19 2 872.418158627834 0.610692711039484
2 18 20 2 915.299655808012 0.640709759065609
2 19 21 2 957.873187893147 0.670511231525203
2 20 21 1 994.76619129914 0.696336333909398
2 21 22 1 1001.30183321383 0.700911283249683
2 22 23 1 1042.41296812279 0.729689077685951
1 5 8 4 391.793293710097 0.0137127652798534
1 6 8 3 423.691591675175 0.0148292057086311
1 7 9 3 453.778325225659 0.015882241382898
1 8 10 3 481.607294072662 0.0168562552925432
1 9 10 2 513.798497307561 0.0179829474057647
1 10 11 2 536.576056040836 0.0187801619614293
1 11 12 2 565.282968363639 0.0197849038927274
1 12 13 2 603.002645834919 0.0211050926042222
1 13 14 2 642.207996710796 0.0224772798848779
1 14 15 2 682.132718216314 0.023874645137571
1 15 15 1 721.716499785568 0.0252600774924949
1 16 16 1 744.976450081323 0.0260741757528463
1 17 17 1 770.24062299408 0.0269584218047928
1 18 18 1 811.339786901473 0.0283968925415516
1 19 19 1 853.774737421052 0.0298821158097368
1 20 20 1 896.350771558968 0.0313722770045639
1 21 21 1 938.81758501709 0.0328586154755981
1 22 22 1 981.052762652385 0.0343368466928335
1 23 23 1 1023.04077940306 0.0358064272791071
