l n n_p n_g nu dnu
0 9 9 0 427.382366485358 0.0149583828269875
0 10 10 0 469.954872416656 0.0164484205345829
0 11 11 0 513.159269938088 0.0179605744478331
0 12 12 0 556.378847373624 0.0194732596580768
0 13 13 0 599.196814309285 0.020971888500825
0 14 14 0 641.529727281614 0.0224535404548565
0 15 15 0 683.698541910325 0.0239294489668614
0 16 16 0 726.242309262856 0.0254184808242
0 17 17 0 769.558951698799 0.026934563309458
0 18 18 0 813.658552468328 0.0284780493363915
0 19 19 0 858.239274464419 0.0300383746062547
0 20 20 0 902.902720427133 0.0316015952149497
0 21 21 0 947.390220315452 0.0331586577110408
0 22 22 0 991.613089027941 0.0347064581159779
0 23 23 0 1035.57683867774 0.036245189353721
0 24 24 0 1079.04966652658 0.0377667383284303
2 3 8 5 421.992939739597 0.295395057817718
2 4 9 5 463.700738736449 0.324590517115514
2 5 9 4 465.597928911378 0.325918550237965
2 6 10 4 508.576566312184 0.356003596418529
2 7 11 4 551.304531007036 0.385913171704925
2 8 11 3 553.643144096621 0.387550200867635
2 9 12 3 595.253694068392 0.416677585847875
2 10 13 3 637.733573164963 0.446413501215474
2 11 14 3 678.211001531707 0.474747701072195
2 12 14 2 680.93932705925 0.476657528941475
2 13 15 2 722.61284219938 0.505828989539566
2 14 16 2 765.866265908955 0.536106386136269
2 15 17 2 809.905610897361 0.566933927628153
2 16 18 2 854.41596883016 0.598091178181112
2 17 19 2 898.03177480676 0.628622242364732
2 18 19 1 902.74818128416 0.631923726898912
2 19 20 1 943.739814439344 0.660617870107541
2 20 21 1 987.91214880932 0.691538504166524
2 21 22 1 1031.8508900236 0.722295623016517
2 22 23 1 1075.35761609877 0.752750331269141
1 6 8 3 425.235263091061 0.0148832342081871
1 7 9 3 448.341983334331 0.0156919694167016
1 8 9 2 479.557738513045 0.0167845208479566
1 9 10 2 505.357865868395 0.0176875253053938
1 10 11 2 538.677035830211 0.0188536962540574
1 11 12 2 578.591784437571 0.020250712455315
1 12 13 2 619.414899872579 0.0216795214955403
1 13 13 1 658.165807080084 0.023035803247803
1 14 14 1 678.598114571096 0.0237509340099884
1 15 15 1 706.786295167068 0.0247375203308474
1 16 16 1 747.864364794014 0.0261752527677905
1 17 17 1 790.864066101571 0.027680242313555
1 18 18 1 834.769017415792 0.0292169156095527
1 19 19 1 879.072215817479 0.0307675275536118
1 20 20 1 923.390508467405 0.0323186677963592
1 21 21 1 967.51457033876 0.0338630099618566
1 22 22 1 1011.39629607179 0.0353988703625128
1 23 22 0 1055.02789556501 0.0369259763447755
1 24 23 0 1098.23782788228 0.0384383239758799
