l n n_p n_g nu dnu
0 7 7 0 264.561336181448 0.00925964676635069
0 8 8 0 296.207400408719 0.0103672590143052
0 9 9 0 326.621638246709 0.0114317573386348
0 10 10 0 357.272583115397 0.0125045404090389
0 11 11 0 388.979860507057 0.013614295117747
0 12 12 0 420.770972744222 0.0147269840460478
0 13 13 0 451.891284974373 0.015816194974103
0 14 14 0 483.262051439704 0.0169141718003896
0 15 15 0 515.450661306205 0.0180407731457172
0 16 16 0 547.987676089051 0.0191795686631168
0 17 17 0 580.557235211038 0.0203195032323863
0 18 18 0 613.003924836679 0.0214551373692838
0 19 19 0 645.463257398047 0.0225912140089316
0 20 20 0 678.192934258971 0.023736752699064
0 21 21 0 711.028862740751 0.0248860101959263
0 22 22 0 743.880510682219 0.0260358178738777
2 -26 6 32 260.318137761422 0.182222696432996
2 -25 6 31 264.047581321012 0.184833306924709
2 -24 6 30 271.769295692076 0.190238506984453
2 -23 6 29 280.707656166057 0.19649535931624
2 -22 7 29 290.153917811432 0.203107742468002
2 -21 7 28 292.632252128548 0.204842576489984
2 -20 7 27 300.355781875232 0.210249047312663
2 -19 7 26 309.788828611565 0.216852180028096
2 -18 8 26 319.743697927232 0.223820588549062
2 -17 8 25 323.50903175802 0.226456322230614
2 -16 8 24 332.041028445118 0.232428719911582
2 -15 8 23 345.750019324223 0.242025013526956
2 -14 9 23 353.923610610952 0.247746527427667
2 -13 9 22 360.836798327961 0.252585758829573
2 -12 9 21 376.301133953026 0.263410793767118
2 -11 10 21 385.674149467007 0.269971904626905
2 -10 10 20 392.011852450646 0.274408296715452
2 -9 10 19 408.487116747916 0.285940981723541
2 -8 11 19 417.798357047565 0.292458849933295
2 -7 11 18 428.389653957209 0.299872757770046
2 -6 12 18 448.810010125646 0.314167007087952
2 -5 12 17 451.552973909844 0.316087081736891
2 -4 13 17 477.019812545088 0.333913868781561
2 -3 13 16 480.523574270398 0.336366501989279
2 -2 13 15 504.879393343459 0.353415575340421
2 -1 14 15 512.622280307388 0.358835596215172
2 0 14 14 533.744056444367 0.373620839511057
2 1 15 14 545.201793302384 0.381641255311669
2 2 15 13 565.55149468159 0.395886046277113
2 3 16 13 577.856833171535 0.404499783220075
2 4 16 12 604.095527791335 0.422866869453935
2 5 17 12 610.396566233226 0.427277596363258
2 6 18 12 642.652989643033 0.449857092750123
2 7 18 11 651.084457121019 0.455759119984714
2 8 19 11 675.466036777958 0.472826225744571
2 9 20 11 705.904408985199 0.494133086289639
2 10 20 10 708.690665197405 0.496083465638184
2 11 21 10 741.14585050607 0.518802095354249
2 12 21 9 769.464570427526 0.538625199299268
1 -12 6 18 266.161724528693 0.00931566035850426
1 -11 6 17 273.214434996313 0.00956250522487096
1 -10 7 17 283.818936036097 0.00993366276126341
1 -9 7 16 295.310966960106 0.0103358838436037
1 -8 7 15 305.792756519995 0.0107027464781998
1 -7 8 15 316.063703609901 0.0110622296263465
1 -6 8 14 330.299721735402 0.0115604902607391
1 -5 9 14 340.339967431825 0.0119118988601139
1 -4 9 13 356.114706110869 0.0124640147138804
1 -3 9 12 368.144610497753 0.0128850613674214
1 -2 10 12 384.246799509073 0.0134486379828176
1 -1 10 11 398.352725562781 0.0139423453946973
1 1 11 11 414.059705317178 0.0144920896861012
1 2 11 10 431.796059708768 0.0151128620898069
1 3 12 10 445.267841723921 0.0155843744603372
1 4 13 10 467.03025874902 0.0163460590562157
1 5 13 9 481.48247939381 0.0168518867787833
1 6 14 9 501.517750505071 0.0175531212676775
1 7 14 8 523.756437169309 0.0183314753009258
1 8 15 8 538.952617545699 0.0188633416140994
1 9 16 8 564.196713662661 0.0197468849781931
1 10 16 7 583.274921400703 0.0204146222490246
1 11 17 7 602.458842810887 0.0210860594983811
1 12 18 7 630.354626793025 0.0220624119377559
1 13 18 6 651.033496994401 0.022786172394804
1 14 19 6 667.85796932503 0.023375028926376
1 15 20 6 697.270321083267 0.0244044612379144
1 16 21 6 728.073692740402 0.0254825792459141
1 17 21 5 749.076191492307 0.0262176667022307
1 18 22 5 764.659674100217 0.0267630885935076
