l n n_p n_g nu dnu
0 8 8 0 319.562382255812 0.0111846833789534
0 9 9 0 354.035965611825 0.0123912587964139
0 10 10 0 387.633013878633 0.0135671554857521
0 11 11 0 420.455232744686 0.014715933146064
0 12 12 0 454.102753791717 0.0158935963827101
0 13 13 0 489.187274009414 0.0171215545903295
0 14 14 0 524.695483902982 0.0183643419366044
0 15 15 0 560.122980827161 0.0196043043289506
0 16 16 0 594.976538545013 0.0208241788490754
0 17 17 0 629.859460366924 0.0220450811128423
0 18 18 0 665.069858615499 0.0232774450515425
0 19 19 0 700.795002234617 0.0245278250782116
0 20 20 0 736.869569651553 0.0257904349378043
0 21 21 0 772.996646328664 0.0270548826215032
0 22 22 0 809.092931194571 0.02831825259181
0 23 23 0 844.660639693281 0.0295631223892649
2 -11 6 17 292.486853776847 0.204740797643793
2 -10 6 16 306.238528472838 0.214366969930986
2 -9 7 16 314.678143921486 0.22027470074504
2 -8 7 15 321.947617867554 0.225363332507288
2 -7 7 14 340.121076259445 0.238084753381612
2 -6 8 14 349.793803595678 0.244855662516975
2 -5 8 13 362.897972909777 0.254028581036844
2 -4 9 13 383.534558299585 0.268474190809709
2 -3 9 12 389.083571611727 0.272358500128209
2 -2 10 12 416.199812420587 0.291339868694411
2 -1 10 11 418.499424142646 0.292949596899852
2 0 11 11 449.137781523641 0.314396447066549
2 1 11 10 451.433124814912 0.316003187370439
2 2 12 10 485.001359115987 0.339500951381191
2 3 12 9 487.629837471693 0.341340886230185
2 4 13 9 521.234926232668 0.364864448362868
2 5 13 8 531.288487867589 0.371901941507313
2 6 14 8 556.921313463571 0.3898449194245
2 7 14 7 586.213018106252 0.410349112674377
2 8 15 7 592.037126761913 0.414425988733339
2 9 16 7 626.786161545738 0.438750313082017
2 10 16 6 656.974000356556 0.459881800249589
2 11 17 6 662.163984530418 0.463514789171293
2 12 18 6 697.722324446894 0.488405627112826
2 13 19 6 733.759442639393 0.513631609847575
2 14 19 5 750.881235734146 0.525616865013902
2 15 20 5 769.96389507747 0.538974726554229
2 16 21 5 806.042468790261 0.564229728153183
2 17 22 5 841.688893919402 0.589182225743581
1 -4 6 10 290.295448335222 0.0101603406917328
1 -3 7 10 298.006920519292 0.0104302422181752
1 -2 7 9 320.475986573485 0.011216659530072
1 -1 7 8 330.889181823752 0.0115811213638313
1 1 8 8 355.228635087626 0.0124330022280669
1 2 8 7 365.500889316033 0.0127925311260612
1 3 9 7 392.85859146891 0.0137500507014119
1 4 10 7 405.683820365085 0.014198933712778
1 5 10 6 426.943404466681 0.0149430191563338
1 6 11 6 452.04716214308 0.0158216506750078
1 7 12 6 470.576489148841 0.0164701771202094
1 8 12 5 490.427928694115 0.017164977504294
1 9 13 5 516.196254954338 0.0180668689234018
1 10 14 5 545.610725482182 0.0190963753918764
1 11 14 4 567.851868774344 0.019874815407102
1 12 15 4 585.039167893528 0.0204763708762735
1 13 16 4 615.720306106186 0.0215502107137165
1 14 17 4 649.011623859355 0.0227154068350774
1 15 18 4 682.214744784941 0.0238775160674729
1 16 18 3 702.335778054427 0.0245817522319049
1 17 19 3 722.028028836085 0.025270981009263
1 18 20 3 756.130855662572 0.02646457994819
1 19 21 3 791.453572452363 0.0277008750358327
1 20 22 3 826.710589596505 0.0289348706358777
