l n n_p n_g nu dnu
0 8 8 0 327.788991408377 0.0114726146992932
0 9 9 0 363.721409161153 0.0127302493206404
0 10 10 0 398.79283846435 0.0139577493462523
0 11 11 0 433.027494080578 0.0151559622928202
0 12 12 0 467.233313412379 0.0163531659694333
0 13 13 0 502.588804581762 0.0175906081603617
0 14 14 0 539.192705446913 0.0188717446906419
0 15 15 0 575.957257253166 0.0201585040038608
0 16 16 0 612.545303997712 0.0214390856399199
0 17 17 0 648.740238736134 0.0227059083557647
0 18 18 0 684.776565589123 0.0239671797956193
0 19 19 0 721.197079855456 0.0252418977949409
0 20 20 0 757.937695654136 0.0265278193478948
0 21 21 0 795.035183511256 0.027826231422894
0 22 22 0 832.285285919626 0.0291299850071869
0 23 23 0 869.303010241612 0.0304256053584564
2 -8 6 14 309.383188201721 0.216568231741205
2 -7 7 14 322.71672993165 0.225901710952155
2 -6 7 13 330.045710117672 0.231031997082371
2 -5 8 13 353.377699339927 0.247364389537949
2 -4 8 12 359.212403187683 0.251448682231378
2 -3 8 11 379.836854390598 0.265885798073419
2 -2 9 11 394.573889255713 0.276201722478999
2 -1 9 10 408.313585599246 0.285819509919472
2 0 10 10 429.162042055609 0.300413429438926
2 1 10 9 440.923703451129 0.30864659241579
2 2 11 9 463.625323831029 0.32453772668172
2 3 11 8 481.311931454689 0.336918352018282
2 4 12 8 499.055860706784 0.349339102494749
2 5 13 8 531.615010084015 0.372130507058811
2 6 13 7 535.911514821759 0.375138060375232
2 7 14 7 572.583312239739 0.400808318567818
2 8 14 6 595.759132789396 0.417031392952577
2 9 15 6 609.338615561715 0.426537030893201
2 10 16 6 645.574184817568 0.451901929372297
2 11 17 6 679.396695508421 0.475577686855895
2 12 17 5 681.949487142526 0.477364640999768
2 13 18 5 718.06464223115 0.502645249561805
2 14 19 5 754.771807270562 0.528340265089393
2 15 20 5 791.573603312798 0.554101522318959
2 16 20 4 794.949187340843 0.55646443113859
2 17 21 4 829.128736195178 0.580390115336625
2 18 22 4 866.168533028828 0.606317973120179
1 -2 6 8 302.570192483805 0.0105899567369332
1 -1 7 8 324.637680562118 0.0113623188196741
1 1 7 7 338.082599789617 0.0118328909926366
1 2 8 7 364.703557898407 0.0127646245264443
1 3 8 6 374.961192620258 0.013123641741709
1 4 9 6 404.471727882238 0.0141565104758783
1 5 10 6 422.159757650187 0.0147755915177565
1 6 10 5 440.25408917303 0.0154088931210561
1 7 11 5 466.277383837757 0.0163197084343215
1 8 12 5 491.276258335078 0.0171946690417277
1 9 12 4 512.961964778286 0.01795366876724
1 10 13 4 532.644653874431 0.0186425628856051
1 11 14 4 562.717301685388 0.0196951055589886
1 12 15 4 596.276478613364 0.0208696767514677
1 13 15 3 627.274074038207 0.0219545925913372
1 14 16 3 641.365629250601 0.022447797023771
1 15 17 3 669.441117742948 0.0234304391210032
1 16 18 3 704.15669383611 0.0246454842842639
1 17 19 3 739.835690701579 0.0258942491745553
1 18 20 3 775.772113033495 0.0271520239561723
1 19 20 2 810.340761803946 0.0283619266631381
1 20 21 2 828.239817193292 0.0289883936017652
1 21 22 2 852.609420363634 0.0298413297127272
