l n n_p n_g nu dnu
0 9 9 0 419.182453622961 0.0146713858768036
0 10 10 0 461.033406020951 0.0161361692107333
0 11 11 0 503.231069590796 0.0176130874356779
0 12 12 0 545.316354226687 0.0190860723979341
0 13 13 0 587.02704693707 0.0205459466427974
0 14 14 0 628.275095359249 0.0219896283375737
0 15 15 0 669.4507276674 0.023430775468359
0 16 16 0 711.282644992958 0.0248948925747535
0 17 17 0 754.084378749557 0.0263929532562345
0 18 18 0 797.558849171097 0.0279145597209884
0 19 19 0 841.24472754278 0.0294435654639973
0 20 20 0 884.829325737526 0.0309690264008134
0 21 21 0 928.225355156548 0.0324878874304792
0 22 22 0 971.402941287706 0.0339991029450697
0 23 23 0 1014.30202909597 0.0355005710183591
0 24 24 0 1056.71365985457 0.0369849780949099
2 2 8 6 413.757604162274 0.289630322913592
2 3 8 5 423.407702287118 0.296385391600983
2 4 9 5 456.109694563368 0.319276786194358
2 5 10 5 495.097058037466 0.346567940626226
2 6 10 4 498.946047889088 0.349262233522362
2 7 11 4 541.139222227383 0.378797455559168
2 8 12 4 582.894883355624 0.408026418348937
2 9 12 3 588.251782984256 0.411776248088979
2 10 13 3 624.585152071872 0.43720960645031
2 11 14 3 665.811107346843 0.46606777514279
2 12 15 3 707.565826983049 0.495296078888134
2 13 15 2 727.471147727051 0.509229803408936
2 14 16 2 750.486549882349 0.525340584917644
2 15 17 2 793.890058060222 0.555723040642155
2 16 18 2 837.55841006118 0.586290887042826
2 17 19 2 881.123795520033 0.616786656864023
2 18 20 2 924.459697958886 0.64712178857122
2 19 20 1 963.702368810484 0.674591658167338
2 20 21 1 968.944830276479 0.678261381193535
2 21 22 1 1010.76655710708 0.707536589974958
2 22 23 1 1053.11044653051 0.737177312571356
1 6 8 3 425.459416448849 0.0148910795757097
1 7 9 3 452.957447209442 0.0158535106523305
1 8 10 3 481.641842710221 0.0168574644948577
1 9 10 2 511.170291874623 0.0178909602156118
1 10 11 2 534.446257894512 0.0187056190263079
1 11 12 2 569.165173175571 0.019920781061145
1 12 13 2 608.398122581231 0.0212939342903431
1 13 14 2 648.232290494773 0.022688130167317
1 14 14 1 687.903864266606 0.0240766352493312
1 15 15 1 718.51484193776 0.0251480194678216
1 16 16 1 736.832088744273 0.0257891231060495
1 17 17 1 776.159269622564 0.0271655744367898
1 18 18 1 818.85666624999 0.0286599833187497
1 19 19 1 862.000779959002 0.0301700272985651
1 20 20 1 905.142419711289 0.0316799846898951
1 21 21 1 948.156256628965 0.0331854689820138
1 22 22 1 990.964672093679 0.0346837635232788
1 23 23 1 1033.49050238252 0.0361721675833882
