l n n_p n_g nu dnu
0 10 10 0 514.377904493505 0.0180032266572727
0 11 11 0 561.350033228904 0.0196472511630116
0 12 12 0 608.907972068492 0.0213117790223972
0 13 13 0 656.862650384808 0.0229901927634683
0 14 14 0 704.984155813793 0.0246744454534827
0 15 15 0 753.061099655354 0.0263571384879374
0 16 16 0 800.908792299927 0.0280318077304975
0 17 17 0 848.466195295456 0.029696316835341
0 18 18 0 895.867457366591 0.0313553610078307
0 19 19 0 943.392770626536 0.0330187469719287
0 20 20 0 991.3027524388 0.034695596335358
0 21 21 0 1039.72716429563 0.0363904507503472
0 22 22 0 1088.58852387199 0.0381005983355196
0 23 23 0 1137.72165039059 0.0398202577636707
0 24 24 0 1186.86805495012 0.0415403819232541
0 25 25 0 1235.71983951039 0.0432501943828636
2 8 9 1 509.32495595773 0.356527469170411
2 9 10 1 556.65100608642 0.389655704260494
2 10 11 1 604.468489871172 0.423127942909821
2 11 12 1 652.599661829823 0.456819763280876
2 12 13 1 700.845050962253 0.490591535673577
2 13 14 1 749.000635674828 0.52430044497238
2 14 15 1 796.887487219207 0.557821241053445
2 15 16 1 844.412135081757 0.59108849455723
2 16 17 1 891.25386773474 0.623877707414318
2 17 17 0 905.964996739258 0.63417549771748
2 18 18 0 939.801831836151 0.657861282285306
2 19 19 0 987.483018152538 0.691238112706777
2 20 20 0 1035.80902266312 0.725066315864181
2 21 21 0 1084.61096489675 0.759227675427728
2 22 22 0 1133.71179515425 0.793598256607972
2 23 23 0 1182.8617350941 0.828003214565871
2 24 24 0 1231.71914817616 0.862203403723314
1 9 9 1 493.103718746621 0.0172586301561317
1 10 10 1 537.609978374091 0.0188163492430932
1 11 12 2 584.098721069739 0.0204434552374409
1 12 12 1 631.444499206174 0.0221005574722161
1 13 13 1 679.215188907394 0.0237725316117588
1 14 14 1 727.090826325437 0.0254481789213903
1 15 15 1 774.856080314544 0.027119962811009
1 16 15 0 822.370377836709 0.0287829632242848
1 17 16 0 869.639626476478 0.0304373869266767
1 18 17 0 916.873672468826 0.0320905785364089
1 19 18 0 964.378957901267 0.0337532635265444
1 20 19 0 1012.3597205322 0.0354325902186268
1 21 20 0 1060.84824761936 0.0371296886666776
1 22 21 0 1109.71034004253 0.0388398619014886
1 23 22 0 1158.75141444179 0.0405562995054627
1 24 23 0 1207.56856042662 0.0422648996149316
