l n nu dnu n_g
0 3 175.447 0.157 0 
0 4 208.399 0.149 0 
0 5 240.179 0.142 0 
0 6 272.305 0.135 0 
0 7 305.274 0.129 0 
0 8 338.517 0.061 0 
0 9 372.077 0.034 0 
0 10 405.318 0.037 0 
0 11 437.704 0.025 0 
0 12 470.146 0.023 0 
0 13 503.627 0.018 0 
0 14 537.918 0.017 0 
0 15 572.680 0.021 0 
0 16 607.546 0.033 0 
0 17 642.158 0.060 0 
0 18 676.669 0.169 0 
0 19 711.138 0.211 0 
0 20 745.457 0.222 0 
0 21 779.431 0.233 0 
0 22 814.284 0.244 0 
0 23 848.964 0.257 0 
0 24 884.287 0.269 0 
1 -9 165.001 0.231 12 
1 -8 172.999 0.220 11 
1 -9 181.970 0.209 12 
1 -8 186.423 0.199 12 
1 -7 200.718 0.190 11 
1 -6 214.772 0.181 10 
1 -5 220.656 0.172 10 
1 -4 243.184 0.164 9 
1 -3 247.517 0.156 8 
1 -2 272.135 0.149 8 
1 1 280.092 0.142 5 
1 0 307.128 0.135 7 
1 1 314.646 0.128 6 
1 6 342.105 0.122 2 
1 3 355.994 0.117 6 
1 6 377.434 0.112 3 
1 7 397.921 0.056 3 
1 6 419.150 0.042 5 
1 7 442.549 0.031 4 
1 10 462.013 0.025 2 
1 9 487.298 0.019 4 
1 10 515.578 0.019 3 
1 11 536.808 0.016 3 
1 12 559.762 0.020 3 
1 13 591.123 0.028 3 
1 14 624.044 0.058 3 
1 15 655.603 0.119 2 
1 16 676.202 0.251 2 
1 17 696.918 0.264 2 
1 18 729.217 0.277 2 
1 19 762.128 0.291 2 
1 20 796.135 0.305 2 
1 21 830.216 0.320 2 
1 22 864.234 0.336 2 
1 23 898.177 0.353 1 
2 -21 168.274 0.238 24 
2 -20 171.890 0.227 23 
2 -19 177.139 0.216 22 
2 -18 185.366 0.206 21 
2 -17 193.425 0.196 21 
2 -16 196.936 0.187 20 
2 -15 205.323 0.178 19 
2 -14 212.136 0.169 18 
2 -13 218.335 0.161 17 
2 -12 230.430 0.153 17 
2 -11 235.290 0.146 16 
2 -10 245.903 0.139 15 
2 -9 260.888 0.133 15 
2 -8 265.712 0.126 14 
2 -7 278.038 0.120 13 
2 -6 289.381 0.115 12 
2 -5 301.294 0.109 12 
2 -4 308.260 0.104 11 
2 -3 331.261 0.099 11 
2 -2 334.471 0.094 10 
2 -1 361.975 0.090 10 
2 0 367.802 0.085 9 
2 1 399.191 0.081 9 
2 2 401.526 0.078 8 
2 3 433.923 0.074 8 
2 4 444.482 0.070 7 
2 5 466.595 0.045 7 
2 6 499.372 0.038 7 
2 7 501.217 0.030 6 
2 8 534.408 0.029 6 
2 9 568.890 0.046 6 
2 10 572.668 0.075 5 
2 11 604.141 0.204 5 
2 12 638.917 0.347 5 
2 13 660.979 0.364 4 
2 14 674.116 0.383 4 
2 15 708.262 0.402 4 
2 16 741.139 0.422 4 
2 17 773.896 0.443 4 
2 18 777.516 0.465 3 
2 19 811.295 0.488 3 
2 20 845.468 0.513 3 
2 21 880.044 0.538 3 
