M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.132007599609383686e+00 2.887853544921883953e-01 1.391060253906245894e-02 1.971906031250021840e+00 9.629474218750118386e-02 1.157642451171870118e-01 3.805649620009461387e+00 1.707122430510827349e-01 4.233540973673447283e+00 2.657909886889142648e+00 1.346743920035380793e+00 2.834970120317018560e-01
1.156560679687506532e+00 2.726972646484363549e-01 1.317527050781252575e-02 1.802097012695327072e+00 3.215569892578113431e-01 1.281233642578116783e-01 3.468584043900419633e+00 2.517096681130935321e-01 4.240137614810231881e+00 2.678952353524139962e+00 1.351187649430769744e+00 2.558690488455552248e-01
1.121324248046873473e+00 2.894217500000001997e-01 1.556143066406253522e-02 2.064886541015636290e+00 1.163934531250001014e-01 1.688168085937498675e-01 4.663573446217695206e+00 1.227824643911694519e-01 4.223003099099503110e+00 2.548459116814965952e+00 1.356769805525039452e+00 2.848770067678293993e-01
1.142082504882823812e+00 2.773305605468752155e-01 1.272864941406256362e-02 2.022017545898453506e+00 2.245216191406263495e-01 1.302158300781242062e-01 3.793245638874213732e+00 1.953087747820637654e-01 4.238561412813881546e+00 2.710260404699095016e+00 1.345010109934582587e+00 2.641420110687607292e-01
1.121124684570317553e+00 2.844497275390636126e-01 1.276868945312501294e-02 2.043092529296894000e+00 9.095542382812563109e-02 1.122870117187498434e-01 4.094868027847618386e+00 1.221511064601001340e-01 4.225639947642546801e+00 2.753057920689045979e+00 1.352273244769941041e+00 2.787623943569609852e-01
1.149896787109375929e+00 2.835317304687489104e-01 1.444471972656249242e-02 1.760822271484393298e+00 1.114768798828135732e-01 1.202302578124990751e-01 3.421516668059144894e+00 2.558323970589512220e-01 4.241038713346910072e+00 2.594223406130294673e+00 1.345350641583612283e+00 2.793067349967192636e-01
1.140704254882812574e+00 2.906536884765645867e-01 1.558335546874990880e-02 2.116037133789065106e+00 7.151949804687550427e-02 1.059450771484378023e-01 4.061143380793041935e+00 1.236143102068822386e-01 4.232394509740312394e+00 2.734337294217458858e+00 1.353250187911505087e+00 2.879947196960195299e-01
1.184265605468754368e+00 2.789965634765637081e-01 1.534129394531253548e-02 2.081579631835952071e+00 1.382011318359373242e-01 2.677915898437511766e-01 3.606415199087271706e+00 2.901610072160474840e-01 4.239400912592178550e+00 2.860153290870742104e+00 1.368220248372565839e+00 2.747740764503350253e-01
1.129549812500006523e+00 2.858914287109369234e-01 1.377431933593747937e-02 1.792943948242204266e+00 1.472350361328129686e-01 1.437010449218745767e-01 3.722150527836348921e+00 2.291047682053511114e-01 4.233170769571015235e+00 2.559879240174234294e+00 1.345607552049392419e+00 2.786336233781621652e-01
1.100761963867190829e+00 2.659449619140619725e-01 9.880209960937543986e-03 1.873879740234384972e+00 1.732771835937501892e-01 1.205683701171868100e-01 4.401884283581889434e+00 1.294218695134246588e-01 4.229680624196687333e+00 2.639670499877633247e+00 1.334197054002006055e+00 2.556932851753385139e-01
1.200188944335943253e+00 2.992989365234403620e-01 2.047194628906259806e-02 2.255636293945314286e+00 1.059812158203121552e-01 2.247231787109358059e-01 3.563664576350262347e+00 2.218514638407722561e-01 4.234099099598918947e+00 2.832356250021051292e+00 1.385593537223301031e+00 2.967013386006133735e-01
1.106672962890626888e+00 2.781575400390619568e-01 1.198705761718754127e-02 1.896625758789076466e+00 1.202345673828131845e-01 1.160738681640619413e-01 4.435737056872826045e+00 1.218487896797355585e-01 4.217809170437567090e+00 2.636724341073329203e+00 1.355675217589126902e+00 2.709968896948661277e-01
1.135200247070320634e+00 2.854744853515639447e-01 1.375710546875003222e-02 2.070660562500024060e+00 1.087190800781259459e-01 1.187051123046873879e-01 3.974776258861464129e+00 1.471692343699771977e-01 4.232393563690105331e+00 2.675496289575130859e+00 1.350615787237639420e+00 2.793200485859836379e-01
1.163181300781247263e+00 2.776757177734368032e-01 1.598574511718747065e-02 1.806352106445330952e+00 1.424498154296877372e-01 1.381967910156246537e-01 3.719917985653818260e+00 2.418681025945535745e-01 4.237873468031433610e+00 2.538370361445679624e+00 1.358022265362125003e+00 2.731914839652577198e-01
1.115190568359373691e+00 2.879159902343746968e-01 1.432904296874999012e-02 1.963966626953138395e+00 4.250754296875052657e-02 1.299351328124999927e-01 4.442656061587078042e+00 1.155382708585335899e-01 4.217007621205640433e+00 2.654151451535446515e+00 1.361948720769126320e+00 2.853956585370143739e-01
1.268178426757816668e+00 2.816124267578132279e-01 2.142249999999994159e-02 1.983333538085946701e+00 4.164751904296856710e-01 1.707228730468754729e-01 2.629367418870292017e+00 3.477682537450761391e-01 4.242272662777629044e+00 3.006662840153306426e+00 1.410870387480503751e+00 2.669738532415821819e-01
1.163176296875007898e+00 2.810918876953159562e-01 1.486340625000011698e-02 2.288344941406270650e+00 4.080142480468743754e-02 1.598898027343752803e-01 4.022191146247124038e+00 1.437452571871077056e-01 4.234663744133266405e+00 2.788537694139821888e+00 1.363588798726180773e+00 2.791933706225760981e-01
1.163167788085945009e+00 2.809558115234383480e-01 1.491285644531249559e-02 2.074102035156267121e+00 1.268601425781257230e-01 1.257786875000000693e-01 3.673970101669702171e+00 1.995438131292191775e-01 4.243439038364600790e+00 2.727590758689715233e+00 1.349641802181044126e+00 2.745902791023606682e-01
