M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.017035504882813468e+00 2.710480400390626321e-01 2.108428417968735355e-02 1.887620268554706549e+00 7.395069374999978518e-01 1.727684931640626476e-01 4.434422472928520875e+00 3.837705172289025968e-01 4.444558084898186934e+00 1.003031255123759014e+00 1.002851970767808520e+00 2.578895463089657669e-01
1.018111066406251153e+00 2.694304296874996396e-01 2.080691796874985580e-02 1.886804992187518293e+00 8.471400058593711035e-01 1.788614453125001447e-01 4.345353879910380357e+00 3.938349671088132720e-01 4.445687604851562114e+00 1.001081247729541435e+00 1.002013266460558105e+00 2.547485240669032369e-01
1.019178589843752203e+00 2.719588613281252454e-01 2.159045312499986019e-02 1.894296825195332046e+00 7.061574130859359366e-01 1.718969082031252538e-01 4.463249820184148398e+00 3.797974567821270631e-01 4.443397734319690429e+00 1.006349741791879859e+00 1.005164324320147795e+00 2.590743924680293242e-01
9.939650830078142763e-01 2.678884726562498209e-01 1.728276171874987277e-02 1.890745438476583606e+00 6.880838164062477169e-01 1.852400878906252657e-01 4.650399918993895376e+00 3.866096785938227254e-01 4.448522378565553659e+00 1.012819401068268066e+00 9.869302385290102952e-01 2.545169483280963485e-01
1.014218330078127117e+00 2.691537822265623880e-01 2.021963574218735987e-02 1.892436087890643881e+00 8.288000849609343801e-01 1.815099560546878932e-01 4.403028958297928064e+00 3.905677677617556687e-01 4.446375419443127086e+00 1.004215991871834524e+00 9.994309740832190148e-01 2.543345767478927821e-01
1.015395816406250873e+00 2.710159550781249260e-01 2.088492187499985803e-02 1.885729727539081413e+00 7.523745283203101542e-01 1.743465273437501684e-01 4.442803976898637153e+00 3.840409456081764761e-01 4.444755254456918436e+00 1.002105232305406712e+00 1.001902735324336380e+00 2.576837679591097441e-01
1.017738444335938075e+00 2.690820732421871364e-01 2.058362207031237331e-02 1.869064618164079539e+00 8.390519208984341670e-01 1.807416933593753439e-01 4.304624468513088331e+00 3.987601941010546214e-01 4.445612832894713762e+00 9.988418029341945559e-01 1.002090856303551769e+00 2.545430021983797753e-01
1.017443724609375710e+00 2.699621865234372864e-01 2.099515332031235554e-02 1.875626497070330467e+00 7.865868486328094766e-01 1.729417763671876607e-01 4.397034171972736161e+00 3.891367648554905356e-01 4.444807249999228382e+00 9.967024078755981620e-01 1.002780872153158587e+00 2.563281012667217862e-01
1.021973666992189944e+00 2.679962773437500334e-01 2.060941015624986189e-02 1.904219329101582536e+00 8.504779023437474272e-01 1.822115478515627385e-01 4.304471145990934389e+00 3.950157242282077985e-01 4.445715345642323513e+00 1.019064540155307119e+00 1.004015973048021149e+00 2.530130819057387903e-01
1.016443584960938118e+00 2.695736328124995196e-01 2.079420019531235883e-02 1.872459102539079323e+00 8.252073935546837546e-01 1.790754462890626619e-01 4.374379742321468534e+00 3.938046502559389705e-01 4.445367535782571267e+00 9.941360731233743753e-01 1.001604756476538682e+00 2.552882822725142109e-01
1.022634755859376243e+00 2.720122861328131414e-01 2.206557031249984854e-02 1.878567634765643923e+00 6.328498837890623729e-01 1.612650087890625250e-01 4.396771856600519612e+00 3.821019780772217933e-01 4.443341759297350535e+00 1.000253139670828961e+00 1.006850909804380079e+00 2.607346784929089889e-01
1.040458240234377163e+00 2.690262734375009068e-01 2.275661328124987601e-02 1.899470152343769147e+00 5.853934511718763556e-01 1.603910009765623645e-01 4.213550192397869765e+00 3.878439410698157896e-01 4.441289960347821086e+00 1.035443810662649122e+00 1.017850181794305753e+00 2.587911081563207816e-01
1.009308497070315891e+00 2.678784355468746825e-01 1.897409765624985534e-02 1.884405791015643983e+00 7.376975917968724428e-01 1.872755644531252373e-01 4.396755751844154680e+00 3.966377331771541170e-01 4.447681195968991474e+00 1.010196016576385913e+00 9.954242263592090190e-01 2.537317189606785317e-01
1.016688639648438697e+00 2.700562773437500397e-01 2.079594726562485757e-02 1.891011416992206540e+00 7.766691611328095934e-01 1.752046982421877341e-01 4.412976705583258941e+00 3.867818307795076183e-01 4.445399975606100007e+00 1.003829371112725077e+00 1.001797610428368568e+00 2.563918677156639125e-01
1.004495872070316098e+00 2.694202812499995048e-01 1.884042285156236132e-02 1.888942309570331934e+00 7.448517275390594827e-01 1.861960683593754384e-01 4.522417300638158721e+00 3.863201027281098487e-01 4.446504461200837532e+00 1.010970137396145940e+00 9.944397758220449024e-01 2.547763130426905498e-01
9.827510908203105355e-01 2.679824140625001738e-01 1.622284863281242204e-02 1.885979644531268873e+00 7.506452587890601880e-01 1.945056728515628663e-01 4.769117097710060982e+00 3.885690464676967992e-01 4.449630708236494314e+00 1.004404315360508448e+00 9.802457065384935220e-01 2.538619165594455107e-01
9.993716718750036421e-01 2.686743417968746606e-01 1.809995800781234038e-02 1.888432920898459155e+00 6.981338154296850007e-01 1.856768339843753168e-01 4.600881286786211000e+00 3.842485764744051346e-01 4.447108355613033304e+00 1.010437996918176040e+00 9.912088772440978968e-01 2.545454124054291056e-01
1.013738841796875789e+00 2.707641376953124346e-01 2.088141992187485599e-02 1.869862010742204816e+00 7.485356337890598510e-01 1.742027744140627055e-01 4.461709802638538669e+00 3.858994354886434719e-01 4.444891777626306606e+00 9.903752690044855811e-01 1.000993250975244164e+00 2.576338044453880816e-01
1.011653396484378131e+00 2.683373261718747793e-01 1.946436425781236310e-02 1.887030315429706340e+00 7.462012431640597798e-01 1.852785703125004735e-01 4.433127086741239786e+00 3.907761177384498907e-01 4.446749326493520726e+00 1.010998435913848859e+00 9.977519746542187207e-01 2.542896750169630349e-01
1.030341827148439249e+00 2.687440000000003160e-01 2.166552148437485975e-02 1.902519518554706579e+00 8.049827988281237356e-01 1.719316259765625021e-01 4.243540618775722528e+00 3.934435048421951464e-01 4.443388978451809912e+00 1.024841763811098705e+00 1.010740561138358640e+00 2.548436725843655215e-01
1.021924179687500489e+00 2.698072597656248628e-01 2.133196484374986004e-02 1.865689323242204711e+00 7.591735292968728732e-01 1.712456191406251382e-01 4.336220599643880291e+00 3.923273088787472829e-01 4.443274703888966393e+00 1.002104710944033750e+00 1.006749871447508271e+00 2.566472454404195025e-01
1.000448300781252797e+00 2.705052128906242359e-01 1.896961718749986051e-02 1.868942087890643755e+00 6.946997275390592863e-01 1.881157265625005015e-01 4.586360136312840119e+00 3.853100082377711733e-01 4.446715832053950379e+00 9.939853435313601437e-01 9.922836551980666053e-01 2.567461102250307992e-01
1.007661597656251962e+00 2.690474794921866586e-01 1.964444042968735774e-02 1.847438754882829048e+00 6.732123300781228670e-01 1.864958730468754267e-01 4.481630742040143112e+00 3.938594250546635367e-01 4.446324749172813284e+00 9.873599736001460458e-01 9.962223642427001646e-01 2.562672479977148865e-01
1.016050689453125822e+00 2.676856259765620361e-01 2.006877734374986483e-02 1.861745768554704306e+00 7.745487431640595277e-01 1.824055546875004430e-01 4.355674069686432226e+00 3.989517806434740299e-01 4.445760578868488189e+00 9.996120588289260089e-01 1.001022312649486379e+00 2.536663817767960682e-01
1.008859166992188916e+00 2.711633916015620538e-01 2.024104101562486380e-02 1.880137615234392490e+00 7.856267509765593182e-01 1.820854765625003757e-01 4.493252552563153479e+00 3.854278659230951365e-01 4.446007609574448516e+00 9.933960511145163430e-01 9.972308462905028481e-01 2.569243459775859550e-01
1.029545432617189116e+00 2.667280117187503241e-01 2.081313574218739484e-02 1.912174639648458019e+00 8.598974384765604162e-01 1.838863105468750703e-01 4.149334114197801071e+00 4.045544466041308129e-01 4.446181850526463641e+00 1.031350101362288330e+00 1.007261970102084847e+00 2.523158258702724033e-01
1.008699729492189556e+00 2.683600976562495188e-01 1.915315429687486012e-02 1.868352344726580405e+00 7.416741230468721913e-01 1.874640664062504902e-01 4.377023265434253574e+00 3.996901315182582737e-01 4.447636538881218904e+00 1.000288059033012322e+00 9.953225943312563606e-01 2.543190675275814883e-01
1.002005687500002740e+00 2.660022460937499500e-01 1.772064355468735627e-02 1.887621219726584254e+00 6.424423935546864639e-01 1.800883212890626861e-01 4.514626594020850092e+00 3.926508781941572823e-01 4.449371291274363927e+00 1.012843580523873799e+00 9.897781689508619030e-01 2.536212338233246322e-01
1.013539085937501527e+00 2.693873203124995119e-01 2.026087695312486087e-02 1.880981147460955238e+00 8.313724023437466526e-01 1.825677783203129012e-01 4.385856587289463704e+00 3.941366688097556747e-01 4.446458061967506481e+00 9.980091860279545202e-01 9.989046655356674798e-01 2.544526975984571782e-01
1.003600964843752497e+00 2.697889414062495383e-01 1.915281933593735234e-02 1.864552445312518625e+00 7.013489794921851095e-01 1.894574755859380066e-01 4.506945142961487072e+00 3.921348959464223127e-01 4.447213887300917712e+00 9.928731525032608030e-01 9.932011084613814322e-01 2.561726413665068591e-01
1.013654317382814307e+00 2.690884238281248120e-01 2.011600976562485585e-02 1.893800677734394089e+00 7.982373281249973695e-01 1.806927177734378720e-01 4.421840359260505338e+00 3.893564039914174102e-01 4.446665795982768898e+00 1.005433148338274574e+00 9.988196628274844668e-01 2.546019140982770379e-01
9.935043798828131489e-01 2.668790244140623602e-01 1.705706347656238062e-02 1.880277182617206444e+00 7.171436220703105713e-01 1.879479296875003203e-01 4.564741850616394814e+00 3.978569328052203313e-01 4.450482905682398460e+00 1.004559009780129575e+00 9.844386717982402946e-01 2.534939100885913454e-01
1.011158129882814949e+00 2.687554003906246769e-01 1.946512109374986393e-02 1.860421837890644303e+00 7.336150361328102054e-01 1.878044082031254669e-01 4.356290463254367751e+00 4.000757171199864071e-01 4.446268241364913720e+00 1.002923040603854066e+00 9.980401665071843009e-01 2.549274132226728717e-01
1.020121639648438716e+00 2.710960693359377727e-01 2.160460058593734883e-02 1.879128391601581294e+00 7.316555332031235981e-01 1.659570722656251163e-01 4.397614255459624033e+00 3.851927423815013074e-01 4.443973999581797507e+00 9.973440717471654393e-01 1.004901582998831922e+00 2.582347490615868879e-01
1.008574115234379232e+00 2.685181953124997634e-01 1.897450292968736602e-02 1.898421354492208390e+00 7.337637597656222477e-01 1.852769482421878777e-01 4.492310058016490082e+00 3.868992329532248142e-01 4.446159118503835828e+00 1.020292388118272386e+00 9.968900177930845041e-01 2.540491801938095096e-01
1.006430595703128539e+00 2.688927216796872521e-01 1.901302343749985968e-02 1.880895326171894144e+00 7.089908916015603690e-01 1.879855781250004132e-01 4.489040984450937799e+00 3.900407749884494679e-01 4.446963529427498507e+00 1.007329624922800759e+00 9.949777640431993753e-01 2.551762921350415048e-01
1.014476758789063071e+00 2.680884902343743659e-01 2.014153027343736774e-02 1.855095078125015950e+00 7.440484970703096224e-01 1.819305146484380686e-01 4.353033825285329783e+00 4.001546094523932284e-01 4.446937046050240205e+00 9.897781772050279203e-01 9.989043604104161922e-01 2.548711819328726702e-01
1.008687069335939990e+00 2.665076660156248112e-01 1.845440820312485228e-02 1.879683188476583222e+00 7.086260634765607636e-01 1.831632998046877348e-01 4.373306186876564361e+00 4.005084200730390509e-01 4.448079347838037378e+00 1.013942010004093230e+00 9.947028502241115344e-01 2.530870631009349281e-01
9.914120468750011739e-01 2.673420830078123145e-01 1.692311621093737367e-02 1.880912570312520016e+00 6.434046318359361027e-01 1.876712441406251930e-01 4.651312179167740979e+00 3.914972323886507510e-01 4.449924537922801626e+00 1.007077039285620312e+00 9.840635303700895342e-01 2.550019747787400926e-01
1.033160047851563679e+00 2.708341054687508076e-01 2.264548535156235901e-02 1.876651583007831414e+00 5.766305498046891964e-01 1.551186386718748644e-01 4.302916603644005633e+00 3.834521100601697707e-01 4.440550972080871794e+00 1.019471004870140529e+00 1.015076166884753661e+00 2.605750299182527097e-01
1.008747583007814974e+00 2.667448457031248998e-01 1.850363378906235215e-02 1.881440333007833088e+00 7.033467343749978395e-01 1.839555693359377631e-01 4.363712477415814917e+00 4.007931403741344378e-01 4.448410192758312398e+00 1.013231569626201534e+00 9.943620367994595588e-01 2.534104772690568552e-01
1.009120708984376558e+00 2.682134462890617965e-01 1.950109570312487037e-02 1.842300348632829099e+00 6.732824199218727657e-01 1.857443798828131432e-01 4.418280114716306883e+00 3.999236599851432872e-01 4.446835164659940887e+00 9.881215239528773342e-01 9.964691716499772811e-01 2.556977772010948224e-01
1.028521260742189858e+00 2.687623984375007713e-01 2.154844335937486019e-02 1.917044824218770982e+00 7.298385546874995855e-01 1.723026445312501875e-01 4.337579326211956854e+00 3.860044089679033896e-01 4.443848738257304198e+00 1.028430224556140304e+00 1.009328779856519143e+00 2.558015014752462180e-01
9.999552919921900207e-01 2.694342480468743806e-01 1.882912695312484799e-02 1.860860281250017234e+00 6.694451640624975441e-01 1.858561708984378669e-01 4.567279048243213069e+00 3.904805100967633225e-01 4.448276619603547921e+00 9.847692869422496331e-01 9.903030464049702442e-01 2.562605952427810529e-01
1.032982722656252017e+00 2.697356201171882684e-01 2.217448730468736529e-02 1.901253875000019633e+00 6.964606269531250504e-01 1.662878554687499399e-01 4.243578814399795895e+00 3.889366580645067240e-01 4.442755241486746165e+00 1.027078881903866314e+00 1.012635046918398896e+00 2.576990546882642064e-01
1.011030583984378062e+00 2.685010214843746579e-01 1.954026562499986200e-02 1.886982985351580933e+00 7.437356962890596668e-01 1.849784707031254249e-01 4.459844267899066850e+00 3.892202480553615396e-01 4.446672016735515598e+00 1.008493072762994380e+00 9.975839166802275004e-01 2.545406572175297200e-01
1.021295267578125054e+00 2.692303837890623885e-01 2.100072363281238128e-02 1.880905431640642389e+00 8.255512695312462457e-01 1.781744042968751995e-01 4.255226956496316326e+00 3.996962143089289876e-01 4.446011565251658304e+00 1.002217838922232929e+00 1.003357177803700262e+00 2.553155557978929457e-01
1.045544985351565925e+00 2.693460820312514326e-01 2.352125781249989403e-02 1.897675806640643614e+00 5.430082636718772671e-01 1.645382968749997676e-01 4.238609489340716685e+00 3.855985271306917039e-01 4.439557203568162969e+00 1.038261875888493835e+00 1.022117206359269392e+00 2.597002317246839276e-01
1.005898449218753932e+00 2.685926611328122160e-01 1.879025488281235376e-02 1.892797176757831767e+00 7.298263378906221233e-01 1.852504287109378034e-01 4.490054700310989411e+00 3.888069902220225860e-01 4.447608267008724248e+00 1.011128705732703414e+00 9.938568179846790640e-01 2.542953535844967305e-01
1.009594521484377783e+00 2.686524160156245067e-01 1.950976269531234930e-02 1.871520948242206384e+00 7.667986484374968992e-01 1.853495185546878976e-01 4.438555056768545448e+00 3.935592968231074740e-01 4.446593252151236797e+00 9.993048755726766652e-01 9.968298692138340966e-01 2.542219684592422202e-01
1.016361418945314510e+00 2.688973027343748989e-01 2.020973730468736060e-02 1.901630343750019270e+00 8.120908349609351484e-01 1.798391728515628396e-01 4.394544851146919839e+00 3.882390642852925344e-01 4.445928057752424500e+00 1.014206338511078664e+00 1.000972937570216770e+00 2.543726714288963575e-01
1.006788309570316731e+00 2.682400361328123872e-01 1.860479101562484763e-02 1.903578226562522291e+00 7.348954501953095519e-01 1.856267558593752698e-01 4.477371781436281672e+00 3.885017555703990655e-01 4.446990927714715269e+00 1.021493187631095978e+00 9.949807422350084307e-01 2.535960806929357658e-01
1.006998245117189272e+00 2.705813369140619429e-01 2.000589160156237070e-02 1.870806750000017171e+00 7.462117675781217985e-01 1.835947304687504944e-01 4.554873742815188642e+00 3.846953246724067466e-01 4.445941844865376247e+00 9.892950044873486393e-01 9.964484554900689961e-01 2.568099642695660378e-01
9.952824697265637566e-01 2.666874072265624229e-01 1.711082031249987895e-02 1.888692049804708173e+00 6.486717568359363639e-01 1.842034941406251736e-01 4.595492219818271273e+00 3.921105467981572112e-01 4.449994836587872094e+00 1.012527431561287994e+00 9.858628578764274675e-01 2.544029430983654194e-01
1.003897616210940313e+00 2.690997382812494454e-01 1.898681738281234044e-02 1.871637883789081247e+00 7.185381376953096089e-01 1.866657685546878609e-01 4.473320557711007339e+00 3.944224654603864511e-01 4.448310211412342063e+00 9.927795555907030778e-01 9.920222936942265646e-01 2.551383802228396891e-01
1.009067416015627217e+00 2.690520273437495558e-01 1.960219921874985574e-02 1.878480738281268270e+00 7.266333837890597280e-01 1.838270380859379771e-01 4.479569126228816422e+00 3.894495629288355354e-01 4.446968049015291413e+00 9.991758382247216685e-01 9.961237827557032354e-01 2.553852238378947481e-01
1.021563272460937588e+00 2.690244169921873207e-01 2.095262988281237221e-02 1.878296419921892113e+00 8.442836093749966908e-01 1.782286416015626263e-01 4.289441716742726562e+00 3.973410406347026580e-01 4.444528682482695281e+00 1.006123312342598997e+00 1.005158453054361134e+00 2.545982932638778395e-01
1.021192387695313952e+00 2.687614052734375591e-01 2.081742089843736931e-02 1.895798143554705772e+00 8.424663710937474459e-01 1.786850000000001770e-01 4.334556057270378737e+00 3.923112411388717247e-01 4.444909263325790505e+00 1.013249502873049490e+00 1.004582328770534438e+00 2.542010291126602928e-01
1.030118026367188744e+00 2.682712753906253966e-01 2.140505566406237375e-02 1.898742253906269495e+00 8.159526376953113447e-01 1.751220205078126146e-01 4.216069749349700579e+00 3.964621221459332934e-01 4.443728238955467091e+00 1.026691691294443931e+00 1.010300624303742012e+00 2.542378052303548852e-01
1.008670130859377956e+00 2.678354404296872660e-01 1.876713476562485994e-02 1.881033832031269171e+00 7.547248945312471369e-01 1.862197294921877633e-01 4.361204993910468453e+00 3.995492572191601810e-01 4.447651744310568311e+00 1.011229822162665437e+00 9.951942539336743332e-01 2.533863626392480195e-01
9.989377939453160105e-01 2.703017626953118091e-01 1.864194726562484403e-02 1.876304564453144197e+00 6.827839228515596437e-01 1.881075439453128717e-01 4.574282162083115111e+00 3.872257661260442574e-01 4.447839858835433979e+00 9.952479378297817147e-01 9.901827369835359827e-01 2.565175731551773697e-01
1.006075562500002407e+00 2.661695332031248085e-01 1.815675781249984772e-02 1.877136283203145295e+00 6.938336474609363425e-01 1.838612001953124908e-01 4.418742985012068303e+00 3.996167671425687740e-01 4.448196644333126670e+00 1.012449266809577253e+00 9.932263374107332954e-01 2.529345577993986627e-01
1.024727206054688367e+00 2.687024062500000809e-01 2.109576464843736926e-02 1.886832048828143593e+00 8.104260898437473104e-01 1.751366953125000625e-01 4.281705558059911709e+00 3.945980850138433027e-01 4.443841181841011512e+00 1.016975454231889842e+00 1.007560584076587773e+00 2.547658299887739508e-01
1.009625217773440831e+00 2.691669072265621687e-01 1.950208496093737767e-02 1.889835072265644289e+00 7.581002958984339735e-01 1.853620312500004752e-01 4.495609993321292741e+00 3.861998791680247844e-01 4.445943233096078195e+00 1.010919358258540290e+00 9.977175488593227337e-01 2.547018740477111631e-01
1.008110835937503280e+00 2.687928818359371363e-01 1.928765429687485586e-02 1.870532347656269190e+00 7.183807822265602105e-01 1.874064082031254297e-01 4.452468442910346269e+00 3.928179584476689246e-01 4.446856204039946192e+00 1.001771300973760548e+00 9.958444885775262767e-01 2.549666842335262529e-01
1.005675821289065963e+00 2.683331816406246961e-01 1.877089160156235684e-02 1.887159648437519266e+00 7.192404267578101917e-01 1.858123222656253015e-01 4.481351709386355076e+00 3.911827536980041486e-01 4.448065888812717361e+00 1.006798057072728625e+00 9.932076441055759375e-01 2.543787274483485517e-01
1.018782260742189472e+00 2.674318417968749584e-01 1.996851171874987341e-02 1.881168780273455354e+00 8.452904228515595308e-01 1.849468242187503331e-01 4.284910460878499805e+00 4.002572091974696544e-01 4.445840429070137212e+00 1.014135078707359749e+00 1.002274709085251958e+00 2.522965019192422442e-01
9.955690214843777586e-01 2.706097558593741903e-01 1.877464453124985666e-02 1.850859685546891065e+00 6.372448857421854074e-01 1.868639316406255635e-01 4.672723385787119987e+00 3.845874422189733410e-01 4.447712928297304913e+00 9.772921434820337483e-01 9.888025530939251739e-01 2.578756459768009601e-01
1.014205975585938502e+00 2.689289960937494839e-01 2.015784863281236752e-02 1.866413764648453988e+00 7.886396718749966173e-01 1.836850283203128875e-01 4.358569905206951312e+00 3.976898722162562350e-01 4.446103763398221886e+00 9.980234002651564573e-01 9.997083323369798658e-01 2.547458021403493644e-01
1.020300187500001954e+00 2.694105712890627058e-01 2.084561328124986956e-02 1.904786052734394053e+00 7.755959873046859299e-01 1.764817753906252062e-01 4.409236545363256710e+00 3.845190222810205283e-01 4.444508266297532373e+00 1.018560337109426950e+00 1.004686080743293353e+00 2.556544704979975546e-01
1.008622052734376995e+00 2.663241318359373944e-01 1.845452148437485423e-02 1.877985885742208261e+00 6.916935732421858329e-01 1.826338964843751689e-01 4.367566408508070097e+00 4.019863180262996938e-01 4.448653393716128335e+00 1.010720705991595025e+00 9.939896856200329811e-01 2.532794211135618312e-01
