M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.253678956054678828e+00 2.714287089843749889e-01 2.247750976562491038e-02 1.851866424804700539e+00 5.793693681640624815e-01 1.857206250000000558e-01 3.115460116142065861e+00 3.316535308806872751e-01 4.241592369837322352e+00 2.668032779659722298e+00 1.404747437766765472e+00 2.561660581973920769e-01
1.322142098632801188e+00 2.796224716796886778e-01 2.611616210937497615e-02 1.810077810546872001e+00 8.702947246093791778e-01 2.178090712890637659e-01 1.895950401625565274e+00 4.695884092778344621e-01 4.254681570072501806e+00 2.900698615365047139e+00 1.420605980598003582e+00 2.558977158309322375e-01
1.174704598632808628e+00 2.831954882812498520e-01 2.142065039062502826e-02 2.012415864257830922e+00 1.449183380859370818e+00 2.121383544921876807e-01 4.312799773339757614e+00 2.399038954691447290e-01 4.232735433650276491e+00 2.391913194039707591e+00 1.374404696837820961e+00 2.488641050252455300e-01
1.180608865234364480e+00 2.933756904296871970e-01 1.919740234374991278e-02 1.905843719726563634e+00 2.571927763671865153e-01 1.448049111328126026e-01 3.543663241550611520e+00 2.180402227751782052e-01 4.226788968746678421e+00 2.653276075387743571e+00 1.385629885242997794e+00 2.870482333292807553e-01
1.281586328124991070e+00 2.733381708984386482e-01 2.502733398437497619e-02 1.798520324218753963e+00 4.766937226562473762e-01 2.190445800781253838e-01 2.962996155631118178e+00 3.642034974502936784e-01 4.230707489727882020e+00 2.756278084351462265e+00 1.437682810134715439e+00 2.606687770391708514e-01
1.212916883789059153e+00 2.699186425781257004e-01 1.966848828124994134e-02 1.803981273437515354e+00 5.876685468750000307e-01 2.012642373046874544e-01 3.527207109041084365e+00 3.111433384519262102e-01 4.237928378341813129e+00 2.575824205812368373e+00 1.388435571223454845e+00 2.536178784071871917e-01
1.183094672851561668e+00 2.712375917968751771e-01 1.662845214843745520e-02 1.754205791992208718e+00 3.306774560546860697e-01 1.578683798828123541e-01 3.651215282759044278e+00 2.693810108923190838e-01 4.229008702496518168e+00 2.583839549114645973e+00 1.384167315468563197e+00 2.607315555614532765e-01
1.273042208984359158e+00 2.853963173828134581e-01 2.841225878906266863e-02 2.021959939453132016e+00 1.993439652343750534e+00 2.219069228515618553e-01 3.072627424861452461e+00 3.424286323585906677e-01 4.233385469160862336e+00 2.673508702542023219e+00 1.429130211780228921e+00 2.416992271177817730e-01
1.282513287109366518e+00 2.729982666015633996e-01 2.579836035156255966e-02 1.826150190429689513e+00 3.591088574218724849e-01 2.429837500000002481e-01 2.960104034258123740e+00 3.944878588466763092e-01 4.245745384207737061e+00 2.653914354051074120e+00 1.414069909385700763e+00 2.646679070201524708e-01
1.196460867187492561e+00 2.970589980468740232e-01 2.492352539062493016e-02 1.963549385742201281e+00 2.107987856445312058e+00 2.628094912109362746e-01 3.397098918846952031e+00 3.429031283025897325e-01 4.246497287717810210e+00 2.416470617232413520e+00 1.364720605044213553e+00 2.488186510041590638e-01
