M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
9.244369443359441441e-01 2.683621318359359353e-01 2.045739062499984245e-02 1.869972250000010439e+00 3.470016289062509696e-01 1.396828701171880793e-01 6.289866307705576531e+00 3.814306536363079592e-01 4.504034237407998909e+00 6.345176331140379711e-01 8.917533590791807407e-01 2.620115753541967241e-01
9.343583271484424690e-01 2.544172529296859775e-01 1.885469824218753698e-02 1.880446454101579290e+00 1.180098772460933532e+00 1.526246123046879344e-01 5.694476177739635325e+00 4.191640411042239500e-01 4.505627039183199400e+00 6.266068328096228157e-01 8.948405131356109710e-01 2.371111499694547597e-01
9.389599648437482182e-01 2.618512119140614658e-01 1.924894140625004607e-02 2.053085706054687432e+00 1.891661886718756236e+00 1.641047109375013136e-01 5.826740061390850656e+00 3.671430387988569577e-01 4.495579769942854576e+00 6.984840847582715062e-01 9.076953939897786094e-01 2.311877678202515218e-01
9.039311289062543775e-01 2.686459062500002881e-01 2.058830175781247232e-02 1.760186216796895797e+00 4.160202294921911403e-01 2.395223291015615708e-01 7.401181347431732505e+00 4.221047693784797938e-01 4.500276681865644335e+00 6.141614764666220028e-01 8.870565138396320215e-01 2.605828208724284556e-01
9.262775263671916282e-01 2.709735214843732587e-01 2.248293164062480781e-02 1.905300608398439399e+00 6.102311679687484336e-01 1.303728154296884822e-01 7.338741658182018845e+00 3.157946923720846288e-01 4.483404641846969518e+00 6.720836791775791630e-01 9.151487765243427885e-01 2.583619564448436656e-01
9.243397783203164408e-01 2.601610478515614111e-01 1.909551269531249706e-02 1.894491811523453029e+00 8.291509980468723118e-01 1.433546435546877718e-01 7.012856482409222991e+00 3.383969850673717028e-01 4.486815842890268691e+00 6.778400632933805348e-01 9.102488277600491173e-01 2.452932822651894829e-01
9.403988183593730010e-01 2.688436347656245617e-01 2.012373730468754174e-02 2.079186192382818099e+00 1.364149975585932095e+00 2.432486035156268267e-01 5.655197753371298930e+00 3.868344825375785168e-01 4.502956891112366300e+00 7.052478587598319804e-01 9.004440359736457511e-01 2.471325884787397842e-01
9.307289638671910614e-01 2.555045937499982323e-01 1.803895019531251420e-02 1.869337610351575307e+00 1.225961097656247833e+00 1.749522363281261483e-01 5.446470579507747267e+00 4.399012596994328894e-01 4.508137786753019682e+00 6.317974520832435603e-01 8.906842139374938627e-01 2.379466319409900277e-01
9.229103320312541658e-01 2.681012822265617657e-01 2.368213964843736419e-02 1.785504620117210672e+00 4.920663525390607251e-01 1.646478203125000817e-01 6.581641865135454239e+00 3.977844402635157262e-01 4.502796998776741333e+00 5.721973452441787567e-01 8.919418101035093693e-01 2.579682035090557490e-01
9.275120332031255854e-01 2.726599970703123543e-01 2.097144433593741905e-02 2.008482691406261011e+00 6.564996386718749966e-01 2.719456962890638430e-01 6.605196769661889178e+00 3.756863174450793541e-01 4.499406546665134954e+00 6.796856516239895285e-01 8.979871852927743259e-01 2.599371087909135847e-01
9.508317753906252445e-01 2.765686298828125556e-01 2.658505664062487533e-02 1.924179179687522279e+00 6.332874433593739250e-01 3.192986171875006329e-01 6.320988094671846191e+00 3.972855085872929459e-01 4.492218523484151405e+00 6.630183316363587043e-01 9.166067239645582232e-01 2.643187695999859033e-01
9.179028642578207497e-01 2.605510371093733846e-01 1.837786914062498542e-02 1.850894139648451064e+00 3.934103115234370285e-01 1.533871083984381101e-01 7.033624915445249037e+00 3.607068090955272699e-01 4.496818135287789175e+00 6.445774712969135622e-01 8.958958026832267718e-01 2.534217053875648662e-01
9.072794726562571910e-01 2.528546621093746283e-01 1.732051855468763266e-02 1.755739105468775874e+00 5.303572177734338089e-01 1.856838193359376388e-01 6.850810625000002041e+00 4.122005902997206150e-01 4.506237085904460926e+00 5.812112064104648645e-01 8.812174832367224431e-01 2.436196935926488449e-01
9.138389160156346058e-01 2.509331796874997300e-01 1.631334375000008038e-02 1.751011106445334420e+00 6.924696943359366363e-01 1.866907910156260231e-01 6.758927109374993414e+00 3.943930989323857772e-01 4.495021404489430772e+00 6.237336543220302065e-01 8.961909857054862760e-01 2.392801688280239980e-01
9.185262382812542370e-01 2.671538613281241314e-01 1.949082910156244713e-02 1.950089941406261351e+00 5.476305371093752594e-01 2.163403974609387215e-01 6.947455008734338300e+00 3.682917449410841870e-01 4.500856121692055289e+00 6.554545990847746584e-01 8.920562990193592334e-01 2.568799893370869447e-01
9.183882802734432138e-01 2.593072880859369489e-01 1.732884472656247982e-02 1.902866992187513429e+00 1.115798432617185698e+00 2.163593398437519133e-01 6.566182187500003486e+00 3.809904964023465568e-01 4.494361741973595947e+00 6.624604577632848823e-01 8.988625419337378242e-01 2.397064377742761931e-01
9.395828261718780494e-01 2.885446113281243674e-01 2.458502441406245839e-02 1.961527008789075044e+00 5.498759980468723718e-01 2.278098281250008073e-01 5.938152877704483856e+00 3.449987740289651716e-01 4.490493525057238422e+00 7.111132100922662458e-01 9.133409536763125169e-01 2.790832504108293199e-01
9.422449248046911308e-01 2.810222978515614090e-01 2.486044042968736309e-02 1.945194037109384322e+00 2.876017451171887784e-01 1.980654316406262050e-01 6.404465961939938445e+00 3.467833861830347253e-01 4.493038042574429625e+00 6.866559178869491298e-01 9.120269779662827370e-01 2.752924656289389427e-01
