M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.027234374023431318e+00 2.806348974609384483e-01 1.215811523437499223e-02 1.793384241210943975e+00 4.165006669921872962e-01 2.012325781250000056e-01 5.322384287870089992e+00 1.962723534130301761e-01 4.287805796290035332e+00 1.894189056734676191e+00 1.206432708914930041e+00 2.651500784644262865e-01
1.044723584960935092e+00 2.698268095703130753e-01 1.132665234374999157e-02 1.751495536132806174e+00 1.089259600585938070e+00 1.740201562500009735e-01 4.769405147221716490e+00 2.312810142074175901e-01 4.297062707504064605e+00 1.905328271218614589e+00 1.204043250506154017e+00 2.335913078949997390e-01
1.048131436523437099e+00 2.642777119140629627e-01 1.065991308593746204e-02 1.724001620117187272e+00 2.497441006835944055e+00 1.775856992187507810e-01 4.623958040801118941e+00 2.620933918340713209e-01 4.288455522042159629e+00 1.895440795766897057e+00 1.217654707033510864e+00 1.910980819899628369e-01
1.068816115234372255e+00 2.761458925781249407e-01 1.270390332031255849e-02 1.902601358398439357e+00 3.676008955078126639e-01 2.149953808593750015e-01 4.722842922089608209e+00 2.321283368927244961e-01 4.286566898707797613e+00 2.090989280927848526e+00 1.231857630573909512e+00 2.631722896060945671e-01
1.090747174804687081e+00 2.731566269531249258e-01 1.696620996093750264e-02 1.779588181640640698e+00 6.307355947265652629e-01 1.917436767578126200e-01 4.828025044242910901e+00 2.619640588894706079e-01 4.294450821478044134e+00 1.858630431030735330e+00 1.233320010950832213e+00 2.579960665723217694e-01
1.023746365234376343e+00 2.518174013671860001e-01 1.064242187500005071e-02 1.802676960937495076e+00 1.851318105468758579e-01 2.495144980468763374e-01 6.426382753248548241e+00 1.854772089138465030e-01 4.298526995210200319e+00 1.771379591424327327e+00 1.189485929741130210e+00 2.460365429139646509e-01
1.029880054687496216e+00 2.649954482421882918e-01 1.183822656250002776e-02 1.733843023437499076e+00 1.714938717773439203e+00 2.212164853515625751e-01 5.413074439782939784e+00 2.584543112176792001e-01 4.301433763312294545e+00 1.737904089664376928e+00 1.189125920126772984e+00 2.243296795981520597e-01
1.123644115234378349e+00 2.852501171875003183e-01 2.009154785156253356e-02 1.846886838867188629e+00 5.055702578124974256e-01 1.522550205078131713e-01 4.051536626566138111e+00 2.670123923579689751e-01 4.295233773391784027e+00 1.980253960323359985e+00 1.250205582890784983e+00 2.718426224585634987e-01
9.864563242187444070e-01 2.864149980468757573e-01 1.051768652343751213e-02 1.775941775390622590e+00 6.911716132812496527e-01 1.936507431640633048e-01 5.611563275632380332e+00 1.706946911303029446e-01 4.295736346377833748e+00 1.792892844686041043e+00 1.171940853276608463e+00 2.586809828028808766e-01
1.023193040039056090e+00 2.819930390624998950e-01 1.260077832031249526e-02 1.814620169921886683e+00 3.582406552734374028e-01 2.363719921875000185e-01 5.513864124295247748e+00 2.062181563722865207e-01 4.290350599823563371e+00 1.847992462006676773e+00 1.200093900180490669e+00 2.690358719511536933e-01
9.779791855468705775e-01 2.847752675781247689e-01 9.114292968749987747e-03 1.761189926757811497e+00 1.141766803710941192e+00 2.172869443359378983e-01 5.659818152468732322e+00 1.945482731567221568e-01 4.283680696662409026e+00 1.855426563630981240e+00 1.183834741599437024e+00 2.443666688231075912e-01
1.089082978515621525e+00 2.690531132812502557e-01 1.323551074218753953e-02 1.836988909179693596e+00 3.746824511718749862e-01 1.702754804687497125e-01 4.629819724683889248e+00 2.283129722904838621e-01 4.279932693574520997e+00 2.112939636621876893e+00 1.252752452675481409e+00 2.536278158015268791e-01
1.071035070312494897e+00 2.682037792968741674e-01 1.478388085937496106e-02 1.861712708007841277e+00 5.976773066406265711e-01 2.450714707031241557e-01 5.131042511065419198e+00 2.637119924466714838e-01 4.305482368585548336e+00 1.824741336996373198e+00 1.205925135170994533e+00 2.510207780445898318e-01
1.013811228515614449e+00 2.818969394531249950e-01 1.263245605468751691e-02 1.689186425781269207e+00 2.500231230468772381e-01 2.427161933593742216e-01 5.644710551221036710e+00 2.276317658542633127e-01 4.290682837748509115e+00 1.748884166104128557e+00 1.193852401987419709e+00 2.745981314847731336e-01
1.116055272460939385e+00 2.764333623046880128e-01 1.803452050781251259e-02 1.795940024414065972e+00 4.734076855468740685e-01 1.526186718750000837e-01 4.231489399396760831e+00 2.668220209517883079e-01 4.293460900082854970e+00 1.967417547237941600e+00 1.248572197927852123e+00 2.644034416657115583e-01
1.025078145507806182e+00 2.787540996093774703e-01 1.005509960937501536e-02 1.820686095703134999e+00 1.757102031249991592e-01 1.688056025390628767e-01 5.028039049098214974e+00 1.653910012343910441e-01 4.286400517177848535e+00 2.036678390536625916e+00 1.206517815943909833e+00 2.696630125416153989e-01
1.052599291015621219e+00 2.674487841796882037e-01 1.240015624999999365e-02 1.725669789062500792e+00 6.791130048828138976e-01 1.997131679687504935e-01 5.112830207663594528e+00 2.353209141668665683e-01 4.289098748641105630e+00 1.893122556706164916e+00 1.219432455445359054e+00 2.465078748792896846e-01
1.025212215820311634e+00 2.670044628906251272e-01 1.039893457031251973e-02 1.751437926757806185e+00 1.078749154296876345e+00 1.861849599609382566e-01 5.654253847531337307e+00 1.899884849315845448e-01 4.278764167320318279e+00 1.920147382812889880e+00 1.216924717101390163e+00 2.310149097406562491e-01
1.037415383789055179e+00 2.777493535156265181e-01 1.131679492187501537e-02 1.869504536132818417e+00 3.129829423828119905e-01 1.975070751953122705e-01 5.110413640654221545e+00 1.888474083243675272e-01 4.287237440956958245e+00 2.009209791336918904e+00 1.212667005762344319e+00 2.641865078831617808e-01
9.592200722656198941e-01 2.917143544921874665e-01 9.978312500000001070e-03 1.821530708007805810e+00 6.259953779296846266e-01 2.298124658203136994e-01 6.063208789773592677e+00 1.272356501383620775e-01 4.296445381597334467e+00 1.721549243651224081e+00 1.154287270406060939e+00 2.609247162638402839e-01
1.014631654296871410e+00 2.813561357421881515e-01 1.154128808593748827e-02 1.838921131835938638e+00 3.758030048828111536e-01 2.345750175781257107e-01 5.590609533970338774e+00 1.869137172423968318e-01 4.287570921769130905e+00 1.887296124109805184e+00 1.199302578096695271e+00 2.663179550838751242e-01
1.075547898437496652e+00 2.711174423828128233e-01 1.292696972656251497e-02 1.821072627929687160e+00 5.722394345703111229e-01 1.944231210937501231e-01 4.621033970458712226e+00 2.396143234834582636e-01 4.286327614076378190e+00 2.047481551987044845e+00 1.236422906994941284e+00 2.506773865649814526e-01
9.934856523437443077e-01 2.836937968750009587e-01 1.044073437500001728e-02 1.775382674804685923e+00 8.086599550781243817e-01 1.784206484375006063e-01 5.561840171025303370e+00 1.606013521578890102e-01 4.290673377937128663e+00 1.826192341243752404e+00 1.182788241604932233e+00 2.523624890663448417e-01
1.078995063476562821e+00 2.756127041015621337e-01 1.414784277343751964e-02 1.948731980468752845e+00 5.653812578125010369e-01 2.326068017578124536e-01 4.712324397478037774e+00 2.504443892132952043e-01 4.293459367594829601e+00 2.029843480375699727e+00 1.227438031830043519e+00 2.574842644916726098e-01
9.883586210937472805e-01 2.638668710937485673e-01 9.556584960937544726e-03 1.849802128906242293e+00 2.889450449218741723e-01 2.581199511718759720e-01 6.646543101937425035e+00 1.507310372847354696e-01 4.297992254087270148e+00 1.752877653870110963e+00 1.169108046034141424e+00 2.507045653205636770e-01
1.063473059570309909e+00 2.685456513671871104e-01 1.203042871093745053e-02 1.991177576171887065e+00 2.677127939453132766e-01 2.671700234375003480e-01 5.054209776107652985e+00 2.431431639208494755e-01 4.295595588429184097e+00 2.065500751129418777e+00 1.215911516116007896e+00 2.599185539465184713e-01
1.024144084960931123e+00 2.828169960937504390e-01 1.185170800781249964e-02 1.825782115234381164e+00 3.928566992187498830e-01 2.119611689453123615e-01 5.358389611924684104e+00 1.860147020728621647e-01 4.285052336240547710e+00 1.924047123728137132e+00 1.208037152149193494e+00 2.669084147970474663e-01
1.041137690429683627e+00 2.639013945312503329e-01 1.185522460937502714e-02 1.698988131835935445e+00 8.897834052734439059e-01 2.060739990234376762e-01 5.238410266840458185e+00 2.494578799419677195e-01 4.297652305384676019e+00 1.801254330107135759e+00 1.201026687411745009e+00 2.380849697736966697e-01
9.485232080078074279e-01 2.908522128906251836e-01 8.675409179687523786e-03 1.747740424804689052e+00 6.104689785156232062e-01 1.895505673828135063e-01 6.549251088137266308e+00 1.071262416231400783e-01 4.267556675892725693e+00 1.831338028920836969e+00 1.186636999615639398e+00 2.654428987402098761e-01
1.081667563476559790e+00 2.634306328125010088e-01 1.128536132812501917e-02 1.793192909179682992e+00 4.461203740234384596e-01 1.757167470703129009e-01 4.453155714035130330e+00 2.358657192624568910e-01 4.283724361583097107e+00 2.135696619733337354e+00 1.243155826598969504e+00 2.440692718161034669e-01
1.001288015624989036e+00 2.680103398437504447e-01 1.107931640625005147e-02 1.687723074218750341e+00 6.069665732421904991e-01 2.255491015624993267e-01 6.315510186796945646e+00 1.987452915662390185e-01 4.287216649892214626e+00 1.713780722271016410e+00 1.191513531043994378e+00 2.516987893572017465e-01
1.094214326171873530e+00 2.738379101562496420e-01 1.488266015624998238e-02 1.868661059570316585e+00 6.780024238281260329e-01 2.035270312499999623e-01 4.404119845718427406e+00 2.690802152534251812e-01 4.291513367396911249e+00 2.033605547304852212e+00 1.239543677135902300e+00 2.523094294399606530e-01
1.058072984374994974e+00 2.762277558593739801e-01 1.457500683593751858e-02 1.857728332031266527e+00 3.938924013671872837e-01 2.319969921874999452e-01 5.317366670778721272e+00 2.227887416529543141e-01 4.292936308293499259e+00 1.872345939829833883e+00 1.216083067422572439e+00 2.640501842091082518e-01
9.592780214843719122e-01 2.933218154296881597e-01 9.033997070312495617e-03 1.778763862304681975e+00 5.103325683593707973e-01 2.156634511718764635e-01 5.912385366706774725e+00 1.489308602067977993e-01 4.283892331351204064e+00 1.839587218168447613e+00 1.171081660600469476e+00 2.681830790067987191e-01
1.038734925781249263e+00 2.645455214843754899e-01 1.057542480468747458e-02 1.727942440429687920e+00 2.367093189453131075e+00 1.857137568359383539e-01 4.987466778010064772e+00 2.427249876323630262e-01 4.285062632476384081e+00 1.877678526960803840e+00 1.216943849142600120e+00 1.962217275945889183e-01
1.038469972656250961e+00 2.669217988281252230e-01 1.110308398437495452e-02 1.959802985351571047e+00 2.526779658203130441e-01 3.002832480468769494e-01 5.610400544660569366e+00 2.288145675798722301e-01 4.294046107450324001e+00 1.972888058013883672e+00 1.203884514565198627e+00 2.588720678258957797e-01
1.014539118164057507e+00 2.816081738281259739e-01 1.161329687499998778e-02 1.779041950195315414e+00 3.824339892578114131e-01 2.101679931640629828e-01 5.475160603278166782e+00 1.923229796828870020e-01 4.289452816164985194e+00 1.862984406781669655e+00 1.196867529477825931e+00 2.671700092310296815e-01
1.052585428710935522e+00 2.736569267578132236e-01 1.174442285156250543e-02 1.818496651367183414e+00 6.611428486328114751e-01 1.921123789062504361e-01 4.749598698162653676e+00 2.229008518434174302e-01 4.291154108935959499e+00 2.002590177862664689e+00 1.216782407882250228e+00 2.494575414931476942e-01
9.524791669921819359e-01 2.840971074218749948e-01 8.747545898437512554e-03 1.757987662109375071e+00 8.508623046875031237e-01 2.383572744140632638e-01 6.609417512436237097e+00 1.495588238187386121e-01 4.278079829362254394e+00 1.772015691709045271e+00 1.175694704500608756e+00 2.528968925036735871e-01
1.009857744140616465e+00 2.803541669921882362e-01 1.153219824218749967e-02 1.795744303710949508e+00 2.532247451171883990e-01 2.261517880859374718e-01 5.845269090007152002e+00 1.756304346051457133e-01 4.283316195219329714e+00 1.852509215875302262e+00 1.202014844496359203e+00 2.693934181796164284e-01
1.030017991210930184e+00 2.856302558593760144e-01 1.371142089843752250e-02 1.673761966796893264e+00 3.926864160156259831e-01 2.053015234374990783e-01 5.178023122934884981e+00 2.384841984542503124e-01 4.289650296460406409e+00 1.792334873964221309e+00 1.204774063053912991e+00 2.734427478458742455e-01
1.030747142578117836e+00 2.734762363281245112e-01 1.266608398437499804e-02 1.796394612304706762e+00 3.386492099609381135e-01 2.480096083984372757e-01 5.648603068272918470e+00 2.186564780820845211e-01 4.295539084902026516e+00 1.798920352317118665e+00 1.197143329875288265e+00 2.630073090934829105e-01
1.009852369140620487e+00 2.772103974609377852e-01 1.144018652343750490e-02 1.746971288085939600e+00 3.183172441406244002e-01 2.404130830078131942e-01 5.690696728303283436e+00 2.150378928971628245e-01 4.293472347591782423e+00 1.797577348888469873e+00 1.188827900936534565e+00 2.651737281444643823e-01
1.034820194335934085e+00 2.622723701171880140e-01 1.140361621093751755e-02 1.710569197265623620e+00 1.100719459960940894e+00 2.065677587890626110e-01 5.523730238847726071e+00 2.286481550563766174e-01 4.291254939647195066e+00 1.809237178422432368e+00 1.205692539578873124e+00 2.316274694411355195e-01
1.007698679687492938e+00 2.816677822265630238e-01 1.178123925781250983e-02 1.730299868164067334e+00 3.015644804687499514e-01 2.370043242187502563e-01 5.730044273223879436e+00 2.056247742829972192e-01 4.286001601040348774e+00 1.802696342590369483e+00 1.197513585230402633e+00 2.707974039690638768e-01
9.753232919921835942e-01 2.819867099609372207e-01 7.903333984374977597e-03 1.748336187500000305e+00 5.933508173828112575e-01 2.587204550781250223e-01 5.725244981139323563e+00 2.129663392548959977e-01 4.274177857113481416e+00 1.954984559064515182e+00 1.194078863306413218e+00 2.560151226872712793e-01
9.672503945312438400e-01 2.847793955078131156e-01 9.309732421874999594e-03 1.738999802734376043e+00 1.029254103515629293e+00 2.313440849609383065e-01 6.073471974634665926e+00 1.860638298652351474e-01 4.285082932287850532e+00 1.780521381871153386e+00 1.175472746299677684e+00 2.518519827254396271e-01
1.070529726562498229e+00 2.819966464843743359e-01 1.611395800781252954e-02 1.812918167968759153e+00 5.416994248046889115e-01 2.092412880859378377e-01 4.808761116076801123e+00 2.573321264219836646e-01 4.296698615692871037e+00 1.864676855483813345e+00 1.218630643283544979e+00 2.677154260933001795e-01
1.054444541992183071e+00 2.730219033203128975e-01 1.397260449218752816e-02 1.677533747070327541e+00 5.362600439453144574e-01 1.985289433593743491e-01 5.203745455189983993e+00 2.431799147568945441e-01 4.285297905870709911e+00 1.834339586898816155e+00 1.224284879958719596e+00 2.585978433454445558e-01
1.026986396484369735e+00 2.798279755859371387e-01 1.251973925781251114e-02 1.850458897460948160e+00 3.882970185546875674e-01 2.538182275390623577e-01 5.635262379950172651e+00 1.988811647227481660e-01 4.285891719241354814e+00 1.874628479503354983e+00 1.208289116284211095e+00 2.654585834348549001e-01
1.011090082031246729e+00 2.821663447265628233e-01 1.157484277343747391e-02 1.814024274414065330e+00 3.210425048828116634e-01 2.349737685546885169e-01 5.620554477316099806e+00 1.915101270805070477e-01 4.288888883815224595e+00 1.860074182120726727e+00 1.195419158193945508e+00 2.691379117835125956e-01
1.117247474609377234e+00 2.750618535156251765e-01 1.742749707031250248e-02 1.777462583984380506e+00 5.237340673828114745e-01 1.561391611328125095e-01 4.091906679621173382e+00 2.796965827284684791e-01 4.293860785358774024e+00 1.987137931892003273e+00 1.248873256322424519e+00 2.612988834853470221e-01
1.050264561523435392e+00 2.695452324218752249e-01 1.114124121093749628e-02 1.770461959960926812e+00 1.069834387695312250e+00 1.723408769531259432e-01 4.687739818639338196e+00 2.189476492128251683e-01 4.291736589505850574e+00 1.970169116506604645e+00 1.214265122910793693e+00 2.312313865994598816e-01
9.970128710937480321e-01 2.803959814453128585e-01 9.912590820312507794e-03 1.860303255859373950e+00 2.752522597656243408e-01 2.449973339843762032e-01 5.762498541708661826e+00 1.716540620046292653e-01 4.288217877889898055e+00 1.906666882147334485e+00 1.187768870945776989e+00 2.666916588852998315e-01
1.116233578125000347e+00 2.639671445312498643e-01 1.470675878906250143e-02 1.791369760742193451e+00 4.854050947265619587e-01 1.657194521484378347e-01 4.123156582908541701e+00 2.834922200465802011e-01 4.293403658832143144e+00 2.064586966318435302e+00 1.248991477261588656e+00 2.478956989778004771e-01
1.105491502929683678e+00 2.772035400390612248e-01 1.826206640625004443e-02 1.894100152343764831e+00 7.647676357421925308e-01 1.786790625000008736e-01 4.603220928713731119e+00 2.430471853785892422e-01 4.297576099667930194e+00 1.915449204112681159e+00 1.236210771849998835e+00 2.590776264546494900e-01
1.093139016601561764e+00 2.752368105468752102e-01 1.376126953125003313e-02 1.898174611328133699e+00 3.256382431640620911e-01 1.745041972656248552e-01 4.426242335271314943e+00 2.243848639197777162e-01 4.282000607032699691e+00 2.160796519009590799e+00 1.252235259893838215e+00 2.631255834126185467e-01
1.063378062499999333e+00 2.706190097656256954e-01 1.236958203124999441e-02 1.778722936523432940e+00 6.342603359374987537e-01 2.008574326171883306e-01 4.662322122676563652e+00 2.510650390429119416e-01 4.292594623298409573e+00 1.977131781039592751e+00 1.221047501127564328e+00 2.492796937464494544e-01
