M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
7.979141103515670075e-01 2.819760859374993434e-01 7.884719726562539402e-03 1.827490113281246442e+00 1.021593817382814073e+00 3.152144785156260065e-01 4.942489239494640252e+00 5.314069714594993332e-01 4.568926567153982710e+00 5.387357541584257836e-01 7.685735380981763010e-01 2.672784376760125036e-01
7.905072314453175375e-01 2.795912060546866251e-01 9.457737304687498237e-03 1.863209439453118454e+00 1.733012439453126996e+00 2.454940205078142701e-01 5.381933593749984368e+00 5.020113334391848037e-01 4.569016845753001377e+00 4.783539746808844195e-01 7.654243377088645328e-01 2.586103998757741662e-01
8.330476865234440753e-01 2.749474541015625162e-01 1.079334277343750072e-02 1.935706863281247303e+00 8.557813925781306841e-01 3.582735966796876115e-01 3.400808393393250029e+00 6.040844878210078761e-01 4.587127819512166305e+00 4.956977793086479456e-01 7.685238353493686336e-01 2.678634856098913164e-01
8.080660195312558969e-01 2.758183300781254510e-01 1.031715917968749341e-02 2.034303952148428518e+00 2.911527062500017582e+00 2.529110732421894769e-01 4.866054644166545096e+00 5.270850944807951022e-01 4.574802257421161755e+00 4.891347238143296527e-01 7.682444738352385283e-01 2.469027911520079444e-01
7.693874306640587912e-01 2.704400341796894813e-01 9.531316406249960502e-03 1.841478579101555102e+00 4.882587568359337826e-01 3.857444101562508831e-01 1.011333955189419420e+01 4.559785409622116870e-01 4.561207727639810194e+00 4.622229450086177138e-01 7.619272864488711994e-01 2.613735437612413892e-01
7.817273544921935491e-01 2.854169541015609268e-01 8.429281250000029632e-03 1.789714123046866057e+00 1.275608108398441631e+00 2.765419667968768147e-01 5.827788085937481100e+00 4.885949817810018025e-01 4.562270714570767716e+00 5.038807449843138997e-01 7.669838078669183323e-01 2.683434434559139325e-01
8.102428095703174682e-01 2.778342822265616463e-01 9.141448242187518239e-03 1.832224064453122470e+00 8.872903720703163577e-01 2.837394833984384634e-01 4.770352055148422643e+00 5.325047093696697598e-01 4.569558794977901961e+00 5.204118025353163812e-01 7.738535955974409353e-01 2.667917153424003152e-01
7.874375136718808621e-01 2.790510097656254129e-01 9.707267578124996119e-03 1.910934820312494509e+00 2.448059587890632827e+00 2.305534990234391346e-01 6.036938476562483835e+00 4.693335022732315065e-01 4.561499899851032325e+00 4.739486423126116899e-01 7.703342731859594839e-01 2.480999150186694036e-01
7.857799365234455768e-01 2.864698115234365905e-01 8.881308593750006711e-03 1.870236420898425900e+00 1.744352076171882260e+00 2.541847138671897155e-01 5.453515624999982769e+00 4.935522157909353336e-01 4.568648367228572482e+00 4.943150903819445996e-01 7.627231056185738156e-01 2.658073118189434036e-01
8.146304101562554800e-01 2.732112304687516757e-01 1.125028222656256072e-02 2.163145655273426726e+00 4.501864503906308990e+00 1.346373691406263506e-01 4.339003906249997655e+00 4.981748135124346999e-01 4.572832316981902956e+00 4.674281955871095739e-01 7.730277968447616388e-01 2.256651489388292187e-01
7.811878378906248477e-01 2.732865048828140853e-01 9.887830078124985878e-03 1.996027872070302855e+00 2.264594827148447731e+00 2.927681503906265914e-01 7.667052066950687639e+00 4.769868241875958592e-01 4.569629872937513326e+00 4.620016208091831111e-01 7.599208240042187867e-01 2.475660378198972777e-01
8.003190673828146640e-01 2.760641982421886964e-01 1.042119238281250145e-02 2.010185618164055832e+00 2.239710267578133074e+00 2.550667900390646281e-01 5.853949943062628058e+00 5.006562700007393119e-01 4.572058343806463476e+00 4.862958812245242735e-01 7.669270788130629901e-01 2.510488505902884193e-01
8.158172666015631735e-01 2.761478632812511269e-01 7.806228515625057533e-03 1.758587730468764709e+00 2.445343028320312584e+00 2.808543066406254951e-01 1.866919187981976869e+00 6.393802583995925604e-01 4.588877483951510072e+00 4.979885675920882604e-01 7.598051732595326735e-01 2.524902315754367632e-01
8.710399531250044847e-01 2.634609384765628226e-01 1.077388378906253726e-02 1.958331917968751501e+00 5.981826777343760559e-01 2.961298535156261513e-01 2.107302545466512633e+00 6.443947373756810926e-01 4.587348084237600432e+00 5.395464731455577034e-01 7.859541862956619385e-01 2.586592962301323961e-01
7.967803886718715090e-01 2.540210693359374328e-01 1.021827832031255504e-02 2.035298664062501039e+00 2.577776884765615728e-01 1.465471699218759416e-01 8.566278320312500583e+00 3.869577939786036369e-01 4.575674880455451010e+00 4.444585751432672538e-01 7.622875826664280430e-01 2.492001761769675472e-01
7.967627773437577776e-01 2.788826865234380059e-01 1.024981250000000371e-02 2.013604325195301747e+00 3.332083123046902795e+00 1.994700957031267929e-01 5.088203124999997051e+00 4.867862655138113781e-01 4.567903674067571806e+00 4.703355799674233673e-01 7.691147082720342087e-01 2.409054034885809437e-01
7.571739970703117439e-01 2.759810078125018995e-01 9.350649414062469147e-03 1.833805784179684206e+00 6.083710390624962328e-01 3.237373466796898969e-01 1.044513476562504017e+01 3.915492447072803639e-01 4.555612127121499988e+00 4.493860076104728152e-01 7.603455313957382389e-01 2.650927387931440449e-01
8.011870732421928487e-01 2.724805107421875427e-01 1.017129101562500720e-02 1.945827237304681878e+00 2.138877372070318472e+00 1.933495224609392271e-01 4.483642578124999112e+00 5.302396058622579345e-01 4.581410627531667501e+00 4.457389949604351753e-01 7.593518186653978042e-01 2.495521540345556899e-01
7.641923886718745562e-01 2.646620947265643231e-01 8.954361328124927494e-03 1.812623656250002213e+00 6.480485312499992823e-01 4.183302412109378143e-01 9.852130387156698532e+00 4.908708366891777475e-01 4.569119263221550931e+00 4.297054522811113997e-01 7.530239004842947947e-01 2.555412808029642324e-01
7.821645361328087853e-01 2.703189951171895422e-01 1.057404882812499475e-02 1.919975989257805438e+00 1.333068217773440756e+00 3.166896699218768596e-01 8.939570758698749842e+00 4.597778697151784777e-01 4.562689465856814230e+00 4.547419055969166846e-01 7.669921846216656292e-01 2.528756900487612036e-01
8.395373779296870786e-01 2.797873310546878378e-01 1.197989550781257580e-02 2.019616012695314211e+00 8.145541806640660409e-01 2.274990830078134074e-01 4.690594061705742668e+00 4.935146870407904895e-01 4.566886566574531514e+00 5.462307886258541689e-01 7.900529406771394925e-01 2.679468683251944316e-01
7.884614150390580889e-01 2.666766054687516041e-01 1.141296777343751324e-02 1.892796599609373409e+00 9.150413740234362159e-01 3.337702412109391226e-01 9.175291190080844927e+00 4.721536026840636446e-01 4.563139851982723982e+00 4.357285744292762053e-01 7.696512269179502930e-01 2.541667216404029928e-01
8.066452490234425898e-01 2.781250048828122212e-01 8.291107421875013039e-03 1.824885168945312053e+00 7.346942880859377301e-01 3.480950244140634253e-01 4.103032226562493001e+00 5.792832849212382618e-01 4.582001727157499538e+00 5.114811475688936238e-01 7.610020975135902699e-01 2.688067922051400327e-01
7.754203779296852117e-01 2.655652060546889182e-01 9.714416992187441605e-03 1.811171629882810663e+00 4.153838242187481433e-01 3.810580732421884886e-01 1.069727230071423385e+01 4.434053398339907748e-01 4.551372421062608531e+00 4.747898282071454368e-01 7.744283888380302239e-01 2.568588923142715585e-01
7.760929980468810330e-01 2.901770332031246569e-01 9.845538085937485459e-03 1.818480392578120330e+00 1.253608340820314915e+00 3.024186992187504752e-01 6.891972656249987672e+00 4.542358335814546955e-01 4.556551294739155544e+00 4.818543169638149215e-01 7.691225551272539152e-01 2.719026114843233755e-01
8.858920146484462466e-01 2.536117724609385782e-01 1.316204785156255622e-02 1.776488998046896750e+00 3.555438242187488607e-01 2.802064335937518025e-01 1.063278186070467424e+00 6.996679298522053836e-01 4.586925042232859795e+00 4.597051252894248097e-01 7.933691924315877664e-01 2.514493003006693095e-01
7.999498095703156952e-01 2.827763242187494308e-01 9.787637695312503827e-03 1.881582311523437356e+00 1.184623084960937378e+00 2.921724091796881750e-01 4.926474609374999147e+00 5.203701115064500726e-01 4.571426644125537564e+00 5.097534259817251279e-01 7.681852090129894783e-01 2.679156501446315342e-01
7.871608310546934772e-01 2.848787041015615751e-01 8.976794921875020511e-03 1.834863489257803737e+00 1.737883924804691560e+00 2.680836162109392906e-01 5.848154296874985114e+00 4.805076232699507233e-01 4.558441583806559727e+00 5.073935772812274703e-01 7.729455558484535915e-01 2.620415211881167994e-01
8.100429238281274813e-01 2.823093476562493209e-01 9.606423828124998482e-03 1.862645422851565868e+00 6.437735341796870792e-01 3.024848408203127392e-01 4.297618036561212662e+00 5.501401669905399139e-01 4.575750285683381158e+00 5.228888340344718388e-01 7.688834093783240009e-01 2.730346324130705771e-01
7.818858818359322171e-01 2.591570253906265719e-01 1.100598535156248337e-02 1.818382222656249381e+00 4.590586152343737458e-01 3.774093662109390124e-01 1.123266809743986805e+01 4.498044550470089442e-01 4.552890025790019557e+00 4.333356830351668409e-01 7.759351952413635622e-01 2.510566183711363530e-01
7.972911699218793169e-01 2.792979707031240655e-01 8.491282226562530192e-03 1.832733601562499093e+00 1.305037032226564975e+00 2.712061640625009762e-01 4.508393554687502913e+00 5.423649135161964230e-01 4.575069052478245801e+00 5.089894074413354730e-01 7.634542571426848889e-01 2.630372418765475340e-01
7.954455253906285161e-01 2.718422714843748422e-01 9.406558593750004652e-03 1.948305266601566998e+00 1.069870766601561440e+00 2.264504375000016279e-01 6.271181640625004050e+00 4.603209671166200723e-01 4.572626887724005940e+00 4.858189349303602134e-01 7.643382253779625879e-01 2.566440220557751339e-01
8.018748984375019262e-01 2.832023749999995621e-01 1.012896679687498754e-02 1.850682183593754804e+00 1.031691888671876223e+00 2.974224287109378806e-01 5.301600585937494614e+00 5.093486779404140519e-01 4.564123975071727735e+00 5.156074323465980047e-01 7.756966401317233473e-01 2.688836223113854618e-01
7.785075957031304394e-01 2.860249902343739437e-01 8.286139648437527289e-03 1.838176827148429338e+00 1.888126940429690981e+00 2.671489238281264944e-01 6.065415039062487246e+00 4.725255679928893615e-01 4.558389135795654745e+00 5.133352071513426207e-01 7.688100869286031980e-01 2.605578892739299768e-01
7.731901699218728385e-01 2.616869824218766016e-01 9.928425781249961696e-03 1.812515958984371567e+00 6.750594384765646883e-01 3.740682861328131215e-01 1.109143191907446813e+01 4.412692953264027440e-01 4.550715675837802010e+00 4.559293627258091397e-01 7.739179533310162062e-01 2.499110788649780146e-01
7.769176679687478382e-01 2.711469267578146547e-01 1.072877343750001065e-02 1.922492763671867388e+00 1.563263748046884949e+00 3.289410605468778837e-01 8.833187796306278372e+00 4.762366178542026263e-01 4.567706615888905475e+00 4.271188383499704977e-01 7.598556800802706013e-01 2.529865960590267360e-01
7.736324140625030488e-01 2.793368046875009392e-01 8.723945312499911675e-03 1.877216423828127700e+00 3.591926337890606336e-01 4.359020488281273864e-01 6.823675546874985010e+00 5.379695122353993497e-01 4.585495007326001904e+00 4.556779776698809403e-01 7.426647816246256806e-01 2.718439796495202843e-01
8.363772480468811832e-01 2.732175341796883594e-01 1.245563769531253355e-02 2.054049678710940352e+00 2.445114470703126042e+00 2.469787714843768578e-01 3.006500727023423636e+00 5.971354570362636949e-01 4.590386259704735572e+00 4.598959975087761887e-01 7.679786513880901833e-01 2.578623597493637787e-01
7.804092275390693834e-01 2.882618642578116397e-01 9.572218749999998264e-03 1.866870523437491824e+00 1.553364594726566406e+00 2.855468935546882636e-01 6.148681640624987566e+00 4.699653209787835739e-01 4.563031176227046792e+00 4.817625675180005063e-01 7.655262269766871519e-01 2.673246773281261479e-01
7.645862070312469116e-01 2.661001181640645918e-01 1.043475488281248725e-02 1.821419246093742617e+00 8.654882529296836768e-01 3.938028339843780978e-01 1.102070332328771052e+01 4.572166791925579288e-01 4.559032157620728221e+00 4.113767574266511406e-01 7.614258303136137718e-01 2.532348507037446295e-01
7.738296738281255083e-01 2.712820244140637937e-01 9.372140624999927838e-03 1.848810089843752502e+00 6.126387499999985664e-01 4.267577802734391912e-01 8.575777654359558966e+00 5.077971583989165927e-01 4.571468589136996385e+00 4.452014533857420187e-01 7.548444783274953496e-01 2.603202570897739099e-01
