M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.114467185546873074e+00 2.605727060546863538e-01 1.158166699218752746e-02 1.745717399414066007e+00 4.812614580078112825e-01 1.666086630859372475e-01 4.424804888790455415e+00 2.287164336113833851e-01 4.247400002504101657e+00 2.410409425256553106e+00 1.315762459141503582e+00 2.383666360603965140e-01
1.049404864257804437e+00 2.669496904296881357e-01 1.167357714843754446e-02 1.892606822265635147e+00 1.818513857421873714e-01 2.483696650390616045e-01 6.534686173771652840e+00 9.125999312234477079e-02 4.216173499466536967e+00 2.205403364037175518e+00 1.323665199593706765e+00 2.590060207983878593e-01
1.057536202148433357e+00 2.669773281249989694e-01 9.812254882812499607e-03 1.731853515625000117e+00 8.215985224609390070e-01 2.002544873046871454e-01 5.296103566114686245e+00 1.832989551167904241e-01 4.231478972677994221e+00 2.303255028303077268e+00 1.305270573331537953e+00 2.325985619195565512e-01
1.079678168945308991e+00 2.673502460937493552e-01 1.233276660156247713e-02 1.805402085937497958e+00 1.195473838867191052e+00 2.535079716796869165e-01 5.171498210020780029e+00 2.424032545706736597e-01 4.244912087972930514e+00 2.238395458747740374e+00 1.301024525189349745e+00 2.255052633221332758e-01
1.245528823242188166e+00 2.656297714843762758e-01 1.679183886718755084e-02 1.722899563476570028e+00 3.595558416992177708e+00 2.693270859374997661e-01 1.834699723545104355e+00 5.180722210516417459e-01 4.287974205188075594e+00 2.632953468553425935e+00 1.328155749501103156e+00 1.821795844880694237e-01
1.194505506835937148e+00 2.743672568359382669e-01 1.584858105468749112e-02 1.758747850585938410e+00 2.833847815429694883e+00 3.096796357421869317e-01 2.453333531446514115e+00 4.645227153858590419e-01 4.273793306246417956e+00 2.583199429114924950e+00 1.323853306722558187e+00 1.856320837359085318e-01
1.069669267578118310e+00 2.623069423828114921e-01 1.063868945312502166e-02 1.779037500000005156e+00 4.054823496093719615e-01 2.139587792968740965e-01 5.538214343324235678e+00 1.829731882522603881e-01 4.236230463216799080e+00 2.303523149413680748e+00 1.305088202935243968e+00 2.479998032890589621e-01
1.130522168945312211e+00 2.689451484374993373e-01 1.230359960937505229e-02 1.787909252929693826e+00 2.976504023437486213e-01 1.426254160156246176e-01 3.927190823290989119e+00 2.368753916254104641e-01 4.246371581640643988e+00 2.527914782361253998e+00 1.326791423250193835e+00 2.551739216023419243e-01
1.146020298828128281e+00 2.724438789062497146e-01 1.192650488281248033e-02 1.826213168945324705e+00 1.092529605468747667e+00 1.439216503906248223e-01 3.302355731137898154e+00 2.746411229827666056e-01 4.251024563938686995e+00 2.737414073904217648e+00 1.327842307344898831e+00 2.281105294619119317e-01
1.143922414062497506e+00 2.625778994140632872e-01 1.307982226562503895e-02 1.794161927734380990e+00 9.412862382812475781e-01 1.904581972656249900e-01 3.941995899511939960e+00 2.954991118528568217e-01 4.260711725908608472e+00 2.456367042528856182e+00 1.311610631501479718e+00 2.422569347595810718e-01
