M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.309704979492189336e+00 2.936796210937475671e-01 1.604445019531250752e-02 2.062238471679717300e+00 4.599511357421839919e-01 3.104879238281240683e-01 3.167036164128080866e+00 1.309933216963668212e-01 4.009099333125400122e+00 5.001535724585816745e+00 1.873659491601288085e+00 2.749072901141022540e-01
1.322536379882812918e+00 2.708287529296862783e-01 1.438835644531244636e-02 1.874278796875010755e+00 5.958705800781183282e-01 3.166232529296892362e-01 3.252940203748063475e+00 2.001390759694670063e-01 4.013263805144986485e+00 4.956595963856078590e+00 1.875367798757008098e+00 2.381247167558388500e-01
1.369112884765628646e+00 2.829096416015603466e-01 1.721600683593740508e-02 2.067784443359397706e+00 2.755249140624978499e-01 2.257952431640628810e-01 2.853220551414017425e+00 1.231609367963654861e-01 4.018125633521134610e+00 5.319898727154151352e+00 1.896096969458856529e+00 2.715139248640703884e-01
1.331822724609377229e+00 2.625299111328111001e-01 1.499195117187498635e-02 1.801642385742193486e+00 2.317497988281233823e-01 3.106050673828139597e-01 3.494490833925726569e+00 1.716157459128264673e-01 4.004983223550595994e+00 4.818069557323061858e+00 1.899608665879369385e+00 2.522948214101953246e-01
1.385119792968766639e+00 2.735253701171868057e-01 1.973613867187513915e-02 2.313833532226566625e+00 1.363183642578135624e+00 3.623727900390660284e-01 3.358601189638939388e+00 1.380728937021009073e-01 4.015212857321681206e+00 5.040476845339533440e+00 1.914939674793160629e+00 2.386198193448816618e-01
1.318473732421874045e+00 2.802138076171856174e-01 1.538092871093749842e-02 1.959448042968771730e+00 3.994620507812462473e-01 3.162502353515622699e-01 3.281917624113865894e+00 1.563773976025165102e-01 4.009844667423632103e+00 4.930993700325872808e+00 1.879331835840847731e+00 2.612417951795751869e-01
1.363570982421887345e+00 2.726037714843737580e-01 1.921475683593761724e-02 2.143199929687506167e+00 1.262270063476568671e+00 3.731208525390641850e-01 3.471944316290695998e+00 1.665085773787079448e-01 4.017242113961153827e+00 4.835844378508981301e+00 1.895931653443851062e+00 2.369995708640407484e-01
1.286140384765628308e+00 2.803413916015623508e-01 1.370881445312499038e-02 1.834716146484376864e+00 3.214358837890603504e-01 2.518705566406269636e-01 3.309032996421501505e+00 1.276412403104841831e-01 4.010301681963591491e+00 4.922967302236349596e+00 1.854376259342755295e+00 2.616489456743940623e-01
1.299961039062502488e+00 2.843139296874966915e-01 1.399298925781254123e-02 2.068265404296901533e+00 3.129770742187470423e-01 3.478411386718749387e-01 3.328016035187706834e+00 1.258334369567838673e-01 3.997573180404506932e+00 5.127187354300179578e+00 1.892621006253957905e+00 2.703255600638432288e-01
1.313149521484383797e+00 2.963690917968721528e-01 1.657154687500008924e-02 2.207591072265648879e+00 8.138454951171909535e-01 3.581816064453131054e-01 3.145348771655774200e+00 1.474005978265011396e-01 4.016570738076743474e+00 5.059879186667669337e+00 1.860823358893112678e+00 2.665971190792501555e-01
1.360550218750011586e+00 2.748145908203112331e-01 1.771057226562514075e-02 2.174748148437509077e+00 1.311192346679698639e+00 3.581797353515647209e-01 3.253526284685519521e+00 1.678132946349309984e-01 4.013917841695078259e+00 5.067872293968092023e+00 1.900831788183723559e+00 2.326186063324466036e-01
1.337748799804690414e+00 2.696878164062482264e-01 1.540195312499994737e-02 1.914191620117201564e+00 2.735628173828096865e-01 2.671349853515645467e-01 3.267481523639528707e+00 1.419717381490010755e-01 4.012670887025042710e+00 4.972151451177883708e+00 1.886972896277188561e+00 2.584505947080162347e-01
1.350702832031251077e+00 2.637689648437485657e-01 1.640409960937496206e-02 1.757793326171886994e+00 1.894241474609363596e-01 2.580042871093774504e-01 3.232682607907753081e+00 1.940968386700542836e-01 4.025283011391122656e+00 4.812801819966273875e+00 1.867986208372494294e+00 2.513314609789354948e-01
1.346891740234376966e+00 2.895772548828102755e-01 1.770800195312494454e-02 2.093082056640648059e+00 4.486392138671849161e-01 2.480643408203125622e-01 3.010347956612750675e+00 1.087362640683182391e-01 4.013892493665453642e+00 5.147482250905918377e+00 1.889208429114692445e+00 2.737575006576837833e-01
1.415336373046867324e+00 2.611594287109352264e-01 1.917417871093751031e-02 1.862841922851586673e+00 3.567646455078121170e-01 2.087058281250017688e-01 2.920050119821327339e+00 1.803004866941869677e-01 4.025794422283166085e+00 5.046195471105964003e+00 1.911366986740123064e+00 2.451821154705075279e-01
1.388309184570309718e+00 2.769870410156234364e-01 1.829397167968747212e-02 1.805811390625008617e+00 1.873691689453117204e-01 1.846401855468764730e-01 2.679767868616885984e+00 1.783895418678053679e-01 4.025130647508864179e+00 5.255621541414698505e+00 1.894801026349490103e+00 2.640604843339328656e-01
1.315425786132813135e+00 2.724803759765603295e-01 1.350556542968750148e-02 2.085593537109394990e+00 3.206206708984359333e-01 3.138695039062517345e-01 3.308683215608247075e+00 1.228981477708189912e-01 4.009707591226435497e+00 5.165658252242664616e+00 1.877351265013413428e+00 2.591473953740246472e-01
1.314074780273437826e+00 2.878814179687489427e-01 1.517429687499992526e-02 2.140171924804702641e+00 2.045062578124989261e-01 2.416612011718746456e-01 3.194479550090907782e+00 5.244331226349508573e-02 4.006602038027859081e+00 5.271216423709174315e+00 1.882570477909605078e+00 2.801199405336722847e-01
1.352314933593758317e+00 2.941926611328096741e-01 1.962665917968738766e-02 2.281999757812529506e+00 8.739219873046901732e-01 2.751094931640621355e-01 3.120474427926414940e+00 8.979246419053081574e-02 4.020190631234764389e+00 4.992961236105129430e+00 1.878821752915400323e+00 2.687173522109153057e-01
1.370405743164068824e+00 2.676529277343732693e-01 1.643771386718761648e-02 2.179397033203141820e+00 1.327794819335947896e+00 3.669383994140649752e-01 3.148114149912667248e+00 1.905831651693553896e-01 4.014640215966386094e+00 5.271885682950237850e+00 1.906616017505066818e+00 2.188859830224327840e-01
1.361572840820325370e+00 2.688322373046866942e-01 1.842890917968762268e-02 2.307231902343750640e+00 1.009742426757812561e+00 3.845707128906281635e-01 3.620274700725537809e+00 1.255976570954487059e-01 4.021787081407795839e+00 4.835308214897046319e+00 1.884409724832730504e+00 2.424241075262063283e-01
1.428882641601562753e+00 2.710999150390613899e-01 2.333390136718752755e-02 2.008508555664076045e+00 7.110054433593743228e-01 2.569467480468753950e-01 3.018666602586240977e+00 1.754421113622621764e-01 4.026918519246327044e+00 4.957915882327700530e+00 1.918417228657925966e+00 2.456785333043564612e-01
1.336253460937509852e+00 2.708878769531247732e-01 1.623317578125004629e-02 1.996262585937513379e+00 9.993177539062499948e-01 3.443751279296894952e-01 3.359025528313261955e+00 1.881957529130826590e-01 4.016660154682164752e+00 4.864083141558213086e+00 1.878045350177541595e+00 2.302385642223467865e-01
1.366534913085933889e+00 2.713980048828102398e-01 1.825963964843745416e-02 1.943681266601579694e+00 3.815381337890614843e-01 2.199705673828144248e-01 3.209378230873896953e+00 1.192176872650895919e-01 4.018953287090759829e+00 4.867725700399812006e+00 1.892144863560578427e+00 2.571187194090320816e-01
1.360937527343754949e+00 2.621972929687475529e-01 1.559084277343746744e-02 1.812149336914076203e+00 1.650244306640609171e-01 2.640069208984399118e-01 3.147861269542348239e+00 1.804880855327850031e-01 4.013491758001287657e+00 5.063511101157915917e+00 1.901553508940903470e+00 2.536284739513234854e-01
1.406741202148430681e+00 2.759432382812487261e-01 1.940555078124998542e-02 1.850362022460948053e+00 1.738647958984374520e-01 1.567010195312506793e-01 2.635830508624513069e+00 1.607479814148082831e-01 4.028976976548478639e+00 5.239839206118946713e+00 1.899079018751534731e+00 2.663274266197742657e-01
1.359727822265618169e+00 2.871669589843743875e-01 2.129840624999986345e-02 1.934496557617187529e+00 3.491702685546872464e-01 1.239588291015619043e-01 3.073362957633164250e+00 6.237718856376633925e-02 4.025241766693173240e+00 4.901077052602697215e+00 1.874431330729186884e+00 2.728520620224155202e-01
1.320706482421879713e+00 2.765026396484364657e-01 1.511632617187497717e-02 1.864597041015629397e+00 2.878812158203103433e-01 2.394787412109397329e-01 3.188365251770548081e+00 1.333809786157677257e-01 4.012632659575320559e+00 5.020552596704832560e+00 1.874481070315545672e+00 2.609454997170897461e-01
1.352004363281261501e+00 2.735298242187482742e-01 1.676702734375018836e-02 2.257583713867194586e+00 1.015165753906248858e+00 3.757358056640654476e-01 3.307174032084952753e+00 1.582495569541275682e-01 4.021555682919614405e+00 5.068164204597272793e+00 1.878177334659642206e+00 2.394321500752348009e-01
