M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.140305709960936387e+00 2.833260634765613073e-01 2.970642578125005234e-02 1.816689835937502329e+00 3.982411738281267932e-01 2.313148515625014778e-01 7.411595591043830922e+00 4.572215900944309741e-02 4.165949151613055790e+00 2.038277270918680273e+00 1.461813050264177960e+00 2.737217229739274393e-01
1.083580728515623592e+00 2.823258183593753134e-01 2.518659082031253840e-02 1.756740515625008436e+00 5.118519414062521200e-01 2.828941933593762115e-01 8.552789926417693422e+00 3.247875649574379769e-02 4.150514942102846661e+00 1.972627866145307607e+00 1.450526249440844850e+00 2.701283651745428616e-01
1.169320123046869053e+00 2.856723906249972189e-01 3.256593457031276700e-02 1.862111537109379489e+00 2.820364384765622345e-01 2.444846552734386835e-01 6.903460328111623134e+00 6.166067328700838845e-02 4.170827947256930734e+00 2.089718114579606656e+00 1.471524855866610082e+00 2.787534049723672247e-01
1.199145124023439868e+00 2.779709863281247251e-01 2.998889160156254993e-02 2.028246118164071188e+00 4.449202226562499751e-01 2.839812421875018145e-01 6.373558438749881816e+00 8.895199881257349894e-02 4.172607576558929665e+00 2.328498323832053352e+00 1.487637236370731086e+00 2.673381750616841690e-01
1.154515755859370385e+00 2.828318701171851357e-01 2.922617675781280164e-02 1.969899391601580341e+00 5.888483486328146554e-01 2.396390624999997221e-01 7.027485869686531217e+00 4.003311019319089059e-02 4.176460190035316877e+00 2.073534334482960872e+00 1.453290822286095629e+00 2.689942539367844998e-01
1.123664406249999859e+00 2.874753378906237389e-01 2.783491210937513380e-02 1.870358289062503898e+00 5.292208671875022752e-01 2.376079833984392486e-01 7.275404825411398768e+00 4.279686469237931057e-02 4.164551506145043547e+00 2.128201456764592603e+00 1.453132652088807264e+00 2.744012234760142555e-01
1.143641628906249208e+00 2.827040107421862070e-01 3.072411816406252216e-02 1.860092137695320336e+00 5.812964433593789115e-01 2.415918378906262154e-01 7.552005343022662132e+00 4.626226904786485961e-02 4.167381162338699596e+00 2.016340186762518361e+00 1.462217830556531428e+00 2.693881520725889822e-01
1.115238338867186707e+00 2.768656279296871636e-01 2.785899707031253003e-02 1.741473887695319966e+00 2.910757275390625232e-01 2.479863681640637196e-01 8.269902629561158847e+00 2.893058163326083648e-02 4.165375673439415394e+00 1.900792766273248668e+00 1.446311684124440777e+00 2.695186514779583931e-01
1.096714566406249203e+00 2.862887705078119294e-01 2.669536914062510882e-02 1.782842529296880363e+00 3.447802714843767324e-01 2.532911611328141910e-01 7.988578581862006978e+00 3.365114572506174712e-02 4.158778412249791501e+00 2.030590063662132572e+00 1.445024035459466116e+00 2.774144713125299977e-01
1.073890222656246785e+00 2.874220351562511433e-01 3.025621582031242512e-02 1.699659024414071684e+00 3.568831904296876911e-01 2.756139951171888702e-01 9.467364030113174067e+00 2.020359640273112697e-02 4.157877458327519093e+00 1.783989367627738298e+00 1.431366005025745958e+00 2.774004190797493830e-01
