M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.430374720703110114e+00 3.068486826171850645e-01 2.556402636718783927e-02 1.637638334960949571e+00 1.542016210937499111e-02 1.955167841796902894e-01 2.199764114620148980e+00 2.411251555145938474e-01 4.011833563521212120e+00 5.410311193747837422e+00 1.952623800724492931e+00 3.058412760851835777e-01
1.415329537109361491e+00 3.079588515624969713e-01 2.475566503906276999e-02 1.646907185546887087e+00 2.990847656249984512e-02 1.873666142578151173e-01 2.280384952156283340e+00 2.206962848547992517e-01 4.008322682867009767e+00 5.347455283675810023e+00 1.950319506729008667e+00 3.065543875865379686e-01
1.475420414062488472e+00 2.891438544921876019e-01 2.783829394531287665e-02 1.571065912109372187e+00 2.762694824218729639e-02 1.704330957031262583e-01 2.132428874066565339e+00 2.851012924033619056e-01 4.034142731843055607e+00 5.203063071080268109e+00 1.933334389338982495e+00 2.871270916787198590e-01
1.446660681640608681e+00 3.054417167968727642e-01 2.507388574218777019e-02 1.808703290039078482e+00 2.086162207031239807e-02 1.959790332031269844e-01 2.095710002504457492e+00 2.307857597191102228e-01 4.022015279268223331e+00 5.743785197897457451e+00 1.941586626258575921e+00 3.034365815627758090e-01
1.459090803710919149e+00 3.011724013671853162e-01 2.583140820312532226e-02 1.847630609375015887e+00 1.610920800781243112e-02 1.742045957031271020e-01 2.206247545008368061e+00 1.902303090120714413e-01 4.012812111700419848e+00 5.713089583165743335e+00 1.970298322210584097e+00 2.998570482164418793e-01
1.397108553710927792e+00 3.005622558593715743e-01 2.124991503906267787e-02 1.758490140625019515e+00 2.542160566406235223e-01 2.405730117187529493e-01 2.413853533772393423e+00 2.236444713261413475e-01 4.007688885828390113e+00 5.527953587099599275e+00 1.939687579663444073e+00 2.878800701008223384e-01
1.433089076171860654e+00 3.137323183593732079e-01 2.822361816406260965e-02 1.639898962890641521e+00 1.562175097656241796e-02 1.784467812500004358e-01 2.014263798081655121e+00 2.647076340477576561e-01 4.036144316872008808e+00 5.298379983658155545e+00 1.901641416333665013e+00 3.121088146092316773e-01
1.453731919921863902e+00 2.951461845703110543e-01 2.649523144531285013e-02 1.545266247070314236e+00 5.612410156250005958e-03 1.938380283203155197e-01 2.270209878484238608e+00 2.599051186444816253e-01 4.007868124931617260e+00 5.296359298327740106e+00 1.977456725735954546e+00 2.947564438415696264e-01
1.405635082031235550e+00 3.080682656249992268e-01 2.571075976562516713e-02 1.699142852539069937e+00 8.582075781250042557e-02 1.258632851562493660e-01 2.382264177730132992e+00 1.636968683832951965e-01 4.016482489573124148e+00 5.132926631510162707e+00 1.926266778445996364e+00 3.039933184124294918e-01
1.461425500976547331e+00 2.971413017578111715e-01 2.297437500000024807e-02 2.007550441406263708e+00 2.344029882812494886e-02 1.555469052734390900e-01 2.145299530763931983e+00 1.732313910759769870e-01 4.020458724112026871e+00 5.970983524155188960e+00 1.954657519398727228e+00 2.949049535025520252e-01
1.364390585937486966e+00 3.251796396484325502e-01 2.333324023437525346e-02 1.549773304687519504e+00 2.912462890624991849e-02 2.030302490234413004e-01 2.265653063654849309e+00 2.271817611610046361e-01 4.000265338346819632e+00 5.224805690336406627e+00 1.933778256484329328e+00 3.240451847276838993e-01
1.387649409179673832e+00 3.131070166015583189e-01 2.246957910156278937e-02 1.709047146484393487e+00 1.375823876953126690e-01 2.350748681640663085e-01 2.323644736761249163e+00 2.265578676411512671e-01 4.006097495042793888e+00 5.451521733848752937e+00 1.936618599493492798e+00 3.064334288584469324e-01
1.492714017578110397e+00 2.998302031250005273e-01 2.494839355468777761e-02 1.959612540039073370e+00 1.990683496093750490e-02 2.740646123046892590e-01 2.004601456631088574e+00 2.581604066398950903e-01 4.010878314782472920e+00 6.501136396442161569e+00 1.998281612453209899e+00 2.977848169072608298e-01
1.464970957031243914e+00 3.021705937499975514e-01 2.778166308593768563e-02 1.899764840820326262e+00 1.308270332031252481e-01 2.692322080078137225e-01 2.231969610089380218e+00 2.426253044888902199e-01 4.016838490713268151e+00 5.785547585602818010e+00 1.966005811056378283e+00 2.943372967253612971e-01
1.433900359374985722e+00 3.038114824218731136e-01 2.269210937500024811e-02 1.846008301757823711e+00 1.868547656249994193e-02 1.901720478515648016e-01 2.142146106160098373e+00 2.092399339664708924e-01 4.016952470276327070e+00 5.851253234811458093e+00 1.944127246839333134e+00 3.019618461191150849e-01
1.451142705078118045e+00 2.898727275390612368e-01 2.629507910156262535e-02 1.845223141601577854e+00 2.310960878906246352e-01 2.262311484375014170e-01 2.531270700111097671e+00 2.051489086494222847e-01 4.014405310378841740e+00 5.341580925512934286e+00 1.962132839699499254e+00 2.802056280827555645e-01
1.424460944335922630e+00 3.122760898437481614e-01 2.643537207031267794e-02 1.688951716796889491e+00 2.093103320312492827e-02 1.655571298828131255e-01 2.144105071328852308e+00 2.169034463972880633e-01 4.019663604934018863e+00 5.411853796968333796e+00 1.931707065302655124e+00 3.105797884144170240e-01
1.462187082031235263e+00 2.891012783203104064e-01 2.377568554687529284e-02 2.030819484375018469e+00 1.634296777343756946e-01 1.891513125000023055e-01 2.402050707185567457e+00 1.610354393011869945e-01 4.016252542064277620e+00 5.707278239763797778e+00 1.964371333114665052e+00 2.807441356100877639e-01
1.426177319335921068e+00 3.062071796874979435e-01 2.248641796875026910e-02 1.845575376953140667e+00 2.409842871093741123e-02 1.909721494140649012e-01 2.188496246801141965e+00 1.970172742036342406e-01 4.009723937618234757e+00 5.851343621533946937e+00 1.955093825038402011e+00 3.042445667832377465e-01
1.454763697265616385e+00 3.051946572265600288e-01 2.869367871093759029e-02 1.789920347656270394e+00 1.726955654296875864e-01 2.499671484375008967e-01 2.274214790122140339e+00 2.415539950600987806e-01 4.010632250402728083e+00 5.552436766414252212e+00 1.973116704727529758e+00 2.962372784742162146e-01
1.417092055664050054e+00 3.056298945312471704e-01 2.431297265625024726e-02 1.710617905273452255e+00 7.579351074218823592e-02 1.959336787109403899e-01 2.335579548185019672e+00 2.101807141658605937e-01 4.006925090631180630e+00 5.384822799875909283e+00 1.954670743624746576e+00 3.022057662892743135e-01
1.369571362304673912e+00 3.118455800781207432e-01 2.077834570312518669e-02 1.654788476562520261e+00 1.150836113281241135e-01 2.259341181640658613e-01 2.348676846138366248e+00 2.244580174207663759e-01 4.005464169209695946e+00 5.426099331666729420e+00 1.925603694959311385e+00 3.050449252283979895e-01
1.474098063476553699e+00 3.026330957031244107e-01 3.161090136718756882e-02 1.618218945312512203e+00 2.587928417968735767e-02 1.747648144531248338e-01 2.256392799228121859e+00 2.274569847205136219e-01 4.008170532316935208e+00 5.308395287052383615e+00 1.992292347396435792e+00 3.011733155890248814e-01
1.449868609374991513e+00 2.896171220703111504e-01 2.232312207031270090e-02 2.021091705078142287e+00 1.985079648437496069e-01 2.674052597656257912e-01 2.387497576320300130e+00 2.131078813324053800e-01 4.015937288791438853e+00 5.908936682545467001e+00 1.957641661816191814e+00 2.800117395959411670e-01
1.417144023437483025e+00 3.169723125000001862e-01 2.882619140625019769e-02 1.646916552734384531e+00 1.782001464843766675e-02 9.979570312499934370e-02 2.226154345921017352e+00 1.682557204690499908e-01 4.018982634966355327e+00 5.040349964784775594e+00 1.929057949284517681e+00 3.158307155477858563e-01
1.456724950195301682e+00 2.948670732421865281e-01 2.670274414062534171e-02 1.551269762695314913e+00 3.164072070312486107e-02 1.931894716796901112e-01 2.168861864601540734e+00 2.834240634080293919e-01 4.023552459287609295e+00 5.263101555284603883e+00 1.944124872814301463e+00 2.930762284474096591e-01
1.483744385742170158e+00 2.913033681640611050e-01 2.469863671875034000e-02 2.031983085937509426e+00 2.911794433593743736e-02 1.629095000000021498e-01 2.242630147570064736e+00 1.570229369700917310e-01 4.014097378187591936e+00 5.970867793521485112e+00 1.984101642942436072e+00 2.889894940105673382e-01
1.420808640624984687e+00 3.022755087890593440e-01 2.179176367187526941e-02 1.847308270507829198e+00 7.501002148437514727e-02 2.308829082031282343e-01 2.268329852883055331e+00 2.160907008514424965e-01 4.010873392349681765e+00 5.796391661507385606e+00 1.948769684145489345e+00 2.979485300074198872e-01
1.384369920898421924e+00 3.162382714843713916e-01 2.192385253906274992e-02 1.698826749023452987e+00 2.265746093749992224e-02 1.919382529296900231e-01 2.204136828069337195e+00 2.094798596306232663e-01 4.010918371587194997e+00 5.545582605651812713e+00 1.923741147859335143e+00 3.144824439536291205e-01
1.460985178710925370e+00 2.975051103515621853e-01 2.405691503906265752e-02 2.061466364257817485e+00 2.440247070312494618e-02 1.099561250000005708e-01 2.271987194441757563e+00 8.869121768471610601e-02 4.007475198120555859e+00 6.060490209367308978e+00 1.983756953608655227e+00 2.958363918977937046e-01
1.402439556640610707e+00 3.111361738281213096e-01 2.398668066406277333e-02 1.657922218750014665e+00 3.177627343749987732e-02 1.884656289062530410e-01 2.313175856469650959e+00 2.096414861030447274e-01 4.004639489786999462e+00 5.331492712483805185e+00 1.949849394857018137e+00 3.097932433022285714e-01
1.463950052734360963e+00 3.000085625000002976e-01 2.960662207031276513e-02 1.596704578125004659e+00 2.793872949218753968e-02 1.418242441406245558e-01 2.189345585917958470e+00 2.321612040042788927e-01 4.021481479458676844e+00 5.170490527697476857e+00 1.954860844910855766e+00 2.979080029805851737e-01
1.463333187499989529e+00 2.913860664062490335e-01 2.243158398437522516e-02 1.994311909179698583e+00 8.909106640625027995e-02 2.610621943359387465e-01 2.245239770120376566e+00 2.269659772157452127e-01 4.014100716839436700e+00 6.118948835577120882e+00 1.970930529492937344e+00 2.859955049912929481e-01
1.470255479492187600e+00 2.909677041015614196e-01 2.857006738281258132e-02 1.867169089843760510e+00 3.167400898437484069e-01 2.774243837890628672e-01 2.486916078615756476e+00 2.397031745177057582e-01 4.015497231507207054e+00 5.453743287141867846e+00 1.973206523637080823e+00 2.795854306471404760e-01
