M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.108351617187505189e+00 2.576885917968771422e-01 2.291150195312508658e-02 1.791614871093769823e+00 2.309136835937485865e-01 1.743533095703122815e-01 6.816182018850689417e+00 7.201975403523273866e-02 4.285412983351659655e+00 1.619255922031960004e+00 1.255782119544976760e+00 2.519859544189255729e-01
1.034870852539062858e+00 2.910634716796874355e-01 2.445281250000008386e-02 1.810906348632823404e+00 1.705051484374995596e-01 2.309337265625000524e-01 8.252449946086368726e+00 6.178328298560839538e-02 4.268530642276931353e+00 1.488065826096989008e+00 1.238542014260133328e+00 2.858444605216153289e-01
1.086652706054691331e+00 2.612606621093769288e-01 2.133231542968745675e-02 1.813670375000020041e+00 5.627252900390650181e-01 1.946886904296872833e-01 7.295612281482959816e+00 8.634430157786521232e-02 4.272338203078830610e+00 1.635782979081789712e+00 1.262643832697178947e+00 2.482543254123235343e-01
1.089266035156248646e+00 2.580282353515604976e-01 2.078077539062496426e-02 1.875652402343771286e+00 1.856466980468766348e+00 1.380886279296874297e-01 7.070350626024762164e+00 1.367631297103162336e-01 4.274271180385888158e+00 1.616903511606882171e+00 1.261158199351853026e+00 2.156583440997148216e-01
1.104148917968754695e+00 2.644094580078142354e-01 2.362060644531251488e-02 1.780612745117201356e+00 2.000146289062486316e-01 1.779050830078128254e-01 6.755347807508166547e+00 8.109252270088529446e-02 4.280296626654531700e+00 1.625466758523110844e+00 1.261142038374116980e+00 2.587588618888171377e-01
1.051437146484379692e+00 2.904126484375023076e-01 2.192861035156263433e-02 1.875028860351573901e+00 1.287422724609374736e-01 2.411749736328132054e-01 7.289453199276299422e+00 6.796098394468828852e-02 4.265000022866292539e+00 1.642845080473535724e+00 1.251574152705181353e+00 2.875768715504129491e-01
1.095677956054689650e+00 2.625263027343756606e-01 2.448191894531245860e-02 1.716070519531261107e+00 3.466872460937502898e-01 1.632397607421871844e-01 6.956010206629707149e+00 1.116847736603057417e-01 4.289614611002218858e+00 1.498679841463877338e+00 1.243773583739738120e+00 2.537560113034293408e-01
1.126215607421878095e+00 2.717504443359386457e-01 2.482486718750004720e-02 1.842629674804696860e+00 1.732434501953114270e-01 1.766112490234381105e-01 6.062651806870944071e+00 9.634003576958441450e-02 4.275741046158309189e+00 1.751678440079311949e+00 1.280057204007745586e+00 2.658776453778591287e-01
1.139262039062509224e+00 2.865859228515619250e-01 2.769995703125009354e-02 1.869981197265618400e+00 2.714095224609359702e-01 1.461904443359384465e-01 5.328439753774942389e+00 1.504625373692546619e-01 4.275183971446541165e+00 1.808895966329661764e+00 1.287826529167700018e+00 2.776617599321041241e-01
1.112030836914063237e+00 2.738462050781262369e-01 2.578118261718761323e-02 1.793337583984383699e+00 1.798381220703114403e-01 1.856895146484375814e-01 6.387379084715826494e+00 1.116300269078171065e-01 4.281090142538013232e+00 1.632404716159365110e+00 1.264748596284211990e+00 2.687769624871160223e-01
