M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.179115227539062616e+00 2.708287177734377549e-01 1.376493749999995256e-02 1.688161442382837052e+00 8.856171875000019844e-02 2.117169218749990200e-01 4.782370227831762577e+00 6.839638482672347197e-02 4.073915221359659000e+00 3.518312974337826748e+00 1.650898647608600500e+00 2.659878329665303354e-01
1.170824433593752323e+00 2.789404882812500097e-01 1.246256542968740555e-02 1.700888012695322971e+00 4.463013925781204594e-01 3.128602412109371400e-01 4.521649374882115602e+00 1.652487358590045974e-01 4.070349060199986546e+00 3.614720747788809696e+00 1.652025329343705273e+00 2.557990232278374854e-01
1.069877651367186600e+00 2.636736826171878212e-01 9.041891601562480202e-03 1.792727292968755659e+00 1.815267460937500243e-01 3.296714892578136435e-01 6.403849544252731008e+00 5.353206927457652281e-02 4.076752856886736609e+00 3.336566781121759639e+00 1.568053281519242059e+00 2.538632323922382361e-01
1.188511697265628886e+00 2.703136933593746072e-01 1.502372070312496706e-02 1.759755582031256926e+00 8.693557382812558965e-01 2.928635673828114960e-01 5.037652798847902069e+00 1.170513984739411789e-01 4.070827370429340952e+00 3.299437753323879896e+00 1.666488768941136289e+00 2.444853181249051211e-01
1.247239565429682617e+00 2.710042333984383212e-01 1.693488476562502593e-02 1.761158251953144793e+00 1.048545917968750074e-01 2.094473837890631907e-01 4.268429496519734023e+00 1.044052992737581759e-01 4.075780841275186361e+00 3.731739482972681987e+00 1.694482633274169592e+00 2.641033765801291677e-01
1.275521125976556869e+00 2.710587333984385006e-01 1.787410156250001866e-02 1.744311025390645975e+00 1.707421044921869635e-01 2.158821259765633660e-01 3.931851800752825365e+00 1.487444241231379860e-01 4.079169513147377302e+00 3.802862300844574328e+00 1.706796518786639183e+00 2.611754220184641095e-01
1.245754357421873904e+00 2.666534121093755982e-01 1.829442578125000524e-02 1.739377876953140722e+00 2.077847832031234354e-01 1.968976816406257935e-01 4.394974181239978961e+00 1.353274810074375223e-01 4.111099874043746993e+00 3.331870730116847756e+00 1.628326464089412839e+00 2.572508363417460031e-01
1.234442517578119736e+00 2.740376826171889157e-01 1.594791015625006067e-02 1.850275682617208872e+00 3.790710517578119165e-01 3.036754716796876141e-01 4.311079873879467783e+00 1.442451747913466586e-01 4.074625484661065222e+00 3.656836439708484043e+00 1.688938346447975469e+00 2.610699014230761228e-01
1.145569204101560379e+00 2.674630097656249816e-01 1.292902148437496956e-02 1.701654149414070671e+00 1.850192138671864217e-01 2.539506982421866899e-01 5.479977326594253739e+00 6.027496060146524809e-02 4.077563929890649419e+00 3.234459580434565051e+00 1.621673497956050980e+00 2.601499035809667348e-01
1.154434467773439499e+00 2.854825771484370001e-01 1.149328417968739982e-02 1.757376422851569586e+00 3.030634462890611780e-01 3.501701445312517813e-01 4.481512293931354307e+00 1.612508400120060414e-01 4.062675628266094741e+00 3.642774584131307503e+00 1.655994971721820974e+00 2.725493393913670515e-01
