M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.109413517578128117e+00 2.814767675781254530e-01 1.902800976562500287e-02 1.739449806640628093e+00 5.035425605468754062e-01 2.393440078125015358e-01 6.688579148024093257e+00 2.752086336461848776e-02 4.123178846181251522e+00 2.406722792725886517e+00 1.513931444559295736e+00 2.703803869264471138e-01
1.164157757812497085e+00 2.798949248046875282e-01 2.384824609374998350e-02 1.860388666015635240e+00 8.865568955078135804e-01 2.510748007812496629e-01 6.368459718808541226e+00 4.851810467263958926e-02 4.123606862438962573e+00 2.500236522385953730e+00 1.551090270083318901e+00 2.616095237352268899e-01
1.103929027343752756e+00 2.823124277343750932e-01 1.881275878906250865e-02 1.726073695312503098e+00 5.004387207031261164e-01 2.508781425781262953e-01 6.808861152830404606e+00 3.279422051591733556e-02 4.122201489740093372e+00 2.369140143524326891e+00 1.511992487369134608e+00 2.713845640773061008e-01
1.150183463867183953e+00 2.824372011718750408e-01 2.377684667968759172e-02 1.778337239257809399e+00 3.176405976562490796e-01 2.353802246093766315e-01 6.417515785383328009e+00 4.545490725895683787e-02 4.126722366504320227e+00 2.521464831612331814e+00 1.536037772276419133e+00 2.755176304407874754e-01
1.112803299804691504e+00 2.786841123046880364e-01 1.923692871093748633e-02 1.752146435546881209e+00 5.481179062500008969e-01 2.437612441406261099e-01 6.813180716512281521e+00 2.544077099693316246e-02 4.121920894411156944e+00 2.404888093583899433e+00 1.518496003478245537e+00 2.664973460710119979e-01
1.119159141601560492e+00 2.699644326171868336e-01 1.917679101562502417e-02 1.784526664062514811e+00 9.098295908203178906e-01 2.049608417968764029e-01 6.850380192920403566e+00 2.336571608518023258e-02 4.130267996964166244e+00 2.418344511215706483e+00 1.508799278449143300e+00 2.497004977353155242e-01
1.143262688476568867e+00 2.740541777343758478e-01 2.202114257812479159e-02 1.846346192382835261e+00 1.038148790039064240e+00 2.439993818359358635e-01 6.839083356919030798e+00 2.631675679740676232e-02 4.123948167321446867e+00 2.386786942140391776e+00 1.536572369527100079e+00 2.525318450024259254e-01
1.177174924804687217e+00 2.808042060546864782e-01 2.877169140625010502e-02 1.786690741210940958e+00 2.023691093749993009e-01 2.295522011718760524e-01 6.683542956671483459e+00 3.819081840273253620e-02 4.128419909272441402e+00 2.422221177932981639e+00 1.551505417552528021e+00 2.756868759157701798e-01
1.127582020507814198e+00 2.733992880859391073e-01 1.772867285156249847e-02 1.755326494140628579e+00 2.764801279296863479e-01 2.159623320312511474e-01 6.316329626361301131e+00 2.377822531492171723e-02 4.123487266178329946e+00 2.593657236682408662e+00 1.525952904665564658e+00 2.664672310294241564e-01
1.181225392578121758e+00 2.808409345703111182e-01 2.862503613281265624e-02 1.837539850585937495e+00 2.268777324218738123e-01 2.382877998046891987e-01 6.627832966813626214e+00 3.018138143924071343e-02 4.124039080893122211e+00 2.528201790869048171e+00 1.561318979915960581e+00 2.753481038204843023e-01
1.131381453124996161e+00 2.567510781250003093e-01 1.484187207031245972e-02 1.838275797851574023e+00 7.605714716796900809e-01 2.454119531249986108e-01 6.446699492778594553e+00 4.212121951884092302e-02 4.128733142597637240e+00 2.568124125134445546e+00 1.519957030277954813e+00 2.368595752550568534e-01
1.138389805664064225e+00 2.847487441406249542e-01 2.111002636718749270e-02 1.841687232421886034e+00 9.921070537109386578e-01 2.073130732421878120e-01 6.092881522031338370e+00 3.096119581730799597e-02 4.126759697026206375e+00 2.532111575985164009e+00 1.527936305156270658e+00 2.636246669093296746e-01
1.150598747070312733e+00 2.846103408203126128e-01 2.190768652343754591e-02 1.823625116210944253e+00 8.097288085937510704e-01 2.079307802734381982e-01 5.949470105461889702e+00 4.140360780818233555e-02 4.126764858719983664e+00 2.575480533067903810e+00 1.536061398844772885e+00 2.674475825904007453e-01
1.161120352539062983e+00 2.641299130859391386e-01 1.755360253906252180e-02 1.873600295898447676e+00 3.492712919921860948e-01 2.346453359375009484e-01 6.063047441774101820e+00 3.107461228511322268e-02 4.125481264160201889e+00 2.726479584153523650e+00 1.544753697756152899e+00 2.552425979041114124e-01
1.140199656250004967e+00 2.769632773437512019e-01 1.888465820312495297e-02 1.743943896484382305e+00 4.679896523437485079e-01 1.961714853515631185e-01 5.989473848926682109e+00 3.850682089914649747e-02 4.130425017772262564e+00 2.533892172456203795e+00 1.522680728700683828e+00 2.668293307738618392e-01
1.154755013671875830e+00 2.845236425781249578e-01 2.201955664062502788e-02 1.853675756835946320e+00 9.565455410156256111e-01 2.112203173828130220e-01 5.900209332346288527e+00 4.192193479515452653e-02 4.126882281329836921e+00 2.577181143219609005e+00 1.538466314490608333e+00 2.641843741852970551e-01
1.127467453125006847e+00 2.718041250000011733e-01 2.039157031249982932e-02 1.746470998046889322e+00 5.059007998046887167e-01 2.401983798828116190e-01 6.965763882495120463e+00 2.710427861966058227e-02 4.126772279479242300e+00 2.363294561935874061e+00 1.521239741781670318e+00 2.610770051993813179e-01
1.164000281249996105e+00 2.825848388671876599e-01 2.434589941406258701e-02 1.779628286132811876e+00 2.906503828124993860e-01 2.408715986328135439e-01 6.268177936665536798e+00 5.436404085783026752e-02 4.125148268702414356e+00 2.537889946675710107e+00 1.548498146352377702e+00 2.762743137158386597e-01
1.166609464843749056e+00 2.760706992187498265e-01 2.542209765625007278e-02 1.740737393554690593e+00 1.729431132812495886e-01 2.385904355468753124e-01 6.740177668046485771e+00 4.505672316314375536e-02 4.126824779897421358e+00 2.411449321104589316e+00 1.548041718193607474e+00 2.722746323551440972e-01
1.233771515624999315e+00 2.867256826171878381e-01 2.624851953125010087e-02 1.882046655273434510e+00 2.561699580078122818e-01 1.993847363281260887e-01 4.971395190063315539e+00 7.751910734703361394e-02 4.123938305931133641e+00 2.916381920483448908e+00 1.595965207281538012e+00 2.791099789846782642e-01
1.005078289062489638e+00 2.716425849609382936e-01 1.329648535156249638e-02 1.654741263671880791e+00 5.760024208984412253e-01 3.467784423828108586e-01 9.368788522268166830e+00 2.763129171791976410e-02 4.130102645276338968e+00 2.016451514460974703e+00 1.431734788108953271e+00 2.574868460496005373e-01
1.147557274414062745e+00 2.830288457031238658e-01 2.889509082031251758e-02 1.704339959960934570e+00 2.110333603515606171e-01 2.272133427734397693e-01 7.282131625394868024e+00 3.689484737603077741e-02 4.128499797722271047e+00 2.264589613130183032e+00 1.531193025717816791e+00 2.780745906221939734e-01
1.157596845703126709e+00 2.797845244140628740e-01 2.240568066406255915e-02 1.879656708984381197e+00 7.667895048828123894e-01 2.346258710937507985e-01 6.199949487567749884e+00 3.907258812797714115e-02 4.127807892270334733e+00 2.581053812521144852e+00 1.538939517628801212e+00 2.631334156501481947e-01
1.124375092773438833e+00 2.649080234374991960e-01 1.929260839843748715e-02 1.820099722656266517e+00 1.183577333984380697e+00 2.207760800781258803e-01 7.118501859649358110e+00 2.287071012499669251e-02 4.129050136125049342e+00 2.342127708071037873e+00 1.514193168648759524e+00 2.384999475833732563e-01
1.123521625000001745e+00 2.759743906249997325e-01 1.959669238281251322e-02 1.798033208984384457e+00 8.919545224609408685e-01 2.276413769531262510e-01 6.650879791965832233e+00 3.318554113365237979e-02 4.129579403105851476e+00 2.388248456018006394e+00 1.512618105232891974e+00 2.561882747007765970e-01
1.077893023437506148e+00 2.839960195312501989e-01 1.809338183593746721e-02 1.698335015625002997e+00 4.886295761718779662e-01 2.797244853515638563e-01 7.362444315016160701e+00 3.462910372330815778e-02 4.123699600136194299e+00 2.209620937427285714e+00 1.490495402174195627e+00 2.726982738776470017e-01
1.138475016601565803e+00 2.789933427734380689e-01 1.973099414062494047e-02 1.785251935546886770e+00 6.993256181640624680e-01 2.157277050781253869e-01 6.151431883591260252e+00 3.790106364262604832e-02 4.128203845757354884e+00 2.488603817907042881e+00 1.525421271976774573e+00 2.637847343655530530e-01
1.083349510742193766e+00 2.807980087890626364e-01 1.836937597656246660e-02 1.713442414062504637e+00 5.696822050781290558e-01 2.806498964843759936e-01 7.457927887540064305e+00 3.027157206163422209e-02 4.121259019584813110e+00 2.219548109652502266e+00 1.498538376491630020e+00 2.676030963020092357e-01
1.141090377929688149e+00 2.879993427734375278e-01 2.082890136718747523e-02 1.832526607421886888e+00 1.083281239257812389e+00 2.003429785156254084e-01 5.827228491456265758e+00 4.107560684704059800e-02 4.127854654192662842e+00 2.527997938195177152e+00 1.527905806635623698e+00 2.649639484247072185e-01
1.136243388671876797e+00 2.730446484375008698e-01 2.328645996093743967e-02 1.775997519531253399e+00 7.318897636718776356e-01 2.512248203124998747e-01 7.212566108821981459e+00 3.890206384156407599e-02 4.126881902081809272e+00 2.331542088246029376e+00 1.528041661529323969e+00 2.590146469597143786e-01
1.134954994140627393e+00 2.781622792968766467e-01 1.727085058593746947e-02 1.734069242187498361e+00 1.449997822265614578e-01 2.028440312500016107e-01 5.841630295987091159e+00 3.565689930690850440e-02 4.127138510381288761e+00 2.626276642380107607e+00 1.524416106862063192e+00 2.746521317984913502e-01
1.156011006835937049e+00 2.774008437500001256e-01 2.390881249999998737e-02 1.835131893554696081e+00 7.687638232421898365e-01 2.429440859374998318e-01 6.621150557111557866e+00 3.679012200822921741e-02 4.124284042682813123e+00 2.467682718154838639e+00 1.544332902603595459e+00 2.615037298238656605e-01
1.107171956054685547e+00 2.684009511718739582e-01 1.796673632812501378e-02 1.788705540039079889e+00 8.604624433593794919e-01 2.363076884765638874e-01 7.141361315680719635e+00 2.607694356669534169e-02 4.131324749984019107e+00 2.364261512546661503e+00 1.499133039384346278e+00 2.485392863379715656e-01
1.103517169921871988e+00 2.668349658203117980e-01 1.647980175781252679e-02 1.762183690429703686e+00 4.262968330078122925e-01 2.551995957031250595e-01 7.049904337885773309e+00 2.153225319370007454e-02 4.124958673928521335e+00 2.473780896861140999e+00 1.507395743814241351e+00 2.561677917790616821e-01
