M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.387461842773425325e+00 2.889092001953112443e-01 2.402734863281251118e-02 1.721652226562505605e+00 3.280307441406226099e-01 1.384201396484374125e-01 2.714220494970571274e+00 1.831492977949984169e-01 4.047539209352960299e+00 4.605223164367448163e+00 1.847885941818209643e+00 2.712183719482469946e-01
1.419212404296858798e+00 2.694036728515609158e-01 2.241991894531256135e-02 1.719012407226575334e+00 2.518980595703138037e-01 1.276060527343735596e-01 2.758255088995802851e+00 1.781094792008070804e-01 4.040880058454817458e+00 4.705335874295111687e+00 1.881896960845883093e+00 2.519731104449655645e-01
1.356258844726551782e+00 2.944705380859365951e-01 2.333074511718743332e-02 1.755509395507816039e+00 1.949156748046876053e-01 1.218562978515616430e-01 2.862836149939123054e+00 1.388026075104614177e-01 4.050529650145358929e+00 4.469967566553096461e+00 1.821664336647937033e+00 2.846112198664729753e-01
1.356939031249993155e+00 2.873236025390628057e-01 2.520479199218747871e-02 1.772790501953127373e+00 2.454277753906245196e-01 1.465752724609377389e-01 3.396242325215758751e+00 1.036872129880853227e-01 4.039596693322276444e+00 4.306975678738972135e+00 1.845054846465358445e+00 2.788238773210447441e-01
1.468027524414057705e+00 2.863783466796888666e-01 3.113211523437495881e-02 1.700810405273448289e+00 3.069856923828102602e-01 1.411530410156247306e-01 2.450987820274674878e+00 2.352406983469586266e-01 4.050813334059469639e+00 4.689883522810391447e+00 1.893267115084070307e+00 2.697122267931121864e-01
1.347972628906239478e+00 2.944920175781235994e-01 2.322311523437489353e-02 1.757601666015624620e+00 2.055394716796877796e-01 1.242629355468744534e-01 3.016581471664977254e+00 1.151620998611096042e-01 4.043177274738603444e+00 4.402631146115105309e+00 1.830257598240439210e+00 2.863262937053358548e-01
1.381027772460925895e+00 2.630556503906241184e-01 1.982745507812508703e-02 1.733202731445330880e+00 1.912949521484377524e-01 1.718333242187507770e-01 3.122850900632209825e+00 1.828367542775417853e-01 4.049951066883433093e+00 4.564326529903639518e+00 1.836475902200698673e+00 2.480975632179103219e-01
1.395056116210923181e+00 3.040491767578088478e-01 2.172882519531275577e-02 1.778289151367211218e+00 2.045562080078110745e-01 2.265812617187531186e-01 2.301201519087999525e+00 2.418249689449165074e-01 4.030873119173316255e+00 5.357021259390189805e+00 1.886884446978564167e+00 2.942918789944208302e-01
1.448990514648431427e+00 2.786167880859379831e-01 2.942591406250000957e-02 1.677930215820319759e+00 5.453984746093730740e-01 1.958375263671876809e-01 2.720133047566788420e+00 2.580906771623608376e-01 4.049694680563432847e+00 4.583830921587413343e+00 1.884247599132772732e+00 2.489205000854000926e-01
1.406971873046870103e+00 2.792400400390622761e-01 2.691440820312501064e-02 1.749395540039066610e+00 5.661349531249961764e-01 1.589518740234380223e-01 3.079283038113481030e+00 1.756191559207069264e-01 4.045737701113650608e+00 4.388052373775844117e+00 1.864303758015486645e+00 2.572988089524045341e-01
1.421643982421865404e+00 2.940647861328128942e-01 2.731876269531261295e-02 1.678718722656254547e+00 2.017205371093742650e-01 1.422643652343746346e-01 2.369552907393622121e+00 2.428402696015391771e-01 4.060449938249140800e+00 4.715743928853714628e+00 1.844157983380976917e+00 2.809151545175264664e-01
1.377120545898424586e+00 2.896095048828113416e-01 2.357718652343746696e-02 1.736780831054693053e+00 2.864026357421867730e-01 1.309988916015618343e-01 2.728778463666924115e+00 1.767048328608643026e-01 4.054509079129616111e+00 4.532884949272621533e+00 1.826600929399199158e+00 2.732439581294576203e-01
1.344831039062486022e+00 2.996090449218732354e-01 2.247750683593736226e-02 1.730356842773435488e+00 1.572243261718753449e-01 1.216376337890615056e-01 2.914816705305196987e+00 1.032507896838498751e-01 4.028752052582848187e+00 4.480732183861725559e+00 1.857640852016573030e+00 2.912968099139790490e-01
1.420131692382806454e+00 2.774433701171882816e-01 2.882343652343739848e-02 1.708544155273445719e+00 3.484225664062486350e-01 1.960143515625001887e-01 3.139483146980932116e+00 2.023560210211951815e-01 4.046094970815170555e+00 4.323065796441989406e+00 1.872172191048876444e+00 2.628531708665489686e-01
1.465609326171874338e+00 2.884133642578122214e-01 3.117964355468746604e-02 1.678905479492203368e+00 1.429615030273435616e+00 1.639322607421867528e-01 2.119906982051991573e+00 3.303995258446393302e-01 4.065667617935534217e+00 4.737921310624811255e+00 1.861191599365874749e+00 1.904844655789598717e-01
1.437971447265616431e+00 2.783144980468741925e-01 2.693410937500008775e-02 1.676757185546886131e+00 8.529413916015649022e-01 1.670266445312499348e-01 2.577269641965251434e+00 2.554006797212297619e-01 4.042543004498543091e+00 4.729694030312379560e+00 1.892105898597359559e+00 2.213325753247023520e-01
1.327973569335933579e+00 2.737947470703131492e-01 2.233381640625006770e-02 1.701811063476574182e+00 1.068228487304691221e+00 2.358097890625003579e-01 3.842899886326469616e+00 1.805769256168238135e-01 4.044642173914119176e+00 4.029650855324065972e+00 1.816146841252727295e+00 2.360261591580183060e-01
1.404155510742172819e+00 2.874187041015607846e-01 2.341508886718758273e-02 1.687477817382820877e+00 3.511206699218729632e-01 1.589062324218754041e-01 2.440375868262922854e+00 2.435851364492720994e-01 4.053086392503233881e+00 4.819225716812085558e+00 1.846787200268076745e+00 2.610967179939061023e-01
1.413467535156236243e+00 3.016194023437508420e-01 2.783721289062516396e-02 1.684068506835943335e+00 8.616578710937460028e-02 1.047240722656244544e-01 2.408609282095510284e+00 1.917093404011631086e-01 4.048356479602582603e+00 4.707259092446512305e+00 1.863714877106663170e+00 2.968456775621727273e-01
1.434634539062492387e+00 2.870624980468749476e-01 2.793665917968759030e-02 1.693717361328128890e+00 3.535527451171853186e-01 1.528081308593752241e-01 2.573421647465139905e+00 2.254461915720295806e-01 4.046637180703966941e+00 4.711215679698496750e+00 1.881153808140951122e+00 2.689675219681828544e-01
1.405891456054682465e+00 2.788165156250008714e-01 2.896056835937491775e-02 1.707247978515638698e+00 2.497397519531226184e-01 2.046528056640622428e-01 3.165919091073908120e+00 2.177410049581568474e-01 4.063406784325920285e+00 4.181700665911449732e+00 1.830628159070220029e+00 2.675860370881859573e-01
1.360517135742175920e+00 2.918041835937486006e-01 2.285189648437490131e-02 1.730799026367189519e+00 2.550264277343752828e-01 1.309204052734369017e-01 2.865805719493323078e+00 1.478510893991086539e-01 4.044830397425107193e+00 4.501607272830436379e+00 1.835168551080724741e+00 2.773694578056786209e-01
1.365187863281247527e+00 2.770863515624999995e-01 1.863602929687499521e-02 1.853134235351571180e+00 2.476073007812502058e-01 1.506729931640628517e-01 2.829322282671125066e+00 1.594822762850938158e-01 4.052035965526819439e+00 4.900902950529178348e+00 1.823793505690568972e+00 2.602052289185497469e-01
1.439919192382810742e+00 2.858238544921872237e-01 3.020764160156241482e-02 1.692620000976580164e+00 1.426695109374998660e+00 1.916217871093743585e-01 2.537004586345054769e+00 2.888158696411365911e-01 4.053304525391288493e+00 4.541507535875217272e+00 1.871112684803591719e+00 2.027799987408304971e-01
1.273716440429683461e+00 2.818625771484375986e-01 1.693066894531248742e-02 1.800647821289076189e+00 2.105020664062497160e-01 2.332401894531264119e-01 3.772169969186613070e+00 1.077139882999866433e-01 4.034256790920728086e+00 4.330956518043699077e+00 1.795992145783183114e+00 2.698041110980603507e-01
1.415031777343740194e+00 2.605375888671872531e-01 2.161539160156270706e-02 1.659347923828135452e+00 3.982697236328113233e-01 2.116803535156263072e-01 2.912400532057086711e+00 2.485352859236761580e-01 4.038508934986712262e+00 4.735655804209315534e+00 1.883620785762916139e+00 2.296012997038596182e-01
1.410201326171869329e+00 2.792787939453135193e-01 2.901107617187492424e-02 1.701111450195324837e+00 2.315780214843735085e-01 2.060983857421873067e-01 3.278175817447125162e+00 1.893206384905839479e-01 4.043307364263198700e+00 4.258206558747933634e+00 1.873791812289605341e+00 2.697922119278962638e-01
1.409031028320313128e+00 2.858199892578133228e-01 2.680000195312506536e-02 1.642438233398458847e+00 1.506124375976553686e+00 1.990691787109366284e-01 2.511468384135765675e+00 3.050288116849466657e-01 4.051029512121309573e+00 4.614662211110858614e+00 1.854420451852812457e+00 1.868241735689855632e-01
1.386391638671861770e+00 3.130764394531229122e-01 2.460739941406268200e-02 1.612632931640638256e+00 1.005829472656254442e-01 1.699030654296886378e-01 2.080763760294368048e+00 2.800940578288275140e-01 4.058309567427073716e+00 4.957475790692738471e+00 1.823694949775500396e+00 3.060287741512115467e-01
1.447850154296863368e+00 2.919403564453134647e-01 2.889766210937515928e-02 1.669510371093754886e+00 1.378626240234369915e-01 1.237729648437493196e-01 2.337695722676972565e+00 2.323455296339289322e-01 4.052048627361321209e+00 4.774004026559346414e+00 1.877842761928927517e+00 2.838773560387504724e-01
1.287924074218746107e+00 2.736538183593760221e-01 1.656918359374997055e-02 1.684830776367201244e+00 2.307202558593741404e-01 2.456260429687505409e-01 3.705409283877886040e+00 1.618694621137839740e-01 4.036719157424734306e+00 4.257197733788354199e+00 1.801565889600164283e+00 2.612623672715182477e-01
1.438336579101552770e+00 2.659271591796867340e-01 2.338052343750015097e-02 1.695091789062516563e+00 5.164202207031232117e-01 1.654266728515627338e-01 2.545658148370288476e+00 2.646938247783938714e-01 4.055898266901016846e+00 4.859395838158863334e+00 1.863054945274793317e+00 2.247361885252929237e-01
1.396373614257804485e+00 2.981087744140613616e-01 2.089871484375010330e-02 1.869634764648441694e+00 6.627203906250024590e-02 1.280387919921875395e-01 2.254304529496296894e+00 1.856102177923816265e-01 4.052897940035713908e+00 5.307680759769466405e+00 1.841914568083582893e+00 2.928839588713645359e-01
1.283250523437490687e+00 2.883270156249980731e-01 1.879453710937499175e-02 1.747589229492189089e+00 1.211132070312504888e-01 1.863079873046885881e-01 3.698763575985709373e+00 7.041350367918944309e-02 4.025834951904798231e+00 4.281840851826353322e+00 1.822405442250259577e+00 2.821662306848702895e-01
1.390121839843736939e+00 2.756382929687490324e-01 2.260244921874998703e-02 1.728418626953131643e+00 3.293214833984362544e-01 1.431451601562498677e-01 2.966927107259046181e+00 1.615463107559350353e-01 4.040858867928902143e+00 4.532199258692395816e+00 1.862913881184361964e+00 2.574016280669021439e-01
1.441608527343742452e+00 2.758981347656244698e-01 2.707606054687512406e-02 1.668522703125014939e+00 9.408909208984403971e-01 1.773961884765624941e-01 2.575718344585248065e+00 2.722426195238765168e-01 4.044878498202153949e+00 4.726379952900319203e+00 1.889394238773281831e+00 2.111141973938335525e-01
1.391851575195300450e+00 2.712599462890615265e-01 2.178140625000000302e-02 1.714284452148446825e+00 2.859306718749998755e-01 1.490783095703123451e-01 2.997296958912274878e+00 1.613069062219593952e-01 4.036966430642830339e+00 4.624418629708054951e+00 1.873590288329213704e+00 2.530960688022411142e-01
1.465076333984368651e+00 2.910920400390648588e-01 3.158564160156236006e-02 1.698145513671887930e+00 1.188123749999997619e-01 1.077522226562500074e-01 2.352651362667647295e+00 2.187518073419510156e-01 4.053594278844811605e+00 4.695598233339484118e+00 1.886227417057363853e+00 2.837210423207013332e-01
1.429880205078118527e+00 2.771327998046876351e-01 2.862777832031249137e-02 1.698383584960942549e+00 5.827029746093733698e-01 2.030387304687505945e-01 2.904653475251984140e+00 2.463535227536451377e-01 4.053967209968945440e+00 4.436317461251500838e+00 1.862999282739246754e+00 2.491609470477463006e-01
1.404133660156238639e+00 2.668629355468742914e-01 2.069496972656256761e-02 1.776969083984389686e+00 2.386783740234386664e-01 1.406599296874996297e-01 2.886857185356483058e+00 1.638861851046607143e-01 4.040587199936353180e+00 4.806938224101181767e+00 1.871361748701930727e+00 2.499609077407213276e-01
1.348116132812487322e+00 2.939428183593734145e-01 2.190391796874991207e-02 1.742364936523438379e+00 1.516151914062504047e-01 1.215525771484363832e-01 2.895687169833649044e+00 1.222938318909348454e-01 4.040287144705324351e+00 4.508265745707909389e+00 1.835838126062529163e+00 2.840902182824432409e-01
1.482428278320306880e+00 2.897507783203131515e-01 3.199411523437496740e-02 1.668662141601573445e+00 4.518850527343727941e-01 1.586076201171872646e-01 2.277856060088629508e+00 2.657070113312693938e-01 4.043834256163274077e+00 4.887351921752779660e+00 1.917997515024327582e+00 2.610984650195584122e-01
1.393393552734363716e+00 2.980088134765616625e-01 2.511609863281259389e-02 1.676687354492195192e+00 2.483536220703123909e-01 1.505608388671876852e-01 2.427699896608078944e+00 2.347296811043046993e-01 4.056365625889435833e+00 4.730275130929475047e+00 1.834453117305041348e+00 2.820406920240910997e-01
1.395305629882799270e+00 3.035578134765609670e-01 2.494442871093765710e-02 1.660463145507820482e+00 1.937891230468750114e-01 1.469302968750000049e-01 2.307628973707238185e+00 2.353440011818999922e-01 4.049151216946434317e+00 4.872446504540739021e+00 1.849689312504332550e+00 2.913800150124916111e-01
1.424457600585928407e+00 2.678446826171868578e-01 2.462238769531266067e-02 1.689627145507824890e+00 6.666877802734363367e-01 1.828861425781254657e-01 2.775630007488258055e+00 2.564489117124497120e-01 4.054449243212008724e+00 4.641900806137977398e+00 1.859658604784487190e+00 2.222649386761074430e-01
1.421728732421863484e+00 2.637963554687491330e-01 2.105823046875008459e-02 1.751833820312516998e+00 2.459238603515636890e-01 1.360890634765617446e-01 2.737523952593913901e+00 1.926595134704418288e-01 4.047251024158369681e+00 4.882770372426807448e+00 1.870349146227891612e+00 2.448914208953842098e-01
1.424334645507803865e+00 3.017890771484397217e-01 3.031167675781247170e-02 1.695982958984388445e+00 1.036765673828118073e-01 9.950268164062503473e-02 2.445536879438609201e+00 1.886300858988408102e-01 4.053360060728341097e+00 4.567166782170258621e+00 1.861457925772063815e+00 2.958874532224937681e-01
1.325276455078117310e+00 2.793462011718748084e-01 2.139378417968746532e-02 1.744960679687507454e+00 3.090336191406242161e-01 1.750099462890631896e-01 3.668331679397281331e+00 1.048046954650503904e-01 4.038560939330623434e+00 4.188114987780518383e+00 1.826436618861201122e+00 2.673859961138394525e-01
1.486125434570330084e+00 2.762851103515619466e-01 2.918565917968751408e-02 2.006277610351568708e+00 3.949149882812484358e-01 3.320528574218747364e-01 2.710106130452095918e+00 2.581000258305408690e-01 4.037529248114759994e+00 5.245191517192474784e+00 1.934281960047896209e+00 2.648843594207310193e-01
1.408575795898432625e+00 3.098664521484403855e-01 3.130233398437493042e-02 1.730993930664076252e+00 3.387382617187537082e-02 6.763438085937531485e-02 2.463290020712141981e+00 1.514996304622177326e-01 4.053765728314229655e+00 4.541673423073425475e+00 1.848533035475412811e+00 3.079678434717411095e-01
1.388602889648427929e+00 2.649267138671869692e-01 2.212132519531257585e-02 1.730167949218763823e+00 4.705371308593744861e-01 1.752113740234382266e-01 3.245340639507103386e+00 1.768479252952624425e-01 4.044660690885893750e+00 4.450377198215344166e+00 1.855064075460226780e+00 2.415445560610377518e-01
1.491886710937490035e+00 2.947925087890621021e-01 3.116555566406261843e-02 1.608698636718761010e+00 7.720079687500049082e-02 1.974359404296872622e-01 1.870210490094407207e+00 3.464091179586555880e-01 4.065003767139671709e+00 5.205943915418053791e+00 1.877387827990202096e+00 2.877452604840429196e-01
1.411607816406259763e+00 2.751592285156243545e-01 2.149364355468761506e-02 2.067286640625015437e+00 9.893401884765623544e-01 3.170737675781256648e-01 2.830424193467039995e+00 2.378122310968759645e-01 4.042943369737007409e+00 5.102400540163799292e+00 1.872229094330697619e+00 2.376630621496894080e-01
1.458860124999995289e+00 2.791131943359370648e-01 2.881986230468759624e-02 1.658958910156267175e+00 1.251741936523434795e+00 1.712657226562495361e-01 2.425542371650951878e+00 2.853074548782570941e-01 4.038697257487828374e+00 4.792276110476552553e+00 1.913225573049149641e+00 1.961281022632477000e-01
1.443002270507801166e+00 2.995459658203120656e-01 2.666515527343767469e-02 1.718262032226572478e+00 2.644181152343744526e-02 1.480367558593751465e-01 2.045230151251415052e+00 2.658392836717849983e-01 4.059965565601171278e+00 5.174966649284842291e+00 1.856174485997162726e+00 2.970422851345605464e-01
1.351224744140620437e+00 2.706411494140628649e-01 1.888948046875003894e-02 1.724540592773450287e+00 2.614170205078121811e-01 1.981956669921884906e-01 3.145452116508979490e+00 1.926186406896810699e-01 4.047626868954000479e+00 4.612296391944628482e+00 1.822138291810769362e+00 2.494771679672593834e-01
1.359839474609365162e+00 2.826616240234361976e-01 2.090794042968743827e-02 1.771744447265629852e+00 1.755167255859378661e-01 1.288636328124991570e-01 2.953143379374024047e+00 1.372590825072474430e-01 4.047538288898336667e+00 4.580364844858502593e+00 1.828444686542759712e+00 2.704870116554424220e-01
1.385363699218738365e+00 2.900233095703112496e-01 2.416192285156248606e-02 1.724554749023441413e+00 3.586042197265593701e-01 1.304839228515619620e-01 2.774355338540516414e+00 1.618812210854986555e-01 4.039374090385104310e+00 4.574520092338936195e+00 1.862925214220176207e+00 2.716908565464661307e-01
1.438136424804683511e+00 2.757374306640628103e-01 2.914436914062497677e-02 1.687175159179696848e+00 3.929921201171858725e-01 2.063746406250000220e-01 2.899247569931368673e+00 2.478470408341075237e-01 4.055002304117559575e+00 4.450637552481277126e+00 1.867002652741118984e+00 2.559894655415677622e-01
1.366625673828115950e+00 2.655713291015618371e-01 1.964130957031256369e-02 1.722258694335953910e+00 1.977191757812500617e-01 1.813360302734384755e-01 3.219832437593612706e+00 1.734792924817756266e-01 4.046275040047841109e+00 4.517848080229424745e+00 1.836150407163808174e+00 2.519143400401772648e-01
1.421994030273424192e+00 3.082379521484391871e-01 3.006464062500007264e-02 1.679424213867199089e+00 6.829979589843782062e-02 9.045183886718745347e-02 2.299309894801244702e+00 1.934854213864151684e-01 4.049975461429684565e+00 4.674092233129609752e+00 1.866293345433996276e+00 3.039480839358031927e-01
1.394151288085925033e+00 2.944580722656230942e-01 2.210831835937505929e-02 1.737957876953133640e+00 1.792250507812499782e-01 1.505451826171877172e-01 2.379098388018588750e+00 2.131581908253549484e-01 4.045625725160305386e+00 5.039825767013598856e+00 1.855317334466935808e+00 2.829231917857439882e-01
1.412800676757800300e+00 2.650759794921867529e-01 2.270399414062512430e-02 1.718655663085949747e+00 4.489135449218737972e-01 1.659109062500005727e-01 2.910628081765935349e+00 2.115012100014647956e-01 4.049728506555079655e+00 4.619408685032073691e+00 1.860080216390412211e+00 2.373858833054874051e-01
1.381280114257799285e+00 2.923845615234362816e-01 2.335411035156252993e-02 1.739445584960945368e+00 2.052836025390622765e-01 1.298467099609365294e-01 2.624500474144713991e+00 1.818566331997859831e-01 4.052308650623982267e+00 4.704533170653118823e+00 1.834720899245956494e+00 2.796436566195660833e-01
1.425664785156238734e+00 2.457353955078115382e-01 1.985058984375012020e-02 1.695027051757821646e+00 2.955802246093757191e-01 2.255418759765650816e-01 3.110104439303619461e+00 2.305922440592584055e-01 4.033993968227688853e+00 4.734445729301648420e+00 1.900469303900676143e+00 2.286656429003886548e-01
1.366471989257803887e+00 2.757013945312505321e-01 2.705175488281252177e-02 1.709251677734381580e+00 4.057163505859359698e-01 2.398619179687500880e-01 3.730122814277749388e+00 1.882880531170407212e-01 4.055712709823301232e+00 3.961208131683189748e+00 1.820625105394404031e+00 2.578664233673837458e-01
1.379976902343748923e+00 2.669781904296866237e-01 1.922333886718749496e-02 1.717062618164075349e+00 3.269744863281233149e-01 2.207706601562516302e-01 2.910991552288056727e+00 2.329871174199725781e-01 4.042899600640513569e+00 4.782545045121407767e+00 1.850380658681738621e+00 2.412606797935648029e-01
1.318510348632808249e+00 2.816550654296874345e-01 1.830769824218750341e-02 1.807980378906261842e+00 2.806466347656245142e-01 2.029234970703136243e-01 3.336597429994349273e+00 1.262205904111078358e-01 4.030667381946927641e+00 4.599735299175307546e+00 1.834079193404843489e+00 2.632377687535661925e-01
1.344424864257808050e+00 2.668597031250002916e-01 1.835867480468754767e-02 1.688077341796888176e+00 2.657211474609370017e-01 2.208008281250010696e-01 3.279033695101088774e+00 2.046058498649462043e-01 4.046198567220621101e+00 4.505650494236005166e+00 1.820517434943890844e+00 2.470248037055204349e-01
1.413421119140610971e+00 2.712354931640613698e-01 2.298868554687506435e-02 1.720813687500009292e+00 3.731113281249984759e-01 1.467240019531250161e-01 2.770795875529867835e+00 2.027978422989996365e-01 4.048175773518756237e+00 4.652183588110649914e+00 1.862842953247193512e+00 2.462503833897790595e-01
1.385902555664048741e+00 2.964935371093737615e-01 2.516689453124996284e-02 1.739542507812503525e+00 2.950386445312491723e-01 1.176822519531240396e-01 2.784826695370016036e+00 1.277845049896774998e-01 4.027731011423846041e+00 4.605602990226850935e+00 1.888198029769955211e+00 2.847265179132944524e-01
1.389872854492174126e+00 3.035390185546876785e-01 2.641510058593759050e-02 1.718650913085943532e+00 1.381758652343745286e-01 1.054162626953118742e-01 2.555566348777207786e+00 1.621684044412498582e-01 4.044424649724798648e+00 4.661244372260298974e+00 1.855962900858656450e+00 2.971417446741380641e-01
1.423701567382804622e+00 2.926455449218766103e-01 2.896895898437496994e-02 1.715692008789074574e+00 1.033434374999995936e-01 1.129430781249999016e-01 2.685815814771835175e+00 1.649263906041207872e-01 4.043684678183018022e+00 4.568965904265464673e+00 1.880663319182956483e+00 2.883089334584875152e-01
1.382532944335933767e+00 2.694924960937497005e-01 1.957405664062503159e-02 1.750496517578138622e+00 3.401970185546862036e-01 1.917322246093761395e-01 2.825366860313254680e+00 2.184346735327252764e-01 4.049858199244005696e+00 4.840604838654831710e+00 1.839221132320477237e+00 2.437575079813105450e-01
1.325696604492185848e+00 2.807420898437513190e-01 2.038949414062504045e-02 1.677937857421893941e+00 1.278465658203128408e+00 2.448220126953121190e-01 3.338266023294599982e+00 2.123275140185907905e-01 4.030038867213812104e+00 4.298558824042733484e+00 1.840381621442540361e+00 2.293436528497318494e-01
1.398287017578109470e+00 3.211513154296897210e-01 2.974942968750012365e-02 1.681407159179698629e+00 2.809564453125029324e-02 5.653424121093840460e-02 2.283240161796992851e+00 1.402712312542684359e-01 4.036513730810921352e+00 4.654097807780726903e+00 1.878218130778039008e+00 3.197629119016079380e-01
1.392423577148427460e+00 2.887316806640614630e-01 2.490967382812499589e-02 1.728618715820316121e+00 3.659882499999970173e-01 1.331940791015622794e-01 2.794740144186366404e+00 1.653491255915874314e-01 4.040823750783360424e+00 4.558622963209857382e+00 1.864692620175989246e+00 2.717076528249202649e-01
1.431596258789056275e+00 2.828694140625002684e-01 2.813719335937503452e-02 1.689200944335943255e+00 4.509037499999971055e-01 1.731570947265625993e-01 2.700583342243868312e+00 2.365051466588808382e-01 4.050569681589910154e+00 4.607506095140256441e+00 1.872453674591961326e+00 2.590873407333514344e-01
1.377985681640610194e+00 2.843870615234360133e-01 2.234383203124994111e-02 1.720545402343753194e+00 2.210795595703131389e-01 1.309517734374993636e-01 2.864771667555498613e+00 1.454597526110290584e-01 4.036464260808361182e+00 4.559474097488547706e+00 1.863815171018547101e+00 2.708577682554755839e-01
1.364799709960926144e+00 2.847125087890619022e-01 2.361609374999993488e-02 1.742618453125003297e+00 3.549641494140595710e-01 1.534225917968755348e-01 3.277847241169523862e+00 1.061889145817359048e-01 4.023534141522047136e+00 4.380029146363017212e+00 1.882515402415378958e+00 2.715432962907719516e-01
