M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.033486112304691007e+00 2.640058330078129400e-01 1.960629199218737184e-02 1.940917670898459901e+00 7.871993105468758634e-01 1.702004121093750044e-01 4.319749125496653797e+00 3.786286381965817127e-01 4.439216145698125615e+00 1.101710309098405505e+00 1.017353443514322553e+00 2.497200028037620256e-01
1.017896389648440758e+00 2.681605800781249882e-01 2.018396777343738416e-02 1.886116325195332344e+00 8.198895966796844181e-01 1.935781044921879579e-01 4.162713190175736599e+00 4.127222995311968234e-01 4.450567746487601006e+00 9.969361253523337796e-01 9.963112931032771513e-01 2.539808013487827587e-01
1.008884404296880311e+00 2.674078125000006190e-01 1.846280957031233572e-02 1.921463557617212770e+00 7.915129736328092580e-01 1.982976513671876051e-01 4.373849116379174617e+00 3.988268621966912786e-01 4.449124395302454182e+00 1.025783042475059803e+00 9.929980627491893364e-01 2.516060342654704574e-01
1.033854123046878959e+00 2.637907597656255487e-01 1.976280566406239322e-02 1.930485188476586123e+00 7.826327089843754248e-01 1.832358300781252447e-01 4.160186010693678327e+00 3.977600553852470577e-01 4.443444903464477846e+00 1.079124058845720935e+00 1.012507700327213600e+00 2.497330033993777065e-01
1.045575629882813162e+00 2.708154814453113124e-01 1.960946289062493256e-02 1.965966112304705415e+00 9.024371962890653798e-01 1.774239189453131749e-01 3.699289745403854912e+00 4.027957227973297805e-01 4.436087164233034841e+00 1.190711758759538608e+00 1.026686148708916280e+00 2.561059397821743855e-01
1.027571851562500971e+00 2.670563115234380058e-01 2.052883886718737810e-02 1.898930605468770016e+00 7.898187714843744045e-01 1.730365517578124346e-01 4.382186462207981137e+00 3.842598759434753264e-01 4.440327713376788665e+00 1.050899537093503477e+00 1.013198334436786752e+00 2.531700747776818861e-01
1.024421012695315047e+00 2.659807011718750558e-01 1.948405859374986726e-02 1.877729473632833379e+00 7.610635908203114974e-01 1.765360537109376682e-01 4.330390865297395031e+00 3.906732673167321868e-01 4.439233470733577214e+00 1.058969408490506359e+00 1.012921784368286948e+00 2.518072411765436835e-01
1.000983297851560039e+00 2.732979433593736851e-01 2.241844726562493631e-02 1.864512543945321621e+00 1.004716089843741056e+00 1.996694062500007916e-01 4.961538875075752308e+00 3.659878299723088868e-01 4.445998216117305724e+00 9.154639550537753134e-01 9.928644104734246634e-01 2.563119151809153951e-01
1.036062961914063996e+00 2.626495312500000678e-01 1.968029394531240622e-02 1.849386157226583505e+00 7.813848818359369064e-01 1.741466796875001666e-01 3.987525237966993430e+00 4.152242724875725433e-01 4.441485185377397116e+00 1.053644771301145200e+00 1.015702764559843985e+00 2.492708797314645841e-01
1.029408746093753546e+00 2.658036552734378000e-01 2.007050683593736978e-02 1.900033175781270733e+00 8.374086074218732856e-01 1.852296621093754148e-01 4.077847592065248605e+00 4.092294519944912334e-01 4.445537615673186060e+00 1.044256590277423680e+00 1.007805986621310046e+00 2.511711290795204388e-01
9.950919082031269847e-01 2.668913427734365129e-01 1.795896874999991163e-02 1.840506708007829006e+00 5.821352246093733918e-01 2.046570107421880058e-01 4.525068753912198538e+00 4.073147641557359755e-01 4.454252230907252752e+00 9.618901042313463545e-01 9.808219812020678718e-01 2.560923507385298725e-01
9.949560214843791162e-01 2.704188095703117800e-01 1.836197460937484538e-02 1.880059059570331481e+00 7.129862363281216364e-01 2.023402441406255692e-01 4.707033912061702630e+00 3.834959001682954338e-01 4.447901504111870352e+00 9.902977005206650141e-01 9.880023957148008629e-01 2.557327479568512474e-01
9.969200898437517999e-01 2.702121923828114114e-01 1.920722167968737931e-02 1.826020412109390367e+00 6.030292919921858008e-01 1.893363017578132967e-01 4.650746706551049492e+00 3.884551912458838463e-01 4.448430551901761731e+00 9.604488083899230810e-01 9.885061800656752551e-01 2.585486561860062538e-01
1.001425444335935167e+00 2.693768876953108182e-01 2.055946386718743302e-02 1.826101555664073395e+00 8.336170771484295861e-01 1.947998955078136529e-01 4.691417574926521894e+00 3.895911343458802190e-01 4.447434270654945010e+00 9.340923062066656124e-01 9.918038489622861276e-01 2.548616356625226231e-01
1.003504471679688370e+00 2.685412968749990581e-01 1.898505566406235787e-02 1.837437192382827877e+00 6.734486337890609464e-01 1.778605419921880371e-01 4.581880617836632474e+00 3.883460218993565749e-01 4.444434171409306522e+00 9.923729138134547156e-01 9.966087806489166701e-01 2.555801991730475842e-01
1.021791157226566771e+00 2.692447548828131865e-01 1.972262597656239402e-02 1.959634817382835070e+00 8.455558701171855818e-01 2.124227500000001045e-01 4.207689937285209680e+00 4.018312797379884338e-01 4.447847665497265623e+00 1.064691250900236863e+00 1.001488150286794276e+00 2.539783867319165278e-01
1.003385335937503786e+00 2.701357753906243886e-01 1.906318066406237702e-02 1.886724179687519820e+00 7.268405458984343870e-01 1.977073505859379410e-01 4.588126316140371586e+00 3.854677888258869478e-01 4.446496260623558960e+00 1.003116540516877819e+00 9.938538961038021480e-01 2.556119832922601476e-01
1.011142058593754278e+00 2.677841425781249396e-01 1.914319726562486307e-02 1.891486120117208847e+00 7.729835468749965965e-01 1.974558955078129230e-01 4.404771529453469725e+00 3.975234663565377913e-01 4.447231089443309138e+00 1.014742210009494938e+00 9.968305067874025926e-01 2.530402215087794171e-01
9.988221230468784517e-01 2.698317812499990143e-01 1.901869726562487040e-02 1.864060572265641813e+00 6.645510781249972521e-01 1.952852773437506462e-01 4.617027091920231641e+00 3.897842609491924404e-01 4.449428565313793271e+00 9.761657111946845378e-01 9.882257678789403421e-01 2.567164305446513195e-01
1.005720638671877110e+00 2.680484999999991347e-01 1.905033300781237143e-02 1.849657579101578575e+00 6.742383222656223030e-01 1.875012080078130583e-01 4.367422871050367306e+00 4.060248083131381414e-01 4.450239813240286502e+00 9.800559160887825083e-01 9.907520815650986412e-01 2.556567646813043271e-01
1.022736288085940526e+00 2.680446181640628311e-01 2.040237402343738141e-02 1.920298753906271028e+00 8.884543886718713201e-01 1.972640839843754212e-01 4.226683116259295936e+00 4.025782463080452844e-01 4.447771962106889632e+00 1.023739453156028434e+00 1.001959326320378096e+00 2.523401287817604310e-01
9.968471591796908005e-01 2.706606748046862521e-01 1.901022656249987119e-02 1.852138701171890833e+00 6.456102451171853440e-01 1.939582705078131963e-01 4.792891946554789229e+00 3.752579324078866296e-01 4.444992970258055287e+00 9.824275932642680953e-01 9.923577717898415251e-01 2.576081095625959438e-01
1.015517592773440114e+00 2.683879228515622106e-01 1.998927148437487297e-02 1.888848128906268409e+00 8.088242431640596530e-01 1.889391953125004464e-01 4.345130037275191981e+00 3.979690454676002020e-01 4.447139166952016609e+00 1.008217946361800399e+00 9.991777583312555500e-01 2.536470153489399637e-01
1.008766337890625975e+00 2.689791748046869158e-01 1.960423925781235380e-02 1.854788837890641862e+00 6.972258095703095515e-01 1.786165537109379031e-01 4.540581486097997832e+00 3.859807699854650442e-01 4.444255230444035476e+00 1.000409207280045676e+00 9.993172374826372328e-01 2.559518866260141468e-01
1.000468884765625566e+00 2.742043964843741133e-01 2.070302050781240577e-02 1.850219517578139072e+00 8.023150908203076082e-01 1.966435410156258667e-01 4.613698530004358922e+00 3.840509454633472819e-01 4.447583815848590305e+00 9.558204592665306976e-01 9.911096497139814110e-01 2.603540283787960652e-01
1.012027553710937111e+00 2.672481171874989125e-01 1.938846679687486127e-02 1.804648090820327289e+00 5.774558603515613786e-01 1.667659414062504508e-01 4.603997496005123757e+00 3.810459180210787888e-01 4.438815057254549501e+00 1.012013756050999636e+00 1.007241733858296406e+00 2.564126465537967525e-01
1.011485793945315459e+00 2.682513662109372032e-01 1.915279980468734961e-02 1.886905135742207529e+00 7.271313134765600150e-01 1.796791904296877462e-01 4.498026653285347898e+00 3.848726586249887061e-01 4.443622686387406873e+00 1.029161375405100998e+00 1.001310551754795997e+00 2.542565435169307775e-01
1.000201697265627354e+00 2.675172900390615505e-01 1.881289843749987464e-02 1.828602337890639307e+00 5.834813837890612254e-01 1.905692021484382548e-01 4.440978096753020132e+00 4.088982878970984225e-01 4.452846236710255035e+00 9.552444363569444485e-01 9.850334544702389339e-01 2.567197890466760279e-01
1.004968474609374329e+00 2.723887236328118577e-01 1.902457519531238622e-02 1.814230136718767650e+00 7.616102333984364758e-01 1.690415937500006072e-01 4.854154971099707616e+00 3.562608100632095320e-01 4.430480786566338480e+00 1.056456748211919816e+00 1.013605349368831066e+00 2.580036121517128023e-01
1.009181861328124707e+00 2.717477441406245808e-01 2.032156835937486833e-02 1.855055972656265650e+00 7.509661103515593572e-01 1.718430576171877111e-01 4.604588855986902374e+00 3.739821900978921310e-01 4.440692370710300096e+00 1.003034070256105803e+00 1.003642683038816319e+00 2.582430589402141541e-01
1.013123806640627178e+00 2.718132343750003233e-01 2.071174902343740631e-02 1.929179957031271542e+00 8.193390947265596358e-01 2.047077187500003226e-01 4.430025994661090039e+00 3.909994453295730366e-01 4.449226141485300268e+00 1.003462408287203900e+00 9.957495495196333479e-01 2.571197596904792326e-01
1.027559283203131280e+00 2.662814443359379779e-01 1.988148242187488118e-02 1.997225210937523698e+00 8.816597724609357423e-01 1.861244873046873916e-01 4.451215558309782772e+00 3.744122628668921093e-01 4.443328001764538904e+00 1.090170392092336238e+00 1.009335352446765866e+00 2.500978982945760154e-01
1.004801959960939461e+00 2.738485195312493903e-01 2.075066699218739222e-02 1.881584326171892085e+00 7.903839472656208898e-01 1.983928515625005551e-01 4.570885216820252950e+00 3.842535204607762100e-01 4.447415810543072112e+00 9.764422029000688896e-01 9.935345594752350573e-01 2.598279865586582416e-01
1.017059101562502121e+00 2.675438183593747410e-01 1.967755273437486047e-02 1.878315747070330000e+00 8.139750605468719646e-01 1.834441357421878194e-01 4.383404386432419031e+00 3.923295613798947756e-01 4.443374873402447633e+00 1.024829103979402856e+00 1.004309281205832294e+00 2.526443033776429314e-01
1.026297713867190486e+00 2.688918681640630193e-01 2.100258984374988452e-02 1.926590500000020079e+00 8.831744541015600358e-01 1.900159794921877088e-01 4.230070605518875482e+00 3.976496727534170050e-01 4.445825698764948264e+00 1.030949527977494062e+00 1.005963005629037621e+00 2.534260636019695645e-01
1.006809392578126294e+00 2.671373886718743096e-01 1.887670898437486186e-02 1.848017731445329881e+00 6.682742109374978368e-01 1.785402529296879481e-01 4.440820012425795049e+00 3.991411190800745468e-01 4.447366867793051348e+00 9.926309915879099055e-01 9.947770658245391751e-01 2.546386472754232355e-01
1.008896949218748285e+00 2.671049277343733874e-01 1.998408789062484925e-02 1.788806230468761749e+00 6.406988437499970823e-01 1.647548671875006254e-01 4.596457051398950000e+00 3.890694090519910553e-01 4.441698401492987003e+00 9.679856855098143420e-01 1.002211887813623248e+00 2.555619491182050118e-01
1.026290950195308804e+00 2.668624853515619844e-01 2.136646679687486186e-02 1.797917134765637526e+00 6.808739238281218409e-01 1.541721914062501864e-01 4.293700360277470374e+00 3.991961292986983545e-01 4.439811550880569335e+00 9.869851640383316971e-01 1.012738526687534391e+00 2.562336830324550285e-01
1.022087155273437187e+00 2.675919023437492994e-01 1.999379785156238029e-02 1.829672745117204125e+00 7.342763789062486390e-01 1.630168798828127985e-01 4.476405291133191966e+00 3.806765204001116287e-01 4.435556854040946462e+00 1.044243619147755764e+00 1.016026359197506501e+00 2.544617970979462518e-01
1.036842092773441415e+00 2.661994179687511286e-01 2.100227441406240722e-02 1.970117266601585371e+00 8.664456035156260505e-01 1.812353759765623906e-01 4.236224739516985416e+00 3.862750983960633877e-01 4.442928517589226800e+00 1.080505290636558646e+00 1.014589315669532477e+00 2.512656901356201122e-01
1.011187554687504431e+00 2.685171337890626675e-01 1.929026855468735785e-02 1.906536057617209456e+00 7.694326523437471366e-01 1.940107421875004179e-01 4.416391998418740528e+00 3.930410344524573052e-01 4.447747265814137485e+00 1.018242380041698203e+00 9.963656018684488025e-01 2.537022494918959037e-01
1.001975241210934398e+00 2.674502685546860103e-01 1.931092578124985262e-02 1.773775974609388850e+00 5.510351035156253463e-01 1.646363222656255232e-01 4.786843612482339694e+00 3.821775189985223142e-01 4.441384867906394973e+00 9.676594886709708465e-01 9.993935753346556705e-01 2.570343956478417513e-01
1.004775284179687089e+00 2.683729052734360465e-01 1.988077343749987749e-02 1.803292434570325620e+00 6.355670488281224273e-01 1.810927783203133135e-01 4.553413784825549371e+00 3.952536534632807297e-01 4.446245616005736423e+00 9.562429892001448328e-01 9.949020423780888800e-01 2.567163625599904186e-01
1.020476579101567305e+00 2.663801123046879438e-01 1.921886132812486783e-02 1.911264845703148252e+00 8.221514287109350505e-01 1.988618242187503160e-01 4.268667855532747524e+00 4.012793289203967495e-01 4.445467979840247885e+00 1.045077964530640058e+00 1.003322351254128497e+00 2.507022326183497851e-01
1.013869948242189789e+00 2.676333623046871502e-01 1.944985644531235791e-02 1.865349948242206235e+00 7.230110751953100490e-01 1.827253691406252600e-01 4.403796677646566238e+00 3.941391337614099100e-01 4.444229756166647505e+00 1.015945988346245832e+00 1.001678878166258890e+00 2.540069241065975314e-01
1.005089190429691470e+00 2.692251777343748764e-01 1.871043457031235438e-02 1.903570958984396322e+00 7.350063935546843341e-01 1.905938076171878603e-01 4.548629429617705888e+00 3.838962600733057395e-01 4.446436797667844942e+00 1.020022442041891297e+00 9.948229708555830220e-01 2.544732017291473913e-01
1.013689936523441304e+00 2.674102138671874962e-01 1.929276269531236820e-02 1.879706813476582417e+00 7.374298671874981448e-01 1.871788730468753326e-01 4.433027669917305680e+00 3.918540361317628951e-01 4.444534007215916738e+00 1.021612771514906148e+00 1.001299057465717457e+00 2.532913757264887988e-01
1.000381432617189592e+00 2.705423242187489086e-01 1.946819433593736937e-02 1.826951915039077612e+00 6.267173291015599723e-01 1.950646640625007810e-01 4.560512552368647832e+00 3.937426768996452053e-01 4.447908361887486173e+00 9.671374207976918269e-01 9.908558681193694317e-01 2.584921395822880608e-01
1.001092713867186790e+00 2.679402666015607282e-01 1.971355468749987419e-02 1.789400739257825057e+00 5.737406210937480155e-01 1.822898955078134098e-01 4.643300876856241821e+00 3.934554750627279329e-01 4.447002097604892512e+00 9.428903983485292795e-01 9.922474309133350046e-01 2.571103191111133168e-01
1.004346102539066088e+00 2.697672031249994107e-01 1.897208789062486065e-02 1.884240222656269115e+00 6.928196416015600656e-01 1.911792792968753096e-01 4.647465584563614804e+00 3.784417774424722603e-01 4.444372716597295714e+00 1.014591168600917026e+00 9.968771994815168735e-01 2.557691760724260521e-01
1.005676213867189084e+00 2.689599257812492761e-01 1.929295703124985981e-02 1.844984830078141735e+00 6.405325507812488217e-01 1.802503164062504160e-01 4.607594813164639369e+00 3.841671598607800941e-01 4.444054150955068394e+00 9.966314809561884758e-01 9.979725967866474035e-01 2.566043633020231307e-01
1.017604153320316618e+00 2.673937578125002434e-01 1.957150488281235098e-02 1.912967523437522743e+00 7.948248808593717518e-01 1.863341923828129576e-01 4.396095127249908252e+00 3.897711344602131089e-01 4.445243076509869162e+00 1.034093622901723242e+00 1.002397029825066621e+00 2.521271159754634450e-01
1.011204199218754596e+00 2.684451923828125586e-01 1.898238574218735417e-02 1.908206302734397841e+00 7.412875507812471954e-01 1.888101914062503273e-01 4.548985650226518018e+00 3.798513304789084555e-01 4.443392111877041195e+00 1.038691265558045362e+00 1.001321454193486504e+00 2.534365906044976358e-01
1.024375119140629176e+00 2.681132001953133170e-01 2.038706054687486335e-02 1.952454150390647625e+00 8.538543593749986504e-01 1.972829501953125841e-01 4.320744930759087943e+00 3.921043086376816977e-01 4.445947492305473148e+00 1.045615276233957003e+00 1.004810907490354843e+00 2.523907037293252054e-01
1.016505130859375328e+00 2.669000712890615690e-01 1.974123632812486984e-02 1.825869962890640297e+00 6.606273291015606342e-01 1.735604912109379727e-01 4.356495348018500025e+00 3.985666478893244435e-01 4.442974613972183739e+00 1.004541012755116203e+00 1.004514638806470961e+00 2.553016721231842201e-01
9.964724990234407054e-01 2.716017880859364908e-01 1.936957324218738577e-02 1.853484793945328502e+00 6.763101464843721544e-01 2.005064316406258984e-01 4.654858007547337806e+00 3.873756795440373990e-01 4.448937187533299920e+00 9.673057971083286466e-01 9.877218538160281724e-01 2.584368508436751810e-01
1.003291846679687183e+00 2.712308876953112291e-01 2.057211035156241222e-02 1.838043958984389326e+00 7.571912392578082907e-01 1.879646494140632118e-01 4.701509445062076686e+00 3.799893270253857924e-01 4.445189339693219388e+00 9.575947829679850587e-01 9.952629952471935271e-01 2.578192918112437448e-01
1.029730250000000291e+00 2.648559501953122175e-01 2.031216894531238937e-02 1.851337243164081325e+00 8.030475966796853937e-01 1.737190585937501974e-01 4.107454153875130132e+00 4.114160958523404577e-01 4.443272387134994617e+00 1.023036776668706960e+00 1.010583207110069104e+00 2.513928055910172321e-01
1.007449847656252784e+00 2.708385927734372478e-01 1.995773339843738559e-02 1.901948157226581726e+00 8.020270791015589040e-01 1.917604726562504858e-01 4.500419889898473969e+00 3.876163480800956518e-01 4.448345242434781355e+00 9.946408722128670110e-01 9.937384646652859255e-01 2.559302645541202126e-01
1.015714271484372544e+00 2.671475751953112932e-01 2.049539843749985726e-02 1.804197338867200351e+00 7.241757304687457264e-01 1.635814736328128627e-01 4.486020186822865519e+00 3.920873882700628976e-01 4.440978235153687947e+00 9.808119756281843404e-01 1.006386440943753735e+00 2.549124667493572471e-01
1.045750037109377750e+00 2.633304384765631778e-01 2.046594824218740671e-02 1.929561791992210784e+00 7.846886826171892704e-01 1.710241513671875713e-01 4.104049643080814214e+00 3.897024904883549246e-01 4.438145466720976984e+00 1.110847967989228025e+00 1.024527530510575657e+00 2.498804221232534817e-01
1.019852462890630029e+00 2.656708955078130319e-01 1.904918359374988338e-02 1.940554917968773552e+00 7.756256845703108915e-01 1.990315908203125483e-01 4.338334438232714696e+00 3.960752635053693127e-01 4.447079443931951204e+00 1.054360570817695075e+00 1.001064707648205765e+00 2.509200417480986212e-01
1.011449630859376114e+00 2.695555146484371889e-01 2.003980761718735307e-02 1.880418117187517391e+00 8.151047177734341842e-01 1.795204941406252641e-01 4.463381645858123470e+00 3.889901370240623768e-01 4.445619562405862979e+00 1.001837326882527801e+00 9.989643287918688053e-01 2.548530817802667769e-01
1.020066610351559655e+00 2.645331738281236356e-01 2.006981054687486526e-02 1.775841615234389659e+00 6.869259550781199319e-01 1.621061972656253625e-01 4.258943139859219684e+00 4.114006290573776758e-01 4.442649597186825616e+00 9.771116099536897304e-01 1.006509588796549171e+00 2.530803347646710111e-01
1.009468228515626897e+00 2.684202197265618262e-01 1.945780957031235936e-02 1.859455879882830009e+00 7.166463818359349869e-01 1.861316132812504964e-01 4.413990161023040315e+00 3.978542696705101300e-01 4.446767541009050362e+00 9.962749158957625584e-01 9.966695256204094466e-01 2.548736665900106502e-01
1.017639743164063360e+00 2.669544990234374859e-01 1.962218652343738698e-02 1.863118469726581017e+00 7.975701787109369389e-01 1.733482958984376709e-01 4.498754561380808425e+00 3.849518146331769031e-01 4.440425394894430333e+00 1.033764635980880975e+00 1.008234688659140232e+00 2.525631764099434129e-01
9.992902167968779059e-01 2.716698554687488332e-01 1.969170312499989722e-02 1.848120259765640983e+00 6.707550527343713043e-01 2.000878417968758871e-01 4.667149058095601433e+00 3.844524712869136773e-01 4.447064880117300945e+00 9.710050472705707980e-01 9.912577497578267671e-01 2.588005866909147690e-01
1.021225579101565861e+00 2.707685234375011851e-01 2.096805957031239176e-02 1.945414601562523105e+00 8.009197265624977691e-01 2.049531533203129419e-01 4.387175741851556232e+00 3.899299440372882564e-01 4.446678295335792619e+00 1.029990294437108433e+00 1.002473959270967718e+00 2.561016727172815699e-01
1.018035401367187953e+00 2.664156093749993071e-01 1.992420214843737200e-02 1.849401764648453961e+00 7.151578613281220909e-01 1.759170576171878164e-01 4.306331114813924721e+00 4.022715307784420768e-01 4.445924673000699379e+00 9.998572994109704570e-01 1.001880409248659287e+00 2.539815806952804844e-01
1.015133874023435911e+00 2.688492666015617205e-01 2.091985839843739717e-02 1.827131059570326066e+00 7.428141972656214786e-01 1.715304501953129335e-01 4.345151665930940155e+00 4.012702789027161598e-01 4.446320993210211014e+00 9.663583602477676671e-01 9.998275670040925878e-01 2.568139720996485131e-01
1.013615356445314530e+00 2.675964355468746225e-01 1.954329101562486681e-02 1.852753226562519062e+00 6.968978945312479523e-01 1.892416572265630814e-01 4.269117973499212404e+00 4.085923561207587817e-01 4.448204304187735048e+00 9.961972477035282436e-01 9.969048906642439256e-01 2.548367235968423405e-01
1.005539070312505334e+00 2.692233544921874833e-01 1.838549023437482596e-02 1.919074015625022778e+00 7.718260781249965952e-01 1.879763671875000763e-01 4.569862702992074865e+00 3.789703875744144246e-01 4.444634209692219784e+00 1.039843139887181467e+00 9.968914570357944038e-01 2.532678312208778704e-01
1.006184929687504725e+00 2.689652285156248768e-01 1.879668749999984997e-02 1.912177523437522675e+00 7.738575927734338000e-01 1.931946513671878030e-01 4.569584395328529780e+00 3.823911191860102088e-01 4.445718483705991986e+00 1.022572578297927803e+00 9.960948526754660470e-01 2.533243670162181327e-01
1.012843865234373864e+00 2.657287226562485838e-01 1.993101367187485873e-02 1.779802111328138592e+00 6.422469833984342236e-01 1.729304638671881611e-01 4.315853089917308871e+00 4.127210605153054934e-01 4.446276625472555644e+00 9.587177787679006524e-01 9.988552484531538767e-01 2.547796533809486563e-01
