M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
9.031943701171889494e-01 2.674710830078124713e-01 1.387629882812512622e-02 1.844767166015633730e+00 8.109607167968800878e-01 2.513821835937524174e-01 1.094811925164095179e+01 6.979268520171823253e-02 4.345843370437692421e+00 1.064753962657269293e+00 1.058177893060129549e+00 2.415302697032953860e-01
8.926734345703101203e-01 2.781566542968756939e-01 1.287440917968750605e-02 1.819802261718753034e+00 1.202446510742191554e+00 2.718110820312503728e-01 9.979455804478629233e+00 8.029625276717312909e-02 4.334901375689981684e+00 1.126514787998891487e+00 1.066164597233109967e+00 2.410478713602530465e-01
9.254355058593728423e-01 2.683301474609367521e-01 1.494891308593755339e-02 1.861964592773450056e+00 8.201665029296856257e-01 2.298215527343770714e-01 9.812758181413695269e+00 9.306354599478670886e-02 4.355451398262486506e+00 1.092085892699117933e+00 1.059348807570495321e+00 2.446744828731087229e-01
8.532470986328131168e-01 2.809766923828126428e-01 9.210269531250023234e-03 1.769792430664074656e+00 3.295205588867161861e+00 2.723794726562501767e-01 9.330767324460772727e+00 1.104605730202475045e-01 4.330993301019844921e+00 1.092042016570937912e+00 1.048357585353659305e+00 1.934286997363411642e-01
9.347718281249970396e-01 2.746918632812501704e-01 1.497562988281240896e-02 1.779061483398447718e+00 1.192170081054685804e+00 2.567782314453134207e-01 8.824751388806367558e+00 1.660469549125369870e-01 4.342869352404836292e+00 1.166284751349061288e+00 1.083135278469422591e+00 2.475819958611419069e-01
9.025137539062462189e-01 2.821862539062507946e-01 1.305734765624998010e-02 1.794442975585938571e+00 1.217487250976563962e+00 2.755915761718749080e-01 9.216017520783323036e+00 1.279428717316260233e-01 4.338371945422481168e+00 1.157739197754424909e+00 1.068672859372344464e+00 2.499873367942917202e-01
9.550793203125006459e-01 2.711242480468735727e-01 1.934997753906246912e-02 1.897656406250008310e+00 7.326018124999958969e-01 2.304707773437518481e-01 9.684997613136669514e+00 9.010064934339977183e-02 4.359111696154530868e+00 1.087273532114780838e+00 1.072087468865243753e+00 2.518618956776490503e-01
9.557026621093768215e-01 2.595302119140620034e-01 1.744855566406246922e-02 1.783293892578140305e+00 1.095910916992189010e+00 2.091622031250020830e-01 8.741638655040764760e+00 1.898611659900579784e-01 4.377120803938767679e+00 1.006366561235064516e+00 1.051484221425236898e+00 2.344506375612791516e-01
9.548096259765591620e-01 2.781589814453122589e-01 1.651622070312490712e-02 1.820807378906261542e+00 8.449721015624968024e-01 2.265602597656260764e-01 8.437652844687223208e+00 1.438771928978039294e-01 4.346833764707648484e+00 1.192038160653480228e+00 1.088288244319877140e+00 2.567715056547933972e-01
9.649993837890621373e-01 2.709019560546856997e-01 1.965980175781248049e-02 1.900248276367195066e+00 7.191598105468713920e-01 2.354624248046893464e-01 9.111710147143785576e+00 1.007676215659199653e-01 4.363726706853508830e+00 1.099447591199910867e+00 1.071830230897703684e+00 2.521688265946055996e-01
8.988751826171991199e-01 2.549170419921876762e-01 1.367830761718760030e-02 1.680269502929705450e+00 3.090362285156211808e-01 2.046633066406269852e-01 1.247683035159409748e+01 5.883887226911257984e-02 4.343481579111180046e+00 9.916020123676813069e-01 1.058024791078231441e+00 2.460070757226345828e-01
9.708091728515665375e-01 2.837789892578116424e-01 2.317375195312493946e-02 1.783916132812517930e+00 3.550635761718763383e-01 2.036645263671875983e-01 8.927118101899223390e+00 9.237658878338567137e-02 4.357526471153609471e+00 1.070037799887333385e+00 1.082460107633717916e+00 2.731205026211301901e-01
9.109810214843736542e-01 2.749884345703131339e-01 1.368750488281250503e-02 1.803202443359379847e+00 1.867354981445319195e+00 2.673932392578129980e-01 8.721355590568901306e+00 1.664555054328716865e-01 4.355758555902524698e+00 1.086935446083493906e+00 1.053694533023739721e+00 2.296033664799660701e-01
9.002172363281324419e-01 2.670377548828115066e-01 1.460980175781252666e-02 1.823926835937518476e+00 4.311304619140615690e-01 2.437726494140657341e-01 1.221957740820868210e+01 4.928233403647124672e-02 4.335617968308932646e+00 1.058487046805375753e+00 1.069042289986146477e+00 2.535312059501241833e-01
8.939726289062466247e-01 2.609527021484380205e-01 1.311818164062507862e-02 1.978388218750012140e+00 1.574494097656244262e+00 3.214243408203130148e-01 1.193382386283609797e+01 1.096092964668109737e-01 4.338712057529892085e+00 1.065123718075609016e+00 1.063543623277281691e+00 2.213845062981124046e-01
9.823116269531234623e-01 2.644058955078113504e-01 1.857058007812488476e-02 1.735749278320327216e+00 1.090609604492184470e+00 1.964970195312503720e-01 8.098938359607549486e+00 2.083301097790228318e-01 4.358059847052804692e+00 1.114385299037633725e+00 1.090215465834631026e+00 2.413846249704618141e-01
9.012952568359354766e-01 2.749052753906258140e-01 1.360542480468750030e-02 1.829614734375006213e+00 1.311797906250004253e+00 2.593741533203134941e-01 9.703538639628231266e+00 9.834687406103775897e-02 4.346731768426780995e+00 1.087149104303643199e+00 1.056985561833807319e+00 2.360827092858339415e-01
8.975745517578100907e-01 2.553571611328143698e-01 1.225268750000010724e-02 1.933562163085961183e+00 3.450455341796893616e-01 3.575951767578122165e-01 1.263916113281253928e+01 7.493297702721347930e-02 4.338643843351061236e+00 1.099492020923964253e+00 1.064284392144804192e+00 2.439791503421653851e-01
8.931764697265580644e-01 2.723328251953149870e-01 1.350626367187517281e-02 1.928149297851554200e+00 1.416724314453133848e+00 2.724109814453140044e-01 1.086407746405256880e+01 4.191032414266468442e-02 4.335283554106064585e+00 1.075302515716338059e+00 1.065322318788864298e+00 2.240755004836031128e-01
9.037663691406315758e-01 2.549979775390635583e-01 1.439688085937515342e-02 1.781010573242206574e+00 1.069603482421884966e+00 2.333933564453149478e-01 1.180514996093746483e+01 9.129851486369650049e-02 4.349657705711325484e+00 9.667724138920021915e-01 1.054999380096919070e+00 2.273638734091225355e-01
9.288127568359368924e-01 2.638539384765624107e-01 1.529320410156252870e-02 1.852312246093761994e+00 1.187040630859376389e+00 2.276086484375020591e-01 9.639609694528163075e+00 1.171052819037265852e-01 4.360775383751563261e+00 1.054425428869434134e+00 1.055376532575775794e+00 2.337373298129355736e-01
9.009160634765708275e-01 2.589311669921869341e-01 1.349067480468758330e-02 1.729702082031266075e+00 4.316963964843711365e-01 2.154470283203145931e-01 1.184356622821411698e+01 6.147935212724402881e-02 4.342701350289857487e+00 1.035853456059570465e+00 1.060330729144736805e+00 2.465931414529701771e-01
8.938416347656252814e-01 2.597875234375015552e-01 1.256298535156258160e-02 1.912065249023458202e+00 3.349902392578147370e-01 3.440311376953122946e-01 1.235705304687500750e+01 7.207674491476935563e-02 4.345556620669357883e+00 1.074040850706100558e+00 1.053155379642531475e+00 2.480107825816028899e-01
8.919187470703123788e-01 2.684767373046889616e-01 1.299326757812512348e-02 1.917771884765627322e+00 8.574366250000087231e-01 2.782591308593762580e-01 1.166298956388277830e+01 3.273114230799119284e-02 4.330605299802394725e+00 1.109882487682381402e+00 1.069958532203581836e+00 2.378644213523168072e-01
8.912003876953137338e-01 2.778575410156237102e-01 1.512237207031244361e-02 1.898075515625024190e+00 5.835404414062488332e-01 2.884753613281263451e-01 1.197925621972748367e+01 8.926216658286591221e-02 4.344850976425824740e+00 1.033284658549353807e+00 1.052401282626303836e+00 2.601723116474248254e-01
9.085302480468702147e-01 2.730141992187510303e-01 1.353188085937505336e-02 1.848052489257813846e+00 1.124917381835939256e+00 2.619126914062515077e-01 9.701872867010973067e+00 9.477012754185616672e-02 4.344018202297593945e+00 1.114395534046220160e+00 1.064739770126623020e+00 2.385885577456319240e-01
9.067066542968824638e-01 2.552148857421883688e-01 1.380551953125014331e-02 1.751745829101577945e+00 6.250459492187547816e-01 2.259229394531279689e-01 1.161490365606462127e+01 7.738109571862444858e-02 4.351299977201116498e+00 1.000894116249149146e+00 1.053344841044671742e+00 2.363917385691001460e-01
9.393418798828186977e-01 2.549352246093747332e-01 1.611516210937504606e-02 1.747411212890642718e+00 7.064283437500016305e-01 2.046512402343770576e-01 1.003046575669318941e+01 1.365533747645155949e-01 4.369662538144050146e+00 9.973781587174435082e-01 1.050063960677653174e+00 2.372052880652994189e-01
9.349755986328147639e-01 2.641986669921877473e-01 1.610503710937500124e-02 1.783178750000015356e+00 1.047526515625002874e+00 2.216547480468764320e-01 9.295968656295658050e+00 1.531549059319402828e-01 4.366391393117113218e+00 1.025860462597224299e+00 1.053219901933153846e+00 2.382612783926782440e-01
9.026372656249972426e-01 2.808440664062507586e-01 1.276009863281253424e-02 1.810575196289063937e+00 1.557901801757821669e+00 2.810852207031243610e-01 8.705743591059659892e+00 1.557713010108596752e-01 4.353839200736916659e+00 1.126980641435260111e+00 1.050557673749346721e+00 2.410762731449151430e-01
9.000603720703088673e-01 2.850811123046880224e-01 1.282275292968748648e-02 1.805320218750001038e+00 1.131008507812501174e+00 2.809595117187494995e-01 9.186415128947453823e+00 1.281211987733524571e-01 4.339647974020983234e+00 1.173256524629230135e+00 1.065472089807553369e+00 2.554158518962114655e-01
