M Y Z alpha diffusion overshoot age X_c log_g L radius Y_surf
1.164672646484375074e+00 2.802318085937500203e-01 2.315062597656245696e-02 1.880701809570324512e+00 1.284584585937502466e+00 2.527500136718741630e-01 6.336545863429680736e+00 3.999777924610154606e-02 4.109041134437112497e+00 2.549022648320846685e+00 1.577279767363418683e+00 2.537860691624667653e-01
1.084654840820316490e+00 2.912051621093751930e-01 1.987007128906247144e-02 1.731547728515625106e+00 6.184181210937569340e-01 3.365315253906261961e-01 7.559758472440068822e+00 2.939610145542052508e-02 4.095445572217549568e+00 2.285920968113574148e+00 1.544759585165617066e+00 2.785868208138814195e-01
1.102161970703128491e+00 2.922057656249997248e-01 1.865989453125004027e-02 1.727390928710936802e+00 5.790868203125042468e-01 3.077270683593757439e-01 6.760169581954978746e+00 4.826462167802245129e-02 4.100512181706522874e+00 2.417672503119363103e+00 1.547915812808322356e+00 2.791287741946106293e-01
1.165780873046873056e+00 2.744085029296886580e-01 2.389121191406242892e-02 1.834226637695315798e+00 9.706809482421887569e-01 2.758912666015615467e-01 6.767618657471923704e+00 4.332170391208006732e-02 4.107508436705283650e+00 2.487279870835183537e+00 1.581244482518894712e+00 2.554035154746565617e-01
1.147937686523433864e+00 2.761250263671884420e-01 2.453828515625000942e-02 1.813088640624998860e+00 8.225494179687510288e-01 3.098300615234371169e-01 7.373844259636337384e+00 4.105942795633337611e-02 4.102586489828455640e+00 2.420697388026976427e+00 1.577437931983209696e+00 2.601179527333981056e-01
1.164815499999997339e+00 2.778979658203127867e-01 2.359671777343755675e-02 1.880830053710946359e+00 7.915502011718754671e-01 2.706530751953125091e-01 6.531959893203456602e+00 3.574394402452933661e-02 4.106199680545251418e+00 2.685175770438763987e+00 1.581796534070790683e+00 2.607322163469605880e-01
1.113392480468751167e+00 2.751040800781244799e-01 1.954227636718755198e-02 1.789052177734385518e+00 7.509991308593785275e-01 2.606781875000009352e-01 7.147349768106751711e+00 1.908744625441365084e-02 4.108061796062520976e+00 2.516308623330747452e+00 1.543437100616931623e+00 2.581613663376705614e-01
1.103054803710938669e+00 2.916864980468736324e-01 1.963771093750005942e-02 1.829293171875007395e+00 1.179210423828128018e+00 2.950306572265630201e-01 6.832125696514618873e+00 4.538669924173652920e-02 4.110210417242610603e+00 2.381710406486979181e+00 1.531571579835796948e+00 2.662934592577225756e-01
1.168520624999998425e+00 2.764682187500011601e-01 2.327659960937493444e-02 1.817613638671880638e+00 8.753609912109382440e-01 2.647523369140615257e-01 6.479946500309444524e+00 4.901603135026533914e-02 4.109545196566295466e+00 2.517877451404133105e+00 1.579508394725468445e+00 2.591243517297755483e-01
1.176156715820310339e+00 2.737406025390620168e-01 2.606208691406263975e-02 1.776282121093754274e+00 2.707718427734377986e-01 2.624025937500007455e-01 6.931885223407993735e+00 3.572322365074072359e-02 4.109714489325492437e+00 2.529264036728823939e+00 1.584760822907297584e+00 2.680222224735330783e-01
1.169639208984370793e+00 2.698489326171877312e-01 2.409003417968762564e-02 1.841657025390636582e+00 3.251552216796874117e-01 2.809159648437493662e-01 6.963527907129078542e+00 2.777945259636060635e-02 4.104934927399600753e+00 2.683275482802198741e+00 1.587459850019991903e+00 2.625104125398510790e-01
1.158891776367187321e+00 2.729128916015625683e-01 1.772962597656247211e-02 1.720290716796890385e+00 7.679835019531273677e-01 1.886617929687504358e-01 5.548815635202309693e+00 7.438424535890773848e-02 4.124830068553710483e+00 2.678055357270774817e+00 1.545882249152133125e+00 2.549432650560080615e-01
1.180508875976556293e+00 2.875925478515625189e-01 2.373769531249998038e-02 1.867566364257821299e+00 1.327249541015631973e+00 2.506983730468742566e-01 5.699266140494239963e+00 7.555645248748886489e-02 4.110324438201935493e+00 2.614405290833512030e+00 1.585982007352523926e+00 2.602351354404555672e-01
1.085574637695315259e+00 2.946508916015626034e-01 1.817871777343752285e-02 1.679415753906246866e+00 4.334866933593780058e-01 3.262067148437511332e-01 6.969651436836798553e+00 6.411634832562670971e-02 4.106270974195184387e+00 2.302332777388706564e+00 1.526217607975200785e+00 2.848152829012444154e-01
1.124586251953128668e+00 2.898325791015617936e-01 1.964705273437501037e-02 1.810423658203132335e+00 1.046671167968753258e+00 2.694985048828130725e-01 6.299184209953122782e+00 5.034314769989522292e-02 4.108263557684432854e+00 2.508110217511068996e+00 1.549947682370952595e+00 2.668562959232455012e-01
1.025204430664060862e+00 3.067355292968739211e-01 1.713353808593760796e-02 1.626250012695302338e+00 1.411790664062487211e-01 3.728406201171898249e-01 7.934765522661495041e+00 2.662975216155440486e-02 4.086937905425438444e+00 2.207555726764239612e+00 1.517115950806672497e+00 3.034112516353551503e-01
1.124779103515624268e+00 2.794512617187488446e-01 1.938160058593753690e-02 1.799090953125007886e+00 1.208442806640629641e+00 2.567846103515634693e-01 6.734505928609276104e+00 4.237761505385136823e-02 4.110513278612597077e+00 2.431770202504430767e+00 1.547221829713694596e+00 2.524231095379891321e-01
1.199730038085929706e+00 2.790065039062500363e-01 2.590721679687496212e-02 1.877578550781251243e+00 7.744768623046883738e-01 3.142119374999985948e-01 6.270410487996573856e+00 7.194059014698116206e-02 4.101500785724345732e+00 2.637674580953428105e+00 1.615257114123375803e+00 2.635803184155167678e-01
1.191021972656239436e+00 2.898441474609380064e-01 2.387467578124993425e-02 1.804090414062500480e+00 9.674289794921836494e-01 2.706979931640615678e-01 5.369244753511218882e+00 1.151929435312644412e-01 4.111073587536294482e+00 2.664742411787698551e+00 1.591719837710294350e+00 2.698066098046290051e-01
1.177583049804684423e+00 2.784062578124997800e-01 2.813309277343762141e-02 1.873592938476567715e+00 3.779309365234387319e-01 3.056404033203140025e-01 7.126071481691123033e+00 3.134958339500634739e-02 4.105177514969326147e+00 2.588842182432685046e+00 1.592416538864727560e+00 2.695780006551479202e-01
1.224025144531237119e+00 2.823437011718764600e-01 2.433407617187516303e-02 1.702661027343743916e+00 1.192832431640640789e-01 2.532021328125011461e-01 5.125974172203494383e+00 1.271629306686816174e-01 4.108957132511373622e+00 2.778098470092709160e+00 1.617634465699641533e+00 2.795230277284252995e-01
1.056893364257806223e+00 2.648442626953128043e-01 1.369130468749999927e-02 1.728339146484379363e+00 1.029521146484376759e+00 3.247899550781233047e-01 8.120379175958268192e+00 2.568230959922435455e-02 4.104219481836971717e+00 2.368560916570213504e+00 1.512280908821886261e+00 2.395036434070649256e-01
1.165943170898432912e+00 2.845984687499997778e-01 2.561887695312493884e-02 2.035208834960946511e+00 2.216947615234373004e+00 2.657718535156241013e-01 6.529803399405843756e+00 4.207187426576003419e-02 4.112257158521535061e+00 2.513854718270006394e+00 1.571331786424402521e+00 2.407710789214151936e-01
1.123605705078131622e+00 2.711385917968762160e-01 1.929221191406238836e-02 1.741211242187515440e+00 3.829067324218758395e-01 2.639397470703120918e-01 7.079032525077489701e+00 2.488648004736809805e-02 4.112383470459774593e+00 2.482312544242701424e+00 1.543333874762762292e+00 2.626829042618203935e-01
1.160092907226561776e+00 2.781251865234374288e-01 2.375318847656252355e-02 1.953265181640640114e+00 1.176377553710938884e+00 2.667355585937501994e-01 6.634802856497435286e+00 2.190681492494525248e-02 4.107762021996665069e+00 2.677313099189385426e+00 1.575772876167628400e+00 2.528266851985669361e-01
1.060980397460935754e+00 2.692528876953129147e-01 1.472360839843750088e-02 1.755375533203136440e+00 2.034337714843749700e-01 3.205520361328133006e-01 7.838920718463058712e+00 2.014087831496767442e-02 4.106647644221971483e+00 2.575731891158860698e+00 1.508584784178814031e+00 2.629456677243208196e-01
1.100258982421869369e+00 2.575931855468746590e-01 1.399994921875002442e-02 1.781428859374999396e+00 1.121113752929687735e+00 2.788887548828114515e-01 7.077073917791306457e+00 3.636086032273198876e-02 4.110130578168700310e+00 2.529899424580904999e+00 1.531994512688581445e+00 2.293867726979438859e-01
1.207283699218741679e+00 2.724550986328123647e-01 2.616765527343767675e-02 1.862408057617187085e+00 3.835000576171869735e-01 2.838270292968754216e-01 6.440367698288878451e+00 4.085921159713591655e-02 4.101656320300941516e+00 2.687831298326883722e+00 1.619482420021319147e+00 2.640843702538457349e-01
1.096580706054689935e+00 2.838483232421872282e-01 1.921248339843752845e-02 1.727529552734378582e+00 3.770641513671886269e-01 2.873754570312512246e-01 7.199600787513666944e+00 2.419143812446844163e-02 4.104781951482629587e+00 2.455340126714137927e+00 1.537124458341688094e+00 2.753363200748731865e-01
1.138543521484371990e+00 2.687473242187489730e-01 1.736131835937501297e-02 1.808365050781268080e+00 9.563008642578154639e-01 2.295659824218754808e-01 6.296122743902715868e+00 4.183418906942819315e-02 4.121751893643752496e+00 2.568554976814690249e+00 1.537512491128635750e+00 2.461808244393775824e-01
1.158939516601560138e+00 2.977806425781235333e-01 2.255371582031246575e-02 2.030600691406274194e+00 2.477663490234358168e+00 2.184010166015621646e-01 5.486066298365197547e+00 5.705244800396005317e-02 4.118639596104741507e+00 2.618852708734719759e+00 1.556776817862381979e+00 2.455830393085840502e-01
1.102503587890629966e+00 2.823881552734379130e-01 2.027765039062497457e-02 1.752134938476567427e+00 6.285791044921924531e-01 3.097441103515629623e-01 7.467496313634335081e+00 2.636770949984318727e-02 4.103223626571440796e+00 2.340387065926077259e+00 1.544112202909923237e+00 2.693160004776988248e-01
1.131436752929685152e+00 2.735403925781258461e-01 2.212833398437496699e-02 1.792885062500002347e+00 7.408090683593764325e-01 2.867992744140621109e-01 7.237567417884679166e+00 4.324866466775786206e-02 4.110652659106750484e+00 2.490349960704640431e+00 1.552736978463624462e+00 2.580731947284780614e-01
1.052862475585935487e+00 2.825039746093738757e-01 1.707232128906256349e-02 1.782061264648443943e+00 1.093944229492188169e+00 3.604432578125000286e-01 8.367841538686736413e+00 2.904247091839270642e-02 4.103863520569453804e+00 2.216853756634717065e+00 1.510319467356265211e+00 2.557894360210977713e-01
1.174187475585934504e+00 2.786192929687503206e-01 2.406993945312500480e-02 1.893536000000004105e+00 1.172771273437502426e+00 2.717745166015620439e-01 6.393746962541587919e+00 4.702762250247348452e-02 4.106030433158829318e+00 2.594829771992256173e+00 1.588902027528294791e+00 2.544874971453500168e-01
1.197760973632809423e+00 2.842126210937493402e-01 2.618060644531241057e-02 2.057317294921889417e+00 2.112862767578127521e+00 2.651379853515615226e-01 5.999247619081854666e+00 5.291262961273727333e-02 4.112947189005981663e+00 2.593773900994994719e+00 1.593275958682825122e+00 2.421171230753256520e-01
1.081994354492186172e+00 2.669351845703122894e-01 1.568916894531249134e-02 1.781005552734396646e+00 4.773084101562491965e-01 2.935367861328122552e-01 7.598608229080891618e+00 1.863816171455690007e-02 4.110230083001837009e+00 2.562171518837641493e+00 1.517707978314117412e+00 2.550291469760226915e-01
1.129800885742186844e+00 2.736762255859366277e-01 1.838058691406251055e-02 1.745958641601573325e+00 9.461083994140696563e-01 2.200735302734385668e-01 6.499804483636376418e+00 4.929667223178447327e-02 4.121538981450374450e+00 2.502853759873540529e+00 1.532432456474855931e+00 2.522688116654133172e-01
1.127301068359376490e+00 2.899196591796867617e-01 1.954028710937501939e-02 1.776052291992190613e+00 9.358807031250040431e-01 2.751847646484382182e-01 6.271391744600294693e+00 6.108206896946827280e-02 4.107290774829420954e+00 2.499699419840581083e+00 1.554094852853672659e+00 2.694943567672493101e-01
1.130576540039069044e+00 2.800898994140635923e-01 2.040784472656236026e-02 1.762082991210947913e+00 7.545847304687534063e-01 2.870670195312492456e-01 6.855441076911133358e+00 4.190081153933784830e-02 4.107326433907719121e+00 2.389146424607358821e+00 1.556819826976179932e+00 2.644517504878436398e-01
1.216426516601559538e+00 2.797749658203120826e-01 2.801661718750012367e-02 1.843224060546875043e+00 1.145164707031246926e-01 2.357461181640642667e-01 5.851355122086710381e+00 5.889684034104849392e-02 4.118461229846343663e+00 2.787621865377064356e+00 1.594579944579099129e+00 2.767172278839951094e-01
1.129730390624997804e+00 2.706873369140607721e-01 1.810863476562505833e-02 1.849651520507829661e+00 1.263796846679688946e+00 2.558949853515627426e-01 6.720995369233008887e+00 3.597814678679236294e-02 4.114339566257744885e+00 2.521869413488420086e+00 1.544771418762975301e+00 2.411943812829491496e-01
1.045596270507809900e+00 2.879348984374983100e-01 1.703977148437507347e-02 1.782849233398446254e+00 1.088280975585940391e+00 3.614502314453124088e-01 8.270299708230698599e+00 3.755071924982437276e-02 4.112092066560089521e+00 2.145381077187760610e+00 1.490438170566429354e+00 2.613617747017877857e-01
1.144656828124995140e+00 2.801297109375007754e-01 2.382105078125000552e-02 1.777506602539062452e+00 5.419606914062504721e-01 3.249984648437490575e-01 7.254731308962766079e+00 4.699017496166172508e-02 4.093784569964626918e+00 2.509463988281323665e+00 1.590734122021927766e+00 2.686124612562964531e-01
1.180153428710932761e+00 2.824058173828133400e-01 2.435640624999991025e-02 1.825408233398438052e+00 9.903872089843760440e-01 2.935154794921861487e-01 6.187105061064695377e+00 8.153923618509238691e-02 4.104593843380470730e+00 2.545117731786795012e+00 1.596475893679766278e+00 2.631836204463682827e-01
1.176699417968750216e+00 2.801067421874996466e-01 2.903220410156253858e-02 1.753195749999999942e+00 2.350851357421860355e-01 2.700767529296896896e-01 7.054687902144820555e+00 4.355246934017686922e-02 4.110649138591893070e+00 2.431230057945204415e+00 1.582545299875309563e+00 2.748728371348753141e-01
1.245485845703122596e+00 2.792868906250001726e-01 3.075414550781264272e-02 1.806317285156257002e+00 2.108488525390621871e-01 2.496638535156260330e-01 5.822141584168782913e+00 6.895145506230168642e-02 4.106607850603232635e+00 2.686566471336397921e+00 1.636912768936749085e+00 2.742000370320246683e-01
1.123738187500001207e+00 2.762024765625000766e-01 1.943366796874994654e-02 1.789942426757826999e+00 6.882891250000015004e-01 2.588540947265620673e-01 6.766336694411439368e+00 3.339008691020283609e-02 4.109844848028628483e+00 2.618996003135285022e+00 1.548065082198907483e+00 2.601094038519679574e-01
1.177825242187496402e+00 2.756653593749998632e-01 2.366529101562512075e-02 1.958613162109385186e+00 8.190009296875013778e-01 2.721496582031252554e-01 6.396851865032708417e+00 3.374670111916678455e-02 4.107238353010619569e+00 2.812641531222792590e+00 1.588392700361521248e+00 2.573979407091241400e-01
1.156509749999999004e+00 2.818970751953134291e-01 2.363999121093742287e-02 1.838291536132814707e+00 1.174569866210940727e+00 2.949316953124989094e-01 6.666766611470801074e+00 5.627854560574600817e-02 4.103633031066734382e+00 2.449442168586955848e+00 1.581642689814180214e+00 2.590978557020495177e-01
