num_points variable r2 ev sigma diff
4 diffusion 0.395007129053 0.396859472118 0.28916831981 0.493023113281
4 age 0.914375321997 0.914377965876 0.346466736172 0.22430382503
4 X_c 0.913515783958 0.915124215627 0.496207669889 0.0408061028262
4 mass_cc 0.639963995567 0.64145088154 0.425947366509 0.00953155906736
4 Y_surf 0.460413187587 0.462433013115 0.618802589312 0.037898166542
4 L 0.991398832859 0.991399527123 0.260872473165 0.0969485108149
4 radius 0.980223404798 0.980418935641 0.351699528747 0.0215997460478
4 M 0.918782583565 0.919147865933 0.580556153947 0.0477927070312
4 Y 0.0816333852596 0.0828641675476 0.88024269665 0.0275186835937
4 Z 0.923600064847 0.925624461916 0.369044585165 0.00106765234375
4 alpha 0.104446920613 0.104830407363 0.775538942526 0.209850511719
4 overshoot 0.299372869044 0.299992323419 0.483535750325 0.0609264609375
4 diffusion 0.338148144455 0.346310901055 0.287334999942 0.445141773438
4 age 0.908167500469 0.908460170421 0.344621514529 0.218681377623
4 X_c 0.911647824843 0.912206938597 0.50901827955 0.0413925161162
4 mass_cc 0.639151533209 0.639983093334 0.423034359497 0.00943067556468
4 Y_surf 0.426432136791 0.426670118256 0.615275034166 0.0370283233191
4 L 0.989469420165 0.989474095524 0.269335830666 0.099463337661
4 radius 0.973153960806 0.973191302059 0.375783099947 0.0228150079149
4 M 0.922464400187 0.923260610495 0.557065450075 0.0467875234375
4 Y 0.0586373471673 0.0598661616798 0.856258935829 0.027102109375
4 Z 0.92330492874 0.924739391459 0.383140758689 0.00113280078125
4 alpha 0.0940223747637 0.0969480182055 0.815232776935 0.219655
4 overshoot 0.332249093308 0.332565944071 0.481720442033 0.059492015625
4 diffusion 0.412096178735 0.418587894607 0.290685007455 0.493902027344
4 age 0.931506409676 0.931506721492 0.34339403623 0.217702725827
4 X_c 0.911172519208 0.912234233033 0.5015670118 0.0408636154818
4 mass_cc 0.637830611555 0.639321356073 0.436407801972 0.0098351850309
4 Y_surf 0.466551476357 0.470343785632 0.57100901983 0.0361291042154
4 L 0.987397914122 0.987398642843 0.273080255481 0.0992370459732
4 radius 0.961367421686 0.961455259397 0.362391924418 0.0219895188659
4 M 0.921346202429 0.922641751189 0.57508353951 0.0478874375
4 Y 0.064379875897 0.0694018754885 0.830989496985 0.0265141054687
4 Z 0.922742759827 0.923594507145 0.37416731354 0.00109303515625
4 alpha 0.105667567125 0.107066783889 0.813046752935 0.218411898437
4 overshoot 0.310894396159 0.313755536131 0.486587998925 0.0590234296875
4 diffusion 0.362451643387 0.369591801348 0.287907491029 0.53744440625
4 age 0.919711817543 0.920173256147 0.332418997278 0.215735600738
4 X_c 0.910822367837 0.912412773239 0.50758665222 0.0418220862194
4 mass_cc 0.649528469786 0.650799938022 0.413502136749 0.00919544911012
4 Y_surf 0.452463200069 0.453647711199 0.607078698452 0.0374674269355
4 L 0.988882139937 0.988917680027 0.268054412387 0.101774565872
4 radius 0.977010650068 0.977200910163 0.375473827695 0.0222576805212
4 M 0.921856747603 0.922197356136 0.560402858082 0.0469414023438
4 Y 0.0610213818113 0.0617899267583 0.81625365696 0.02606196875
4 Z 0.924456564485 0.926897263126 0.362453046343 0.00107509765625
4 alpha 0.0974129914935 0.0986073575503 0.762011100729 0.208736066406
4 overshoot 0.339155263214 0.339170151406 0.480996641097 0.0603442421875
4 diffusion 0.423868544417 0.425654506561 0.291724678452 0.496030953125
4 age 0.915552340086 0.915655771998 0.336760076196 0.216830390534
4 X_c 0.912085255489 0.913076503892 0.493890928624 0.0404409083873
4 mass_cc 0.626472186084 0.628051456885 0.424948855853 0.00956542926247
4 Y_surf 0.445274358765 0.44528000728 0.571292815624 0.0353528023507
4 L 0.987496394902 0.987512605404 0.273498699708 0.100663925469
4 radius 0.958624708053 0.958643679546 0.365779683557 0.0218477904875
8 M 0.941947413166 0.942056262385 0.597773647381 0.0425931835938
8 Y 0.161361268786 0.162987835446 0.824614009333 0.0257518203125
8 Z 0.953788917317 0.953801819902 0.323750898139 0.0005283984375
8 alpha 0.141145757951 0.1434479043 0.787301813966 0.204604375
8 overshoot 0.387749164071 0.394994210966 0.474598005417 0.0505449375
8 diffusion 0.493667126632 0.494993599793 0.299072448363 0.238825144531
8 age 0.92125437299 0.921347901693 0.324466095487 0.148996890151
8 X_c 0.944117962158 0.944122812255 0.499523412952 0.0334807137023
8 mass_cc 0.800247857503 0.800918864908 0.313167764192 0.00556946552524
8 Y_surf 0.530970785738 0.531788570993 0.595592691805 0.0321447122255
8 L 0.992098255746 0.992112289627 0.293020898059 0.0824686963725
8 radius 0.971293199137 0.971293206818 0.395545589505 0.0189169823196
8 M 0.939973081901 0.940046382188 0.608950813558 0.0430331601563
8 Y 0.174680140927 0.175292388565 0.813739092369 0.0254343242187
8 Z 0.955775046539 0.955939029965 0.324508145067 0.00053403515625
8 alpha 0.164328811334 0.164574983631 0.836656124185 0.215409882813
8 overshoot 0.384512574276 0.389019966896 0.48725474318 0.050828578125
8 diffusion 0.497233459982 0.498420383705 0.307806108893 0.236101027344
8 age 0.925042739641 0.925295123287 0.32277448902 0.149012826417
8 X_c 0.943302667154 0.943302668227 0.496246423459 0.0335863953728
8 mass_cc 0.793664802956 0.793956586728 0.315194186823 0.00562753068239
8 Y_surf 0.550420125416 0.550675088129 0.556037221366 0.0301246400421
8 L 0.994891981427 0.994910067503 0.304266749865 0.0868508414982
8 radius 0.98115660897 0.981160603092 0.396485859452 0.0188163146673
8 M 0.939906237698 0.940095457995 0.593218302924 0.0417405351562
8 Y 0.178211573607 0.182253559746 0.825391769865 0.0256255585938
8 Z 0.954339077802 0.954392869354 0.325218869165 0.0004965859375
8 alpha 0.164028708976 0.164245295316 0.785469532485 0.20280003125
8 overshoot 0.401368808619 0.402910440449 0.477170267634 0.0503064414062
8 diffusion 0.546220881525 0.546320091903 0.302088898274 0.23306425
8 age 0.942677065696 0.942725672978 0.322936770064 0.143609185469
8 X_c 0.944697226794 0.944761047783 0.497158119262 0.0330938872978
8 mass_cc 0.800485462031 0.800747774623 0.318196518466 0.00566209439358
8 Y_surf 0.557803962693 0.558004328633 0.581584806973 0.0308734063915
8 L 0.991616459617 0.991625769818 0.296680025345 0.0836779549912
8 radius 0.967843147338 0.967846354892 0.394863581263 0.0186827733315
8 M 0.940310836317 0.940556069764 0.581889227983 0.0417924140625
8 Y 0.168072307201 0.17387509223 0.805317055762 0.0250232460938
8 Z 0.95594926952 0.955965800973 0.319650656674 0.000611484375
8 alpha 0.153660522393 0.154001069881 0.820831820453 0.210429769531
8 overshoot 0.363066171816 0.371655813812 0.475722925028 0.05041571875
8 diffusion 0.474069421092 0.474090623213 0.305727265078 0.283316105469
8 age 0.928708752127 0.928802898714 0.336258314427 0.160298558982
8 X_c 0.944244320363 0.944257839138 0.487463140223 0.0329219762957
8 mass_cc 0.782908349138 0.784522558631 0.313329912434 0.00535794637587
8 Y_surf 0.523287076619 0.523311649105 0.604702636072 0.0316095915769
8 L 0.994863581044 0.994872266307 0.29655061717 0.0822983079316
8 radius 0.984153086955 0.984153920054 0.382553313055 0.0184404113078
8 M 0.942786187934 0.943326813943 0.577959500161 0.0415541210937
8 Y 0.167657233959 0.171817492174 0.814193110608 0.0253256015625
8 Z 0.956441491456 0.957071203791 0.316300265281 0.0005165625
8 alpha 0.151497959268 0.151498488299 0.756119553367 0.198889121094
8 overshoot 0.363377385932 0.369007617817 0.468430624956 0.048415421875
8 diffusion 0.51277167615 0.516648643171 0.303431499882 0.242984746094
8 age 0.931230698675 0.931794380183 0.325409737565 0.149167210973
8 X_c 0.947041226722 0.947122034526 0.48704085313 0.0325127723463
8 mass_cc 0.806140705616 0.806207586331 0.31282552256 0.00562136525381
8 Y_surf 0.542235225304 0.542427209713 0.582048672877 0.0315785841853
8 L 0.992585139174 0.992585342709 0.294251600283 0.0831091261406
8 radius 0.96802469523 0.968065230262 0.388326175908 0.0181982606712
8 M 0.939350962218 0.939363019407 0.588898951512 0.041585671875
8 Y 0.189007578767 0.189028109657 0.814551307369 0.0253978007812
8 Z 0.958217112717 0.958383993313 0.316831832217 0.0005920859375
8 alpha 0.178360546038 0.17842291778 0.804394571361 0.20974403125
8 overshoot 0.371373223875 0.37275413723 0.480980929004 0.0515113789062
8 diffusion 0.474418889246 0.475726301788 0.299652902925 0.282172472656
8 age 0.927525552239 0.927558517137 0.327785067054 0.155452258757
8 X_c 0.945776135563 0.945918957231 0.470481040673 0.0317351280875
8 mass_cc 0.808106820267 0.808743760698 0.31418342012 0.00551821499703
8 Y_surf 0.571035534593 0.571161720503 0.559801351654 0.0299569254944
8 L 0.991673769468 0.991707792005 0.290478916451 0.0814347692213
8 radius 0.967588210888 0.967711938212 0.383367685911 0.018328612763
8 M 0.944056935845 0.944075024592 0.576814612831 0.0411242460938
8 Y 0.177642663057 0.177951312284 0.825024012899 0.0256648984375
8 Z 0.959376152051 0.95938359569 0.312938221692 0.00055917578125
8 alpha 0.15600541053 0.156112040502 0.768566037221 0.201516875
8 overshoot 0.368768630657 0.374270573863 0.475313372351 0.0497121601562
8 diffusion 0.504278995487 0.507002289755 0.293976193223 0.264679757812
8 age 0.929548924327 0.929602803037 0.31646081598 0.151433749476
8 X_c 0.947050037149 0.947051280912 0.476930836715 0.032154554321
8 mass_cc 0.797158753527 0.797432122511 0.314122810515 0.00562295136516
8 Y_surf 0.569847029356 0.572714012032 0.573052953357 0.0308090994218
8 L 0.995339380576 0.995352592816 0.28624623618 0.0815083085177
8 radius 0.986797413576 0.986799220595 0.380708917674 0.0184159986242
8 M 0.941705616221 0.942209923115 0.58412693048 0.0419530898438
8 Y 0.163012501545 0.170920387958 0.804479938578 0.0252112929688
8 Z 0.954116909132 0.954195844788 0.325463939077 0.00049720703125
8 alpha 0.175255157974 0.175282975888 0.811363455734 0.210846351563
8 overshoot 0.383869297071 0.387306557908 0.485446563256 0.0504666484375
8 diffusion 0.541075973046 0.543998393022 0.302704386159 0.210115867187
8 age 0.932277255171 0.932423570468 0.326007597094 0.147031148497
8 X_c 0.946573723369 0.946720155738 0.486175444736 0.032575231795
8 mass_cc 0.796335050854 0.796476137199 0.314794794377 0.00556912933761
8 Y_surf 0.544759675522 0.544767595704 0.598422673238 0.0322178865053
8 L 0.992418932213 0.992418998059 0.294135083097 0.0847109730329
8 radius 0.970593925971 0.970608750513 0.390027723303 0.0183451250518
8 M 0.940778130873 0.94083954063 0.579572105086 0.04107065625
8 Y 0.172938725305 0.176871949637 0.791521634885 0.0247007226562
8 Z 0.952537120812 0.95253863689 0.321415943281 0.000581515625
8 alpha 0.159364684317 0.163154526398 0.794760752879 0.203857261719
8 overshoot 0.397871934018 0.399429601093 0.478773619201 0.0517767109375
8 diffusion 0.503874959168 0.503925061241 0.302306530281 0.2439383125
8 age 0.931534556916 0.931674206573 0.320444387006 0.151367025529
8 X_c 0.946229436856 0.946230424981 0.474494549764 0.0320494294426
8 mass_cc 0.801794639724 0.80236342014 0.31322138072 0.00556938122839
8 Y_surf 0.528471870216 0.529565510152 0.589133540285 0.0314617412218
8 L 0.988786785239 0.988821127788 0.293389525397 0.0828272315194
8 radius 0.965731517404 0.965776239102 0.379416203209 0.0179789984364
8 M 0.942590908098 0.943035100287 0.586799047363 0.041953859375
8 Y 0.162310406909 0.169970847619 0.817757404658 0.0253841054687
8 Z 0.958524531256 0.958627168296 0.31321945427 0.00056858984375
8 alpha 0.157734057666 0.157778008018 0.786677305451 0.205253175781
8 overshoot 0.411197947331 0.417227933901 0.460622404982 0.0484149023437
8 diffusion 0.538892597358 0.53942139441 0.295054834495 0.260037582031
8 age 0.93816256683 0.938196235451 0.3278982118 0.155186449342
8 X_c 0.945331894316 0.945379047372 0.492918270947 0.0331054617102
8 mass_cc 0.79552954602 0.796340978507 0.32923709543 0.00579234884926
8 Y_surf 0.549319193958 0.550034054014 0.617617177679 0.0332081403813
8 L 0.994842304333 0.994847557365 0.29005503407 0.084127571617
8 radius 0.983428796548 0.983431320877 0.381720484804 0.0182913538698
16 M 0.949119874346 0.949122207355 0.588064654757 0.038005296875
16 Y 0.244150117126 0.244341224352 0.765896869334 0.0233808554687
16 Z 0.971017740162 0.971019579949 0.304423996714 0.00038515625
16 alpha 0.167386419468 0.168021973506 0.747890220359 0.192482808594
16 overshoot 0.411878009674 0.416247519344 0.471774388902 0.0464730234375
16 diffusion 0.550927381693 0.550956540582 0.317789028508 0.175715496094
16 age 0.939385981177 0.939393273443 0.317781418698 0.125434684609
16 X_c 0.951832191029 0.951850849769 0.489036553345 0.0293070865063
16 mass_cc 0.836401829404 0.837178789548 0.293938390463 0.0046313638776
16 Y_surf 0.606957098973 0.606982017258 0.593959860017 0.0290745244063
16 L 0.995408596737 0.995421577702 0.303356425708 0.0737469916684
16 radius 0.98602041692 0.98604893271 0.405613534504 0.0166519464083
16 M 0.945670717426 0.94647816708 0.620110963045 0.0409040351563
16 Y 0.185518789758 0.206970982137 0.819535765034 0.0249316757812
16 Z 0.969092312146 0.969114211791 0.307647528175 0.00039416015625
16 alpha 0.18142533442 0.182051053797 0.776013435292 0.195738300781
16 overshoot 0.430455644791 0.431183580625 0.476386938215 0.0472491835938
16 diffusion 0.485176109968 0.487309943963 0.318829732592 0.168051410156
16 age 0.951765394821 0.951792147795 0.323504286454 0.128982574359
16 X_c 0.949970393556 0.950278828095 0.516465046558 0.0313056830995
16 mass_cc 0.835746339382 0.836126852174 0.298305015706 0.00483618106289
16 Y_surf 0.608061249212 0.608657969002 0.596573311504 0.0306585746815
16 L 0.995224118204 0.995224600593 0.3167092951 0.0800599377028
16 radius 0.986038954352 0.986086795023 0.419949348976 0.017861314911
16 M 0.945135626326 0.945574999035 0.608376145007 0.04043815625
16 Y 0.191466347659 0.199433434228 0.791542689048 0.0239385742187
16 Z 0.965857978657 0.96594978996 0.306910435296 0.0004131328125
16 alpha 0.157222378472 0.157588547494 0.741313504214 0.186611144531
16 overshoot 0.402378024468 0.411315147944 0.487807282105 0.0481932382812
16 diffusion 0.492051729434 0.495795395106 0.315834852658 0.19936190625
16 age 0.930674037939 0.931119070485 0.325675192739 0.131692979914
16 X_c 0.951730704255 0.951739785907 0.494301501827 0.0302843880315
16 mass_cc 0.823333649238 0.824802408615 0.289405931165 0.00457897105004
16 Y_surf 0.6088990905 0.60890615998 0.586883444662 0.0297590759679
16 L 0.99584448265 0.995845101387 0.314155767402 0.0785077965603
16 radius 0.987141968649 0.987172621588 0.416089043953 0.0179055442369
16 M 0.948171656446 0.948322018063 0.594624732975 0.0389292890625
16 Y 0.228399209127 0.234097002382 0.761862213151 0.0232616015625
16 Z 0.967791890769 0.967806693937 0.313152161018 0.00040240234375
16 alpha 0.183907805437 0.183913159324 0.794758887461 0.199217683594
16 overshoot 0.422701767264 0.423531391451 0.480062875291 0.0484730351563
16 diffusion 0.555537984499 0.556019211515 0.313007618129 0.161506570312
16 age 0.94466735464 0.944669907369 0.327262785848 0.134996968031
16 X_c 0.951501920952 0.951505578023 0.463913190273 0.0289553618488
16 mass_cc 0.817575499591 0.818734473316 0.298217415156 0.00477447033053
16 Y_surf 0.603787831741 0.603791453222 0.575067672565 0.0286331246591
16 L 0.995063348463 0.99507735119 0.312264744065 0.0761753560978
16 radius 0.987088283451 0.987088953253 0.407095836274 0.017187534543
16 M 0.944189058149 0.944232511999 0.589044478047 0.0390539101562
16 Y 0.198194286132 0.199683274438 0.773366024118 0.0233109296875
16 Z 0.9706747263 0.970783375338 0.317206809458 0.0004070390625
16 alpha 0.200377120394 0.200666665103 0.80318432152 0.200431652344
16 overshoot 0.419957501921 0.42549547465 0.480052852874 0.0480769570312
16 diffusion 0.507191115894 0.510699740526 0.311088074031 0.191838492187
16 age 0.935292564604 0.935638153325 0.328520383723 0.133420850128
16 X_c 0.948945598041 0.94897442811 0.494814011129 0.0297462539163
16 mass_cc 0.818539875399 0.821016259037 0.291305593868 0.00455277931446
16 Y_surf 0.599929919697 0.600059323083 0.609829842428 0.0296801899578
16 L 0.992426163673 0.992473619672 0.310648343166 0.0730954913382
16 radius 0.97065932754 0.970670764959 0.397385804638 0.0169384511583
16 M 0.949609363426 0.949673281521 0.598330984858 0.0393712226562
16 Y 0.239181852228 0.240610908284 0.764292451067 0.0234377070312
16 Z 0.970727716325 0.970745338628 0.314596145928 0.00040520703125
16 alpha 0.195682694077 0.1956921163 0.795536314577 0.197147210937
16 overshoot 0.424230452635 0.427202262878 0.467204851176 0.0476761640625
16 diffusion 0.504053241464 0.505161653429 0.311411988735 0.179453394531
16 age 0.940590446691 0.940667794094 0.322635550137 0.129016299518
16 X_c 0.952921119067 0.952935182039 0.48407321495 0.0296042959408
16 mass_cc 0.828400575496 0.829727818601 0.286792499828 0.0045305174342
16 Y_surf 0.607635969804 0.607638762992 0.548566548962 0.0275147938266
16 L 0.995244087101 0.995250697837 0.31564377311 0.0752567165105
16 radius 0.987120820752 0.987121720843 0.403926341875 0.017283020992
16 M 0.944041790011 0.944118433405 0.645670548946 0.0415772265625
16 Y 0.198953160445 0.20106331196 0.825970517278 0.0245555390625
16 Z 0.967481641038 0.967516330285 0.305396574681 0.0003551796875
16 alpha 0.18780052593 0.189424509563 0.739969235528 0.185735917969
16 overshoot 0.404856522584 0.407395424949 0.471821584724 0.0469592929687
16 diffusion 0.516019237835 0.516838879975 0.315150528269 0.169692746094
16 age 0.935846552967 0.935901873761 0.319760901631 0.124164634742
16 X_c 0.952811494391 0.952860448968 0.507346039332 0.0307784283081
16 mass_cc 0.838342585697 0.838520170614 0.28705557066 0.00462464144816
16 Y_surf 0.593806921575 0.593893936229 0.585208299508 0.0284383046487
16 L 0.995874957583 0.99587508193 0.322974310796 0.0759984867483
16 radius 0.985141675792 0.985145640624 0.437714348069 0.017812861642
16 M 0.944674651974 0.944853026544 0.647897384424 0.0421779492188
16 Y 0.217965037205 0.219745749427 0.868852923412 0.0259711914063
16 Z 0.967345817071 0.967426575993 0.31407046924 0.000398671875
16 alpha 0.154757946076 0.154775723872 0.791576399167 0.201180234375
16 overshoot 0.437012825926 0.438946304892 0.476417408694 0.0478738320312
16 diffusion 0.556504055993 0.558019220276 0.312715049996 0.172280898438
16 age 0.94537231299 0.945562797237 0.325987412599 0.128579062153
16 X_c 0.950339352407 0.950345543306 0.516697649877 0.0315911063558
16 mass_cc 0.837756532236 0.838121229909 0.305606508356 0.00490036379329
16 Y_surf 0.603671174123 0.605572305639 0.615826919891 0.0300250030481
16 L 0.993487438879 0.99349759416 0.33275916434 0.079251919434
16 radius 0.973882332447 0.973882726007 0.436407291954 0.0180296441353
16 M 0.945403063428 0.945490880474 0.609295770015 0.0397263242187
16 Y 0.217038945408 0.221141502276 0.776309645782 0.023779703125
16 Z 0.968843482248 0.968844304439 0.307159499613 0.00044128515625
16 alpha 0.180384610049 0.181823481327 0.778153439249 0.19608490625
16 overshoot 0.393381109035 0.394584249443 0.485582464641 0.0485446328125
16 diffusion 0.48962683143 0.489932641076 0.320602031177 0.199006945312
16 age 0.9338511535 0.933873489354 0.327073209359 0.132739349134
16 X_c 0.950853919373 0.950911033997 0.494050985265 0.0299040508021
16 mass_cc 0.829680958136 0.829757877776 0.297590394575 0.0047145698638
16 Y_surf 0.621836697821 0.622044006449 0.586929388193 0.0288555538287
16 L 0.992600566092 0.992609488344 0.318841457456 0.0743522297092
16 radius 0.971711949449 0.971726453682 0.405029846669 0.0170558121977
16 M 0.948216760599 0.948284449361 0.573695963005 0.0386799296875
16 Y 0.233360104861 0.234908511676 0.760814407966 0.0231900429688
16 Z 0.965600645919 0.965609386943 0.313868427243 0.0004315625
16 alpha 0.179887074339 0.181234413225 0.743865714 0.188880773438
16 overshoot 0.427438555408 0.431361063037 0.465693570183 0.0476486640625
16 diffusion 0.517144477676 0.517292247411 0.308477166342 0.193674535156
16 age 0.939462291717 0.939591749991 0.322129849542 0.128508415786
16 X_c 0.953869845569 0.953875287773 0.470755761674 0.028754848578
16 mass_cc 0.837345327182 0.838144271675 0.295529249794 0.00468310148213
16 Y_surf 0.622805831157 0.623372485933 0.566078432476 0.0279762163617
16 L 0.996125493304 0.996127671792 0.306502603278 0.0733084940908
16 radius 0.987088989424 0.98709086721 0.392939364425 0.0166389681101
32 M 0.944155158483 0.944172894473 0.633122390605 0.0385120898437
32 Y 0.238228509979 0.240024758047 0.806817650141 0.02348015625
32 Z 0.975158176714 0.975169885248 0.317683742867 0.000347125
32 alpha 0.184297287916 0.187105158913 0.802588805102 0.189950710938
32 overshoot 0.409874827998 0.413920701312 0.486933190659 0.0478700195313
32 diffusion 0.433560038134 0.447605975755 0.320698135007 0.155149382813
32 age 0.938010143263 0.938504442877 0.337008289172 0.126824076645
32 X_c 0.951899135249 0.951899216636 0.500513079724 0.0284043976284
32 mass_cc 0.834711464127 0.835579525199 0.283536537766 0.0041584432482
32 Y_surf 0.657344395782 0.657345660747 0.565618166187 0.0258044277225
32 L 0.996441965921 0.996448954901 0.336604036129 0.0713239542444
32 radius 0.98614678889 0.986148050512 0.43141362661 0.016775936055
32 M 0.947850788338 0.947932433272 0.639776672467 0.039952109375
32 Y 0.212241007141 0.213755922105 0.818511051462 0.0239202890625
32 Z 0.971789455239 0.971791072953 0.315591946122 0.0003474609375
32 alpha 0.189707999539 0.190587641631 0.793659797121 0.188829976562
32 overshoot 0.435257854523 0.438289266498 0.480139925144 0.0463454414062
32 diffusion 0.578636265188 0.578777948033 0.326631677031 0.161160792969
32 age 0.940653325239 0.940656555176 0.330994826701 0.119907599302
32 X_c 0.95160859958 0.951612586459 0.519603648437 0.0299087760419
32 mass_cc 0.850518393377 0.850964977974 0.283049432064 0.00429004024002
32 Y_surf 0.633923642058 0.634306163588 0.620520013432 0.0284609717801
32 L 0.992955410404 0.992965798372 0.343802145145 0.0743689057462
32 radius 0.971352763593 0.971361261742 0.449975529141 0.0173176973855
32 M 0.942200861405 0.942341189543 0.635680372328 0.039731578125
32 Y 0.227218338975 0.231303928775 0.799706999264 0.0233650039063
32 Z 0.972302807606 0.9723056127 0.322336094468 0.000330484375
32 alpha 0.17828679359 0.180283958326 0.812339325367 0.196640242188
32 overshoot 0.469520741375 0.471619676726 0.474468741937 0.0450465117188
32 diffusion 0.471925456864 0.473181307126 0.32211407277 0.141074292969
32 age 0.932745586267 0.93288641567 0.328674166957 0.120950285253
32 X_c 0.951125765763 0.951126243175 0.492495931174 0.0283270940827
32 mass_cc 0.830333282258 0.831359857667 0.291395566377 0.00426754981207
32 Y_surf 0.637498555292 0.639873844551 0.618689855873 0.027977438323
32 L 0.993104766678 0.993114766243 0.335789242908 0.0715290744295
32 radius 0.968941257677 0.968964441744 0.445312653093 0.0172649369069
32 M 0.944466476314 0.944989477568 0.641841194753 0.0396289179688
32 Y 0.211883808194 0.224989754428 0.830230002104 0.0240132929688
32 Z 0.971241343469 0.971266622394 0.313647633157 0.00033188671875
32 alpha 0.17273155459 0.172742783965 0.809203596101 0.196143898437
32 overshoot 0.421990960428 0.428458537977 0.474002691887 0.0451868359375
32 diffusion 0.442168898131 0.44264183407 0.332491133468 0.139076644531
32 age 0.928200322378 0.928300087101 0.336459504296 0.123066072095
32 X_c 0.951546019107 0.951590232582 0.511349456711 0.0290983485047
32 mass_cc 0.835863407351 0.838078039041 0.277620356857 0.00417141556892
