num_trees variable r2 ev sigma diff
1 L 0.985627713232 0.985639953167 inf 0.141450210989
1 radius 0.932261940641 0.932390318174 inf 0.0262665765056
1 M 0.870659718628 0.870799847573 inf 0.052954
1 Y -0.445446177193 -0.444900260097 inf 0.028022
1 Z 0.908022733755 0.908085860177 inf 0.000531
1 alpha -0.559261707014 -0.559233209087 inf 0.233886
1 overshoot -0.193878738947 -0.192448082455 inf 0.033667
1 diffusion 0.100999476653 0.101001712373 inf 0.0056515
1 age 0.865258767681 0.865303070104 inf 0.238428682021
1 X_c 0.869560106733 0.869814404881 inf 0.0406092854488
1 mass_cc 0.604514498498 0.604941744808 inf 0.00265228304464
1 Y_surf 0.287828438202 0.291547962938 inf 0.034288756573
1 L 0.980917038527 0.980944982693 inf 0.13959808238
1 radius 0.927788234362 0.927859831417 inf 0.0257758637123
1 M 0.877528278464 0.877835927467 inf 0.052295
1 Y -0.503782114933 -0.49812160661 inf 0.02792
1 Z 0.895354440901 0.89535455511 inf 0.000566
1 alpha -0.559132530092 -0.559132506535 inf 0.232178
1 overshoot -0.102456644604 -0.100847461008 inf 0.031755
1 diffusion 0.0362374148199 0.0362374909395 inf 0.004966
1 age 0.841902626203 0.841971757339 inf 0.239092491727
1 X_c 0.878329955468 0.878340992006 inf 0.0398467403707
1 mass_cc 0.661563892214 0.6619693401 inf 0.00304164179348
1 Y_surf 0.202955155976 0.203255592459 inf 0.0351329933015
1 L 0.980357606691 0.98036255565 inf 0.14687155186
1 radius 0.935313501949 0.935317082448 inf 0.0265168881954
2 M 0.909960647027 0.910275004313 1.93392574601 0.0465825
2 Y -0.161047172128 -0.147519831806 2.05825971282 0.02565
2 Z 0.941513617192 0.941597348105 1.36924038238 0.0004155
2 alpha -0.177953815384 -0.177932250211 2.09107121289 0.209107
2 overshoot 0.160403010012 0.160923905347 1.5522931221 0.0388135
2 diffusion 0.204970232982 0.20536001529 1.41966674842 0.01106875
