num_tracks variable r2 ev sigma diff
2 M -0.352233246792 -0.235278851336 1.57211774727 0.214360132813
2 Y -2.32635452819 -0.0130729804642 15.5633025025 0.0514910429687
2 Z 0.0594248326233 0.223282597633 0.42378133755 0.00189921875
2 alpha -0.753320046439 -0.694046947934 0.92542085807 0.26694515625
2 overshoot -1.21748899954 -0.49401391784 1.62075763874 0.23809715625
2 diffusion -0.0531064983568 9.78528411633e-08 393.716916623 0.00084496875
2 age -1.28798436457 -0.983512824826 1.79981830882 4.47766407677
2 X_c 0.178067792849 0.240794290563 0.731936417991 0.118504051616
2 mass_cc -0.386507476256 -0.259662436169 1.01848027627 0.0242191247033
2 Y_surf -0.0117807106856 0.0101718747586 16.1513836319 0.0538946136598
2 L -0.136640242729 0.0501016183187 2.04105074552 1.25264485949
2 radius 0.439904916351 0.443914034486 0.658836401887 0.105835674601
2 M -0.536491160341 -0.459450401323 2.42099799202 0.237745
2 Y -0.117338442265 -0.0949697595337 5.9324718751 0.0300771796875
2 Z -0.221861082437 0.0587522015161 1.87275049552 0.001315796875
2 alpha -0.775478104714 -0.716627870731 3.11952418161 0.27429125
2 overshoot -0.153538492692 -0.0111881846236 24.501935018 0.027946765625
2 diffusion -0.0485839491916 0.000767642523497 12.1723025457 0.106171484375
2 age -0.148042492228 0.068261204085 1.17372287305 1.10864748751
2 X_c 0.602658701647 0.610382231298 0.656870376217 0.0947464502072
2 mass_cc -0.33631511423 -0.305821215725 1.31779345491 0.0318390803781
2 Y_surf -0.126388837387 0.0351035333085 4.90859158784 0.0365913594973
2 L -0.283876853738 0.0533304289559 1.5245893825 2.56648870757
2 radius 0.180045349493 0.180062754009 2.57997913955 0.162131526234
2 M -0.188879304082 0.0476493859824 1.38050332615 0.184676460937
2 Y -1.51443860356 -0.0396980783501 8.66841751792 0.0407445546875
2 Z -0.157217247529 0.0706546921333 2.29053313418 0.00273448046875
2 alpha -0.491547077767 -0.0485837983956 4.02088637746 0.252064140625
2 overshoot -0.23766253724 0.00191938810275 6.7985279153 0.0065314140625
