l n nu dnu n_g
0 3 148.047 0.137 0 
0 4 178.925 0.131 0 
0 5 209.625 0.125 0 
0 6 239.803 0.119 0 
0 7 267.732 0.113 0 
0 8 295.728 0.053 0 
0 9 324.247 0.030 0 
0 10 352.715 0.033 0 
0 11 380.626 0.021 0 
0 12 408.872 0.020 0 
0 13 437.772 0.016 0 
0 14 466.777 0.015 0 
0 15 495.756 0.018 0 
0 16 524.810 0.029 0 
0 17 554.022 0.052 0 
0 18 583.692 0.146 0 
0 19 612.833 0.182 0 
0 20 642.154 0.191 0 
0 21 672.529 0.201 0 
0 22 702.106 0.211 0 
0 23 731.407 0.221 0 
0 24 760.723 0.232 0 
1 -12 155.715 0.503 15 
1 -35 158.298 0.479 38 
1 -34 161.444 0.456 38 
1 -25 166.305 0.434 29 
1 -10 170.382 0.414 14 
1 -3 174.906 0.394 7 
1 -2 178.445 0.375 6 
1 -11 181.627 0.357 15 
1 -28 187.431 0.340 32 
1 -27 193.310 0.324 32 
1 0 196.840 0.309 5 
1 -5 201.311 0.294 10 
1 -16 207.441 0.280 21 
1 -23 214.357 0.267 28 
1 -22 220.690 0.254 27 
1 -7 224.761 0.242 13 
1 -10 231.441 0.230 16 
1 -11 239.531 0.219 17 
1 -14 247.211 0.209 20 
1 -17 252.303 0.199 24 
1 -6 260.312 0.190 14 
1 -1 270.231 0.181 8 
1 -14 276.394 0.172 21 
1 -5 285.294 0.164 13 
1 2 294.205 0.156 6 
1 -11 302.907 0.149 19 
1 2 313.973 0.141 8 
1 3 321.895 0.135 6 
1 -8 334.877 0.128 17 
1 5 343.801 0.122 5 
1 -6 355.421 0.116 16 
1 5 368.934 0.109 6 
1 0 377.979 0.053 11 
1 1 395.539 0.039 11 
1 4 403.049 0.029 8 
1 -1 423.494 0.023 14 
1 2 431.157 0.016 11 
1 7 452.638 0.017 7 
1 2 462.630 0.014 12 
1 11 482.081 0.017 4 
1 4 498.276 0.024 11 
1 13 511.929 0.048 3 
1 6 536.802 0.097 10 
1 7 545.266 0.202 10 
1 12 569.141 0.213 6 
1 9 591.547 0.223 9 
1 12 601.201 0.234 7 
1 13 627.803 0.246 7 
1 12 651.920 0.258 8 
1 13 662.437 0.271 8 
1 16 687.491 0.285 6 
1 15 714.815 0.299 8 
1 16 733.731 0.314 7 
1 17 748.351 0.330 7 
2 -67 151.244 0.950 70 
2 -66 152.796 0.904 69 
2 -65 155.793 0.861 68 
2 -64 157.739 0.820 67 
2 -63 160.468 0.781 66 
2 -62 162.636 0.744 65 
2 -61 165.260 0.709 64 
2 -60 167.087 0.675 63 
2 -59 169.614 0.643 62 
2 -58 171.945 0.612 62 
2 -57 173.938 0.583 61 
2 -56 175.726 0.555 60 
2 -55 177.154 0.529 59 
2 -54 180.993 0.504 58 
2 -53 183.508 0.480 57 
2 -52 187.488 0.457 56 
2 -51 190.157 0.435 55 
2 -50 193.532 0.414 54 
2 -49 197.087 0.395 53 
2 -48 201.567 0.376 52 
2 -47 205.276 0.358 52 
2 -46 205.669 0.341 51 
2 -45 209.080 0.325 50 
2 -44 213.679 0.309 49 
2 -43 217.876 0.294 48 
2 -42 222.207 0.280 47 
2 -41 226.719 0.267 46 
2 -40 229.977 0.254 45 
2 -39 234.693 0.242 45 
2 -38 236.990 0.231 44 
2 -37 239.874 0.220 43 
2 -36 245.020 0.209 42 
2 -35 250.664 0.199 41 
2 -34 256.723 0.190 40 
2 -33 262.963 0.181 40 
2 -32 264.617 0.172 39 
2 -31 269.754 0.164 38 
2 -30 276.321 0.156 37 
2 -29 284.411 0.149 36 
2 -28 291.987 0.142 36 
2 -27 292.832 0.135 35 
2 -26 300.468 0.128 34 
2 -25 309.253 0.122 33 
2 -24 318.729 0.117 33 
2 -23 321.442 0.111 32 
2 -22 328.645 0.106 31 
2 -21 338.966 0.101 30 
2 -20 348.513 0.096 30 
2 -19 350.569 0.091 29 
2 -18 359.648 0.087 28 
2 -17 370.010 0.083 27 
2 -16 378.006 0.079 27 
2 -15 382.141 0.075 26 
2 -14 395.222 0.072 25 
2 -13 406.235 0.068 25 
2 -12 410.060 0.065 24 
2 -11 425.816 0.041 23 
2 -10 435.185 0.033 23 
2 -9 443.443 0.026 22 
2 -8 462.448 0.025 22 
2 -7 464.406 0.037 21 
2 -6 483.862 0.064 20 
2 -5 493.404 0.166 20 
2 -4 507.221 0.276 19 
2 -3 522.324 0.289 19 
2 -2 532.785 0.304 18 
2 -1 551.671 0.319 18 
2 0 561.136 0.335 17 
2 1 581.304 0.352 17 
2 2 592.599 0.369 16 
2 3 610.278 0.388 16 
2 4 626.646 0.407 15 
2 5 639.661 0.427 15 
2 6 666.415 0.449 14 
2 7 669.831 0.471 14 
2 8 699.864 0.495 14 
2 9 710.514 0.520 13 
2 10 729.277 0.546 13 
2 11 757.560 0.573 13 
