M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.042499560546868986e+00 2.770984453124993308e-01 2.031663964843738804e-02 1.860730134765645749e+00 4.492534531250017005e-01 1.285557871093756799e-01 5.494001812574992982e+00 1.864655855361392611e-01 4.369007524135113840e+00 1.106357946355345678e+00 2.679998262389746699e-01
1.033087348632805380e+00 2.682935371093742583e-01 2.073305859374986390e-02 1.719103933593763900e+00 5.310883007812504664e-01 1.343714072265624060e-01 6.013993577097396681e+00 2.339073991296663768e-01 4.367863945300147321e+00 1.104343106233542038e+00 2.573206917102798252e-01
1.000051619140621462e+00 2.794255068359374206e-01 2.042818164062475822e-02 1.775125285156261112e+00 2.718758076171862159e-01 1.469543779296873520e-01 7.025883904438605221e+00 1.510505575838487768e-01 4.362375981069258835e+00 1.092784005872926789e+00 2.722820992480175506e-01
1.033474210937494586e+00 2.751125429687498736e-01 1.961321582031238728e-02 1.856298198242211095e+00 5.022995693359399993e-01 1.406222929687502843e-01 5.813039764830381095e+00 1.842943017744742007e-01 4.366840583148856147e+00 1.104865363284560198e+00 2.640584456133833746e-01
1.015473142578125598e+00 2.683090410156243055e-01 1.827981445312484160e-02 1.876023361328143624e+00 7.205164589843738865e-01 1.604099169921878454e-01 6.396256850520071424e+00 2.117631672061538461e-01 4.374747123123428949e+00 1.085632632770822781e+00 2.505124151288622425e-01
1.036121258789056032e+00 2.840240185546867857e-01 2.070472070312485979e-02 1.855855637695327687e+00 1.879865624999998430e-01 1.406013232421880477e-01 5.392464488720181137e+00 1.928827995968556974e-01 4.372436025596183384e+00 1.098404505549755994e+00 2.800225025786190480e-01
1.008753706054684507e+00 2.752324472656247911e-01 1.965600488281229671e-02 1.799236687500013865e+00 3.876783085937505757e-01 1.552190400390623670e-01 6.854846490703589978e+00 1.622171369490283122e-01 4.360390451352266439e+00 1.100329823777531857e+00 2.657711069790673064e-01
1.047568876953116845e+00 2.835542705078118453e-01 2.168750878906237564e-02 1.842703931640643278e+00 2.653796699218750610e-01 1.415242607421882681e-01 5.333859894509864752e+00 1.815513890746229819e-01 4.366585030417118318e+00 1.111607222915989013e+00 2.784051257833154991e-01
1.016135436523432078e+00 2.770391943359360454e-01 1.708253027343741709e-02 1.891960661132830568e+00 5.449807910156261315e-01 1.327135507812500503e-01 5.593238803465371944e+00 2.080134692974680011e-01 4.375653499038543615e+00 1.084475362851834435e+00 2.649578866897695506e-01
9.660939677734312614e-01 2.758440156249997166e-01 1.598056054687490429e-02 1.805177829101573428e+00 1.093595080078125337e+00 2.021799667968751379e-01 7.241406902948067881e+00 2.017343435167240351e-01 4.364342639552615921e+00 1.072499364099506414e+00 2.514233731821172713e-01
1.052294585937495253e+00 2.762598105468747067e-01 2.039914648437490124e-02 1.852509471679710584e+00 5.501958300781294442e-01 1.256604003906257871e-01 5.301549171097217794e+00 1.918926084256631359e-01 4.365139464579167239e+00 1.116526482680454180e+00 2.650331570786466640e-01
9.687892089843724852e-01 2.779845273437491771e-01 1.656042187499985954e-02 1.848978323242199018e+00 5.392581103515624585e-01 1.829609306640627708e-01 7.369119705601896442e+00 1.756197826621667679e-01 4.369106434056990729e+00 1.067393751512551114e+00 2.633760809437317718e-01
1.021090284179681840e+00 2.727265458984368118e-01 1.996888281249982466e-02 1.753007442382828129e+00 5.211507119140637023e-01 1.439284501953123074e-01 6.369477264213696088e+00 1.967852682446515344e-01 4.360538166632725421e+00 1.107198383040601364e+00 2.609241125625803015e-01
1.009804472656249175e+00 2.678120566406239633e-01 1.683610644531235295e-02 1.913452697265645375e+00 6.389337851562498782e-01 1.452333164062503956e-01 6.397104387334322517e+00 1.906626921657953722e-01 4.373960531420818754e+00 1.083152158476445415e+00 2.519957500168854558e-01
9.721883740234323890e-01 2.877094951171881299e-01 1.510443749999999807e-02 1.735655225585952088e+00 1.663407947265622022e+00 2.306798027343751334e-01 5.777608162144257875e+00 2.624373974461212677e-01 4.358138584965663753e+00 1.083131314489161667e+00 2.534802560680881056e-01
1.046054920898431995e+00 2.786862656250008730e-01 2.309146191406240278e-02 1.808310857421898676e+00 2.391580517578109633e-01 1.511191328125000288e-01 5.749043217694131513e+00 1.943733865383090453e-01 4.370616600665506724e+00 1.106182380303960100e+00 2.737502833749670961e-01
1.011744286132803650e+00 2.712822685546865675e-01 2.020757519531229604e-02 1.721016638671885035e+00 4.143089140625012545e-01 1.273054013671872930e-01 6.778087924365898687e+00 1.877313354220372932e-01 4.362185531646574077e+00 1.099812629445980017e+00 2.620341740730556812e-01
1.038702099609382312e+00 2.717400556640636733e-01 2.392543261718740183e-02 2.034207119140638120e+00 6.476161855468760553e-01 2.174139570312503267e-01 6.289887623515868498e+00 2.397157020749748624e-01 4.393253768280120042e+00 1.074253595690390695e+00 2.571271710712154102e-01
1.022394891601559719e+00 2.720353066406249742e-01 2.006910253906231401e-02 1.783784432617204319e+00 4.541795322265639867e-01 1.469782685546873191e-01 6.381393638937230328e+00 1.930031860284754930e-01 4.365513666305056439e+00 1.101220249606313040e+00 2.616455513304807856e-01
1.063891946289061252e+00 2.718277666015627148e-01 2.068763769531241706e-02 1.851349733398455877e+00 8.142660419921929904e-01 1.462349677734380016e-01 4.975817999565463445e+00 2.400159025578449956e-01 4.370656016154371493e+00 1.115494869734811267e+00 2.557925226144753261e-01
1.006272886718746484e+00 2.729516123046862863e-01 1.931982812499981675e-02 1.766675970703138532e+00 4.967659023437519528e-01 1.639248710937500075e-01 6.439783036689733287e+00 2.228178351432215654e-01 4.375398122421811031e+00 1.080211833048769332e+00 2.615858765437998334e-01
1.065125932617182691e+00 2.731490263671882412e-01 2.213310253906245265e-02 1.836023930664088200e+00 2.093457314453114060e-01 1.409656123046882092e-01 5.458574736239882874e+00 1.784443435994972071e-01 4.364953721035683465e+00 1.122847724512197054e+00 2.687254701750580455e-01
1.056960169921872694e+00 2.682771005859374558e-01 2.023703417968744644e-02 1.869938733398463393e+00 8.154649843750079174e-01 1.406660253906253377e-01 5.501484415574484643e+00 2.115948773128809579e-01 4.365701232662434705e+00 1.118865155312240178e+00 2.510710685651802443e-01
9.948665009765588207e-01 2.763766572265615173e-01 1.994333105468731535e-02 1.770290986328135530e+00 4.179494501953145980e-01 1.590708320312499702e-01 6.962898036312772376e+00 1.849391127303995908e-01 4.370588882051326785e+00 1.080482987074933510e+00 2.659835007319320543e-01
1.023255956054683447e+00 2.776830468749996172e-01 1.992991210937488170e-02 1.920014058593761286e+00 2.604054228515621516e-01 1.483838105468750501e-01 6.176699506539357287e+00 1.774813029266690823e-01 4.371639968739470916e+00 1.093549146687531781e+00 2.709943585513972519e-01
1.032824075195308167e+00 2.758161943359362378e-01 1.833732714843740175e-02 1.867153383789084797e+00 9.849022519531337450e-01 1.189974453124998943e-01 5.465553942787805930e+00 2.074342261243244667e-01 4.366083880907445369e+00 1.104714604027251079e+00 2.555069142407655480e-01
1.037471631835930275e+00 2.811825869140616718e-01 1.928219824218738512e-02 1.850027973632829559e+00 4.746215224609385275e-01 1.247687333984380809e-01 5.287151849359667644e+00 1.917235752162809448e-01 4.365654166784882051e+00 1.107780424009326747e+00 2.716283657344445435e-01
1.026894561523433946e+00 2.766653027343746185e-01 1.871433300781239276e-02 1.839526970703145858e+00 6.039154667968776868e-01 1.353126425781252251e-01 5.773891938921791755e+00 1.876115157898692876e-01 4.364355764068880816e+00 1.103958746021721726e+00 2.641404284941840097e-01
1.058864520507809548e+00 2.705524980468760332e-01 2.144346386718740810e-02 1.822806928710961838e+00 4.396738837890639129e-01 1.413103896484379507e-01 5.395871676401875483e+00 2.131190864672468099e-01 4.370421895869521123e+00 1.113266672604952046e+00 2.614420060705891502e-01
1.047987855468740070e+00 2.842631123046875374e-01 2.293434765624991628e-02 1.873824424804714006e+00 2.336230273437487903e-01 1.524490234375003583e-01 5.435000521191260425e+00 1.837075186153141748e-01 4.372940627631171751e+00 1.104072475506540085e+00 2.794960703447125216e-01
1.028072756835931356e+00 2.783875039062489454e-01 1.936232128906238692e-02 1.901253263671890847e+00 3.178232324218754901e-01 1.428091503906252779e-01 5.808351752417207692e+00 1.795198603423995842e-01 4.369911476244820570e+00 1.098135536950928248e+00 2.707077066049138336e-01
1.008706702148435497e+00 2.814185126953123173e-01 1.808435742187491230e-02 1.771535346679700806e+00 1.403535608398439827e+00 1.991994208984381731e-01 5.431925321658563455e+00 2.743214230019644928e-01 4.366272147284065319e+00 1.093609201035488310e+00 2.512267902795642938e-01
1.072502358398431221e+00 2.736699296875003684e-01 2.662054492187499941e-02 1.729252512695332644e+00 2.023586816406234834e-01 1.641629101562501192e-01 5.572346584788491874e+00 2.454367155463512973e-01 4.367150976559504016e+00 1.124667317071188055e+00 2.688489248611102833e-01
1.015010506835934967e+00 2.706098632812489746e-01 1.794225292968736757e-02 1.912832313476577673e+00 5.659110693359366007e-01 1.422934199218753859e-01 6.309343837477078942e+00 1.926245659896936302e-01 4.374464001493143073e+00 1.085851221947531586e+00 2.570999523694361688e-01
1.005416256835937272e+00 2.799386240234372769e-01 1.944899023437485913e-02 1.979900253906258456e+00 2.572704570312505101e-01 1.643858193359376829e-01 6.486465920940133856e+00 1.851222132687266320e-01 4.382573782794094264e+00 1.070317565794403070e+00 2.725081444661819341e-01
1.058872522460931664e+00 2.783959248046888324e-01 2.340091796874992774e-02 1.846764477539088567e+00 2.781389355468758540e-01 1.511812763671880055e-01 5.392002214987550168e+00 1.973518762619051736e-01 4.373032563363827840e+00 1.109291877491906719e+00 2.731730057042765503e-01
9.920400917968686949e-01 2.776669355468731060e-01 1.543680371093742072e-02 1.914122962890640212e+00 4.782279111328122667e-01 1.398346845703128116e-01 6.112761954130554898e+00 1.806464932942822288e-01 4.372877277948060915e+00 1.074880122015858586e+00 2.657796094972545431e-01
9.860567304687442025e-01 2.720983935546860133e-01 1.522601367187493074e-02 1.938763033203137365e+00 5.072354960937490720e-01 1.385619921875004268e-01 6.687180657737571643e+00 1.769254366829971503e-01 4.376186438615188301e+00 1.067823748764046510e+00 2.591628764852964562e-01
1.011850687499998847e+00 2.766959296875001750e-01 2.091011230468729429e-02 1.826428087890638485e+00 3.152170947265625633e-01 1.508386757812499313e-01 6.750144297762571632e+00 1.640804773971510644e-01 4.369474560932607332e+00 1.089928962997271489e+00 2.686441906047786765e-01
1.039586439453120237e+00 2.729116015625002722e-01 2.130914941406234636e-02 1.795455049804709269e+00 3.602572578125003977e-01 1.404085869140624387e-01 6.053176186103319090e+00 1.856455837816257948e-01 4.363833297010563328e+00 1.111799544667197548e+00 2.646669331212081477e-01
1.063713594726556577e+00 2.810452763671884013e-01 2.472724804687497641e-02 1.875615267578153222e+00 3.226695068359385909e-01 1.532668398437502244e-01 5.462385518275042706e+00 1.900767975444385693e-01 4.368304816861266815e+00 1.118490434421619995e+00 2.744631621478323402e-01
1.063292093749999001e+00 2.672781669921885928e-01 2.091976562499995793e-02 1.843614687500024996e+00 6.287528798828171395e-01 1.482214033203126669e-01 5.324728478468482074e+00 2.286256008774307513e-01 4.369895665527229411e+00 1.116645762771685924e+00 2.542186988770772094e-01
9.915990888671806225e-01 2.780328857421870969e-01 1.480505468749995432e-02 1.840692085937521316e+00 7.431311123046924205e-01 1.348817304687498497e-01 5.816469911467708975e+00 2.035321436294595110e-01 4.368063595527661214e+00 1.080152866023518454e+00 2.622669805048981062e-01
1.045609583984370206e+00 2.744170488281251208e-01 2.132480664062489858e-02 1.875015727539084853e+00 2.452006191406236602e-01 1.448085585937503306e-01 5.892458294493694737e+00 1.672519093288697967e-01 4.367724326193832773e+00 1.110105381379706158e+00 2.683739858677311463e-01
9.711060566406216621e-01 2.758421630859357321e-01 1.497327050781242092e-02 1.977353609375007704e+00 2.418541699218765550e-01 1.225677890625010980e-01 6.992096961677427558e+00 1.512713224402859602e-01 4.384144470406052818e+00 1.049777566600523349e+00 2.689457141190161327e-01
9.853941210937473549e-01 2.721869560546865130e-01 1.585380566406237660e-02 1.923344055664074626e+00 5.805813642578111500e-01 1.583907910156251153e-01 6.882464890983585271e+00 1.834666801496890876e-01 4.375173307142232737e+00 1.068611511149529791e+00 2.570724676094556793e-01
1.039549909179687148e+00 2.855327285156250561e-01 2.256628417968741668e-02 2.032745783203141254e+00 2.752908017578127864e-01 1.813534423828128683e-01 5.716540940241576330e+00 2.134260002708474602e-01 4.380156836737207016e+00 1.090334739502144101e+00 2.776821638292639172e-01
1.039173756835933826e+00 2.754518046874997461e-01 2.004820410156238006e-02 1.922308157226579661e+00 3.806148642578134900e-01 1.581219765624998774e-01 5.889954729600779260e+00 1.800873385619151112e-01 4.365755807026446611e+00 1.109275743144522597e+00 2.665971788137492249e-01
1.042273480468743685e+00 2.792918906249993727e-01 2.105813574218737272e-02 1.861188499023457288e+00 3.236074423828128599e-01 1.344239628906254425e-01 5.478672338052258617e+00 1.914374128360062099e-01 4.372510099276589735e+00 1.101673715391223940e+00 2.726903538751316303e-01
1.048568214843743851e+00 2.894356650390621510e-01 2.190205761718739749e-02 1.920455435546893019e+00 1.125230976562497792e-01 1.678937197265628900e-01 5.120241708209130493e+00 2.153597583705755825e-01 4.371568921943279840e+00 1.105451648288914068e+00 2.867334486163375940e-01
1.021542969726557448e+00 2.764832548828112802e-01 1.811243066406238722e-02 1.898255176757830620e+00 6.351029628906265101e-01 1.385718398437504606e-01 5.738741949469243764e+00 1.977041601072778987e-01 4.371794559208534992e+00 1.092189371098646333e+00 2.620593901939180514e-01
1.069825389648436209e+00 2.667158203125005733e-01 2.050162988281246934e-02 1.847783962890648279e+00 1.145982545898445615e+00 1.477794082031256007e-01 4.802157072897264456e+00 2.741774896123508887e-01 4.374247658881900591e+00 1.114246257450175248e+00 2.440528137474334280e-01
1.013905558593748202e+00 2.762411328124993459e-01 1.916789257812486283e-02 1.955488820312509812e+00 3.081366806640629674e-01 1.533762617187502397e-01 6.283488186720175506e+00 1.939821302997460362e-01 4.380637846978316929e+00 1.077613451886459961e+00 2.686511593607433523e-01
1.026361706054681244e+00 2.843162568359365872e-01 1.799869824218741296e-02 1.843176828125013822e+00 1.162042232421878651e+00 1.468591533203131017e-01 5.035642179305995114e+00 2.319343611967221719e-01 4.363985221378736234e+00 1.103025260626500081e+00 2.596134351088278946e-01
1.063020641601561289e+00 2.710650048828135428e-01 2.153773828124992684e-02 1.805658136718769402e+00 2.546240908203116771e-01 1.511312050781254412e-01 5.416744626246932093e+00 2.027698907620294200e-01 4.365544551920594429e+00 1.120876365560890875e+00 2.650688904075596541e-01
1.048388206054682525e+00 2.717731757812505977e-01 2.120236523437489182e-02 1.836656421875022760e+00 3.879260869140636614e-01 1.382699980468753420e-01 5.585795581424880751e+00 2.050682228669940821e-01 4.374255650481591040e+00 1.103012127797211583e+00 2.633872102502904378e-01
1.034896622070311301e+00 2.694522763671878818e-01 2.044743847656234348e-02 1.893668224609392547e+00 3.946253779296879372e-01 1.582307851562500534e-01 6.120410795393456560e+00 2.035434380821342648e-01 4.375875177752977407e+00 1.094928126570798188e+00 2.606168546483445536e-01
1.029169694335936081e+00 2.680560507812489446e-01 1.844380859374986428e-02 1.923746771484393658e+00 6.731296611328125845e-01 1.444517460937502773e-01 6.077950494686329641e+00 2.054121431021307120e-01 4.373189916360925800e+00 1.094855984734888654e+00 2.527108032562385698e-01
1.031983560546867462e+00 2.796774999999992461e-01 1.964526855468737981e-02 1.884179052734392901e+00 3.438522929687506391e-01 1.393208876953129227e-01 5.746900041661825220e+00 1.677366362717735981e-01 4.364997307079961253e+00 1.106002214864810096e+00 2.718761878396869225e-01
1.023704667968746485e+00 2.738367333984366159e-01 1.735678222656240194e-02 1.855147693359399996e+00 9.296003183593835040e-01 1.388185449218752032e-01 5.659064894737666940e+00 2.114338864895222714e-01 4.364737579529825773e+00 1.101761986907840329e+00 2.543400712052087398e-01
1.037954018554685387e+00 2.758632187499996946e-01 1.894913769531240966e-02 1.851651233398456720e+00 1.000264635742195374e+00 1.480845849609379594e-01 5.407319844501447648e+00 2.210523229177687454e-01 4.364110615811803484e+00 1.110233790834830536e+00 2.548275852798100871e-01
1.019823628906245228e+00 2.803018056640615985e-01 1.784848730468740347e-02 1.984601626953140574e+00 3.985521445312510402e-01 1.583111074218750969e-01 5.886076077387925487e+00 1.774594886335422173e-01 4.365265589574586436e+00 1.099416470345864871e+00 2.687727968181089500e-01
1.035551482421873004e+00 2.773384541015628812e-01 1.919751855468743162e-02 1.816518666015638273e+00 8.654819843750036767e-01 1.721172558593755675e-01 5.387470606951508145e+00 2.350702197245913838e-01 4.362800993215846468e+00 1.111003268266744337e+00 2.577317466252936895e-01
1.007750828124993614e+00 2.844981406249991740e-01 1.621669726562493391e-02 1.818973278320330511e+00 1.288710219726566963e+00 1.516415039062502246e-01 5.138728781535498946e+00 2.376021572782177349e-01 4.362867903590112562e+00 1.094834614509743176e+00 2.560141798636106913e-01
1.041514792968744718e+00 2.746634863281251504e-01 2.137769140624986783e-02 1.857824073242208884e+00 2.446933857421859093e-01 1.387245000000003614e-01 5.991399883521863146e+00 1.609787554889043348e-01 4.367447333897314543e+00 1.108376220034523296e+00 2.686484852114641164e-01
1.036320546874991644e+00 2.892175869140619082e-01 2.178151367187489140e-02 1.872930416992206526e+00 1.982873916015617521e-01 1.592184208984376570e-01 5.544986503471298178e+00 1.771505567064619036e-01 4.364923332903970277e+00 1.108015219917064087e+00 2.849246140456325183e-01
1.020280508789064067e+00 2.716777871093753460e-01 2.002295214843738055e-02 1.953943282226578315e+00 3.533957919921884572e-01 1.726698232421875756e-01 6.363727054918626003e+00 2.094530919249784628e-01 4.385560911655000282e+00 1.074933154646924516e+00 2.632404312087650577e-01
1.055045596679681674e+00 2.879047802734373551e-01 2.296096386718741306e-02 1.874941014648449755e+00 5.581881845703153822e-01 1.626900800781254375e-01 4.764420581221577855e+00 2.442758802567110699e-01 4.376025623899230332e+00 1.103588936431191936e+00 2.765657918339665122e-01
1.022809461914058637e+00 2.759078037109366499e-01 1.873585058593737682e-02 1.899750158203137973e+00 3.602622294921880020e-01 1.525848486328126863e-01 5.956653256770234606e+00 1.967377165599332456e-01 4.371537411229319048e+00 1.093508591869488011e+00 2.670153158574371521e-01
1.017967291015621667e+00 2.745338837890620165e-01 1.880223437499985509e-02 1.915221157226579374e+00 4.925357626953134615e-01 1.493983701171877065e-01 6.289035202203254293e+00 1.781080814075553798e-01 4.370414424695965749e+00 1.092556116911979069e+00 2.631015360600997277e-01
1.049526015624997255e+00 2.757174492187504100e-01 2.015191015624991436e-02 1.829501500000014325e+00 5.314536123046879057e-01 1.519043535156256175e-01 5.352051472760877004e+00 2.020365217704604699e-01 4.361896403321320115e+00 1.118808125128379238e+00 2.629639026851253725e-01
