M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.102383962890624458e+00 2.607807363281242075e-01 1.084372656249996993e-02 1.789538912109367219e+00 8.592582333984395415e-01 1.259063242187500320e-01 2.368735063455519985e+00 4.627757902743989682e-01 4.367240012338114319e+00 1.140263200805191168e+00 2.353694503509380920e-01
1.050172924804690266e+00 2.814082666015614298e-01 9.593458007812484187e-03 1.782666452148437219e+00 1.330143302734376975e+00 1.212925703125000143e-01 2.806034772409788491e+00 3.700543301207916969e-01 4.342367418800263223e+00 1.145305168785261785e+00 2.277647568542245926e-01
1.125841677734374047e+00 2.588382871093732884e-01 1.110570703124994646e-02 1.790754085937488638e+00 1.466198496093755299e+00 1.258794765625004253e-01 1.758504437814672805e+00 5.193641414697863778e-01 4.372557235353860428e+00 1.144192906212514016e+00 2.214014265219016175e-01
1.074176486328130453e+00 2.741187216796848736e-01 9.586208984374983144e-03 1.728824163085932675e+00 1.418555974609377657e+00 1.185840751953116806e-01 1.962055351138753734e+00 4.954245224320040775e-01 4.371381804539823612e+00 1.120105455984724552e+00 2.264021289120167202e-01
1.048071669921886384e+00 2.838743935546859110e-01 9.213913085937492156e-03 1.734784290039059540e+00 1.444624924804688071e+00 1.143676289062492551e-01 2.314699824165820985e+00 4.261785929516188620e-01 4.355283711844414540e+00 1.126392096221696226e+00 2.243344620432261849e-01
1.119966679687497635e+00 2.607255371093744056e-01 1.254772460937500327e-02 1.771096035156251469e+00 6.784475146484384434e-01 1.402518046874998703e-01 2.229096106487318263e+00 4.833170651561440323e-01 4.369194515663810563e+00 1.146840507376234886e+00 2.435323639753591562e-01
1.120875275390622372e+00 2.481852968749998778e-01 1.054370605468743505e-02 1.767180833984358435e+00 1.296500320312500065e+00 1.266392089843756674e-01 2.274134952520472819e+00 4.720851254484252912e-01 4.362865319991299451e+00 1.155183618985767824e+00 2.124920411442127455e-01
1.090342165039065225e+00 2.686583134765611058e-01 8.924269531249992213e-03 1.871305102539064125e+00 4.090470986328114122e-01 1.027984843749996380e-01 2.140547103836461407e+00 4.471046564589318262e-01 4.370773938168471595e+00 1.129098199970135274e+00 2.510679163451790541e-01
1.126183242187503097e+00 2.656333964843728968e-01 1.024560742187497452e-02 1.880069236328129278e+00 4.087455371093732803e-01 1.168800146484371832e-01 1.607473063681097658e+00 5.236165333325130122e-01 4.381317578383395528e+00 1.133648738516954246e+00 2.538821975161206224e-01
1.059755755859379089e+00 2.689251035156259295e-01 1.006356835937498133e-02 1.680345694335948048e+00 3.555965490234377135e+00 1.269501894531242792e-01 2.178897683806496399e+00 4.667217321901762084e-01 4.363961865169687648e+00 1.122365486070831864e+00 1.871948174426135703e-01
1.140847166992185802e+00 2.776906855468738167e-01 1.640151171874996983e-02 1.885997942382822590e+00 1.197327301757812101e+00 1.732324736328123282e-01 1.884438767009229965e+00 5.038011791779966053e-01 4.369455001802519334e+00 1.156547463137499898e+00 2.550323299328118853e-01
1.051409712890631676e+00 2.829487958984355789e-01 9.865878906250008865e-03 1.765455559570311861e+00 1.761437708984377348e+00 1.372375576171871725e-01 2.469519971928372470e+00 4.280535009485001430e-01 4.353996736184869931e+00 1.131334890589887010e+00 2.197322416402885392e-01
1.105901501953125310e+00 2.658295214843733323e-01 1.086063769531245456e-02 1.760087775390614562e+00 1.594843986328132068e+00 1.665460410156248683e-01 1.751495272781094181e+00 5.327925275489864276e-01 4.374675719425778375e+00 1.131558105341203158e+00 2.197733205402131185e-01
1.106088156250004895e+00 2.560891962890624596e-01 1.014006933593745649e-02 1.785353829101552270e+00 8.795149843750036389e-01 1.253242177734375795e-01 2.256506801614779345e+00 4.629165078458086224e-01 4.366429183203899278e+00 1.142630277173663611e+00 2.292789234072930282e-01
1.090312424804691371e+00 2.758146445312485429e-01 1.077939550781246286e-02 1.854987248046876314e+00 5.999735019531257096e-01 1.496771689453127718e-01 2.330632397748829465e+00 4.481251132434621032e-01 4.364751195628504554e+00 1.137215227675982820e+00 2.552597922861796764e-01
1.081818327148440950e+00 2.688546904296836293e-01 8.410313476562477839e-03 1.741274670898429910e+00 1.012724586914063973e+00 9.105401855468674144e-02 1.979685334082160519e+00 4.654150231752080535e-01 4.362892182797040164e+00 1.134324879681319231e+00 2.324646091259808534e-01
1.056609247070317892e+00 2.835292363281228800e-01 9.303417968749966988e-03 1.782371666015621692e+00 1.361521227539063128e+00 1.126380224609371261e-01 2.178228878915148048e+00 4.427705197666881309e-01 4.363895818984620867e+00 1.120367553537536143e+00 2.333803721127133135e-01
1.074973689453125880e+00 2.793844414062482961e-01 1.001987499999994896e-02 1.807102450195309018e+00 9.178089091796922672e-01 1.108025468749997966e-01 2.436619481499655571e+00 4.076625142942079671e-01 4.350993361094818823e+00 1.147021954870214300e+00 2.462107793503052477e-01
1.133772079101556196e+00 2.568365273437477336e-01 1.160002636718737538e-02 1.824380285156232295e+00 2.031538184570323757e+00 1.585520126953126607e-01 1.898830242350592945e+00 5.126052415866558798e-01 4.363485945227823848e+00 1.160636506657314326e+00 2.031431960240726586e-01
1.095393910156252426e+00 2.730681064453107654e-01 1.064330664062495581e-02 1.828555618164057206e+00 1.502168160156255317e+00 1.948759179687500342e-01 1.904203440762171740e+00 5.110170509132618832e-01 4.371968019784881143e+00 1.129970625124339545e+00 2.294247829179198173e-01
1.058879428710943982e+00 2.839876425781218683e-01 8.908506835937477289e-03 1.758725291015621250e+00 1.538119714843752428e+00 1.037931962890618620e-01 2.060375714564683491e+00 4.475137854335865528e-01 4.357575839926373540e+00 1.129835243787910670e+00 2.255126513355078799e-01
1.099128783203128235e+00 2.683997949218726031e-01 1.061732324218747810e-02 1.747668282226557679e+00 1.105442422851564244e+00 1.238981572265618614e-01 1.835542222404562551e+00 5.169078450125120794e-01 4.377895753455398165e+00 1.124665694800495164e+00 2.382327295737446393e-01
