M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.074372073242189973e+00 2.699590517578153714e-01 2.188298339843760057e-02 1.876391748046884578e+00 5.496470351562523504e-01 2.133076298828122941e-01 7.165291815730531866e+00 9.085225150600320654e-02 4.283213182447701328e+00 1.238928323801611553e+00 2.591022813130942071e-01
1.066962259765625198e+00 2.625852929687527149e-01 2.143045703125002338e-02 1.809385532226580828e+00 2.615808417968732424e-01 1.903652050781243776e-01 7.664114417479633623e+00 6.316630848868444448e-02 4.285680930864242733e+00 1.231604910990964363e+00 2.566991584815638827e-01
1.122802725585944295e+00 2.504755800781300334e-01 2.283197265625026839e-02 1.825623664062524076e+00 9.878428808593704702e-02 1.866046249999991080e-01 6.447282784882186313e+00 8.046211971611805236e-02 4.304153299428843837e+00 1.236252796433435552e+00 2.479752672397501634e-01
1.027538281250000241e+00 2.801789677734388140e-01 2.041264550781252129e-02 1.898431731445319848e+00 5.801308222656278435e-01 2.594905527343756568e-01 7.952723164626608110e+00 1.131631891615289959e-01 4.285894702516475085e+00 1.208184745482941080e+00 2.676217089749484135e-01
1.102094225585941389e+00 2.551527470703160994e-01 2.252744628906261717e-02 1.810918805664080589e+00 2.727869833984357117e-01 1.824334960937493699e-01 7.173529703176171779e+00 5.532334978510170670e-02 4.281656327172488119e+00 1.257356568356281512e+00 2.495312440798507780e-01
1.031999285156251833e+00 2.974891289062520650e-01 2.198283789062521407e-02 1.889197903320312788e+00 2.967783896484360029e-01 2.597714531250020498e-01 7.268950290261609659e+00 1.146993736994295909e-01 4.278177689803874806e+00 1.221394149860527412e+00 2.911003670419105016e-01
1.074207069335941345e+00 2.737870439453153337e-01 2.153411230468759222e-02 1.907187579101573771e+00 4.441786787109383017e-01 2.152522675781247674e-01 6.964915796799281189e+00 9.060726462820581362e-02 4.282473401816333514e+00 1.239905241974097683e+00 2.647525351289031215e-01
1.134558351562507061e+00 2.451312617187539622e-01 2.272939843750020408e-02 1.843514830078153421e+00 1.968101806640608076e-01 1.755180644531245948e-01 6.432990079703357900e+00 6.096271483615717246e-02 4.299876648700601045e+00 1.249095612098423569e+00 2.404219335641310795e-01
1.110101677734380399e+00 2.536458632812551017e-01 2.249008398437525938e-02 1.830882463867208987e+00 1.343172832031242769e-01 1.894789238281243682e-01 6.947619942666050541e+00 5.150275389750805233e-02 4.288633537567386966e+00 1.251449469118653735e+00 2.509340568754977463e-01
1.064786324218750746e+00 2.712534921875010552e-01 2.011006249999998038e-02 1.869391458007830131e+00 3.003197197265621288e-01 2.088421914062497664e-01 6.920118691221147422e+00 1.007116157300242537e-01 4.288290410552911602e+00 1.226417175118642566e+00 2.639643896794683364e-01
1.088525254882817483e+00 2.652306953125033173e-01 2.175392871093762698e-02 1.857975984375017431e+00 1.775054013671858721e-01 1.952818173828121673e-01 6.722775681853887519e+00 8.201367380799730322e-02 4.297001890856289030e+00 1.227261973243045201e+00 2.612062977806163255e-01
1.070966609375005207e+00 2.773125136718780359e-01 2.143156835937510066e-02 1.881446619140636933e+00 1.670717724609361021e-01 2.133345585937498623e-01 6.771577482281841753e+00 9.695141646887800446e-02 4.288429379895427829e+00 1.229354950752483688e+00 2.737431505317589053e-01
1.098802398437503713e+00 2.603904941406278151e-01 2.233601171875011782e-02 1.833799991210959490e+00 1.280671005859372047e-01 1.747307734374997645e-01 6.686518493859336942e+00 6.573928720363832190e-02 4.294919513299186420e+00 1.235808868987048781e+00 2.561314378633033351e-01
1.077105953125000459e+00 2.625150625000023386e-01 2.237793847656249779e-02 1.751804905273450563e+00 2.433891249999972362e-01 1.709420380859369148e-01 7.505708017911701724e+00 6.256407304378233669e-02 4.279626212560240894e+00 1.245801885252117769e+00 2.572085482097707931e-01
1.107710818359378901e+00 2.548867597656277462e-01 2.255030468750007094e-02 1.812627542968769490e+00 3.122656953124993140e-01 1.768899082031244741e-01 6.989995563368252007e+00 6.194333390108001935e-02 4.279958124967317978e+00 1.263528883709023054e+00 2.480222318662903824e-01
1.087613914062503850e+00 2.673342158203155794e-01 2.228985546875012283e-02 1.864993314453134987e+00 5.958960976562549527e-01 2.127168740234371691e-01 6.993549858340375458e+00 9.476874527520340319e-02 4.278635460932249224e+00 1.252880302959660019e+00 2.555673614150562600e-01
1.068417949218750884e+00 2.686472158203148664e-01 2.248860351562502469e-02 1.785902342773446394e+00 2.652414404296856154e-01 1.877249111328123665e-01 7.596759752176885705e+00 6.631058390941535485e-02 4.276732401698216002e+00 1.245267321279881934e+00 2.630496052572778853e-01
1.042915546875001986e+00 2.809381318359391311e-01 2.164526464843757880e-02 1.907071894531253919e+00 6.114961982421905917e-01 2.469330654296880978e-01 7.630801528159063096e+00 1.108378273141438081e-01 4.285142664130328072e+00 1.217842037315070236e+00 2.682017327971560894e-01
1.096426268554691275e+00 2.606962958984409551e-01 2.203184277343765360e-02 1.864469877929701536e+00 5.327282607421894856e-01 2.033440429687496109e-01 6.919600253647764099e+00 8.666734862386077376e-02 4.285263263996393235e+00 1.248347608690609123e+00 2.499828112319592011e-01
1.082626740234376328e+00 2.595535585937530088e-01 2.228732031250008072e-02 1.776730302734393252e+00 1.479049667968743431e-01 1.694403476562495459e-01 7.426138208324545076e+00 5.182635297783837885e-02 4.286941816075675149e+00 1.238533420776655181e+00 2.562347807527583510e-01
1.067738118164063055e+00 2.690294394531274613e-01 2.114696484375005667e-02 1.833627914062509578e+00 4.858459345703149967e-01 2.237151738281249469e-01 7.325039621744437568e+00 9.816721480389072052e-02 4.279092981889879965e+00 1.240911724767663760e+00 2.590537371122155208e-01
1.081420195312502441e+00 2.635036376953144299e-01 2.132447265625000282e-02 1.810358974609387994e+00 5.826132255859414188e-01 2.090959492187496327e-01 7.226426548739961930e+00 9.686914882375347036e-02 4.273409760699800941e+00 1.257859941249859448e+00 2.509705463749181686e-01
1.066277801757813171e+00 2.705119833984398481e-01 2.171896386718756566e-02 1.848625993164071835e+00 4.870383115234387938e-01 2.083192402343746197e-01 7.392529007585987522e+00 8.498437274730065438e-02 4.280954132112073651e+00 1.237376992406866938e+00 2.607416683704845695e-01
1.112694230468754819e+00 2.534939697265670144e-01 2.320493750000019936e-02 1.798660172851583861e+00 1.580586015624989016e-01 1.782826044921870245e-01 6.894080516409617942e+00 5.630862446370126645e-02 4.289544882557791539e+00 1.252152812953378769e+00 2.499409280925652399e-01
1.098601067382813268e+00 2.573695214843763068e-01 2.390664160156246582e-02 1.736736360351577524e+00 2.221495986328107519e-01 1.428222324218747508e-01 7.184483161090343017e+00 6.574912516952437225e-02 4.284058165867462797e+00 1.252869367728270067e+00 2.518552620045044210e-01
1.112962777343756482e+00 2.544020585937535883e-01 2.212300390625016738e-02 1.858048210937522038e+00 3.368475781249986034e-01 1.924027578124993532e-01 6.660600951043729623e+00 7.552858565347128628e-02 4.291979379986255339e+00 1.248285930754843509e+00 2.470940934083254437e-01
1.079203900390626858e+00 2.658450654296905524e-01 2.184916796875010017e-02 1.846714837890637284e+00 4.737957089843755631e-01 2.046551757812496708e-01 7.229692012745449148e+00 8.205839483559020098e-02 4.281247733806885059e+00 1.244301884386196377e+00 2.563804252969225095e-01
1.099204448242191212e+00 2.605572519531259013e-01 2.095945312499993343e-02 1.819128855468762351e+00 2.950001669921869518e-01 1.624363730468759426e-01 6.296859142799241305e+00 8.623145344876068097e-02 4.292931128289057874e+00 1.238816301589129143e+00 2.514689604660965139e-01
1.105444697265628662e+00 2.559013662109397291e-01 2.333590136718751915e-02 1.772828527343767391e+00 3.309997900390629910e-01 1.662823593749994944e-01 6.877809895378710792e+00 8.455811646847075091e-02 4.288861917299222171e+00 1.249732428028481612e+00 2.481484319805954131e-01
1.100697546875003319e+00 2.650571748046900988e-01 2.317192285156263395e-02 1.827211983398455697e+00 1.291528105468743859e-01 1.770939999999998626e-01 6.496757966586640620e+00 7.941470407618027305e-02 4.295453559148522338e+00 1.236629015699952205e+00 2.610078979285457290e-01
1.104383655273440290e+00 2.582335585937534095e-01 2.300155078125016433e-02 1.826138791015649465e+00 9.111296972656249271e-02 1.742807988281246390e-01 6.676828425526056598e+00 6.640176500147525196e-02 4.301087956003611268e+00 1.230369439538332443e+00 2.555413724575396617e-01
1.021554958007812930e+00 2.794271552734391983e-01 1.913209765624994396e-02 1.905760646484391030e+00 3.089231562500001083e-01 2.250400537109374932e-01 7.923884327667618521e+00 8.414163009136099713e-02 4.287825121570638665e+00 1.202451077068483087e+00 2.722856603822022548e-01
1.082175252929692189e+00 2.681331630859409842e-01 2.200028125000015600e-02 1.884855982421886678e+00 4.642602499999997634e-01 2.176418564453119764e-01 6.873073510261058061e+00 1.080491884297291594e-01 4.294143818330316442e+00 1.227524309823317727e+00 2.591928724483689717e-01
1.068630491210939892e+00 2.779328828125032236e-01 2.198369628906267706e-02 1.898752191406257506e+00 4.415594042968750133e-01 2.333845400390624492e-01 6.869556226013253664e+00 1.196997739842349806e-01 4.290120170995338711e+00 1.225426807666433193e+00 2.692779718092154773e-01
1.043862090820309785e+00 2.660032500000019673e-01 2.030930371093747633e-02 1.802292461914077659e+00 2.825144931640615753e-01 2.022092441406245222e-01 7.978352771339801919e+00 7.104743579021692568e-02 4.289820598857446932e+00 1.212099445594368552e+00 2.594107389222630178e-01
1.040510053710935079e+00 2.690934492187518345e-01 2.030607324218750009e-02 1.811404458007823681e+00 3.049594248046875733e-01 2.130736767578123303e-01 7.855646743900287277e+00 8.796107612666735631e-02 4.294015740956186988e+00 1.204194150164681343e+00 2.626086198570654617e-01
1.049254267578128230e+00 2.778366513671893245e-01 2.077347753906259170e-02 1.909323672851573672e+00 4.615545732421877378e-01 2.256707822265624774e-01 7.419361376373618810e+00 9.061123585261056379e-02 4.284148281400404379e+00 1.223291108832646135e+00 2.680708648842351494e-01
1.112834610351568054e+00 2.540581230468800245e-01 2.239869140625026095e-02 1.844134828125018721e+00 2.486266474609353516e-01 1.961350585937488844e-01 6.857311417064038572e+00 6.009736107528491911e-02 4.286623377726177075e+00 1.255705365292455689e+00 2.490994771361187687e-01
1.062081026367188485e+00 2.710705058593774197e-01 2.106899902343753461e-02 1.839759080078134268e+00 4.765880117187529796e-01 2.289427685546874813e-01 7.454907775139578696e+00 9.564205583654315779e-02 4.275913934375967784e+00 1.242659271727107662e+00 2.611975706132634301e-01
1.081505567382814670e+00 2.621206699218778247e-01 2.176212890625003546e-02 1.803114384765639677e+00 3.980387441406257887e-01 1.982033027343743092e-01 7.315471322229552875e+00 7.808564890292835070e-02 4.279391254319666160e+00 1.248780479956703493e+00 2.536452775906583579e-01
1.064740273437500884e+00 2.773931220703152456e-01 2.285901855468762053e-02 1.829877361328138274e+00 1.600664921874985214e-01 2.120320263671871819e-01 7.266227286314578038e+00 7.557293106399129434e-02 4.284303384941524406e+00 1.232060695227968461e+00 2.736692247887763108e-01
1.094469697265626928e+00 2.613919648437509347e-01 2.245756445312493965e-02 1.787165162109387362e+00 2.935404638671871291e-01 1.612230859375005099e-01 6.528708431141414970e+00 1.066345284984644565e-01 4.299977087825667788e+00 1.226947573503081257e+00 2.533089173086414125e-01
1.042318777343753222e+00 2.942803681640645541e-01 2.182660058593766800e-02 1.899141882812507065e+00 1.418843964843740368e-01 2.473665771484381271e-01 7.334558160442386843e+00 7.320685943226014347e-02 4.264555207127898484e+00 1.246759108460173682e+00 2.913018492855395380e-01
1.097011852539065524e+00 2.616611923828159325e-01 2.262855175781266007e-02 1.835144583007835228e+00 5.645923925781282798e-02 1.814174970703120726e-01 6.854731997154645207e+00 5.288594878488005885e-02 4.292112417491829035e+00 1.238926072430463377e+00 2.600226843335649018e-01
1.088662141601564937e+00 2.610598037109393421e-01 2.207108886718745985e-02 1.790325460937514324e+00 3.190617539062504115e-01 1.681316240234372317e-01 7.033628899217690744e+00 6.991710133441354780e-02 4.278623295600024967e+00 1.254796276395472310e+00 2.525177471485447467e-01
1.098753678710941539e+00 2.621206748046881474e-01 2.173398535156245009e-02 1.778344829101571989e+00 2.637179599609364433e-01 1.644020146484382328e-01 6.174316907835666335e+00 1.097604218361522416e-01 4.297633185122687216e+00 1.231857145367988071e+00 2.530882981441421875e-01
1.065900208984377873e+00 2.800011533203158876e-01 2.245243261718766689e-02 1.844567275390631700e+00 2.752627167968736410e-01 2.202700693359377071e-01 7.093299428588543343e+00 8.441233733733907729e-02 4.278623486033712453e+00 1.240414794382700636e+00 2.745823114029320999e-01
1.094975829101566323e+00 2.589552001953164817e-01 2.184926171875020348e-02 1.857773305664079944e+00 4.383590869140618351e-01 2.011567177734366607e-01 6.804675893772905937e+00 1.013129539945427510e-01 4.298265764520620813e+00 1.228864118812695860e+00 2.498938325390548942e-01
1.101697480468752488e+00 2.589741513671893203e-01 2.203292480468750994e-02 1.819755107421889617e+00 3.450808808593741617e-01 1.728192265625001778e-01 6.595149270679041997e+00 8.518343859085807102e-02 4.290097580385832998e+00 1.245167348676197827e+00 2.497416749745423326e-01
1.056006025390628489e+00 2.759536777343773450e-01 2.103779101562509163e-02 1.903722151367198245e+00 4.972956425781255296e-01 2.255118007812500491e-01 7.281991313765157514e+00 9.916900466178388274e-02 4.287257960481021257e+00 1.222799387164783758e+00 2.657375239171417269e-01
1.117201695312503906e+00 2.590459785156267181e-01 2.433350585937502086e-02 1.771086943359386767e+00 1.983376650390615281e-01 1.638443056640626894e-01 6.371914252458250161e+00 1.010936072235208427e-01 4.295500534863358588e+00 1.246619402188951620e+00 2.534982502648788771e-01
1.053327148437501526e+00 2.739856660156271828e-01 2.137287011718758123e-02 1.857185570312509082e+00 4.568464072265638332e-01 2.296957011718749331e-01 7.545579090356002716e+00 9.677150651581625795e-02 4.284917976085455216e+00 1.224059705592199565e+00 2.646802671882680924e-01
1.101058166992192167e+00 2.530864433593794094e-01 2.220975195312521050e-02 1.817736537109399197e+00 1.067713603515617476e-01 1.837800527343741719e-01 6.991300644287326449e+00 5.874028995069958264e-02 4.300039928944949352e+00 1.229725879565393587e+00 2.504424714738023305e-01
1.094446241210940141e+00 2.577138789062525803e-01 2.268826953125001322e-02 1.785056440429705349e+00 3.302123681640620756e-01 1.755535849609367316e-01 7.238400224270929328e+00 6.961177055905300171e-02 4.279794175980753401e+00 1.256297997317396442e+00 2.502277296946934237e-01
1.100737226562504167e+00 2.637060703125035377e-01 2.334114843750019486e-02 1.845192833007835098e+00 6.541620996093766571e-02 1.938651621093741839e-01 6.790493530141699097e+00 6.352256879133919010e-02 4.292178724547909496e+00 1.241097679708023760e+00 2.619403763756512071e-01
1.047701967773443377e+00 2.995805419921900303e-01 2.198744433593756084e-02 1.931284465820321428e+00 4.703982714843735896e-02 2.326328896484377018e-01 6.729412472175543947e+00 1.089916624835273046e-01 4.278604358827450049e+00 1.230148781281353410e+00 2.984810251420746963e-01
1.114551479492192021e+00 2.543428730468779153e-01 2.283722460937510912e-02 1.835288677734401297e+00 2.041418203124980568e-01 1.719856083984372674e-01 6.526311775513247149e+00 7.318002965208383892e-02 4.301530762058034085e+00 1.235585570037642578e+00 2.492914369182249179e-01
1.062734073242187050e+00 2.666918730468770260e-01 2.128380664062499983e-02 1.800491429687512746e+00 3.697361972656257878e-01 1.948451728515620263e-01 7.600995805761828095e+00 7.416380844481373913e-02 4.279971307917453949e+00 1.236940718360734826e+00 2.588028976441237861e-01
1.098807154296875810e+00 2.584622080078138873e-01 2.286689355468749310e-02 1.793041267578142195e+00 2.816388535156242323e-01 1.635474091796877416e-01 6.648115978684025151e+00 9.444892608445078219e-02 4.301520994806917741e+00 1.227276509423535167e+00 2.511019551138514716e-01
1.116482402343755398e+00 2.501149501953161547e-01 2.246614941406266039e-02 1.836354638671898964e+00 2.277098066406231247e-01 1.782036767578121239e-01 6.912051626621616762e+00 4.905866631966494112e-02 4.287031921343554153e+00 1.257607047746196915e+00 2.451913271445268494e-01
1.102351182617189451e+00 2.576619453125015280e-01 2.316716406250000221e-02 1.784619484375015164e+00 2.844533583984364955e-01 1.598995458984376894e-01 6.689181236252409235e+00 9.084969683378857352e-02 4.297684964702130017e+00 1.234794288326902523e+00 2.503379223720805236e-01
1.116018537109380260e+00 2.505838847656292057e-01 2.234290429687520868e-02 1.855088246093771209e+00 4.184697968749990227e-01 1.910455615234367410e-01 6.850679977419614097e+00 6.745972566726238240e-02 4.289402051004945093e+00 1.253829438220928738e+00 2.420872706487809944e-01
1.046903812500003417e+00 2.763841269531269740e-01 2.066540625000001796e-02 1.894363879882826618e+00 3.424101767578126565e-01 2.110063945312497802e-01 7.460676781961131709e+00 8.688142921243452443e-02 4.290458425601308079e+00 1.213040213600317552e+00 2.691295867713871526e-01
1.087106591796880517e+00 2.684433808593783000e-01 2.187387988281265169e-02 1.865348984375018393e+00 8.076707031249985569e-02 1.972386748046868477e-01 6.745713099620149755e+00 7.515740626112847600e-02 4.292060242240151702e+00 1.233423995709193699e+00 2.663862690517109777e-01
1.029500043945311472e+00 2.706265458984393746e-01 1.952443847656243694e-02 1.839442851562513637e+00 3.217935810546871389e-01 2.052424091796871963e-01 8.004375935979245682e+00 8.245728317514924854e-02 4.294849957909382177e+00 1.197068894762622238e+00 2.633296532328304740e-01
1.057999039062503144e+00 2.850707138671901841e-01 2.219347265625014332e-02 1.922717530273438058e+00 6.840640927734435994e-01 2.484251884765632801e-01 7.262557601590772016e+00 1.011976966919923143e-01 4.267975517877115266e+00 1.250803016145563440e+00 2.717288805647943284e-01
1.057803241210938161e+00 2.684452265625022482e-01 2.052924511718753203e-02 1.844062075195325612e+00 4.413827031250010524e-01 2.171534238281246643e-01 7.616242157158392700e+00 8.348582225704030690e-02 4.279121610809876408e+00 1.235075998433135647e+00 2.590082279168246515e-01
1.075331760742189502e+00 2.667483095703154783e-01 2.180569726562507984e-02 1.852319229492198627e+00 4.257297890625002523e-01 2.008606865234373318e-01 7.324222652926446919e+00 7.456330401018332332e-02 4.281078631482731822e+00 1.242493468669320311e+00 2.582683758472945068e-01
1.129418566406256152e+00 2.481209150390664142e-01 2.330102539062518796e-02 1.806950666015648466e+00 2.383336601562478785e-01 1.729938720703119159e-01 6.423362079949899162e+00 8.362791147706907791e-02 4.300259081116479365e+00 1.245928040624257660e+00 2.424200212257760501e-01
1.078984324218752455e+00 2.685196367187507871e-01 2.077274902343741181e-02 1.788094268554693889e+00 3.696158486328119941e-01 1.699529160156256768e-01 6.538440031097758620e+00 9.760312036919263634e-02 4.280951931307214409e+00 1.245443577617174835e+00 2.580766324206001938e-01
1.112430826171879605e+00 2.565332529296892039e-01 2.164003125000000041e-02 1.860081500000019483e+00 2.838107011718736250e-01 1.730941923828130113e-01 6.437184908987340748e+00 6.617822349555417538e-02 4.289765436449862968e+00 1.251342936672880102e+00 2.487972131076889026e-01
1.101298782226567630e+00 2.608147119140661330e-01 2.211106542968766658e-02 1.875514279296892850e+00 3.900415341796870661e-01 1.993863349609367175e-01 6.778350881574781717e+00 7.952324559513684887e-02 4.287679442921731976e+00 1.247663018882549490e+00 2.528897011023681363e-01
