name value uncertainty
Teff 6350 80
Fe/H 0.26 0.08
nu_max 1115 110
radial_velocity -10.8 0.51
L 6.1830697 0.0807319
radial_velocity -10.0466063938572 0.406319022608242
radius 2.0075905 0.14656975
