name value uncertainty
Mode 1 0
logP -0.545 0
I_A 0.299 0
I_Sk 1.5 0
I_Ac 0.802 0
I_mean_mag 18.999 0.003
I_R21 0.21 0.027
I_R31 0.033 0.027
I_P21 3.507 0.141
I_P31 3.477 0.827
